,section,headline,summary,date
0,Markets,Investors Protest Outside Headquarters of China’s HNA Group,"Investors and ex-employees of China’s HNA Group who bought investment products from a unit of the conglomerate protested outside the company’s headquarters this week, accusing it of taking their money and not returning it.",20180802
1,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20180802
2,Business,Post Holdings to Transfer Private Brands Into New Unit,Packaged-food company Post Holdings has reached a roughly $875 million deal to transfer its private-brands business into a new subsidiary and get a cash infusion from private-equity firm Thomas H. Lee Partners.,20180802
3,Politics,Bill Lee Wins GOP Primary for Tennessee Governor,"Construction executive Bill Lee won the Republican primary for Tennessee governor, the Associated Press projected, in a race featuring four major candidates.",20180802
4,Middle East,"Iran Starts Naval Exercise Near Vital Strait, U.S. Says","Iran began a major naval exercise near the Strait of Hormuz Thursday, in an apparent response to rhetoric from President Trump in recent days that he would ratchet up pressure against Tehran, U.S. defense officials said.",20180802
5,Politics,Tim Burchett Wins Tennesee GOP House Primary,"County mayor Tim Burchett won the GOP primary for a Tennessee House seat, defeating a candidate who had the backing of outside groups hoping to increase the ranks of GOP women in Washington.",20180802
6,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 3, 2018.",20180802
7,Economic Data,Jobless Claims Tick Slightly Higher,The number of U.S. workers filing new applications for unemployment benefits ticked slightly higher last week but continued to hover near the lowest levels since the late 1960s.,20180802
8,Africa,Incumbent Wins Zimbabwe Presidential Election,"President Emmerson Mnangagwa, who deposed Robert Mugabe in November after serving him for decades, was declared the winner of Zimbabwe’s presidential election, extending the ruling party’s nearly-four-decade hold on power.",20180802
9,Business,Peloton’s Financing Round Values Stationary-Bike Maker at $4.15 Billion,Peloton Interactive Inc. is raising a $550 million round of financing as the maker of video-streaming stationary bikes contemplates an initial public offering as soon as next year.,20180802
10,Middle East,"Yemen’s Government, Rebels to Hold Talks, U.N. Envoy Says",A United Nations special envoy announced Thursday that the warring factions in Yemen’s long-running conflict would meet Sept. 6 in Geneva to begin discussions on a cease-fire.,20180802
11,Markets,AIG’s Income Slid in Second Quarter,"The insurer posted a 17% decline in second-quarter net income, weighed down by a $200 million pretax restructuring charge.",20180802
12,Politics,Mayor’s Plan to Rezone Manhattan’s Inwood Nears Approval,Mayor Bill de Blasio’s controversial proposal to rezone a northern Manhattan neighborhood to spur the development of thousands of affordable apartments got the green light for a full city council vote.,20180802
13,Asia,New Sign of Trump-Kim Warmth Comes Amid a Frosty Diplomatic Process,"A new letter to President Trump from North Korea’s Kim Jong Un has reinforced the cordial relationship between the two leaders, which hasn’t translated to much progress toward either side’s diplomatic goals.",20180802
14,Latin America,‘I’m Totally Freaked Out’: Brazilians Weigh a Farewell to Paradise,"With gun violence surging, along with pessimism about the country’s political and economic future, the number of Brazilians who are emigrating is soaring.",20180802
15,Politics,Bookkeeper Says Manafort Appeared to Inflate Income,"Paul Manafort’s longtime bookkeeper testified Thursday that Mr. Manafort and an associate appeared to use documents that inaccurately inflated their firm’s income to obtain bank loans, a central allegation in the prosecution by special counsel Robert Mueller’s office.",20180802
16,New York,Judge in Manhattan Orders a Lobbyist’s Release From Jail,"Todd Howe, who admitted lying to his credit-card company, served as prosecutors’ star witness in the trial of a former Cuomo aide.",20180802
17,Review & Outlook,"Don’t Be Naive, Google",The company may re-enter China after nixing the Pentagon.,20180802
18,Review & Outlook,A Trillion-Dollar Apple,A capitalist triumph that has created wealth for millions—but can it stay on top?,20180802
19,Review & Outlook,New York’s Charter Mugging,A union intimidation campaign gets help from Gov. Cuomo.,20180802
20,Bookshelf,‘Tasting the Past’ Review: Uncorking the World,A journalist searches for the ancestral grapes of our modern wine—and tries to sample all the off-the-radar pours he can ﬁnd. Peter Hellman reviews “Tasting the Past” by Kevin Begos.,20180802
21,Opinion,The Lost Art of the Apology Letter,"Common courtesy is no longer common, but old-fashioned.",20180802
22,Houses of Worship,The Concentration Camp Choir,Its performance of Giuseppe Verdi’s ‘Requiem’ left Nazi officials speechless.,20180802
23,Potomac Watch,Failure to Communicate,"Trump has a solid record, but he’s too busy making noise to tout it.",20180802
24,Opinion,The Senate’s Unprecedented Obstruction,Obama’s nominees faced only 17 cloture votes in his first term. Trump’s have faced 108 in 18 months.,20180802
25,Opinion,Two Years in Prison for Doffing a Scarf,"For removing her hijab in a Tehran protest, a 43-year-old woman was convicted and driven into exile.",20180802
26,Notable & Quotable,Notable & Quotable: Gender,‘Aliagender . . . was coined as a way to talk about a third gender without appropriating the term Third Gender from other cultures.’,20180802
27,Opinion,Work Requirements Hurt Poor Families—and Won’t Work,"What beneficiaries lack is not motivation, but stable, consistent, decently paid jobs.",20180802
28,WSJ Logistics Report,Truck Orders Soared to a Monthly Record in July,"A hot freight market, rising shipping prices and strong confidence among trucking executives triggered a record 52,400 orders as manufacturers started early booking for 2019 factory slots.",20180802
29,IPOs,Speaker Maker Sonos Soars on Debut,Speaker company Sonos Inc.’s stock surged 32% above its initial public offering price on Thursday in its market debut.,20180802
30,CMO,MDC Partners Grapples With Client Cutbacks in Second Quarter,"MDC Partners missed its earnings expectations in the second quarter, as the advertising-holding company continued to struggle with client cutbacks, slowdown in new business processes and other business challenges.",20180802
31,Schools,NYC Study Shows Literacy Coaches Had No Effect on Low-Income Second-Graders,"A major push by New York City to help poor children in public schools learn to read by assigning literacy coaches to their teachers had no impact on second-graders’ progress, according to a study of its first year.",20180802
32,Foreign Exchange,Dollar Rises Before Payrolls Report,The U.S. dollar climbed Thursday as investors continued to bet on the country’s strong economy after a positive assessment at the Federal Reserve’s meeting.,20180802
33,Markets,Warren Buffett Leads Parade of Apple Winners,Apple’s rise above $1 trillion in stock-market value has enriched billionaires and everyday investors—and one of the biggest winners is Warren Buffett.,20180802
34,World,Pope Prohibits Death Penalty and Calls for Its Abolition,"Pope Francis formally strengthened Catholic Church teaching against capital punishment, categorically prohibiting it as an attack on human dignity and calling for its abolition.",20180802
35,Politics,"Pompeo to Hold Talks on Turkey, North Korea, Iran",Secretary of State Mike Pompeo began a tour of Southeast Asia on Thursday with a plan to urge allied countries to maintain sanctions pressure against North Korea despite ongoing diplomatic efforts.,20180802
36,Politics,"Trade Gap With China Isn’t the Problem, CEO Group Says","A business group made up of the CEOs of 200 of America’s largest companies is urging the Trump administration to stop insisting that Beijing reduce its trade gap with the U.S. and focus instead on pursuing changes to Chinese tariffs, investments and regulations.",20180802
37,Heard on the Street,Trump’s Narrow Window for Trade Wins in China,Asian stocks were down sharply today after the Trump administration took a more aggressive stance on its next round of proposed Chinese import tariffs.,20180802
38,Media & Marketing,Trump Administration Cuts Newsprint Tariffs,"Levies of up to 32% on paper from Canada are lowered, giving a partial reprieve to the beleaguered U.S. newspaper industry",20180802
39,Politics,"Aide to Former Trump Adviser Roger Stone Must Testify, Judge Rules","Andrew Miller had challenged a subpoena from Special Counsel Robert Mueller. Meanwhile, the special counsel is negotiating terms of a possible interview with the Azerbaijani pop star involved in the June 2016 Trump Tower meeting.",20180802
40,MLB,Eugenio Suarez Can Run and Chew Gum at the Same Time,"The Reds’ all-star third baseman has a talent for blowing giant bubbles, even while in the field or running the bases",20180802
41,Earnings,Apollo’s Earnings Miss Analyst Views as Growth Slows,"Apollo Global Management reported earnings below analysts’ forecasts, as the investment firm posted slower growth in the value of its private-equity portfolio.",20180802
42,Theater Review,‘Twelfth Night’ and ‘Oliver!’ Reviews: Applause Outdoors and for Orphans,The Public Theater’s Shakespeare in the Park show leaves most recent Broadway musicals in the shade; Goodspeed Musicals offers an audience-friendly production with a nod to its source’s darker tones.,20180802
43,Slideshow,Photos of the Day: August 2,"In photos selected Thursday by Wall Street Journal editors, revelers attend a festival in Poland, people enjoy the ocean in France, a frog sits in a pond in Texas, and more.",20180802
44,Heard on the Street,Carl Icahn Is Right About Cigna and Express Scripts,Strong second-quarter results suggest Cigna doesn’t need to pursue big deals.,20180802
45,New York,Cuomo Takes Step Toward Legalizing Recreational Marijuana in New York,"Gov. Andrew Cuomo took another step toward legalizing marijuana in New York, announcing the formation of a 20-person group to draft legislation allowing for recreational use by adults.",20180802
