,section,headline,summary,date
0,None,Corrections & Amplifications,"Corrections & Amplifications for Nov. 19, 2012",20121118
1,Opinion,Pepper...and Salt,Pepper...and Salt,20121118
2,N.Y. Nets,"Thanks to Signings, Nets Can Now Rebound","A couple of role players quietly acquired in the off-season have transformed the Nets into one of the league's toughest teams when it comes to attacking the glass. Not surprisingly, their win-loss record has also rebounded with the added boards.",20121118
3,New York Sports,"A Jets Win, but Not a Crisis-Buster","Amid the cracks and controversy, the Jets beat the lowly Rams on Sunday. Next Up: New England.",20121118
4,Score Sheet,Blatche Helps Nets Win,"Reserve forward Andray Blatche scored 22 points to lead the Nets to their fifth straight win, 99-90 over the struggling Sacramento Kings on Sunday.",20121118
5,Heard on the Field,NFL Prepares to Take Medical Records Digital,A new system will make the records viewable regardless of travel or a player's off-season location and easily transferrable if a player switches teams.,20121118
6,Heard on the Field,"Shabazz Muhammad Reinstated, Will Debut at Barclays","Plus, Mark Sanchez looked decent against the Rams, and Marcus Camby's calf is fine.",20121118
7,Matthew Futterman,"A New York Marathon, Relocated","Two weeks later, all is right with this runner's world, thanks to the second-annual Brooklyn Marathon, a sweet little race that went around and around Prospect Park on Sunday.",20121118
8,N.Y. Knicks,Anthony and the Knicks Can't Miss,"Despite shooting just 36.7%, the Knicks rebounded from their first loss of the year, beating the Pacers to improve to 7-1,",20121118
9,New York Culture,The End of a Pop-Up,"We all know that what goes up, must come down. The same is true for the city's pop-ups, even if they keep the party going until the very last. Graphic designer Mike Perry's temporary warehouse-turned-workshop is no exception.",20121118
10,Heard & Scene,Hearing the Siren Call at the Met Museum,The fashion designer Carolina Herrera and her company have been sponsoring the Apollo Circle benefit at the Metropolitan Museum of Art for as long as we've been covering it.,20121118
11,New York Real Estate,What's the Deal,A summary of Greater New York property news.,20121118
12,Business,FSB Urges New 'Shadow Banks' Rules,"The Financial Stability Board published recommendations for new regulations to contain the risks posed by the ""shadow banking"" sector.",20121118
13,The Commish,Firms Take Different Tacks,The destruction done to numerous downtown office buildings by superstorm Sandy posed a quandary for New York's commercial real-estate firms: How much information should they report about the millions of square feet of office space that had to be shut down because of the damage?,20121118
14,New York Region,Sandy Hurls Low Blow,"In ways less visible than its coastal devastation, Sandy left a trail of destruction in the bowels of Lower Manhattan high rises that could take months to clean.",20121118
15,Media & Marketing,'Twilight' Sparkles at No. 1,"The final installment of the ""Twilight"" series made easy work of the box office this weekend, but failed to take the crown as the franchise's biggest domestic opening.",20121118
16,New York Region,Gas Ration Program Extended,"Odd-even gas rationing in New York City will continue through Friday, affecting motorists who are traveling for the Thanksgiving holiday, Mayor Michael Bloomberg said Sunday.",20121118
17,New York Crime ,Man Is Stabbed Outside a Mosque,A 57-year-old man who leads the daily morning call to prayer at a Queens mosque was stabbed and bitten as he arrived Sunday to lead services in what police are investigating as a potential hate crime.,20121118
18,New York Politics,Stringer's Exit Tightens the Mayoral Race,Manhattan Borough President Scott Stringer on Sunday officially abandoned his plans to run for mayor next year and announced his bid for comptroller.,20121118
19,Photos,Leaving Athens,Some out-of-work professionals and tradesmen are moving in with aging relatives or returning to their ancestral villages in Greece. Others are going back to the kind of jobs that Greeks had largely abandoned as their country grew more affluent.,20121118
20,The A-Hed,"In Nevada, There's Mud in Them Thar Hills!","Mud is the new gold for the latest wave of Nevadan prospectors, who are dredging up mineral-rich sludge to sell to local spas.",20121118
21,Urban Gardner,A Sweet Tooth's Lament,"I wasn't joking when I implied that Hostess filing for bankruptcy rises to the level of a national emergency, writes Ralph Gardner. What is America supposed to do now to sate its crème-filled chocolate-roll cravings?",20121118
22,New York Schools,Private School Goes All In With Tech,"Educators have experimented with technology for decades, but perhaps no school in the nation has integrated digital tools into the classroom on the sheer scale of Avenues, which opened in September.",20121118
23,New York Region,Biden: Shore's Toll 'Worse Than We Thought',"Nearly three weeks after Sandy came ashore on the New Jersey coast, some of the beach towns that made this area famous remain largely empty and dark, shells of their bustling summer selves.",20121118
24,The Count,The Great Arizona Q.B. Drought Ends,Philadelphia's Nick Foles made a small bit of history by becoming the first ex-Wildcat quarterback to start an NFL game since 1973.,20121118
25,Politics,Uneven Bite of Limiting Deductions,"Limiting personal income-tax deductions and other federal tax breaks, an idea gaining momentum as part of a fix for America's budget crisis, would hit some parts of the country harder than others.",20121118
26,Jason Gay,"Jason Gay: Notre Dame's Awesome, Anxious Week",Let's take a journey inside the exhilarated but anxious mind of a Notre Dame football fan right now.,20121118
27,Business,Citigroup to Cut More Jobs,"Citigroup is on track to eliminate 300 sales-and-trading jobs globally in 2012, building on a reduction last year.",20121118
28,Europe,OMV CEO: Europe Must Accept Shale Gas,"Shunning the energy source will damage Europe's competitiveness and its environment, says Gerhard Roiss.",20121118
29,Markets,Clashes Coming On Energy Trades,Federal regulators are increasingly targeting financial firms for allegedly manipulating energy markets.,20121118
30,Business,SAS Talks With Unions Pass Deadline,Scandinavian airline SAS's negotiations with labor unions continued past the Sunday midnight deadline it had set for an agreement the carrier claims is crucial for its survival.,20121118
31,Europe,Close Vote to Lead France Conservatives,"The two candidates vying to lead France's main opposition party both claimed victory, as ballot counting dragged into the late evening.",20121118
32,New York Culture,Culture Count: A Family Story Takes on Added Gravity,"On Monday, author Jami Attenberg will read from her new novel, 'The Middlesteins,' at Greenlight Bookstore in Fort Greene. She gives us a closer look at the story:",20121118
33,Culture City,Culture City: A Post-Sandy View on Art,"Of all the systems that faltered in the aftermath of Sandy, here's one I didn't expect: my own belief in art as a refuge.",20121118
34,Middle East,Israeli Reservists Set For Potential Battle,"Thousands of Israeli army reservists streamed Sunday to bases around the Gaza Strip, ready to invade the coastal enclave by land if cease-fire talks fail.",20121118
35,Heard on the Street,Fed Should Look in the Mortgage Mirror,"Central banker, heal thyself. That would be one understandable reaction to Fed Chairman Bernanke's statement that underwriting standards for mortgages are too tight.",20121118
36,CEO Council,Working Toward a New Consensus on Energy,Executives tell The Wall Street Journal's CEO Council that Washington needs to start with a road map that includes measurable goals.,20121118
37,CEO Council,An Agenda for Growth,Executives say business and government need to work together to promote long-term growth and U.S. competitiveness.,20121118
38,CEO Council,Restoring Confidence in Finance,Executives say the first step for Washington in restoring confidence in the financial system is achieving balanced deficit reduction.,20121118
39,CEO Council,A Republican Looks Back—and Ahead,"Sen. Rob Portman on what his party needs to do now, in terms of both policy and tone.",20121118
40,CEO Council,Austan Goolsbee,The former chairman of the Council of Economic Advisers on the fiscal cliff.,20121118
41,CEO Council,A Search for Privacy in a Nonprivate Age,FTC chairman Jon Leibowitz on the effort to give consumers more control over their personal information.,20121118
42,CEO Council,Robert Zoellick,The former World Bank Group president on the possibility of the Bush tax cuts expiring.,20121118
43,CEO Council,Let's Start With Simpson-Bowles,U.S. Rep. Chris Van Hollen Jr. spoke with Alan Murray about what Washington needs to do to avoid the fiscal cliff.,20121118
44,CEO Council,Michael Boskin,The Stanford professor and Hoover Institution senior fellow on the challenges ahead for the Federal Reserve.,20121118
45,Photos,Hawaii Land Set for Preservation,"One of the biggest tracts of undeveloped land in Hawaii's Oahu island, 1750 acres dating back to a 19th Century Irish immigrant and now shared by more than 600 heirs, is being sold to the state for preservation as farmland.",20121118
46,Canada News,Building Corruption Scandal Rocks Quebec,"A corruption scandal in Quebec has prompted a pair of high-profile political resignations amid testimony about cash-stuffed envelopes, political kickbacks and Mafia chieftans.",20121118
47,Sports,U.S. Formula One Races Just Fine With Hamilton,"Lewis Hamilton won the United States Grand Prix in Austin, Texas on Sunday, in the first stateside F1 race since 2007.",20121118
48,U.S.,Engineers Deny Charges in BP Spill,"In the hours before the Deepwater Horizon rig exploded in 2010, two BP engineers made what turned out to be a catastrophic misjudgment about a critical safety test. Now the men face criminal charges.",20121118
49,Asia Business,Petronas Submits Revised Progress Bid,"Malaysian energy giant Petronas submitted to the Canadian government a revised takeover offer for Progress Energy Resources, its second attempt to win Ottawa's approval for the deal.",20121118
50,Heard on the Street,America's Oil Boom: Shape Up or Ship Out,"America's newfound natural-gas bounty has already sparked arguments over whether or not to export it. Soon, it will be oil's turn.",20121118
51,Media & Marketing,Dish Frustrated in Dream of Breaking Into Wireless,"Dish Chairman Charlie Ergen said his bet to enter the wireless industry is looking ""increasingly risky,"" highlighting the hurdles the satellite operator faces in light of restrictive conditions that may be set by regulators.",20121118
52,On The Horizon,Starz Drama 'Spartacus' Adds Julius Caesar to Cast,"The Starz action drama ""Spartacus"" is ramping up its historical star power by adding Gaius Julius Caesar to the cast of characters. One problem: there's no hard evidence that Caesar actually participated in the war.",20121118
53,Law Journal,Proceedings | Highlights from the Law Blog,Former Dewey & LeBoeuf LLP bankruptcy heavy hitter Bruce Bennett has billed the Los Angeles Dodgers nearly $13 million for the defunct law firm's work on the team's Chapter 11 case.,20121118
54,Politics,President Weighs Picks for Cabinet,"President Barack Obama, who is on a four-day trip through Asia, is reviewing material on reshaping his cabinet and is on track to announce some of his picks as early as the week after Thanksgiving.",20121118
55,Photos,Photos of the Day: Nov. 18,"In today's pictures, a utility worker balances on wires in India, rugby teams compete in England, a Michigan Wolverines football player goes out of bounds, and more.",20121118
