,section,headline,summary,date
0,Sports,200,None,20100828
1,New York Sports,"Mets 2, Astros 1",Mike Pelfrey pitched eight shutout innings against the Houston Astros--and needed a career-high 124 pitches to do it--in the Mets' 2-1 victory at Citi Field.,20100828
2,Opinion,Consider How Netball Is Played in the U.K.,"The answer to(Weekend Journal, Aug. 21) is found in the way the sports are regarded and played in each country.",20100828
3,US Page One,What's News,What's news - Business & Finance,20100828
4,Opinion,Pepper...and Salt,Pepper...and Salt,20100828
5,Politics,Sen. Vitter Wins GOP Nomination in La.,Incumbent Sen. David Vitter has easily won the Republican nomination for U.S. Senate in Louisiana.,20100828
6,Politics,Raese to Run For Byrd's Seat,West Virginia Republicans have selected Morgantown businessman John Raese to challenge for the U.S. Senate seat held by the late Robert C. Byrd.,20100828
7,Politics,"Beck, Palin Stress 'Honor' at Rally",Thousands of people packed nearly a mile of the National Mall at the foot of the Lincoln Memorial for a rally organized by conservative broadcaster Glenn Beck. Civil-rights leaders held a counter rally at the site of a future Martin Luther King Jr. memorial.,20100828
8,Homes,Ex-Beazer Executive Is Released,"A federal judge in North Carolina released a former Beazer Homes USA accounting executive pending trial on charges of securities fraud, obstruction of justice and witness tampering.",20100828
9,Americas,10 Venezuelan Troops Die in Crash,A helicopter crash killed 10 Venezuela National Guard troops who were on an anti-drug trafficking mission.,20100828
10,Photos,Life Returns to Ground Zero,Crews Saturday began planting 16 swamp white oaks at the World Trade Center site.,20100828
11,World News,New 'Fiscal Science' Could Address Deficits,"Better tax and spending decisions may be possible if governments adopt a quasi-scientific approach that would set clear fiscal goals, such as a debt target, and tell citizens how they plan to achieve them, a new economics paper suggested.",20100828
12,Americas,Lula's Pick Surges in Brazil Poll,"With Brazil looking to a presidential election in October, President Luiz Inacio Lula da Silva's hand-picked successor led in a poll published Saturday.",20100828
13,Photos,Competing Rallies in D.C.,"Thousands attended conservative commentator Glenn Beck's rally Saturday at the site of Martin Luther King Jr.'s 1963 ""I Have a Dream"" speech, while Rev. Al Sharpton hosted a separate rally at the site of a future memorial for Mr. King.",20100828
14,Asia,Pakistan Militants Overpower Guards,"Three captured Pakistani militants overpowered their guards and were recaptured after a 10-hour gunbattle with security forces. Meanwhile, flooding continued to drive thousands from their homes in southernmost Sindh province.",20100828
15,Technology,Battle Over 3PAR Escalates,"3PAR said its board has determined that H-P's offer was a ""superior proposal"" and said it notified Dell of its intention to terminate their earlier merger agreement.",20100828
16,The Big Interview,Shiller Sees Potential 'Double Dip',"Robert Shiller talks about the sharp falloff in home sales, the likelihood of a double-dip recession and what the Fed should do to stimulate the economy.",20100828
17,Europe,Russian Police Kill Alleged Militants,"At least 14 suspected militants and a police officer have been killed during three raids in the country's volatile North Caucasus region, police said Saturday.",20100828
18,U.S.,Obama Focuses on Veterans,Obama pledged to support soldiers returning from Iraq as the U.S. prepares to end its combat mission there next week.,20100828
19,World News,Pakistan Base Near U.S. Office Attacked,"A heavy exchange of fire erupted at security forces' offices in northwest Pakistan near the U.S. consulate, but U.S. personnel were unaffected and the motive behind the attack was not immediately clear.",20100828
20,Markets,Noda Threatens 'Decisive' Yen Action,"Japan's finance minister threatened to take ""decisive"" action against the rising yen, using his strongest language yet to signal that the government may intervene to weaken the currency.",20100828
21,Business,Indian Cotton Set to Rise,"Cotton output in India, the world's second-largest producer after China, is likely to rise to an all-time high in the next crop year, helped by higher area under cotton cultivation.",20100828
22,Health,FDA Rejects Roche Drug Review,"Roche said the U.S. drug regulator rejected a priority review for a novel breast cancer drug, dashing hopes the treatment might be approved quickly.",20100828
23,Americas,"Ottawa Terror Police Detain, Release 'Fourth' Suspect","Police arrested a man Friday on suspicion of terrorist activities, one day after three others arrested by the same police unit were charged with terrorist activity.",20100828
24,Media & Marketing,Gannett Revamps USA Today,"Gannett said it will reorganize its USA Today newspaper to focus on new distribution channels and will trim about 9% of the paper's 1,500 workers.",20100828
25,Foreign Exchange,"Dollar Rises Against Yen, Swiss Franc",The dollar gained against the yen and Swiss franc but held steady against the euro after Fed Chairman Bernanke pledged to provide more stimulus to the U.S. economy if needed.,20100828
26,Technology,Regulators Ask Google for ITA Data,Google said it received a second request for information from regulators looking at its proposed $700 million acquisition of flight information software company ITA Software.,20100828
27,Brunchbox,"Fashionable, Every Day","Famous faces, Bleecker Street shoppers and West Village residents flock to the fashionable Café Cluny for brunch.",20100828
28,New York Real Estate,Discounts Offered at Trump SoHo,"Trump SoHo, the flashy 46-story hotel and condominium, is taking another unusual step to boost sluggish condo sales—offering substantial discounts to buyers who have already signed contracts but not yet closed.",20100828
29,Opinion,Peter Berkowitz: The Death of Conservatism Was Greatly Exaggerated,In 2008 liberals proclaimed the collapse of Reaganism. Two years later the idea of limited government is back in vogue.,20100828
30,World Stock Markets,"Europe, Japan End on Up Note","European stock markets got a lift from better-than-expected U.S. growth and a Fed promise to ""strongly resist"" deflation, while strong talk on the yen boosted Tokyo shares.",20100828
31,New York Politics,Greek Church Gets Backing,"Mayor Bloomberg said he was confident that St. Nicholas Church, the only place of worship destroyed in the 9-11 attacks, would be rebuilt.",20100828
32,Politics,Miller Swaps Law for Limelight,"This time last year, Joe Miller was augmenting his income from his private legal practice by working as a part-time attorney. Now he's on the brink of what would be one of this year's biggest political upsets.",20100828
33,The Numbers Guy,Inconvenient Truth About Traffic Math,This month's 60-mile traffic jam in China has demonstrated a frustrating truth about traffic: It is far easier to measure than mitigate.,20100828
34,Weekend Investor,This Week,What happened to your money this week.,20100828
35,Heard on the Street,How the Fed Could Employ QE,Ben Bernanke's speech Friday didn't say much about unemployment. There may be a reason for that.,20100828
36,Business,S&P: Worst Over for U.S. Banks,"S&P said the worst appears to be over for the U.S. banking industry, though the sector isn't likely to see a quick rebound.",20100828
37,Managing in Asia,Hotels.com Books More Growth in Asia,How 38-year-old Johan Svanstrom has added 13 new country-specific websites in Hong Kong for online travel giant Expedia.,20100828
38,Heard on the Street,"Dell, H-P Show No Reserve on 3PAR Price",The question for shareholders is whether the two suitors are wasting their cash or whether they are making a rational decision.,20100828
39,Opinion,The 1.6% Recovery,The results of the Obama economic experiment are coming in.,20100828
40,New York Sports,Jets' Offense Sputters in Loss to Redskins,"With second-year quarterback Mark Sanchez under center, and the celebrity glare of HBO's ""Hard Knocks"" intensifying the challenge, many of the players acknowledged needing to unearth some consistency against the Washington Redskins on Friday night.",20100828
41,Politics,Activists Gather for Rallies,"Thousands of conservative activists arrived in the nation's capitol for a series of rallies and political events, the main draw of which is a controversial Saturday rally on the steps of the Lincoln Memorial.",20100828
