,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20121230
1,Politics,"Lawmakers Eye Temporary Farm Bill, Milk-Price Fix",House and Senate committee leaders appeared ready to extend farm legislation for a year in a deal that would keep milk prices from surging sometime in 2013.,20121230
2,U.S.,Hillary Clinton Hospitalized,Secretary of State Hillary Clinton was admitted to a New York hospital after the discovery of a blood clot stemming from the concussion she sustained earlier this month.,20121230
3,Photos,Lost Pioneers and Patriarchs,The business world lost innovative thinkers and founders in 2012. Take a look back.,20121230
4,New York Culture,This Ghost Is a Machine,"Daniel Paisner will publish his 54th book early next year, the latest achievement in a quarter-century career marked by more best sellers than all but the very biggest names in publishing. Yet almost no one has heard of him, including most of his readers.",20121230
5,China News,Manufacturing Picks Up in China,"The HSBC China Manufacturing Purchasing Managers' Index rose to a 19-month high in December, in the latest sign of an economic rebound.",20121230
6,Business,"Business World Lost Pioneers, Patriarchs","Some of the notable figures from the business world who died in 2012, including nimble chief executives and inspired entrepreneurs.",20121230
7,New York Politics,Cuomo Said Aiming at Guns,"New York's governor is planning to introduce a package of gun-control legislation in the coming weeks that could include limits on multiple gun purchases, a broader assault-weapons ban and magazine size limits.",20121230
8,New York Real Estate,Glad Tidings Over Big Year in Real Estate,"With a surge in record-setting trophy sales to billionaires, the Manhattan apartment market had its strongest year since the peak of the real-estate boom in 2008.",20121230
9,N.Y. Giants,"For Giants, It's Win and Out","The Giants' fate was sealed moments after the players left the field at MetLife Stadium. In Detroit, the Chicago Bears wrapped up a nervous victory over the Lions, and with that, the Giants' defense of their Super Bowl title came to an end.",20121230
10,The A-Hed,"To Ring in New Year, Grab a Horseshoe","For prophets of doom, the failure of the world to end Dec. 21 may have been a bit of a letdown. Now, the calendar brings a new possibility for anxious obsession: a whole year ending in the unlucky number 13.",20121230
11,Politics,Senate Approves Baer to Head Justice Department's Antitrust Team,The Senate approved prominent antitrust attorney William Baer to head the Justice Department's Antitrust Division 10 months after he was tapped by President Obama.,20121230
12,Law Journal,Gene Patents Face Reckoning,"Last year, Quest Diagnostics spent $740 million to buy a company that owns rights to some patents on human genes. So the prospect of a Supreme Court ruling in 2013 striking down such patents might seem scary.",20121230
13,Lunch Box,"Down Under, in Queens","For those who desire to sample Australian-inspired cuisine but can't or prefer not to fly nearly around the world, there's the Thirsty Koala in Queens.",20121230
14,Opinion,Focus on Fundamentals,OUTSIDE THE BOXThe current economic debate is an exercise in missing the point.,20121230
15,New York Sports,A Boxing Gym With a Past but Not a Ring,"This month, Gleason's Boxing Gym returned to Manhattan. The gym recently opened a small boxing space within the Mercedes Club in hopes of luring affluent customers to the sport.",20121230
16,N.Y. Knicks,Why NBA Players Fail at Free Throws,The Knicks' Marcus Camby is part of a rarer group no one is itching to be a part of: players who have inexplicably lost the ability to shoot free throws.,20121230
17,DJ FX Trader,"New Zealand Dollar Higher Late, Fiscal Cliff In Focus","The New Zealand dollar was higher late Monday as investors placed bets for the new year, but all eyes remained firmly fixed on the fiscal cliff impasse in the U.S. ahead of the Dec. 31 deadline.",20121230
18,N.Y. Giants,"For Many Giants, This Could Be the End of the Line","Wide receiver Victor Cruz, tight end Martellus Bennett and even running back Ahmad Bradshaw, among others, are uncertain for next year's team.",20121230
19,N.Y. Jets,Jets End the Season in Typical Jets Fashion,A few field goals can't beat the Buffalo Bills as Sanchez once again struggles with turnovers; Now comes the uncertainty.,20121230
20,Middle East,Senate Report Widens Fault for Benghazi Failures,"The State Department and Pentagon had no viable way to rescue Americans in Benghazi, falling short of their responsibility to develop plans to evacuate U.S. citizens, according to a Senate report.",20121230
21,Deals & Deal Makers,"Carlyle, Others to Buy Duff & Phelps",Investment-banking and valuation-advisory firm Duff & Phelps Corp. said it agreed to be acquired for about $665.5 million by a group that includes private-equity firm Carlyle Group LP.,20121230
22,Heard on the Street,Mobile's Path to Glory,"The battle over mobile maps will be an important driver of shares in tech giants such as Apple, Google, Microsoft and Facebook, and help determine who has the dominant mobile platform of the future.",20121230
23,Markets,Facebook Analysts Stick to Script,Facebook has gotten a thumbs-down from investors since its initial public offering. But securities analysts who work at the investment banks that did the deal have never wavered in their enthusiasm.,20121230
24,Opinion,Sadanand Dhume: Crime and Political Punishment in Delhi,Protests over a rape case show urban Indians demand more from their leaders. Politicians had better be prepared to deliver.,20121230
25,Opinion,"Crovitz: Thanks, Internet, for the 2012 Memories",Federal judge Richard Posner dismissed as 'silly' the patent spat between Apple and Google.,20121230
26,Business,"More CEOs Stayed Put in 2012, but Pace Could Pick Up","Following a year of likely record low turnover at the top of big U.S. businesses, a number of those firms will head into the New Year needing a new chief.",20121230
27,Ahead of the Tape,A Reality Check Needed for China?,The consensus view on China's economy in 2013 is that growth will accelerate. Such optimism may be misplaced.,20121230
28,Environment & Science,New Power-Plant Rules Fall to EPA's Next Leader,The next head of the EPA is likely to hand down rules tackling the largest source of greenhouse-gas emissions in the U.S.: power plants.,20121230
29,Latin America,Chávez's Condition Worsens,"Venezuela's ailing President Hugo Chávez remains in a ""delicate"" state as he continues to recover from cancer surgery in Cuba, Vice President Nicolas Maduro said.",20121230
30,The Week Ahead,Networks React to Punishing Fall Season,"Television executives gather in sunny Pasadena, Calif., later this week for the semiannual grilling by television critics, as the major networks emerge from a tumultuous fall season.",20121230
31,The Count,How Bad Can a Bowl Team Be?,Georgia Tech enters Monday's Sun Bowl with a losing record. But the Yellow Jackets are far from the worst team to play in a bowl game.,20121230
32,Politics,Year's Start Marks Arrival Of Range of Novel Statutes,Measures that legalize same-sex marriage and loosen marijuana restrictions are among the new and sometimes contentious laws taking effect across the country at the start of the new year.,20121230
