,section,headline,summary,date
0,U.S.,"Oklahoma, Texas Face Risk of Devastating Tornadoes","Forecasters say a dangerous mix of warm air and fast, shifting winds is expected to spawn severe thunderstorms and violent tornadoes from the Texas panhandle into Oklahoma Monday evening and into Tuesday.",20190520
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of May 21, 2019",20190520
2,Business,Ascena’s Dressbarn to Shut Down,"Ascena Retail Group Inc. said planned to wind down its Dressbarn retail operations, resulting in the closure of about 650 stores.",20190520
3,U.S.,Lawmakers Call on Trump for a New U.S. Policy in Syria,"Hundreds of lawmakers led by senior members of the House and Senate foreign policy committees have written to President Trump calling for a new U.S. strategy in Syria to counter Russia and Iran, deter terrorists and safeguard Israel.",20190520
4,The Future of Everything,"When Beauty Industry Is Inclusive, Everyone Wins","The beauty industry frequently ignores the needs of consumers of color, but Katonya Breaux, founder and chief executive of Unsun Cosmetics, and  Mented Cosmetics co-founders, K.J. Miller and Amanda Johnson, seek to create truly inclusive brands.",20190520
5,Economy,Fed’s Powell Warns of Economic Risks From Rising Business Debt,Federal Reserve Chairman Jerome Powell said financial regulators must take seriously potential dangers that rising levels of business debt pose to the U.S. economy but said some comparisons to last decade’s subprime mortgage bubble overstate the risks.,20190520
6,Politics,McConnell Pushes to Raise Age for Tobacco Purchases to 21,"Senate Majority Leader Mitch McConnell, who sponsored the bill with Democratic Sen. Tim Kaine, called it one of the Senate’s highest priorities.",20190520
7,Politics,"New York City’s Economy Grew at 3% Rate in First Quarter, Report Finds","New York City’s economy remained strong in the first quarter of the year, buoyed by record-low unemployment, according to a report by Comptroller Scott Stringer.",20190520
8,Risk & Compliance Journal,"Recruiting and Retaining Compliance Staff is Key Risk for Banks, Regulator Says","U.S. banks are having a hard time recruiting and retaining compliance professionals, particularly those who specialize in financial crimes, the Office of the Comptroller of the Currency said in a semiannual report on the risks facing lenders.",20190520
9,The Future of Everything Festival,Stephen Ross Hits Back at Critics of Hudson Yards Project,The developer of Hudson Yards accused critics of the 18-million-square-foot mixed-use complex in Manhattan of creating an atmosphere hostile to business that contributed to Amazon’s decision to not open a major corporate campus in New York City.,20190520
10,Politics,GOP Congressman Doubles Down on Push for Trump’s Impeachment,"Rep. Justin Amash reiterated his contention that President Trump engaged in impeachable conduct, offering a more detailed argument in favor of congressional action after drawing an attack from the president.",20190520
11,The Future of Everything,Artist Dustin Yellin Tackles Climate Change With Oil Tanker Tipped Vertically,"How do you educate the public about the urgency of climate change? For artist Dustin Yellin, the answer involves tipping a 1,000-foot-long oil tanker, anchoring it vertically in a harbor and turning it into a tourist attraction to rival the Statue of Liberty and the Eiffel Tower.",20190520
12,Deals,Legg Mason Reaches Deal With Hedge Fund Trian,"Legg Mason confirmed it reached an agreement with Trian Fund Management on the composition of its board, naming Nelson Peltz and Ed Garden as directors.",20190520
13,Review & Outlook,Blessing the T-Mobile-Sprint Merger,The FCC approves with conditions. Justice should be next.,20190520
14,Review & Outlook,Case of the Killer Toyotas,Are foreign-owned car plants in the U.S. a national security threat?,20190520
15,Review & Outlook,Making Room for Airbnb,A new study highlights the benefits of disruptive competitors.,20190520
16,Politics,Judge Rejects Trump Request to Block Subpoena for Accounting Records,A federal judge has rejected a request from President Trump to block a House panel subpoena seeking his accounting records.,20190520
17,Business,U.S. Rare Earths Revival Planned Amid Trade Conflict,"An American chemicals company and an Australian miner want to build the first rare-earths separation plant in the U.S. in years, seeking to shore up supplies of important commodities caught up in the U.S.-China trade conflict.",20190520
18,Business,Ryanair Warns Boeing 737 MAX Grounding Will Hurt Profit,"Ryanair, Europe’s biggest budget airline and the region’s largest customer for Boeing Co.’s 737 MAX jets, warned profit would be dented this year by the plane’s global grounding.",20190520
19,The Future of Everything,"Expanding Globally, Amazon’s Alexa Strives for Local Mindset","Getting Alexa to work across the globe and in many languages requires that the company’s engineers keep the local experience in mind, according to Toni Reid, Amazon’s vice president for Alexa Experience and Echo.",20190520
20,Stocks,Tesla Stock Hits Lowest Level Since 2016,"Tesla’s stock dropped as much as 7% Monday, highlighting challenges for the electric car maker including its balance sheet and Model 3 vehicle demand.",20190520
21,U.S. Economy,Fed’s Williams Says It’s ‘Good’ Economy Can Have Strong Job Market Without Inflation,New York Fed leader John Williams said Monday the central bank’s views on how low the unemployment rate can go without sparking inflation have evolved.,20190520
22,Autos Industry,GM Scales Back Maven Car-Sharing Business,"General Motors’ Maven car-sharing service will wind down service in eight of the 17 North American cities it operates in within the next few months, a GM spokeswoman said.",20190520
23,Business,Duke University Moves to Settle No-Poach Case for $54.5 Million,"Duke and the University of North Carolina are fierce competitors on the basketball court, but when it comes to medical hiring, they have been cozy collaborators, according to a class action that Duke moved to settle for $54.5 million.",20190520
24,U.S.,High Court Upholds Tribe’s Hunting Rights,The Supreme Court on Monday rejected arguments that Wyoming’s 1890 statehood erased hunting rights provided under a treaty between the Crow tribe and the federal government.,20190520
25,Politics,Trump Administration Directs McGahn to Rebuff Congressional Subpoena,"The Trump administration has directed former White House counsel Don McGahn to rebuff a congressional subpoena for testimony, escalating a standoff over a key witness about the Mueller probe.",20190520
26,CIO Journal,Executive Injects Tech Into Highly Regulated Insurance Sector,"Maarten Ectors, chief innovation officer of U.K.-based finance and insurance company Legal & General, pursues small, tightly focused projects to keep costs down.",20190520
27,Global View,Palestinians Need to Get Real About Israel,"The focus should be on prosperity and good government, not perpetual resistance.",20190520
28,Main Street,The Tales of Parson Comey,Apparently the former FBI chief can see into other men’s souls.,20190520
29,Politics,Guatemalan Boy Dies in U.S. Border Patrol Custody,"A 16-year-old Guatemalan boy died Monday in U.S. Border Patrol custody, the agency said. The boy is the fifth child to die after crossing the border illegally in the last six months; four of them have died in U.S. government custody.",20190520
30,Opinion,"On Trade, Where Are My Fellow Democrats?",They should oppose Trump’s destructive tariffs and support U.S. exporters.,20190520
31,Opinion,New York’s Subsidy for Striking Unions,Walk off the job and get unemployment benefits after a week.,20190520
32,Opinion,‘The Tatas’ Review: The Mogul’s Empire,"The Indian conglomerate Tata Group, founded in the mid-19th century, has had an outsize effect on the country’s aspiring middle class.",20190520
