,section,headline,summary,date
0,New York,Corrections & Amplications,Corrections and Amplifications,20100528
1,U.S.,Inside Today,Inside today's paper,20100528
2,Markets,"Universal, DJSP Enterprises: Biggest Price Decliners (UVV, DJSP)",Markets Data Center: Biggest Price Decliners.,20100528
3,Markets,"Chevron, Apple: Money Flow Leaders (CVX, AAPL)",Markets Data Center: Money Flow Leaders.,20100528
4,WSJ Flash Interactive,The Final Moments,See a 3-D diagram of the Deepwater Horizon rig as the explosion happened.,20100528
5,Markets,"Xinyuan Real Estate, CKX: Biggest Price Gainers (XIN, CKXE)",Markets Data Center: Biggest Price Gainers.,20100528
6,Markets,"SPDR Trust, Apple: Money Flow Leaders (SPY, AAPL)",Markets Data Center: Money Flow Leaders.,20100528
7,Sports,50,"Hitting streak for Florida International's Garrett Wittels after a third-inning single Thursday in a Sun Belt Conference tournament elimination game. He is eight games away from matching the NCAA Division I record of 58, set by Oklahoma State's Robin Ventura in 1987.",20100528
8,Opinion,Pepper...and Salt,Pepper...and Salt,20100528
9,Markets,Treasury to Sell $79 Billion,The Treasury will sell $79 billion in short-term securities next week.,20100528
10,Business,The Victims: Faces and Profiles,Read details on the employees who were killed in the blast of the Deepwater Horizon rig on April 21.,20100528
11,Opinion,Correction,"The author of ""For Us Surrender Is Out of the Question: A Story From Burma's Never-Ending War"" is Mac McClelland. A May 14 review misspelled her last name.",20100528
12,Deco Summary Liondoor,"'Mayday, Mayday ... We have an uncontrollable fire.'",None,20100528
13,New York Sports,UConn Announces Violations,The University of Connecticut  said Friday that the NCAA has cited the school's men's basketball program for committing eight recruiting violations.,20100528
14,Remembrances,Child Star Gary Coleman Dies,"Gary Coleman, the child star of the 1970s TV sitcom ""Diff'rent Strokes,"" whose later career was marred by medical and legal problems, has died. He was 42.",20100528
15,Americas,"After Jamaican Siege, a Bigger Battle","The Jamaican government defended its actions after a raid in search of an alleged drug lord in a Kingston shantytown claimed at least 73 lives—though residents questioned the deadly cost, and the target.",20100528
16,Asia,China Hints at Shift on Koreas,Chinese Premier Wen Jiabao offered the first hint that Beijing might be willing to budge from weeks of fence-sitting over the sinking of a South Korean warship that Seoul has blamed on North Korea.,20100528
17,Politics,Justice Backs Challenge of Ariz. Law,The Justice Department told the Supreme Court that federal law pre-empts an earlier Arizona law that took effect in 2008 establishing state penalties for employers that knowingly hire illegal immigrants.,20100528
18,New York Crime ,Police Blotter for May 29,Police Blotter for May 29,20100528
19,Today's Markets,Stocks Wind Down  A Brutal May,"Stocks dropped after a downgrade of Spain's debt. The Dow ended down 7.9% for May, its biggest monthly drop since February 2009 and the worst percentage decline for May since 1940.",20100528
20,Photos,Guatemala Volcano Blankets City in Ash,"Rocks spewed from the erupting Pacaya volcano, killing a television reporter and forcing evacuations. Air travel was also disrupted.",20100528
21,Photos,Paper Airplanes on Steroids,"At Brooklyn Aerodrome, a studio in Williamsburg, aircraft creators Breck Baldwin and Mark Harder build homemade model-airplanes from recycled materials.",20100528
22,Photos,Violence Roils Jamaica,"After days of fighting, security forces established control in a shantytown where at least 73 people have died this week during clashes between police and supporters of an alleged drug lord.",20100528
23,World News,World Watch,World watch for May 28,20100528
24,Commodities,Crude-Oil Prices Retreat After Spanish Debt Downgrade,Crude-oil prices fell below $74 a barrel after the dollar strengthened in reaction to a downgrade of Spain's sovereign debt rating.,20100528
25,Small Business,How to Win the Valuation Game,Venture investors are looking for bargains. But you don't want to give up too much equity in your start-up.,20100528
26,World Cup,When Failure Is Always an Option,A history dotted with disappointment under pressure has never stopped the Spanish from hoping the World Cup will be different.,20100528
27,Photos,Deadly Attacks in Pakistan Mosques,"Taliban militants brandishing assault rifles and grenades attacked a pair of mosques of a minority religious sect in eastern Pakistan Friday, killing at least 82 people.",20100528
28,Photos,Child Actor Gary Coleman Dies,"The pint-sized former child star who stole hearts on ""Diff'rent Strokes"" died at the age of 42 after being taken off life support. He suffered an intercranial hemorrhage days earlier.",20100528
29,Book Excerpt,Book Excerpt: 'The Nightingale of Mosul',"Read an excerpt from ""The Nightingale of Mosul: A Nurse's Journey of Service, Struggle, and War"" by Susan Luz.",20100528
30,Photos,Obama Inspects Gulf Efforts,"President Barack Obama, visiting the Gulf Coast, inspected a beach south of New Orleans that's threatened by the massive oil spill.",20100528
31,Photos,The U.S. Military's Pallbearers,"The men and women of the Air Force's Air Mobility Command function as the nation's pallbearers, ferrying flag-draped remains to Dover Air Force Base in Delaware from battlefields half a world away. Air crews have flown the remains of more than 5,000 dead troops back to the U.S. since the conflicts in Iraq and Afghanistan began.",20100528
32,Photos,Inside the Buick Regal,"GM is pulling itself together and the 2011 Buick Regal proves it. Here's a closer look at the new Regal -- which, Dan Neil says -- is kind of terrific.",20100528
33,Health,Medtronic Cuts Two Executive Posts,"Medtronic eliminated two leadership posts, continuing a series of executive changes stemming from a consolidation of the medical-device maker's business structure.",20100528
34,Small Business,Three Best Ways to Expand Overseas,Going global may seem like a pipedream for small-business owners. But many have taken the plunge despite the recession. Here's how.,20100528
35,Markets,"Europe Lapses, Asia Advances","European shares fell as early strength was sapped by discouraging U.S. consumer spending, but the early gains, combined with Thursday's bullishness on Wall Street, helped Asian stocks advance.",20100528
36,Europe Markets,European Shares Slip,European shares fell as discouraging U.S. consumer spending raised concerns that the pace of economic recovery may be slowing. BP and Prudential PLC were drags.,20100528
37,Photos,Accessorize Your iPad,"After finally securing the ipad, early adapters are now faced with a low-tech challenge: how to transport the fragile device. See some of the special cases with which companies are rushing to fill the market void.",20100528
38,Europe,Spain Pledges Spending Cut,"The Spanish government of Socialist Prime Minister José Luis Rodriguez Zapatero pledged to cut 2011 spending 7.7%, the first step in the preparation of next year's budget.",20100528
39,Business,Shell Acquires Natural-Gas Firm,"Shell agreed to buy U.S. natural-gas explorer East Resources for $4.7 billion, in a transaction that underscores the frenzied global interest in North American shale-gas production.",20100528
40,Asia Markets,Asian Stocks Rise Broadly,"Japanese stocks helped lead Asian markets higher, rising for the third straight session as bullish U.S. stocks, combined with higher raw-materials prices, sparked a broad relief rally.",20100528
41,Markets,Some Dividend Plays Now Beat Bonds,"For many investors, the decline in the market this month -- down nearly 7% even after Thursday's powerful rally -- makes a powerful argument for the dividend-bearing stocks of big, stable companies.",20100528
42,Heard on the Street,Europe's Worrying Shortage of Dollars,"Dollar commercial-paper funding has effectively dried up in Europe for anything over 30-day maturities, even for banks from countries outside the euro zone.",20100528
43,Slideshow,India in Photos,"India commemorated Buddha Purnima, India's President Pratibha Devisingh Patil in China, India's Railway Minister Mamata Banerjee at the crash site in West Bengal and more.",20100528
44,Travel,Firms Change Travel Tactics,"An increasing number of disruptions in air travel—and the prospect that they aren't going away any time soon—is shifting the way people arrange trips, bringing about what some say may be permanent changes to the business-travel industry.",20100528
