,section,headline,summary,date
0,Decos and Corrections,Corrections & Amplifications,"Corrections & Amplifications for June 11, 2012",20120610
1,Opinion,Pepper...and Salt,Pepper...and Salt,20120610
2,Opinion,Notable & Quotable,Gurcharan Das writing on the sources of corruption in India.,20120610
3,DJ FX Trader,"Euro Up On Spanish Bailout, But Gains Seen Short-Lived","The euro rose against the dollar and yen in Asia on Monday after the European Union agreed to a bailout for Spain, but dealers said the gains are unlikely to last as the move is not a comprehensive solution to the region's debt problems.",20120610
4,On the Horizon,"To Land a Publisher, an Author Prints Sample Copies for Stores",Sometimes an independent bookseller's word can help push an author's manuscript toward publication.,20120610
5,New York Politics,Union Fund Gets Another Albany Assist,"The troubled insurance fund for 1199SEIU's personal-care workers will get a $70 million government bailout this year under a deal struck in Albany, the second taxpayer assist in less than a year for the powerful union's employee benefits fund.",20120610
6,New York Real Estate,What's The Deal,A summary of Greater New York property news.,20120610
7,The Commish,Dynasties in the Making,New York City's real-estate industry is famous for its powerful families that assembled or developed huge property portfolios and handed them from one generation to the next. There are signs of a similar phenomenon emerging in the commercial-brokerage industry.,20120610
8,New York Real Estate,Well-Timed Deals Mean Big Profits,"The most recent jobs report was weak, the leasing market is sluggish and the European economy is in tumult. But some real-estate investors, who have recently sold Manhattan office buildings, have proven that well-timed deals can still translate into big-time profits.",20120610
9,The A-hed.,"Dagnabit, This Town Is Fed Up With Cursing","Middleborough, Mass., will vote on a proposal to grant police the power to issue $20 civil tickets to anyone who publicly 'accosts' another person verbally with profanity.",20120610
10,New York Politics,Senate GOP Steps Into Nassau Fight,State Senate Republicans have introduced legislation that would allow Nassau County to borrow hundreds of millions of dollars over the objections of a state financial control board.,20120610
11,The Outlook,Beijing Finds a Path to Liberalizing Rates,"China's has moved to reform its creaking system of government-set interest rates, providing a shot in the arm for an ailing economy and signaling a major shift in its financial system.",20120610
12,Soon to Be Scene,Catching Stars on Stage,"Adam Chanler-Berat is hoping he won't have to go back to college. At 19 years old, Mr. Chanler-Berat dropped out of Marymount Manhattan to pursue the rare, coveted, out-of-the-blue big break: a role in ""Next to Normal,"" Brian Yorkey's Pulitzer Prize-winning musical about a bipolar mother.",20120610
13,New York Politics,Bike-Share Rides Past Neighborhood,"On the map showing the dozens of bike-share stations that will soon freckle northwestern Brooklyn, there is just one neighborhood-size void in the network: the ultra-Orthodox Jewish enclave of South Williamsburg.",20120610
14,New York Region,"Sweet Spaghetti, and a Bit of Pride",A growing Filipino community here has a new community center of a sort—a chain restaurant with a bee mascot that features purple yam tapioca shakes.,20120610
15,New York Politics,A Call for Fixing Frisks,"Mayor Michael Bloomberg took to the church pulpit on Sunday to deliver a message to police critics in a Brooklyn neighborhood where the drama over street tactics plays out every day: The policy should be ""mended, not ended.""",20120610
16,Real Estate,Desert Developer's Woes Buffet Reid,The state of Nevada has been riveted by the indictment of a lobbyist-turned developer for allegedly making Illegal campaign contributions to Senate Majority Leader Harry Reid.,20120610
17,Urban Gardner,"Big, but No Champion","I don't believe we put enough thought into trees. Those in our backyard, if we happen to have one. If not, those in Central, Prospect, Van Cortlandt and other city parks. Even those gnarly specimens sprouting on city streets.",20120610
18,DJ FX Trader,"Spain and China News Boost Euro, Australian Dollar",The euro and the Australian dollar got a strong boost early Monday after Spain secured a EUR100 billion bailout agreement from the European Union to boost the capital of its battered banks and China's weekend economic data turned out to be far less dire than markets had feared following its surprise rate cut late last week.,20120610
19,Europe,EU Officials Try to Clarify Privacy Laws,"European officials are mounting a new push to clarify—and enforce—rules involving small Internet files that can be used to track users, exposing the slow progress of Europe's plan to implement far-reaching privacy rules.",20120610
20,Markets,Bearish ETF Drinks Up Bad News,"The strategy of AdvisorShares Active Bear ETF is so uncommon that fund-research group Morningstar believes it is the world's lone actively managed ""short-only"" ETF.",20120610
21,Health & Wellness,Type 1 Diabetes on Rise Among Youth,A new analysis showing a 23% jump in Type 1 diabetes among American youth is giving fresh impetus to researchers looking at whether environmental factors or behavior can influence the onset of the autoimmune disease.,20120610
22,U.S.,Los Angeles Tax Breaks Probed,The Los Angeles district attorney is investigating whether home owners and businesses in some of the nation's richest neighborhoods were given property-tax breaks in exchange for campaign contributions to the assessor.,20120610
23,U.S.,New Course in College Costs,Rising student debt levels and fresh academic research have brought greater scrutiny to the question of whether the government's expanding student-aid programs are driving up college tuition.,20120610
24,DJ FX Trader,Reaction to Spain Aid Will Set Euro's Path,Currency markets will be driven Monday by the potentially game-changing news over the weekend that the European Union is willing to lend as much as 100 billion euros ($125 billion) to help Spain shore up its banking sector.,20120610
25,Photos,Euro 2012: Croatia vs. Ireland,Highlights from Sunday's Euro 2012 match between Croatia and Ireland.,20120610
26,Whats News Business Finance Europe,What's News,Here are the top business stories from today's Wall Street Journal Europe.,20120610
27,New York Culture,"Culture Count: Come for Sophocles, Stay for Dessert","At 'These Seven Sicknesses,' a five-hour adaptation of seven plays by Sophocles, the Flea Theater is providing dinner and dessert every night, served by the actors during breaks. Here's a closer look.",20120610
28,N.Y. Mets,Yankees Russell Mets to the Ground,"Martin cracks two homers, including a walk-off, as Yankees sweep the Subway Series.",20120610
29,N.Y. Mets,"Mets Botch Plays, Blow Saves",Bullpen implosions and errors seem to be commonplace for the Mets,20120610
30,New York Sports,A Devil Is Doing His Best Bobby Orr,"Bryce Salvador didn't score at all during the regular season, but he has become an offensive force in the playoffs.",20120610
31,Culture City,Culture City: Clubs for Those Who Choose to Schmooze,"In the city's clubs and lounges, it's not enough to turn the music up to 11 and hand out glow sticks. A more diverse experience is expected, and club owners are beginning to deliver with stage acts.",20120610
32,NBA,Thunder Plus Heat Equals…Ratings?,"As LeBron James and Kevin Durant approach Tuesday's first tip of the NBA Finals, the league is finally getting what it wants: a battle between the long-standing rival cities of Miami and Oklahoma City. OK, not really.",20120610
33,Politics,Giffords Seat Up for Grabs in Arizona,Voters this week will choose whether a former aide to Gabrielle Giffords or a GOP candidate will fill the seat vacated when Ms. Giffords resigned in the wake of the 2011 Tucson shooting.,20120610
34,Commodities,Rain Is Focus for Grain,"U.S. corn and soybean futures ended last week higher, boosted by worries that dry weather in the key growing belt from Iowa to Indiana could hinder crop development, shrinking the harvest this fall.",20120610
35,Politics,Flush State Ponders a Tax Cut's Cost,"An energy boom has flooded North Dakota's coffers, but the state's voters are expected to vote down a measure to eliminate local property taxes.",20120610
