,section,headline,summary,date
0,Oil Markets,Nymex Oil Futures Hit Six-Year Low of $41.35/bbl,Crude oil futures on the New York Mercantile Exchange dropped to more than a six-year low Friday on escalating concerns about demand from China in the wake of the yuan’s devaluation.,20150813
1,Tri-State Area,Greater New York Watch,A roundup of news from around the tri-state region.,20150813
2,Tech,HTC to Cut Jobs Amid Crowded Smartphone Market,"HTC said it plans to cut 15% of its workforce and slash operating expenses, as it struggles in the smartphone market.",20150813
3,Review & Outlook,The Judge Who Saved New York,Mayor de Blasio is barred from regulating banks. Crisis averted.,20150813
4,Tech,iPhone Maker Hon Hai Shows Slower Earnings Growth,"Hon Hai Precision Industry reported second-quarter earnings growth of 27%, down from 56% a quarter before, as customers held off in anticipation of a new Apple iPhone in the fall.",20150813
5,Oil Markets,Nymex Oil Futures Hit Six-Year Low of $41.35/bbl,Crude oil futures on the New York Mercantile Exchange dropped to more than a six-year low Friday on escalating concerns about demand from China in the wake of the yuan’s devaluation.,20150813
6,Markets,Goldman Sachs Sells Colombian Coal Mines To Murray Energy,"Goldman Sachs sold a Colombian mining operation to Murray Energy at a steep loss, marking the bank’s exit from the coal business and Murray’s international expansion.",20150813
7,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 14, 2015.",20150813
8,Precious Metals,Gold Loses Some Momentum After Yuan Push,Gold has lost some of the momentum it gained in the wake of China’s devaluation of the yuan.,20150813
9,Asia,Myanmar Official’s Ouster Sidelines U.S. Ally,Reform-minded presidential hopeful Shwe Mann’s removal from a key role in the governing party calls into question the country’s democratic transition.,20150813
10,Business,ThyssenKrupp Profit Soars,"German steelmaker ThyssenKrupp said net profit for the third quarter of fiscal year 2015 increased by nearly five times that of the same period last year, driven by the company’s ongoing cost-cutting and measures.",20150813
11,Markets,Insider-Trading Defendant Will Be Released on Bond,"One of the suspects charged this week for his alleged role trading on corporate earnings information stolen from newswire companies by hackers, will be released on $3 million bond, a federal judge in Atlanta ruled on Thursday.",20150813
12,News Briefs,Financial Briefs,A roundup of news in finance.,20150813
13,Blog: Tech,Digits: News Digest,"King Digital Entertainment reported a net profit that was lower than expectations as bookings from its three-year-old “Candy Crush Saga” game continued to decline, and more.",20150813
14,Middle East,U.S. Believes ISIS Used Chemical Weapon on Kurds,"Islamic State militants likely used mustard agent in an attack earlier this week on Kurdish forces in Iraq, senior U.S. officials said, in the first indication the militant group has obtained a banned chemical weapon.",20150813
15,News Briefs,Business Watch,A roundup of business news.,20150813
16,Golf,Scarsdale Club Pro Seeks PGA Cut,"Brian Gaffney, the head pro at Quaker Ridge Golf Club, shot a 1-under-par 71 in the first round of the PGA Championship at Whistling Straits.",20150813
17,Uncorking the City,Mother-Daughter Vintners Think Pink,"Napa-based Melinda Kearney and her Brooklyn-based daughter, Michele Ouellet, founded Lorenza Rosé in 2008.",20150813
18,Markets,Goldman to Buy Assets from GE Capital Bank,Goldman Sachs Group Inc. is the latest bank to pick up a keepsake at the GE Capital estate sale.,20150813
19,WSJ Logistics Report,Port of Long Beach Posts Record for Volume,"The Port of Long Beach moved the most containers in its history in July, a sign West Coast ports have moved past woes from earlier this year",20150813
20,Schools,Former NYC Schools Chancellor Dennis Walcott to Serve as East Ramapo Monitor,"A three-person panel will oversee the district, which a report found has long suffered from mismanagement.",20150813
21,New York Mets,"For Surging Mets, the Belief Is Back in Queens","At this time of year, good baseball teams start to believe very strongly that they are going to win every time they step on the field. The Mets, winners of four straight and 14 of their last 18, are just about there.",20150813
22,Tri-State Area,Connecticut Lab Ups Its Shell Game,The population of bay scallops has been dwindling for decades. The Milford Laboratory is trying to bring them back by breeding the shellfish that are most likely to survive and reproduce in the wild.,20150813
23,Schools,City Expands Pre-K Vetting Process,"New York City has strengthened its vetting process heading into the second year of its ambitious program to provide universal prekindergarten instruction, officials said.",20150813
24,News Briefs,World Watch,A roundup of news items from around the world.,20150813
25,Tri-State Area,New York City Council Approves Bill to Combat Legionnaires’,"New York City building owners must register and inspect cooling towers, according to legislation unanimously approved Thursday following a Legionnaires’ outbreak in the Bronx.",20150813
26,New York Yankees,"The Yankees’ No Good, Very Bad Week","Along with a surge by the Blue Jays, a week of historically anemic offense helped drag the Yankees out of first place in the American League East. How  bad, you ask? Let’s go back to 1920 to find out.",20150813
27,News Briefs,U.S. Watch,A roundup of news items from around the country.,20150813
28,Politics,Fiorina Sees Bounce—and Long Odds,"No Republican presidential contender has benefited more from last week’s debates than Carly Fiorina, but the challenge will be to translate the uptick into a viable campaign for the nomination.",20150813
29,The A-Hed,Another Use for Drones: Chasing Canada Geese,"An entrepreneur wants to clear Canada’s capital of the Canada goose, by creating a squadron of drones. That could ruffle feathers in a country with a highly conflicted view of the goose to which it has given its name.",20150813
30,Culture,Beginning at the End: a Comedy About Single Life,"Jemaine Clement stars in James Strouse’s ‘People Places Things,’ a new comedy about the end of a relationship and the challenges of being a single father.",20150813
31,Multimedia,China Searches for Clues Following Deadly Explosions,None,20150813
32,Markets,Currency-Hedged ETFs Soften Blow of Dollar’s Rise,Investors are pouring billions of dollars into a fashionable corner of one of the fastest-growing areas on Wall Street: exchange-traded funds that aim to protect investors against the return-crimping impact of a rising dollar.,20150813
33,Tech,King Digital Entertainment’s Profit Down,"King Digital Entertainment PLC posted a 28% drop in net profit in the most recent quarter, as revenue from its three-year-old “Candy Crush Saga” game continued to decline.",20150813
34,Business,FTC Issues Guidelines on Powers to Police Unfair Competition,The Federal Trade Commission on Thursday released first-ever guidelines on how it will use its century-old authority to police companies engaged in “unfair” competition.,20150813
35,Politics,"For Clinton, Sharply Different Ties to Cuomo and de Blasio Camps","While New York Gov. Andrew Cuomo keeps Democratic front-runner Hillary Clinton close, New York City Mayor Bill de Blasio continues to distance himself.",20150813
36,Review & Outlook,All the Secretary’s Women,"The Clinton email cover up keeps unraveling, thanks to the courts.",20150813
37,Latin America,"Mexico Bar Shooting Leaves Six Dead, Including Journalist","Gunmen attacked a bar in eastern Mexico early Thursday, killing six people, including a former television reporter and a reputed gangland boss, according to prosecutors in Veracruz state.",20150813
38,Review & Outlook,Islamic State Gets Mustard Gas,"Assad’s stockpiles weren’t destroyed, and the jihadists have them.",20150813
39,U.S.,"Pilots Spotting More Drones, Prompting Crash Worries","Pilots are spotting drones in flight at a far higher rate than they did last year, U.S. regulators said, triggering authorities to step up efforts to prevent a midair collision as drones proliferate in U.S. skies.",20150813
40,U.S.,Pittsburgh at the Fore of Cybercrime Fight,The city is home to a public-private partnership that allows FBI agents and other investigators to sit alongside analysts from banks and other companies to identify threats.,20150813
