,section,headline,summary,date
0,None,Pepper...and Salt,Pepper...and Salt,20110914
1,Photos,Diane Von Furstenberg,The Diane Von Furstenberg Spring 2012 fashion show at The Theater at Lincoln Center.,20110914
2,Photos,Zac Posen,The Zac Posen Spring 2012 fashion show at Avery Fisher Hall at Lincoln Center.,20110914
3,WSJ PDF Document,Deepwater Horizon Final Report,"Read the final investigative report from the Bureau of Ocean Energy Management, Regulation and Enforcement/U.S. Coast Guard Joint Investigation Team on the April 20, 2010, Deepwater Horizon explosion.",20110914
4,Opinion,A Shocking Usage,"I was shocked, shocked to hear that our Secretary of Education Arne Duncan feels ""very, very badly"" for the children of Texas (Notable & Quotable, Aug. 26). Is he suffering from a numbness in his hands? Or perhaps he meant to say that he feels bad for the children there.",20110914
5,Markets,CD Yields Edge Lower,Yields on certificates of deposit on the high and low ends of the spectrum were lower in the latest week.,20110914
6,Opinion,Shakespeare's Take on Obama's Jobs Speech,"""Jesters do oft prove prophets,"" as Shakespeare says in ""King Lear."" How sad for the country that Holman Jenkins's humorous piece rings so true (""Obama's Jobs Speech: An Early Draft,"" Business World, Sept. 10).",20110914
7,Deals India,Deals India: Morning News Roundup,"News roundup from Indian newspapers, news wires and Web sites on Thursday, September 15, 2011. Deals India has not verified the stories from other media organizations and does not vouch for their accuracy.",20110914
8,Technology,Tech Giants Side With EMC in Patent-Case Appeal,Six of the biggest names in technology filed a brief in support of EMC  and other defendants in an appeal of a high-profile patent case.,20110914
9,Opinion,Rove: The Rise of Democratic Discontent,"After this week's election defeats, unhappiness with the president is sure to build.",20110914
10,Business,Taliban Launch Brazen Attack on U.S. Embassy in Afghanistan,"ON THE DEFENSIVE: Afghan soldiers take up positions near a building close to the U.S. Embassy in Kabul where militants who launched grenade, gunfire and suicide bomb attacks had holed up. The coordinated assault took more than 10 hours to quell.",20110914
11,Photos,Asia in Pictures,"A man grieves for his family killed in a train crash in India, a man looks for higher ground after floods in Pakistan, and more.",20110914
12,Photos,Singapore's Independent Bookstores,"In Singapore, a city-state filled with chains and superstores, there's a surprising number of independent bookstores that are part of a growing trend toward locally owned shops that focus on quality over quantity. Here's a look at a few noteworthy ones.",20110914
