,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20140825
1,New York,Crafty Men Unwind With Knitting,Several groups in New York City cater to men who are hooked on creating clothing with needles.,20140825
2,Culture,"James Earl Jones Purr Up With Kittens, Plus 'It's Only a Play'","Broadway duo Matthew Broderick and Nathan Lane return with all-star cast, and two plays set in New York City's East Side.",20140825
3,World,Rain Shuts Korean Nuclear Plant,Heavy rainfall on Monday killed at least five people and shut down a nuclear reactor in South Korea.,20140825
4,The Count,The NFC North: Where Defense Is Optional,"Forget the Monsters of the Midway, the Purple People Eaters and the frozen tundra. The NFC North, a famously rough-and-tumble collection of teams, is now all about offense.",20140825
5,CFO Journal,Credits & Debits: News Digest,"Dish Network named Steven Swain its next chief financial officer, and more.",20140825
6,U.S.,"Federal Investigators Expel Pilots Union, UPS From Crash Probe",Federal accident investigators looking into the crash of a United Parcel Service cargo plane a year ago took the unusual step of expelling both company and pilots union reps from the probe.,20140825
7,Libya,"U.S., Allies Raise Alarm About Libya","The U.S. and four of its European allies on Monday condemned escalating violence in Libya and what they called outside interference in the nation's political crisis, in which Islamist militias are battling for control of the capital.",20140825
8,Photos,Steve Ballmer's First Days With the Clippers,"In his first days with the basketball team he bought for $2 billion, Microsoft's ex-CEO dines with players, rallies staff and cuts it up with fans.",20140825
9,Heard & Scene,Soaking Up Summer in the Hamptons,Heard & Scene's Marshall Heyman takes a spin through the Hamptons as the summer season comes to a close and the party set prepares for the hard reality of getting back to work after Labor Day.,20140825
10,Markets,Hedge Funds File U.K. Suit on Argentine Debt,"A group of hedge funds holding €1.3 billion ($1.71 billion) of Argentine government bonds has filed suit against the U.S. bank charged with overseeing payments to the nation's bond investors, seeking to gain access to interest payments they are owed.",20140825
11,MLB,Yanks Face Stretch of Crucial Games,"If the Yankees are going to grab a wild-card playoff spot, they'll need to hold their own during a coming stretch of games against other contenders. Like they did Monday in a win in Kansas City.",20140825
12,Culture City,Spike Lee Spins 'MJ' Tunes,Director Spike Lee honors pop icon Michael Jackson at his annual summer party in Brooklyn.,20140825
13,Lunch Box,Local Ingredients Stop at Times Square,Urbo in Times Square is meant to be a quintessentially New York restaurant.,20140825
14,Urban Gardner,I'm on a Beloved Lobster Roll,"Ralph Gardner Jr. waxes eloquently about one of his favorite comfort foods, the lobster roll. Ordinarily, he's a fan of the ones made with mayo. But he rolls the dice and finds that butter lobster rolls are pretty tasty, too.",20140825
15,New York,Greater New York Watch: News Digest,A roundup of news from across the tri-state region.,20140825
16,Deco Summary Liondoor FrontCont1,'Breaking Bad' Dominates Emmys,"CHEMISTRY: The AMC crime drama, which ended last fall, took home the award for best drama; Bryan Cranston, above, was named best actor, while Aaron Paul and Anna Gunn won for supporting roles.",20140825
17,Crime,Investigations Begin in New York Toddler's Death,New York City and state child-service agencies have launched investigations into the death of a 20-month-old boy who prosecutors said was killed by his day-care worker.,20140825
18,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 26, 2014.",20140825
19,New York,New Jersey Lures Brooklyn Firm and Its 100 Jobs,"New York City's effort to create a thriving industrial sector will take a hit as a Brooklyn manufacturer AP&G Co. relocates to New Jersey, lured by a generous package of financial incentives.",20140825
20,New York,Cooper Union Tuition Battle Centers on Founder's Words,A Manhattan judge is now deciding whether a founder's document written in 1859 intended all of the classes at the Manhattan art-and-engineering college to be free—or just those at night.,20140825
21,New York Sports,Resurgent Fordham Aims at FCS Title,Coach Joe Moorhead's team is an overwhelming favorite to win the Patriot League title and is ranked in every preseason FCS poll.,20140825
22,New York Sports,What Do Eli Manning's Preseason Struggles Mean for Regular Season?,"Poor play in the preseason in nothing new to Manning and Giants, and it doesn't matter once the games start to count. But this year marks a new low. Here's a by-the-numbers look.",20140825
23,MLB,Is Wright Hurt or Just Playing Poorly?,"Neck spasms could be causing the worst slump of David Wright's career. Or is it that, at age 31, in the second season of a long contract, the captain's skills have already eroded?",20140825
24,Business,U.S. Judge Overturns GMO Crop Curbs in Hawaii,"A federal judge ruled against a new law in Hawaii curbing genetically modified crops, handing a victory to seed and chemical companies in a battle over modern agricultural techniques.",20140825
25,World,U.S. Lays Groundwork for Syria Strike,"The Pentagon is preparing to send surveillance aircraft, including drones, into Syrian airspace to gather intelligence on Islamist targets.",20140825
26,New York Sports,"Heard on the Field: Giants, Jets",Giants coach Tom Coughlin has given up his search for a single tight end to start. And the Jets suspended Dimitri Patterson after the cornerback skipped a preseason game.,20140825
27,Tennis,NCAA Champ Collins Takes a Set Off No. 2 Halep,"Playing in just her 27th pro-level match, 20-year-old Danielle Collins took the first set off of Simona Halep, before the No. 2 player in the world rallied to win in three sets.",20140825
28,Business,Kite Pharma's Shares Soar After Study Results,"Eight patients with aggressive non-Hodgkin's lymphoma treated with Kite Pharma's cancer drug lead candidate were in complete remission and four others in partial remission, the company said Monday.",20140825
29,New York Sports,Venus Williams Wins at U.S. Open,"Venus Williams wins at the U.S. Open, taking one more step forward in what has been a resurgent summer for the two-time Open champion.",20140825
30,Middle East,Israel Evacuates Residents Along Gaza Border,"Israel evacuated hundreds of families from small towns near the border with the Gaza Strip as Israel and Hamas militants exchanged fire, amid signs of uncertain prospects for a near-term diplomatic solution.",20140825
31,Business,Merger Plan Raises Tax-Inversion Issue,Talks between Burger King and Tim Hortons to merge in a tax-advantaged inversion deal drew quick condemnation from some lawmakers.,20140825
32,U.S.,Crowds Mourn Shooting Victim Michael Brown,"Crowds gathered, singing hymns and calling for justice at the funeral of Michael Brown, whose shooting by a police officer in a nearby suburb sparked days of protests.",20140825
33,Business,Gym Owner Life Time Fitness Considers a REIT,"Gym operator Life Time Fitness may put its property into a real-estate investment trust, a step that could help lower its tax bill and shape up its stock.",20140825
34,Politics,Obama's Immigration Plans Irk Some Democrats,"As President Barack Obama contemplates moves to scale back deportations of illegal immigrants, he is courting a battle not just with Republicans but with a few members of his own party.",20140825
35,Photos,On the Red Carpet at the Emmys,Celebrities walk the red carpet in Los Angeles.,20140825
36,Markets,Kroll Helps Open Bond Market to Smaller Banks,"Community banks are jumping into the bond market, with an assist from an upstart ratings firm that is spotlighting lenders previously considered too small to find investors.",20140825
37,Your Health,More Schools Consider Later Start Times for Teenagers,The Seattle public school district is among many school districts across the country currently studying the costs and logistical issues that would come with a later school start time.,20140825
38,Capital Journal,Will Islamic State's Rise Turn U.S. Public Opinion?,"If President Obama is going to escalate direct American involvement in the Middle East, he will need to convince and persuade his country's reluctant and skeptical citizenry that the U.S. has to be engaged, writes Gerald F. Seib.",20140825
39,Opinion,Stephens: The Neo-Neocons,ISIS makes liberals rediscover the necessity of hard power.,20140825
40,U.S.,White House's Top Tech Official to Leave,"Todd Park, the White House's top technology official who served as the administration's point person on the troubled rollout of the healthcare.gov website, is leaving Washington and heading west to Silicon Valley.",20140825
41,Health,Allergy Cards Help Spread Word About Children's Health Risks,"Aside from assuring parents that caretakers are informed as a new school year begins, the burden eases on children to have to detail the information",20140825
42,Economy,Buyers Not Clamoring for New Homes,"New-home sales fell again in July, a sign that a major source of jobs continues to waver entering the second half of 2014.",20140825
43,Opinion,Cronyism vs. the Constitution,Congress's vague laws give too much discretion to regulators. It's time to take its power back.,20140825
44,Opinion,A Different Kind of Diversity on Campus,Schools that open their doors to veterans are helping to bridge the civilian-military divide.,20140825
45,Bookshelf,Practice Makes Imperfect,"He encounters physicians who insist on expensive, useless remedies and terminally ill patients who ask in vain to forgo treatment.",20140825
46,Opinion,What Happens to Palestinian Moderates,Shot in the streets with a pistol to the head after midday prayers.,20140825
47,Opinion,Decision Time for Hong Kong,"As Beijing refuses to grant democracy, the city's mood is volatile.",20140825
48,Opinion,The West Forgets History. Putin Repeats It,"By outsourcing the Ukraine problem to Germany, the U.S. echoes 19th century mistakes that led to repeated conflicts.",20140825
49,Opinion,Genetic Engineering and the Fight Against Ebola,"'Biopharming' has great potential to create medicines for many diseases, if regulators will get out of the way.",20140825
50,Opinion,"NotableQuotable: The Teamsters and ""Top Chef""","The picketers lobbed sexist, racist and homophobic slurs at the rest of the cast and crew for most of the day.",20140825
51,U.K.,Scottish Debate Heats Up Over Currency,The leaders of the rival camps in Scotland's upcoming referendum on independence clashed in a second televised debate that again highlighted a heated disagreement in the U.K. over which currency an independent Scotland would use.,20140825
52,Aches & Claims,Can Lollipops Keep Nausea Away?,"Lollipops in flavors such as green apple or ginger, or infused with a vitamin, are aimed at settling the stomach and keeping the queasy feeling at bay. Aches & Claims looks at the evidence.",20140825
53,Markets,S&P 500 Closes at Another Record,"The index pushed above 2000 for the first time, but failed to hold on through the close of trading, as it managed to finish at a record for the 29th time this year.",20140825
54,Business,Time Warner's Turner Broadcasting Division to Offer Buyouts,"Time Warner's Inc.'s Turner Broadcasting cable TV division is planning to offer voluntary buyouts to between 500 and 600 employees this week, according to people familiar with the matter.",20140825
55,India,Coal Mining Takes a Hit in India,"India's Supreme Court ruled that all coal-mining licenses distributed since 1993 are illegal, dealing a blow to operators and providing another setback to the image of the country's administration.",20140825
