,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20180521
1,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20180521
2,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of May 22, 2018.",20180521
3,Media & Marketing,Sony to Buy Mubadala’s Stake in EMI Music Publishing,"Sony has agreed to buy Mubadala Investment’s stake in EMI Music Publishing, which owns or administers over 2 million songs, including classics like “Over The Rainbow’ and recent hits including Hozier’s “Take Me to Church.”",20180521
4,Financial Regulation,How to Launch Cryptocurrency Derivatives: CFTC Issues New Guidance,"The top U.S. derivatives regulator provided guidance to exchanges and clearinghouses that want to list cryptocurrency products, responding to industry concerns about the vetting process for new derivatives contracts like bitcoin futures.",20180521
5,Review & Outlook,Reining In Investment Reviews,A chance for Congress to check political control of foreign investment.,20180521
6,Politics,"Trump, Justice Officials Meet About Russia Probe","President Trump met with top Justice Department officials about the use of an informant in the initial probe of Russian meddling in the 2016 election, and the White House endorsed the agency’s decision to refer the matter to its inspector general.",20180521
7,Tech,Adobe to Buy E-Commerce Firm Magento Commerce for $1.68 Billion,"Adobe Systems Inc., the elder software-business statesman, is buying e-commerce firm Magento Commerce for $1.68 billion, adding a key piece to its platform.",20180521
8,Culture,Is ‘Margaritaville’ Wasting Away on Broadway?,"‘Escape to Margaritaville,’ the musical based on the tropical-minded catalog of singer-songwriter Jimmy Buffett, isn’t drumming up booming box-office business.",20180521
9,Review & Outlook,Macron Is Winning Public Opinion,A poll shows the public is turning against the railway unions.,20180521
10,Review & Outlook,Putting a New Squeeze on Iran,Pompeo lays out a strategy of severe economic pressure.,20180521
11,Review & Outlook,A Welcome China Trade Truce,The two sides agree to expand markets rather than close them off.,20180521
12,Review & Outlook,Arbitration Wins at the High Court,Justice Gorsuch buries the NLRB’s rogue rewrite of labor law.,20180521
13,Markets,Rising Dollar Sparks Tumult in Emerging Markets,"A resurgent dollar is exposing weaknesses in the developing world, pushing investors to unwind long-held bets on emerging-market stocks, bonds and currencies.",20180521
14,Transit,Have Thoughts About NJ Transit? New Chief Wants to Hear,"NJ Transit’s new chief executive will visit New York Penn Station on Tuesday to listen to customer concerns, ahead of the agency reducing rail services in early June as part of its effort to install safety equipment faster.",20180521
