,section,headline,summary,date
0,Canada,Trudeau Apologizes for Wearing Brownface at 2001 Party,"Canadian Prime Minister Justin Trudeau apologized after the publication of a photo from nearly two decades ago in which he appeared at a party wearing brownface, saying he is disappointed in himself.",20190918
1,Politics,Immigration Courts’ Case Backlog Tops One Million,"The backlogged deportation docket pending in U.S. immigration courts surpassed one million cases in August, surging despite the Trump administration’s efforts to cut back on asylum claims.",20190918
2,New York,How’s New York Doing? Mayor’s Report Shows Ups and Downs,New York City’s fire-response time is getting longer. Taxi drivers are being hit with more summonses. And more city-owned electric cars on the road.,20190918
3,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Sept. 19, 2019",20190918
4,Business,Zuckerberg Heads to Capitol Hill to Push His Version of Web Regulation,Facebook CEO Mark Zuckerberg will pitch to lawmakers his moderate vision for internet regulation.,20190918
5,National Security,Acting Intelligence Chief Agrees to Testify Before House Panel Over Whistleblower Complaint,Chairman Adam Schiff issued a subpoena to Joseph Maguire last week to try to force him to turn over the whistleblower complaint.,20190918
6,National Security,More Than 500 Acres of Public Land to Be Used for Border Wall Construction,"The Interior Department is transferring public lands to the Pentagon for construction about 70 miles of border wall, in a move likely to ratchet up controversy over one of the Trump administration’s signature projects.",20190918
7,New York,New York City Floats Idea of a Pool in the East River,The city’s Economic Development Corporation is asking interested parties to submit plans for a floating self-filtering pool.,20190918
8,Pro Bankruptcy Bankruptcy,Creditor Group Dismayed by Cash Burn Wants ‘Old Sears’ to Liquidate,A group of Sears Holdings Corp.’s creditors say the remaining part of the retailer’s estate left behind in bankruptcy is so low on cash that it should be liquidated under chapter 7.,20190918
9,Election 2020,Rep. Joe Kennedy to Challenge Ed Markey for Senate Seat,"Rep. Joe Kennedy III, a member of the famous political family, will challenge Ed Markey for his Massachusetts Senate seat, setting up a dogfight between two progressive lawmakers.",20190918
10,Pro PE Legal Regulatory,Warren Probes Apollo and KKR on Backing For-Profit Colleges,"Elizabeth Warren is demanding answers from private-equity firms about their investments in for-profit colleges, the latest push by a high-profile Washington lawmaker to investigate how buyout firms affect the public.",20190918
11,Business,Juul Faces Subpoena Threat Over Documents,The leader of a House subcommittee investigating Juul Labs says the e-cigarette maker hasn’t turned over documents it requested and warned that the committee could issue a subpoena demanding them.,20190918
12,Review & Outlook,California Can’t Go Its Own Way,Trump’s fuel policy intervention is right on policy and the law.,20190918
13,Review & Outlook,Powell Walks the Line,A divided Fed cuts rates by 25 points without a clear rationale.,20190918
14,Review & Outlook,Iran’s Whip Hand,Tehran thinks it’s winning the fight over Trump’s sanctions.,20190918
15,Opinion,When Presidents Pummel the Fed,"Before Bill Clinton, such browbeating was the norm. Powell has endured Trump’s assaults with dignity.",20190918
16,Opinion,"Lebanon, Hezbollah and Iran’s Emerging Client State",The country was once a ‘safe haven’ for terrorist organizations. Now it’s fully entwined with one.,20190918
17,Opinion,"Having a Conversation, One Cliché at a Time","Without ‘going forward,’ ‘bring to the table’ and ‘tipping point,’ most politicians would go silent.",20190918
18,Opinion,Packing the Court Is a Real Threat,FDR’s legislation went nowhere but intimidated the justices into rewriting the Constitution.,20190918
19,Bookshelf,‘Face to Face’ Review: Put Down the Phone,"A Hollywood producer touts the value of looking people in the eye, having “curiosity conversations” and talking to people you may disagree with.",20190918
20,Opinion,U.S. Largess vs. Canadian Cruelty,The best approach to floods is freedom and responsibility.,20190918
21,Wonder Land,The Democrats’ Stoning of Brett Kavanaugh,"If Joe Biden wins, the left will use the same tactics against his presidency.",20190918
22,Opinion,Loathing Can’t Unite the Country,"At the Democratic debate, candidates decried divisiveness while sowing division.",20190918
23,U.S.,California Enacts Law to Classify Some Gig Workers as Employees,California Gov. Gavin Newsom signed legislation intended to classify some independent contractors as employees eligible for legal protections as companies including Uber and Lyft ramp up their resistance to the change.,20190918
24,CIO Journal,Government Urged to Boost R&D Spending,"The U.S. government has publicized its investments in whiz-bang fields such as quantum technology and AI. But to help companies remain competitive, it should boost tech spending aimed at boosting productivity, researchers say.",20190918
25,Markets,"Buffett Protege to Leave Berkshire, Start Own Firm","Tracy Britt Cool, one of Warren Buffett’s key lieutenants in recent years, is leaving Berkshire Hathaway Inc. to create a mini-Berkshire of her own.",20190918
26,Business,Microsoft to Buy Back Up to $40 Billion in Stock,"The software giant also said it plans to raise its dividend 11%, as the company maintains its record of sharing its flood of cash with shareholders.",20190918
27,Economy,Brazil Central Bank Cuts Benchmark Rate to Record Low,"Brazil’s central bank cut its benchmark interest rate as expected, as consumer price increases remain under control amid a yearslong economic slowdown.",20190918
28,Politics,Trump Names Robert O’Brien as National Security Adviser,"President Trump named Robert O’Brien, a top hostage-affairs official with the State Department, to succeed John Bolton as national security adviser.",20190918
29,Crime,Complaints Against NYPD Officers on the Rise,"Civilian complaints against the New York Police Department have reached a five-year high, according to an official tally.",20190918
30,Business,GM Workers—Some With No Strike Experience—Gird for Longer Walkout,"The first strikecalled by the United Auto Workers against General Motors Co. in more than a decade lasted a third day, and many on the picket line Wednesday—including some hired since the last stoppage—said they are prepared to stay away longer.",20190918
31,Middle East,Mideast Petroleum Facilities Prove Difficult to Defend,"Infrastructure in Saudi Arabia and other Middle Eastern nations critical to the global economy remains vulnerable to new attacks in the future, whether from Iran, its regional allies or other groups, industry experts, security analysts and former U.S. officials warn.",20190918
32,Politics,New York State Panel Hears Input on Public Campaign-Finance System,"A key question is whether the commission should change New York’s system of fusion voting, which allows candidates to run on multiple party lines and combine the votes they receive.",20190918
33,Stocks,Falling Demand for Architects a Warning Shot for Industry,"The American Institute of Architects said Wednesday that its monthly billings index, which measures the demand for design services, fell to its lowest point since May 2012.",20190918
34,Tech,Apple Communications Chief to Leave Company,"Apple said its head of communications is leaving the company, the latest of several senior executive departures this year as the tech giant reorients its business amid flagging iPhone sales.",20190918
35,Pro PE Limited Partners,Brazil’s Petros Pension Aims to Increase Private Equity Investment in 2020,"One of the largest state-run pension funds in Brazil could gradually resume investing in private equity next year, following a period of cutting back its exposure to the asset class and changes in the rules governing the investment vehicles themselves.",20190918
36,Media & Marketing,Comcast Cuts Price of Its Streaming Hardware From $5 a Month to $0,"Comcast is making its streaming device available free of charge to its internet-only customers, in an effort to capitalize on its expanding broadband customer base as the battle for streaming customers ramps up.",20190918
37,New York,New York’s Smokers’ Quitline Offers Little Help to E-Cigarette Users,E-cigarette and vaping device users who call the New York State Smokers’ Quitline receive little treatment help for their tobacco use and nicotine addiction.,20190918
38,Politics,Lawmakers Seek Ban on Chinese Drone Purchases by Federal Agencies,A bipartisan group of lawmakers introduced legislation on Wednesday that would bar federal agencies from buying drones from China and any other country deemed a national-security risk.,20190918
39,Business,FedEx Shares Plummet Following Dismal Results,FedEx shares plunged the most in a decade after the company’s global Express business showed its vulnerability to global trade disruptions.,20190918
40,Logistics Report,C.H. Robinson Worldwide to Double Spending on Freight Technology,"C.H. Robinson Worldwide, the biggest freight broker in North America, will double its technology spending over the next five years as it fends off challenges from a growing field of digital startups.",20190918
41,Pro VC VC Funds,SoftBank’s Vision Fund to Open New York Office,"SoftBank plans to open a New York office for its Vision Fund, marking the global investor’s fifth base of operations and positioning it to tap more actively into the city’s startup scene.",20190918
42,Earnings,Stale Snack-Bar Sales Hurt General Mills,General Mills extended its sales slump after encountering poor demand for brands including Yoplait yogurt and Nature Valley bars.,20190918
43,Commodities,Gold Reverses Gains as Investors Turn to Fed,"Gold prices turned lower in aftermarket trading Wednesday, after the Federal Reserve trimmed interest ratesbut signaled that officials were divided on how much to ease policy in coming months.",20190918
44,Credit Markets,U.S. Government Bonds Hold Steady After Fed Decision,U.S. government bond prices held gains Wednesday after the Federal Reserve cut interest rates by a quarter-percentage point.,20190918
45,CFO Journal,Rule to Identify Audit Partners Doesn’t Improve Audit Quality,"A rule requiring public companies to identify an individual audit partner in financial reporting has had little impact on audit quality, new research suggests.",20190918
46,Politics,White House Is Revoking California Waiver on Auto Emissions,"President Trump said the administration is revoking California’s authority to set its own tailpipe-emissions standards, escalating a fight that has challenged the auto industry.",20190918
47,U.S. Markets,Stocks Climb Back as Fed Cuts Rates,"U.S. stocks wobbled, then staged a late-session rebound after the Federal Reserve lowered interest rates but signaled a divided outlook for the rest of the year.",20190918
48,Art Review,‘Verrocchio: Sculptor and Painter of Renaissance Florence’ Review: Reclaiming the Teacher Surpassed by the Pupil,"Andrea del Verrocchio, Leonardo da Vinci’s mentor, was a stunning innovator and a virtuoso draftsman, sculptor, and painter of psychological depth and subtlety.",20190918
49,CFO Journal,Nordea CFO Departs Amid Wider Management Reshuffle,"The Helsinki-based lender said Christopher Rees, the group chief financial officer and head of group finance and treasury, is departing from the bank in 2020 and plans to relocate to the U.K. to pursue new opportunities, Nordea said.",20190918
50,Capital Account,"Oil Spikes, Auto Strikes Join List of Supply Shocks","Supply shocks, combined with tight labor markets and political pressure on the Fed, have been a recipe for inflation in the past and could be again.",20190918
51,Heard on the Street,"Investors and the Fed: I’m OK, You’re OK",Federal Reserve policy makers don’t expect to cut rates again this year and investors are all right with that.,20190918
52,U.S.,University of California President Janet Napolitano to Step Down,University of California President Janet Napolitano said she plans to step down next August.,20190918
53,Heard on the Street,Repo Spike Signals Wrong Kind of Volatility,"Banks can suffer or benefit from volatility, but the recent spike in repo or short-term funding costs signals more of the wrong kind for Wall Street trading revenue.",20190918
54,Central Banks,Fed Sees Three Dissents at Meeting for First Time Since 2016,"Three Federal Reserve officials voted against the central bank’s decision to cut interest rates by a quarter percentage point, the largest number of formal dissents since Jerome Powell became chairman.",20190918
55,Middle East,Former Netanyahu Ally Could Usher In His Downfall,The politician who emerged Tuesday as a possible kingmaker for Israel’s next government was once a trusted ally of Benjamin Netanyahu. Now he could bring about the Israeli prime minister’s political demise.,20190918
56,Risk & Compliance Journal,U.K. Bank Pays $4 Million to Settle Allegations of Sanctions Violations,"British Arab Commercial Bank agreed to pay $4 million to settle allegations that it violated U.S. sanctions on Sudan, the U.S. Treasury Department said.",20190918
57,Pro Bankruptcy Bankruptcy,Insys Bankruptcy Plan Comes Up Short in Paying Justice Department,"Insys Therapeutics, the first drugmaker to be driven to bankruptcy as a result of litigation over the nation’s opioid crisis, has outlined its plan to wind down its operations in chapter 11 bankruptcy without making good on a $225 million settlement with the U.S. Justice Department.",20190918
58,U.S.,New Mexico Unveils Plan to Offer Free College Tuition,New Mexico’s Democratic Gov. Michelle Lujan Grisham unveiled an ambitious new plan that would provide free college tuition to all in-state students.,20190918
59,Tri-State Area,Congress Approves Funding That Could Help Newark Fix Water Problem,New Jersey can tap up to $100 million in federal funds to help Newark fix the city’s problems with elevated levels of lead in drinking water under new legislation approved by Congress.,20190918
60,Food & Drink,Recipe for a Lighter Chocolate Cream Pie,A little green tea cuts the richness of this classic dessert. White chocolate gives it a surpassingly silky texture.,20190918
61,Pro Bankruptcy Distress,McDermott Enlists Turnaround Adviser After Guidance Cut,"McDermott International has engaged turnaround consulting firm AlixPartners to advise on efforts to improve cash flow and stem a recent spate of net losses at the offshore oil-and-gas engineering and construction company, said people familiar with the matter.",20190918
62,U.S.,Woman Accuses Epstein of Repeated Rapes and Assaults,"A woman at the center of sex-trafficking charges against Jeffrey Epstein filed a lawsuit against the late financier’s estate, describing in graphic detail for the first time her alleged recruitment at age 14 to perform sex acts for him.",20190918
63,Markets,What the Interest-Rate Cut Means for You,"The Federal Reserve’s decision to cut its short-term benchmark rate can mean different things for your mortgage, your student loans and other kinds of borrowing.",20190918
64,Opinion,Social Justice and Educating Our Physicians,Issues such as gun violence and climate change mentioned in Dr. Stanley Goldfarb’s “Take Two Aspirin and Call Me by My Pronouns” are critical to physician education and training because of their impact on the health of the patients we serve.,20190918
65,Opinion,Buttigieg Is Right About U.S. in Afghanistan,The Taliban had nothing to do with 9/11.,20190918
66,Private Properties,Dwyane Wade Asks $32.5 Million for Miami Beach Home,"The retired Miami Heat guard renovated the 14,000-square-foot estate on North Bay Road after paying $10.645 million for it in 2010.",20190918
67,Opinion,Minimum-Wage Remorse: Back to the Past?,Self-service supermarkets themselves were a labor-saving innovation during the Great Depression.,20190918
68,Middle East,Netanyahu Facing Uphill Battle After Israel Vote,Israel’s Prime Minister Benjamin Netanyahu vowed to press ahead with forming a government a day after he appeared to fall short of a parliamentary majority and a party led by his rival edged ahead in votes.,20190918
69,Heard on the Street,FedEx Can’t Shed Amazon Baggage,The delivery company’s breakup with the e-commerce giant will be painful until shareholders see another path to growth.,20190918
70,CMO Today,Nielsen Takes Minority Stake in Brand-Safety Firm OpenSlate,"Executives declined to disclose the size of Nielsen’s investment in OpenSlate. The deal values OpenSlate at more than $100 million, according to a person familiar with the matter.",20190918
71,U.S.,U.S. Abortion Rate Drops to Lowest Level Since 1973,"The U.S. abortion rate reached its lowest levels since the procedure became legal across the country in 1973, according to a new report. Researchers attribute the decline to fewer pregnancies and falling birth rates.",20190918
72,Best of the Web,The Colbert Report on Elizabeth Warren,When will she disclose the tax hikes on average Americans?,20190918
73,Overheard,No McFunerals Please,"A study concludes that descriptive logos outperform simpler ones for companies trying to gain traction, except when it comes to describing something unpleasant.",20190918
74,House Of The Day,"In Arizona, a Modern Home Bathed in Black and White","The owners paid $1.2 million for a vacant lot at the base of Mummy Mountain in Paradise Valley, Ariz., in order to build their dream home. It is on the market for $6 million.",20190918
75,Pro VC New Money,Startup Aims to Unlock Drug Discovery With Machine Learning,Seed investors are backing a startup that sees machine learning as the key to enabling drugs to be aimed at molecular targets that have long been thought to be out of pharmaceutical companies’ reach.,20190918
76,U.S. Economy,U.S. Housing Starts Rose Significantly in August,"Home building in the U.S. increased in August to the highest level since June 2007, a positive note for the housing industry in a year marked by lagging home sales and sluggish single-family construction.",20190918
77,U.S.,Ohio Lake Offers Hope in Algae Fight,"Toxins from blue-green algae in Ohio’s Grand Lake led many residents and tourists to stop using it, but projects to improve water quality have made the lake a potential beacon of hope.",20190918
78,Slideshow,Hitting the Slopes in New Mexico,The state boasts eight alpine and three Nordic ski areas.,20190918
79,Slideshow,Inside Some of Santa Fe’s Luxury Ski Homes,New Mexico is drawing more new residents to the slopes.,20190918
80,Pro Cyber News,Multifactor Authentication Can Stop Hacks but Annoy Employees,"Companies should streamline how they use two-factor authentication to avoid hurting productivity, cybersecurity experts say.",20190918
81,The A-Hed,There Ain’t No Party Like a Brexit Party Cuz a Brexit Party Is Quite Hard to Pin Down,Those planning for the big national send-off don’t know for sure when it’s going to happen; ‘we’ve been burned in the past.’,20190918
82,Slideshow,Norway’s Ski Scene,Prime ski resorts are becoming year-round destinations.,20190918
83,Slideshow,Norway Mountain Retreat Is Most Expensive on the Market,"Entrepreneur Steinar Mikkelsen has put his vacation home up for sale for $3.9 million, the highest price tag on a vacation property listing in the country.",20190918
84,On Trend,How Lil Nas X Inspired a New Cowboy-Hat Craze,The country rapper is just one of the urban millennials who’ve jumped on this unlikely Western bandwagon. Our men’s fashion editor attempts to join them.,20190918
85,U.S.,Trump Administration to Reveal Final Plan for Revoking California Waiver on Emissions,"The White House plans to revoke California’s federal waiver for setting its own tailpipe-emissions rules, further escalating a fight that has challenged the auto industry.",20190918
86,Management & Careers,Among Today’s Most Prized Leadership Qualities: Playing Nicely,Getting along well with your peers counts for a lot when you vie for the same plum promotion. Your management career may benefit even if you lose the race. Yet it can be hard to cooperate and compete at the same time.,20190918
