,section,headline,summary,date
0,Politics,Cohen Told Lawyer to Seek Trump Pardon,"Michael Cohen, a former lawyer for President Trump, directed his attorney last spring to inquire about the possibility of a presidential pardon, Mr. Cohen’s lawyer said, apparently contradicting his testimony before a House committee last week.",20190306
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of March 7, 2019",20190306
2,Business,Huawei Challenges U.S. Restrictions as Unconstitutional,"Huawei Technologies filed a lawsuit challenging a law that restricts federal agencies from doing business with the Chinese company, the latest in a series of countermoves by the telecommunications giant.",20190306
3,Markets,Regulators Move to Ease Crisis-Era Levers Over Financial Firms,"Regulators took steps to dial back scrutiny of big U.S. banks, asset managers and insurance companies, easing policies set up after the financial crisis.",20190306
4,Risk & Compliance Journal,Russian Telecom Agrees to Pay $850 Million to Resolve Bribery Charges,"According to the SEC, Mobile TeleSystems PJSC bribed an Uzbek official who was a relative of the former president of Uzbekistan to win business in the country. The bribe enabled MTS to operate in Uzbekistan from 2004 through 2012.",20190306
5,Politics,Democrats Won’t Partner With Fox News for Primary Debates,The Democratic National Committee said Fox News won’t host 2020 Democratic primary debates because of what the committee described as the network’s inappropriate relationship with President Trump.,20190306
6,Pro Bankruptcy Bankruptcy,Women’s Clothing Retailer Charlotte Russe to Close Remaining Stores,"Fast fashion retailer Charlotte Russe Holding is preparing to close its remaining stores, after filing for chapter 11 protection last month with about 500 locations.",20190306
7,National Security,"NSA in ‘Deliberative Process’ Over Metadata Surveillance, Its Chief Says",The director of the National Security Agency said the spy agency was “in a deliberative process” over the future of its controversial surveillance program that collects domestic phone metadata and is up for congressional renewal at the end of the year.,20190306
8,Review & Outlook,Trade Deficit Freak Out,The rising gap is the result of faster growth. There’s no need to panic.,20190306
9,Review & Outlook,Speaker Ocasio-Cortez,House leaders seem to be afraid of their radical backbenchers.,20190306
10,Review & Outlook,Trump Gets Exercised Over Exercises,War simulations with allies are crucial to military deterrence.,20190306
11,New York,NYPD Reaches New Milestone in Body-Camera Program,"The New York City Police Department said it had equipped all of its 20,000 uniformed officers with body cameras, notching a new milestone in the rollout of the devices despite setbacks last fall.",20190306
12,U.S.,Senator Reveals She Was Raped While in Air Force,Sen. Martha McSally of Arizona said during a Senate hearing that she was raped by a superior officer while she was serving in the Air Force.,20190306
13,Transit,MTA Investigates Second Piece of Debris to Fall From Subway Line,"The Metropolitan Transportation Authority has launched an investigation after a piece of debris fell onto a car in Queens, apparently from an elevated subway line.",20190306
14,Opinion,Afghanistan’s Post-9/11 Generation,I was 4 when the Taliban took over my town in 1998. I think how far we have come and dread going back.,20190306
15,Opinion,Trouble for Justin Trudeau,A criminal-justice scandal makes Canada’s prime minister vulnerable.,20190306
16,Opinion,California Has Become the Far Left Coast,"Bullet trains and single payer don’t work, but Golden State Democrats demand them anyway.",20190306
17,Transit,MTA Back in Albany Amid Congestion-Pricing Push,"New York state lawmakers asked the Metropolitan Transportation Authority for new bus lines in Queens, more money for the Long Island Rail Road and greater representation for suburban commuters, as the authority pushes for congestion pricing.",20190306
18,Opinion,We’re Overmedicating Our Children,The use of drugs as a quick fix doesn’t help kids become resilient to stress or emotionally mature.,20190306
19,Wonderland,Story of the Year,You have to be obtuse to stare at the jobs record of the past two years and pretend it isn’t happening.,20190306
20,Opinion,The Democratic Primary From Hell,"New rules, endless candidates and a front-loaded schedule. Pass the popcorn.",20190306
21,Opinion,Trump Has Been Bad for Farmers,"Bankruptcies are way up, in part because of his immigration and trade policies.",20190306
22,Opinion,‘The Third Pillar’ Review: Why Washington Is the Problem,National politics has become hogtied by culture wars. A high priest of economics has a modest proposal: Strengthen local communities.,20190306
23,Economy,White House Presses Businesses to Reshape Training Efforts,"U.S. employers need to enhance workers’ skills for the economy to remain on its robust growth trajectory, White House officials said.",20190306
24,Foreign Exchange,U.S. Dollar Rises Against Canadian Currency,"The U.S. dollar rose Wednesday, boosted by gains against Canada’s currency after the Bank of Canada said the global economic slowdown last year was more extensive than it forecast in January.",20190306
