,section,headline,summary,date
0,WSJ Flash Interactive,Reviving the Labor Party,"The Australian government's deal with major miners on a new mining tax represents an early victory for newly installed Prime Minister Julia Gillard, robbing the opposition of a key attack and clearing the way for a quick election the ruling Labor Party is expected to win. See major events in the Labor government's tenure.",20100717
1,Sports,"$74,469",None,20100717
2,World News,Australia's Gillard Calls Election,"Australian Prime Minister Julia Gillard on Saturday called a federal election for Aug. 21, three weeks after ousting her predecessor to become Australia's first female prime minister.",20100717
3,Photos,Pipeline Explosion in China,"An oil pipeline exploded at a busy Chinese port, sparking a massive fire that burned for 15 hours before it was finally extinguished Saturday.",20100717
4,Sports,Vinokourov Wins Tour Stage,Alexandre Vinokourov of Kazakhstan won the 13th stage Saturday while Andy Schleck of Luxembourg kept the yellow jersey. The Tour now heads into the imposing Pyrénées mountain range for four of the last seven stages.,20100717
5,Photos,Tokyo Toy Show,The International Tokyo Toy Show attracts traders and visitors by introducing the latest products from various toymakers in Japan and abroad.,20100717
6,Asia,Hong Kong Passes Minimum Wage Bill,"Hong Kong passed a minimum wage law, following a marathon 41-hour debate.",20100717
7,U.S.,LA Coliseum Limits Raves Following Death,The LA Memorial Coliseum Commission voted to adopt new restrictions on raves after concerns were raised following the ecstasy-related death of a 15-year-old girl and the hospitalization of more than 114 others who attended last month's Electric Daisy Carnival.,20100717
8,New York Politics,Paterson to Sign Bill to Delete NYPD Database,Gov. David Paterson is expected to sign into law a bill forcing the NYPD to delete from a database the names and addresses of more than a million people police have stopped and questioned but not charged with any crimes in recent years.,20100717
9,The Finicky Traveler,"In Paris, With Kids","Le Bristol welcomes (sort of) the younger set, and has chic amenities for grown-ups.",20100717
10,Economy,U.S. Inflation Pressures Muted,"U.S. consumer prices dipped 0.1% in June from the previous month, though the core measure that strips volatile food and energy prices posted its largest gain since October 2009.",20100717
11,Large Stock Focus,BofA Leads Dow Lower,"Stocks tumbled Friday as a decline in consumer sentiment added to the market's disappointment over weaker-than-expected second-quarter revenue at Bank of America, Citigroup and General Electric.",20100717
12,Opinion,Goldman's Bailout Fee,The king of Wall Street thrives in an era of symbolic reform.,20100717
13,Capital Journal,"Democrats' Dilemma: Big Bills, Small Payback","Obama and the Democrats are confronting a harsh reality of 2010: Doing big things, like the health-care and financial overhauls, doesn't necessarily bring big rewards.",20100717
14,Business,"BofA: Lackluster Results, Expensive Overhaul Bill",Bank of America's second-quarter earnings report revealed a jarring mix of falling profit and an estimate that Congress's just-passed financial overhaul bill could hit the Charlotte-based bank for more than $10 billion by the end of next year.,20100717
15,Politics,Palin's Ground Game Spurs 2012 Buzz,"Palin's work on behalf of candidates across the country, along with her continued fund-raising, has Republican leaders wondering whether she is gearing up for a presidential bid in 2012.",20100717
16,Technology,Dell Says SEC Settlement on Track,Dell said it and its founder have proposed settlements to U.S. regulators concerning a long-running investigation that includes the computer maker's dealings with Intel.,20100717
17,New York Culture,Lincoln Center Revisits  Varèse's Radical Music,"The Lincoln Center Festival's ""Varèse: (R)evolution"" programs can justifiably claim to be both revelatory and comprehensive.",20100717
18,Opinion,Stoned in Iran,Justice in the Islamic Republic.,20100717
19,Earnings,Flat Schwab Earnings Top Forecasts,"Charles Schwab reported flat second-quarter profit, beating analysts' forecasts that projected declines.",20100717
20,Page One,Town Roads Turn to Gravel Paths,"Paved roads, historical emblems of American achievement, are being torn up across rural America and replaced with gravel or other rough surfaces as counties struggle with tight budgets and dwindling state and federal revenue.",20100717
21,Health,AIDS Fight Shifts Toward Prevention,The global fight against HIV and AIDS is moving into a new phase as the high cost of treating millions of people is forcing governments and donors to focus more aggressively on prevention.,20100717
22,Health,FDA Questions Avastin's Use in Breast Cancer,"The FDA questioned the benefit of using Roche's top-selling cancer drug for breast cancer, ahead of an advisory review of Avastin set for Tuesday.",20100717
23,Book Review,Call These Whodunits Bucolic Noir,Not every sleuth works gritty streets—sometimes murder takes a holiday,20100717
24,New York Region,Collapse Spurs a Rescue Effort,"Authorities were conducting a search-and-rescue operation after a three-story parking garage collapsed in Hackensack, trapping at least one victim in a car amid the rubble.",20100717
25,Politics,GOP Seizes Funding Edge,Republican candidates for Congress have seized the fund-raising lead from Democrats in the closest House and Senate races.,20100717
26,Getting Going,Ferreting Out Those Hidden Fees,Some of the common misconceptions and loopholes to watch out for in how the new banking rules affect consumers.,20100717
27,Opinion,Lost in Taxation,The IRS's vast new ObamaCare powers.,20100717
28,New York,Regents Chief Eyes New Diploma,"Acknowledging that a high-school diploma doesn't mean a student is necessarily ready for college, the chancellor of the Board of Regents said she envisions the state providing two types of diplomas.",20100717
29,Classical Music,Remembering One of Opera's Finest,Cesare Siepi's passing invites us to reflect on the qualities that made him outstanding in his prime.,20100717
30,The Count,"For That Salary, a Title Would Be Nice","Big salaries don't ensure an NBA championship. Among the 14 players who have signed a maximum or near-max contract since the summer of 2000, only one has helped his team snag a title in the first year of the new deal.",20100717
31,Remembrances,Statistician Overcame Racial Barriers,"David Blackwell, a pioneering African-American statistician who overcame racial barriers in academia and made contributions to game theory, died at 91.",20100717
32,Technology,Harbinger Seeks $400 Million Debt Investment for Wireless Venture,Hedge fund manager Philip Falcone is trying to lure in debt investors for his planned high-speed wireless network in a bid to keep the project moving forward.,20100717
33,New York Sports,AAU Basketball: Its Own World,Many New Yorkers are bummed that LeBron James chose Miami over Manhattan. But there is still a chance to see plenty of LeBron wannabes in summer basketball leagues around the city.,20100717
34,Law,Convictions From Crisis Are Hard,Goldman Sachs's settlement with the SEC shows the difficulty the U.S. government is having holding bankers accountable for the worst financial collapse in 80 years.,20100717
