,section,headline,summary,date
0,Politics,Trump: Mockery of Blasey Ford ‘Doesn’t Matter. We Won.’,"The president, in a “60 Minutes” interview, defended his rally speech deriding Brett Kavanaugh’s accuser. “Had I not made that speech, we would not have won,” he said.",20181014
1,Tech,Fiber Damage Vexes Verizon After Hurricane Michael,"The storm in Florida caused extensive damage to the fiber that underpins the carrier’s wireless network, hurting efforts to restore service.",20181014
2,Markets,JPMorgan CEO Backs Out of Saudi Business Conference,James Dimon has decided not to attend Saudi Arabia’s marquee business conference amid questions about the disappearance of journalist Jamal Khashoggi.,20181014
3,Politics,"Trump, Calling Mattis a Democrat, Opens Door to His Exit",President Trump told “60 Minutes” that Defense Secretary Jim Mattis could be considering whether to step down and said that he sees the Pentagon chief as “sort of a Democrat.”,20181014
4,Slideshow,Photos of the Day: Oct. 14,"In photos selected Sunday by Wall Street Journal editors, activists march in Kiev, hot-air balloons soar in Turkey, Bavarians hold state elections and more.",20181014
5,New York,Police Seek Men Who Scuffled After Leader of Far-Right Group Spoke,Police said Sunday they are looking to identify three men who were filmed in a scuffle that broke out after the leader of a far-right group spoke Friday at a political club on Manhattan’s Upper East Side.,20181014
6,General News,"Corrections & Amplifications for the edition of Oct. 15, 2018","Corrections & Amplifications for the edition of Oct. 15, 2018",20181014
7,U.S.,Search-and-Rescue Crews Comb Florida Panhandle,"Dozens of people were unaccounted for and some 190,000 electric customers lacked power in the wake of Hurricane Michael.",20181014
8,Review & Outlook,Who’s Attacking Political Norms Now?,Democrats target the ‘legitimacy’ of the Supreme Court.,20181014
9,Review & Outlook,Jack Dorsey’s Homeless Mugging,"The Twitter CEO makes sense on taxes, gets pounded by the left.",20181014
10,Business,Pilot Drops Claims of Improper Touching in Settlement With LaCroix Billionaire,"A former co-pilot who accused Nick A. Caporella, the billionaire behind LaCroix sparkling water, of improper touching has withdrawn his claims as part of a settlement.",20181014
11,NFL,"At Age 36, Philip Rivers Is as Sharp as Ever",Philip Rivers has looked like the best version of himself—which is a Hall of Fame-caliber quarterback who can make the Chargers one of the most dangerous teams in the league.,20181014
12,U.K.,Brexit Talks Stall Ahead of Key Summit,Negotiations over Britain’s departure from the EU suffered a setback as the sides failed to resolve differences over how to avoid a physical border in Ireland.,20181014
13,Politics,Trump Promotes Pastor’s Release on the Campaign Trail,The return of pastor Andrew Brunson marked an end to a diplomatic standoff and was immediately embraced by President Trump ahead of midterm elections.,20181014
14,Europe,Merkel’s Allies Hit With Worst Election Showing Since 1950,"Germany’s political fragmentation deepened after allies of Angela Merkel took a beating in a crucial regional election in Bavaria, raising questions about how long the chancellor can keep control of her brittle coalition government.",20181014
15,Inside View,Think You’re Smarter Than Your Boss?,"Management is a thankless task, and it can’t be taught. Few people can do it well.",20181014
16,The Americas,Cuba Holds the Keys to Venezuela,A political prisoner is killed Castro-style in Caracas by state intelligence agents.,20181014
17,Opinion,"I Failed the Bar, So I Became a Lawyer",On the importance of figuring out what not to do with your life.,20181014
18,Opinion,An Asian-American Dissident at Harvard,Of course I’m grateful to have been admitted despite my background. But why shouldn’t I be critical?,20181014
19,Opinion,Technology for Older People Doesn’t Have to Be Ugly,"‘Big, beige and boring’ is out. A new emphasis on aesthetics is in, and it could transform elder tech.",20181014
20,Russia,"In Regional Votes and Polls, Russians Voice Their Discontent",The rare defeat of Kremlin-backed candidates in recent regional elections and a slump in President Vladimir Putin’s poll ratings signal rising social discontent among Russians.,20181014
21,Opinion,Tariffs Are Like a Knife in a Gunfight,The laws that let Trump impose duties unilaterally were made for an era when the U.S. dominated trade.,20181014
22,Opinion,‘The Next American City’ Review: A New Kind of Street Smarts,Losing out in the contest for a corporate facility provided a lightbulb moment. Cities would have to transform themselves in some other way. John Buntin reviews “The Next American City” by Mick Cornett.,20181014
23,Economy Week Ahead,"Global Economy Week Ahead: Consumer Spending, Fed Minutes",The week ahead will feature September consumer spending data and China’s economic growth figures. The Fed also releases minutes from its Sept. 25-26 meeting.,20181014
24,Opinion,President Knows What He’s Doing on E15,"Ethanol is a cost effective, clean-burning, value-added fuel that is stimulating investment in rural America and reducing costs at the pump.",20181014
25,Opinion,The Lucky Would-Be Steaks Have Done Well,We humans are overdue for a reckoning with our treatment of other animals. I’ll never forget the first time I got a cow kiss at a sanctuary.,20181014
26,Opinion,Are Mansions on Campus a Charitable Need?,What’s the business necessity for a president to live on a college’s premises?,20181014
27,Opinion,"Saving the Planet, Getting Bribes and Staying Poor","No matter how law-abiding a company is, a company cannot overcome political opposition without the rule of law.",20181014
