,section,headline,summary,date
0,Business,Israeli Soldier Travels Home After Five Years' Captivity,"Freed Israeli soldier Gilad Shalit, who was held by Hamas for five years in the Gaza Strip, saluted as he arrived at Tel Nof air base in southern Israel, Tuesday. At the same time, hundreds of Palestinian prisoners were freed by Israel in an exchange deal that could raise peace hopes. Photo: Associated Press",20111020
1,None,Who's Who in Libya's New Leadership,People who have played a prominent part in Libya's opposition.,20111020
2,None,Pepper...and Salt,Pepper...and Salt,20111020
3,Markets,"AT&T, SPDR Trust: Money Flow Leaders (T, SPY)",Markets Data Center: Money Flow Leaders.,20111020
4,Markets,"Newfield Exploration, Polycom: Biggest Price Decliners (NFX, PLCM)",Markets Data Center: Biggest Price Decliners.,20111020
5,Markets,"Greenhill, Select Comfort: Biggest Price Gainers (GHL, SCSS)",Markets Data Center: Biggest Price Gainers.,20111020
6,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Oct. 20, 2011",20111020
7,Opinion,Pepper...and Salt,Pepper...and Salt,20111020
8,Photos,Cyjo's Work,"The photography of artist Cindy Hwang, who works under the name Cyjo.",20111020
9,Today's Markets,Stocks End Up-and-Down Day Higher,"Stocks rose Thursday, zigzagging from losses to gains throughout the session after a series of conflicting headlines on European sovereign debt.",20111020
10,Photos,Photos: AsiaD Highlights,"Technology leaders including former U.S. Vice President Al Gore, Sony's Kazuo Hirai and Alibaba's Jack Ma spoke this week at the AsiaD technology conference in Hong Kong.",20111020
11,World News,Obama: 'End of Painful Chapter',"President Obama said Gadhafi's regime was ""definitively"" over.",20111020
12,Deals India,Deals India: Morning News Roundup,"News roundup from Indian newspapers, news wires and Web sites on Friday, October 21, 2011. Deals India has not verified the stories from other media organizations and does not vouch for their accuracy.",20111020
13,Photos,Asia in Pictures,"A passing-out parade in India, cars seeking high ground on the outskirts of Bangkok, green-skinned protesters in Taipei and more.",20111020
14,Markets,Critic of Big Banks Nominated to Be FDIC Vice Chairman,"President Barack Obama nominated Thomas Hoenig, who could be expected to take strong stands against big financial institutions.",20111020
15,U.S.,California Moves Closer to Cap-and-Trade,California took its final step Thursday toward launching the nation's most comprehensive cap-and-trade program aimed at cutting greenhouse-gas emissions.,20111020
16,Management,H-P Won't Replace Strategy Chief,"H-P said it doesn't plan to fill the position of chief strategy and technology officer being vacated by a retiring executive, even as the technology heavyweight faces major strategic changes.",20111020
17,U.S.,Bryson Confirmed as Commerce Secretary,"The Senate on Thursday confirmed John Bryson as Commerce secretary, ending a battle with Republicans opposed to his support for alternative energy and his record as an environmentalist.",20111020
18,Business,Fiery Confrontations Intensify as Greece Awaits Vote,"A protester passes a blazing kiosk in central Athens Wednesday, the first day of a 48-hour general strike against the Greek government's austerity measures. An estimated 100,000 people took to the streets of the capital on the eve of a vote by lawmakers on the latest measures. Photo: Reuters",20111020
19,Arts & Entertainment,Ready for Her Close-Up,"Actress Jennifer Lim prepares for her Broadway debut in David Henry Hwang's new play, Chinglish.",20111020
20,Law,Iranian-American Indicted Over Alleged Assassination Plot,U.S. prosecutors announced a grand-jury indictment against a dual U.S.-Iranian national who is charged with attempting to hire Mexican drug-gang hitmen to assassinate Saudi Arabia's ambassador to the U.S.,20111020
21,Review & Outlook,Charters and Minority Progress,New evidence on school reform and black student performance.,20111020
22,Politics,GOP Lawmakers Press FBI on Fast and Furious,"Republican lawmakers are pushing the FBI to share evidence recovered from the murder scene of a U.S. border-patrol agent, saying it could resolve questions over a botched federal gun investigation.",20111020
23,Markets,Kinetic Concepts Sells Bond,"The firm sold a $2.3 billion loan, part of the $3.85 billion in debt it is looking to raise for its buyout by a consortium led by Apax Partners.",20111020
24,Opinion,Snowe and Sessions: An End to Budgetary Trickery,When is money it spends considered money saved? When Congress says so.,20111020
25,Heard on the Street,Gadhafi's Passing Puts Libya on Front Foot,"Col. Moammar Gadhafi's death is a vital step forward for Libya. It helps the transitional government press on with political reforms and encourage foreign governments to unfreeze more of Libya's cash held abroad, and improved security should help in the ramp-up of oil-and-gas production.",20111020
26,Foreign Exchange,Currency Traders Feel Pressure As Wall Street Sheds Jobs,"Banks hit by sluggish trading revenues are cutting staff in fixed-income, currencies and commodities by about 10% globally, according to Options Group.",20111020
27,Earnings,Capital One's Solid Quarter Belies Troubling Signs,"Capital One Financial reported a small increase in third-quarter profit as the bank's loan write-offs and delinquencies continued to fall, though those improvements showed signs of slowing.",20111020
28,Markets,Liquidnet Sued Over Plan for Private-Market Platform,"""Dark pool"" operator Liquidnet was sued Thursday by Wedbush Securities for allegedly stealing trade secrets in regard to its recently announced private-market platform.",20111020
29,Markets,Investors Flood Into 'Junk' Funds,"Investors added a net $2.27 billion to junk-bond mutual funds over the past week, the second-highest week on record, Thomson Reuters said,",20111020
30,Economy,Obama Road Trip Highlights His Challenges,The president's bus trip through Virginia and North Carolina this week offers a stark view of the forces that will pull for and against him in 2012.,20111020
31,Photos,'Godspell' Revival Comes Together,"The Broadway revival of ""Godspell"" began previews last week at Manhattan's Circle in the Square Theatre. Here's a look at how the crew assembled the show's complex set.",20111020
32,Program Trading,Program Trading,"Program trading in the week ended Oct. 14 amounted to 31.9% of New York Stock Exchange average daily volume of 1.90 billion shares, or 605.4 million program shares traded per day.",20111020
33,Earnings,Philip Morris International Raises Profit Outlook,"Philip Morris International third-quarter earnings jumped 31% thanks to price increases and double-digit volume growth in key Asian markets, particularly in Indonesia, Japan, South Korea and the Philippines",20111020
34,Markets,"Newfield Exploration, Polycom: Biggest Price Decliners (NFX, PLCM)",Markets Data Center: Biggest Price Decliners.,20111020
35,Markets,"Excel Maritime Carriers, Select Comfort: Biggest Price Gainers (EXM, SCSS)",Markets Data Center: Biggest Price Gainers.,20111020
36,Commodities,Gold Rallies,"Gold futures settled up $14.50, or 0.9%, at $1,681.80 a troy ounce on the Comex division of the New York Mercantile Exchange.",20111020
37,Asia Business,Hong Kong Chief: New Recession Likely,"Hong Kong Chief Executive Donald Tsang said in an interview Wednesday he sees ""high likelihood"" of a global recession and says the financial turmoil will likely slow the pace of appreciation in the Chinese currency.",20111020
38,Foreign Exchange,Euro Seesaws on Debt Crisis Reports,The euro fluctuated against the dollar on renewed jitters about the future of European officials' plan to rescue the region from its escalating debt crisis.,20111020
39,U.S.,Teen Charged in Terrorism Plot,"Federal prosecutors said a grand jury indicted a Maryland teenager believed to be the youngest person ever accused of a terrorism offense in the U.S. The suspect was only 15 years old when, prosecutors alleged, he began conspiring online with a woman known as ""Jihad Jane'' to help others carry out terror attacks.",20111020
40,Earnings,Union Pacific Sees Imported-Freight Business Lagging,"Railroad operator Union Pacific reported a 16% increase in third-quarter earnings, although volume growth suffered from a drop in imported freight from Asia.",20111020
41,Commodities,Nymex Oil Settles Lower,Crude-oil futures ended an erratic day lower because of worries over weak U.S. oil demand and over the prospects for progress in resolving the euro zone's debt crisis.,20111020
42,Photos,Celebrating in Sirte,"Libyan fighters declared victory over the last major resistance of the regime led by Moammar Gadhafi Thursday, having driven holdouts from the colonel's hometown, Sirte. Libyan leaders said Col. Gadhafi had died.",20111020
43,Commodities,Gas Futures Climb,Natural-gas futures settled higher after a government report showed inventories of the fuel grew less than expected last week and after colder weather was predicted for much of the country.,20111020
44,Earnings,Alaska Air's Profit Falls 37%,"Alaska Air posted a 37% drop in its third-quarter profit, as a slide in oil prices prompted the company to make noncash markdowns to its fuel hedges.",20111020
45,Media & Marketing,U.K. Papers Cutting Jobs,"News Corp.'s U.K. newspaper unit is cutting jobs at its two flagship titles, the Times in London and the Sunday Times, in a cost-reduction drive that comes as the newspaper industry reels from a sluggish economy and a difficult transition to digital content",20111020
46,Business,BATS's Chi-X Europe Deal Given Provisional Approval,"The U.K. Competition Commission has ""provisionally cleared"" BATS Global Markets's proposed $305 million acquisition of pan-European trading platform Chi-X Europe.",20111020
47,Markets,A (Venture) Capital Idea:  Ease the Road to IPOs,"The venture-led IPO Task Force unveiled an effort to jump-start the IPO market for emerging companies, including proposals to give a regulatory break to companies with revenue of less than $1 billion and lower the capital-gains tax rate for long-term investors.",20111020
48,Commodities,Copper Drops 6.1%,Copper settled at a 15-month low on escalating concerns about Europe's debt.,20111020
49,Commodities,Gold Extends Slide as EU Gloom Builds,"Gold futures settled lower for a fourth day, as pessimism about a potential quick fix to the euro zone's debt crisis had investors favoring cash instead of precious metals.",20111020
50,Credit Markets,Treasurys Pull Back,Treasury prices retreated after an impressive sale of 30-year inflation-protected government bonds at the lowest yield on record.,20111020
51,Opinion: Political Diary,A Nevada Boycott?,Many of the presidential candidates are wrangling over what to do about the state's January caucus.,20111020
52,Heard on the Street,Cheap Phones Set Weak Tone for Nokia,"Investors in Nokia chose to ignore a second consecutive quarterly net loss and a 25% fall in handset sales and focus instead on progress cutting costs and selling low-end phones, sending the shares up 6% in a falling market. But investors should keep their relief in check.",20111020
53,Europe Markets,European Stocks Fall,European stocks fell as uncertainty about the outcome of the weekend's meeting of euro-zone ministers buffeted indexes throughout the session and as concern about the global economy weighed heavy.,20111020
54,Asia Technology,Microsoft Counts on Nokia Smartphones,"Andy Lees, president of the Microsoft's phone software division, said Nokia's  smartphone launch next week give Windows 7 a ""huge lift,"" after a slow start since its rollout a year ago.",20111020
55,Economy,Home Resales Drop,"Sales of previously occupied homes in the U.S. fell last month, a sign of continuing weakness in a depressed part of the economy.",20111020
56,Europe,Merkel Cancels Planned Statement,"German Chancellor Angela Merkel has canceled a government statement on the European Union summit this weekend, due Friday, at short notice, a spokesman for her CDU party said.",20111020
57,Reply to All,Keep Your Kids Safe With AT&T,Reply to All looks at the exciting new electronic-tether service from the nation's most reliable network.,20111020
58,Markets,"Cloud Peak Energy, Nokia: Money Flow Leaders (CLD, NOK)",Markets Data Center: Money Flow Leaders.,20111020
59,DJFX Trader,Directional Plays Remain The Favorites,"A possible entry on downside EURUSD directional spreads may still available as EURUSD begins to extend its move through 1.37, threatening to trigger further losses beyond the 1.3650 level.",20111020
60,Markets,Troika Says Greek Debt Not Sustainable,"A massive restructuring of Greek debt is more likely after the EU, ECB and IMF concluded in a report that Athens' public-sector debt load is unsustainable.",20111020
61,Earnings,Wynn Resorts Swings to Profit,"Wynn Resorts swung to third-quarter profit absent heavy debt costs incurred a year earlier, while revenue from its Chinese resort in Macau continued to surge.",20111020
62,Heard on the Street,China's Private Credit Market: Don't Be Afraid of the Dark,A crunch in China's gray market for credit has caught the attention of investors. But the impact on the formal banking system is likely to be small.,20111020
63,Europe Business,Germany Slashes Growth Forecast,"Germany nearly halved its growth forecast for next year, on heightened risks stemming from the euro-zone debt crisis, raising fears that Europe's economic powerhouse is slowing.",20111020
64,Earnings,"Wynn Macau, Galaxy Post Big Profit Gains",Casino operators Wynn Macau and Galaxy Entertainment posted large profit increases Thursday amid soaring gambling in Macau.,20111020
65,Business,U.K. Retail Sales Rise,"U.K. retail sales rose more than expected in September, but the underlying picture in the sector remains weak as Britons are squeezed by elevated inflation, stagnant wage growth and rising unemployment.",20111020
66,Japan News,Japan Likely to Stick to Easy Monetary Policy,"Japan's central bank is expected to release a forecast indicating the economy will remain in deflation for the next two years, making it more likely it will stick to its ultra-easy monetary policy until spring 2014.",20111020
67,By the Numbers,Apple 'Disappoints'? Blame Wall Street,"The earnings shortfall is mostly owed to starry-eyed forecasting, but buyers should wait, writes Jack Hough.",20111020
68,Heard on the Street,Bond Market's Divided Take on Europe,"The yield gap between 10-year French and German bonds is at levels last seen in the early 1990s. French bonds are becoming more volatile, potentially tarnishing their safe-haven status.",20111020
69,Asia,Tokyo Offers Plan to Boost Farm Sector,"Japan's government outlined a basic policy to revitalize the country's agricultural sector, which stands to lose the most from a greater commitment to free trade favored by the administration of Prime Minister Yoshihiko Noda.",20111020
70,Europe,Euro-Zone Confidence Falls,"Consumers in the 17 countries that share the euro were less confident about their prospects in October, as the region's fiscal crisis deepened and various data highlighted a slowing economy. .",20111020
71,Heard on the Street,"Genesys Offers New Start to Permira, Alcatel-Lucent","The $1.5 billion sale of Alcatel-Lucent's call-center software business Genesys to Permira, one of the largest European buyout deals this year, is quite an achievement in the current market.",20111020
