,section,headline,summary,date
0,Deco Summary (Plain),1990,Mets outfielder Darryl Strawberry enters the Smithers Center for alcohol rehabilitation.,20150202
1,Credit Markets,Treasury to Auction $40 Billion,The Treasury Department will sell $40 billion in four-week bills Tuesday.,20150202
2,Opinion,Pepper...and Salt,Pepper...and Salt,20150202
3,U.S.,Snow Brings More Canceled Flights,"Airlines canceled about 6,800 U.S. flights on Sunday and Monday as snow and freezing rain swept across much of the northern U.S., including the big airline hub cities of New York and Chicago.",20150202
4,Business,"Office Depot, Staples in Merger Talks","Staples and Office Depot are in advanced talks to combine, according to people familiar with the matter, in what would be a major step toward consolidating the office-supply market.",20150202
5,U.S.,"Christie, Paul Take Stand on Vaccines","Amid a multistate outbreak of measles, the question of whether parents should be required to vaccinate their children suddenly has become a tricky one for potential 2016 Republican presidential candidates.",20150202
6,Canada,Canadian Foreign Minister John Baird to Step Down,"Canadian Foreign Minister John Baird plans to step down from his post, according to a person familiar with the decision.",20150202
7,Tech,Lenovo Expects Motorola to Lift Revenue,Lenovo Group’s chief executive said its purchase of Motorola Mobility should help the company make nearly a third of its revenue from smartphones in a year.,20150202
8,Tech,Tencent to Offer U.S. Dollar Bond,Tencent Holdings plans to raise fresh funds by issuing a U.S. dollar bond as the Chinese Internet company continues to expand its business through acquisitions and other deals.,20150202
9,Tri-State Area,Greater New York Watch: News Digest,A roundup of news from across the tri-state region.,20150202
10,Real Estate,Mapping City Wealth by Housing Values,"A new analysis of the upper tier of the co-ops, condos and houses in New York City—those at more than $5 million each—puts its total fair market value at $65.2 billion.",20150202
11,U.S.,California Child-Care Center Closed After Infant Diagnosed With Measles,"School officials here closed a child-care facility Monday after an enrolled infant was diagnosed with the measles, requiring that 13 additional infants be quarantined for 21 days.",20150202
12,Slideshow,NYC Buildings Where the Wealth Resides,"Photos of buildings in New York City where wealth is concentrated. A tally of the upper tier of the co-ops, condos and houses in the city—those at more than $5 million each—puts its total fair market value at $65.2 billion.",20150202
13,New York Nets,Nets Complete Comeback Against Clippers,"The Nets erased an eight-point deficit over the final minute of play and beat the visiting Los Angeles Clippers, 102-100, on a pull-up jumper from point guard Jarrett Jack with 1.3 seconds left.",20150202
14,NHL,Rangers Coach Vigneault Tinkers With New Lines,"Coach Alain Vigneault began shuffling his line combinations when his team was struggling to score goals. On Monday, those juggled lines led the Rangers to six goals in a 6-3 win over the Florida Panthers.",20150202
15,Politics,"Areas for Possible Compromise Between White House, Congress","Areas for Possible Compromise Between White House, Congress",20150202
16,Business,Tronox Nears Deal to Buy FMC Soda-Ash Unit,"Tronox is nearing a deal to buy a soda-ash business from rival chemical company FMC for more than $1.5 billion, people familiar with the matter said.",20150202
17,Transit,Tappan Zee Stars in Obama Budget,"New York’s Tappan Zee Bridge made the cover of President Barack Obama’s proposed budget, even though funding isn’t settled.",20150202
18,Business,Corporate Watch,Anadarko Petroleum Corp. nearly halved its fourth-quarter loss while raising cash as it deals with two large legal claims and moves ahead on several big projects.,20150202
19,Asia House of the Day,Luxury Living in Guam,"This 8,100-square-foot home sits on a bluff overlooking the Pacific Ocean and comes with a swimming pool.",20150202
20,Markets,Financial Briefing Book: News Digest,Financial Briefing Book: News Digest,20150202
21,Politics,Cuomo Vows to Toughen Ethics Laws,"New York Gov. Andrew Cuomo on Monday pledged to push yet another set of ethics laws in Albany, threatening to withhold the state budget if lawmakers don’t agree to his proposed changes.",20150202
22,World,Venezuela Detains Retail Executives,Venezuela’s government said it arrested the management of a retail chain for allegedly conspiring against the state by closing cash registers and sparking unrest by creating hours-long lines.,20150202
23,Tri-State Area,Groundhog Predicts Early Spring in ‘Progressive’ Ceremony,"New York City Mayor Bill de Blasio returned Monday to the Staten Island Zoo, where last year he dropped the groundhog on Groundhog Day, and took part in a new ceremony Monday at a safe remove.",20150202
24,Earnings,Anadarko Petroleum Cuts Loss in Half,Anadarko Petroleum reported a surprise fourth-quarter loss and lower-than-expected revenue as the independent oil and gas producer grappled with lower crude prices.,20150202
25,Restaurants,"For the Arts, a British Sensibility",New York City has three arts centers under development and the artistic leadership at each one is coming from across the pond.,20150202
26,Crime,Bratton Details Special Ops at NYPD,"The New York Police Department will overhaul how it staffs counterterrorism and special operations, including the handling of large-scale protests, as it looks at ways to streamline operations and save money, Commissioner William Bratton said Monday.",20150202
27,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Feb. 3, 2015",20150202
28,Transit,No. 7 Subway Riders Endure Long Delays,"Service on the No. 7 line, one of New York City’s busiest subway routes, remained largely suspended Monday evening because of ice buildup on the third rail that powers the trains, the Metropolitan Transportation Authority said.",20150202
29,Politics,Heastie on Verge of Becoming Assembly Speaker,"As Sheldon Silver prepared to end his 21-year reign as New York state Assembly speaker on Monday, Bronx Assemblyman Carl Heastie was poised to succeed him after his only remaining competitor conceded.",20150202
30,U.S. Economy,Inflation Well Short of Fed’s 2% Target,"The Federal Reserve’s preferred inflation gauge notched its lowest year-over-year increase since just after the recession, complicating the calculus for the central bank on when to lift short-term interest rates from near zero.",20150202
31,Crime,Mother of Etan Patz Testifies About Morning of Boy’s Disappearance in 1979,Julie Patz says her son lobbied her to be allowed to walk to the school bus stop alone.,20150202
32,Urban Gardner,Sparks Fly in Fireplace Screen Test,"Safety is paramount in operating a fireplace. One would probably not expect this to be a controversial topic, but at our house it is. Indeed, it’s the subject of occasional marital discord.",20150202
33,CFO Journal,The Big Number,5.3%: The average premium companies pay to offload their pensions,20150202
34,Credit Markets,Apple Sells $6.5 Billion of Bonds,"Apple sold $6.5 billion in bonds on Monday, tapping the market days after it reported a sharp rise in quarterly profit and brisk sales of its new iPhones.",20150202
