,section,headline,summary,date
0,Opinion,CORRECTION,"Tift County, Ga., is the site of a federal farm-to-school project.",20150619
1,The Weekend Profile,New York Prison Escape Provides  D.A. With Case of His Life,The district attorney for New York’s Clinton County has become something of a narrator of the tale that is gripping the country: the escape of two convicted murderers from an upstate maximum-security prison.,20150619
2,Heard on the Field,"Heard on the Field: Alex Rodriguez Hits 3,000","Heard on the Field: Alex Rodriguez Hits 3,000",20150619
3,New York Yankees,"A-Rod Hits 3,000 With a Bang","Alex Rodriguez, baseball’s milestone-eclipsing pariah, recorded his 3,000th hit in grand style Friday night, cracking an opposite-field home run off Detroit’s Justin Verlander.",20150619
4,New York Mets,"A Long, Tough Road for the Mets","After years of performing better on the road than at home, the Mets have somehow reversed course.",20150619
5,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of June 20, 2015.",20150619
6,Crime,N.Y. Prison Repairs Areas Damaged During Convicts’ Escape,"Officials said they completed repairs to the upstate prison needed after the June 6 escape of David Sweat and Richard Matt, a day after the two convicted killers were added to the 15 most wanted list.",20150619
7,Blog: US,Republican Hopefuls Lament Shootings,"Republican presidential hopefuls on Friday mourned the nine people who were slain Wednesday while praying at a historic black church in Charleston, S.C.",20150619
8,Latin America,"Roots of a Brazilian Scandal That Weighs Heavily on the Nation’s Economy, Politics","The criminal investigation tied to Petrobras construction contracts, dubbed Operation Car Wash after a gas station that was allegedly used to launder money, came about almost by accident.",20150619
9,World,World Watch,World Watch,20150619
10,U.S.,"Visa Glitch Continues to Stall Workers, Strain U.S. Farms","Computer problem continues to cripple U.S. visa processing, stranding tens of thousands of foreigners who need to reach the country for business, weddings and other purposes.",20150619
11,U.S.,U.S. Watch,U.S. Watch,20150619
12,Golf,Tiger Woods Gets a Major Humbling,The images from Tiger Woods’ performance at the U.S. Open evoke a weekend hacker. And even that may be generous. Weekend hackers play on the weekend.,20150619
13,Latin America,Brazil’s Corruption Probe Moves to the Penthouse,"With the arrest of Odebrecht SA Chief Executive Marcelo Odebrecht, Brazilian police struck at the highest level of the country’s seemingly untouchable business elites.",20150619
14,Golf Journal,Is The U.S. Open Too Open to Change?,John Paul Newport writes that this year’s Open is an experiment that begs a question: How far can a major stray from its traditions before it risks losing stature?,20150619
15,Opinion,Overheard: Watching the Apple Watch Watchers,Overheard: Watching the Apple Watch Watchers,20150619
16,Autos Industry,Eight Deaths Now Linked to Takata Air Bags,"The death of a woman in car crash in September has been linked to a faulty air bag made by Japanese parts supplier Takata, bringing the total reported deaths connected to the faulty part to eight, the NHTSA and Honda said.",20150619
17,Crime,Jury in World Trade Center Parachute Case Deadlocked,"Jurors said they can’t reach a verdict in the trial of three men accused of parachuting off the One World Trade Center tower, but the judge told them to keep deliberating.",20150619
18,Blog: Money & Investing,Why You’re Paying Too Much in Advisory Fees,Why You’re Paying Too Much in Advisory Fees,20150619
19,Commodities,Cocoa Prices Climb as Crop Falls Short,"Ghana may not be able to deliver enough cocoa to fulfill its contracts, pushing cocoa prices toward highs reached during last year’s Ebola scare and likely leading to more expensive chocolate for consumers world-wide.",20150619
20,News Briefs,Greater New York Watch,A roundup of news from around the tri-state region.,20150619
21,U.S.,California Irrigation Districts Sue over Water Ban,"A group of irrigation districts in California’s Central Valley filed suit Friday seeking to overturn a state order for them to stop drawing water, citing among other things their senior rights to do so.",20150619
22,Stocks,China Shares Suffer Worst Week Since 2008,The 6.4% plunge on Friday contributed to a 13% decline on the week for the Shanghai Composite Index and comes amid fears of a bubble in the country’s volatile stock markets.,20150619
23,Politics,"De Blasio Hails Grads, Including Very Special One","The New York City mayor delivered the commencement address at the graduation ceremony of his son, Dante, from Brooklyn Technical High School.",20150619
24,Review & outlook,The IRS Loses Again,Z Street may soon get to see why the agency sat on its application.,20150619
25,Politics,Tragedy Thrusts Haley Into National Spotlight,The Charleston church massacre that left nine dead in South Carolina has propelled Gov. Nikki Haley onto a national stage and revived a debate over the Confederate battle flag that flies in front of her office at the state Capitol in Columbia.,20150619
26,Business,Big Trucks Face New Emissions Standards,The Obama administration proposed new standards for big trucks aimed at lowering fuel costs and cutting carbon emissions.,20150619
