,section,headline,summary,date
0,Middle East,U.N. Official Pushing for War-Crimes Inquiry of Aleppo Bombardment,"Pressure on Syria and its main ally, Russia, intensified at the United Nations on Friday when the organization’s top human-rights official said the bombardment of Aleppo amounted to war crimes.",20161021
1,Tech,Russian Hacker Suspected of LinkedIn Attack Indicted in U.S.,"A federal grand jury in Oakland has indicted a 29-year-old Russian man suspected of hacking into three Bay Area technology companies: LinkedIn, Dropbox and Formspring, a now-defunct social networking company.",20161021
2,Culture,Kerry James Marshall Recolors Art History,"’Mastry’ opens at the Met Breuer, the largest retrospective of his work yet. The Chicago-based artist has put the African-American experience at the center of his work for more than three decades.",20161021
3,Slideshow,Photos of the Day: Oct. 21,"In photos selected by Wall Street Journal editors on Friday, displaced people receive food south near Mosul, Typhoon Haima reaches Hong Kong, Wonder Woman becomes honorary U.N. ambassador, and more.",20161021
4,Europe,Daimler Profit Lifted by E-Class Model Sales,"Daimler, the German luxury car maker, reported sharply higher profit driven by strong sales of its new E-class models, sport-utility vehicles and positive currency effects.",20161021
5,Politics,"At the Top in Nassau, Mangano Faces a Test","Edward Mangano is the latest Nassau County politician to become ensnared in a public-corruption investigation, now facing an indictment on charges of bribery, conspiracy and extortion.",20161021
6,New York Jets,Spiraling Jets May Have to Get Creative Against Ravens,"Geno Smith’s first start since 2014 isn’t the only headline in the Jets’ game against Baltimore on Sunday. In fact, it won’t matter much at all if the team’s once-touted defense can’t get its act together.",20161021
7,Crime,Two More Suspects Are Charged in 2014 Killing in Brooklyn,Two brothers were charged Friday in a 2014 killing of a prominent Orthodox Jewish developer who was abducted off a Brooklyn street.,20161021
8,Crime,Etan Patz’s Mother Describes ‘Total Horror’,"Julie Patz took the stand in the retrial of the man accused of killing her son in 1979, recalling the moment she realized her 6-year-old son was missing.",20161021
9,U.S. News Briefs,U.S. Watch,A roundup of U.S. news.,20161021
10,CMO,Fusion’s Union Effort Faces Resistance,"Editorial employees at Fusion have stated their desire to unionize, but they say the effort is facing resistance from executives at the Univision-owned digital media company.",20161021
11,Latin America,Venezuela’s Move Spurs Crisis of Democracy,The government cast off more vestiges of democracy after electoral authorities extinguished the opposition’s efforts to recall President Nicolás Maduro by referendum.,20161021
12,Politics,Probe Heats Up Into City Dealings With Restaurant Owner,Investigators have stepped up their scrutiny of Mayor Bill de Blasio administration’s relationship with Water’s Edge owner Harendra Singh.,20161021
13,U.S.,Minneapolis Police Officers Won’t Be Disciplined for Death of Jamar Clark,An internal investigation found Officers Mark Ringgenberg and Dustin Schwarze followed proper procedure in a November 2015 confrontation that led to the fatal shooting of the 24-year-old black man.,20161021
14,Review & Outlook,Iranian Ransom Consequences,The mullahs hand 10-year sentences to two more U.S. hostages.,20161021
15,Review & Outlook,Post-ObamaCare Preview in Colorado,A ballot initiative shows where the left wants to go next.,20161021
16,Opinion,Remember When Art Was Supposed to Be Beautiful?,"Contemporary art is obsessed with the politics of race, gender and sexuality.",20161021
17,Cross Country,Florida’s Political Chameleon Is Back—Probably for Good,"Charlie Crist, the former governor, seems set to win a House seat in a contest over who’s the Trumpiest.",20161021
18,Opinion,NotableQuotable: The Catholic Choice for President,‘All of us backward-thinking Catholics who actually believe what Scripture and the Church teach would be so very grateful.’,20161021
19,Business,AT&T’s Bid for Time Warner Would Face Obstacles,"AT&T Inc. will have significant hurdles to surmount in its ambitious pursuit of Time Warner Inc. beyond just negotiating a takeover price, as some say it’s not clear how tough it will be to win approval.",20161021
20,New York Giants,"At Twickenham Stadium, NFL Gets First Real Taste of England","The NFL has played 15 games in London, all at the modern, $1.1 billion Wembley Stadium. But on Sunday, when the Giants and Rams meet at Twickenham Stadium, the NFL will finally get its true English experience.",20161021
21,CMO,AT&T Deal for Time Warner Could Open More Options to Advertisers,Ad buyers see a number of compelling advertising synergies from a potential AT&T purchase of Time Warner.,20161021
22,WSJ Logistics Report,U.S. Maritime Watchdog Approves Shipping Alliance,U.S. regulators on Friday approved a new alliance between four of the world’s largest container operators.,20161021
23,Election 2016,"Trump, Clinton Increase Spending","Donald Trump and Hillary Clinton escalated their spending last month, particularly on TV ads, as they prepared for the final offensive of the 2016 presidential campaign.",20161021
24,Central Banks,Fed to Require Banks to Report Treasury Trades for New Audit Trail,"The Federal Reserve plans to track the trading activity of banks in the Treasury market, giving a boost to efforts to build a central database of all trades in the $13.4 trillion market.",20161021
25,Latin America,"Colombia, Rebels to Negotiate New Peace Pact in Cuba",A government negotiating team will meet with rebel commanders in Cuba on Saturday to try and draft a new peace agreement that would be palatable to all sides in this increasingly polarized country.,20161021
26,WSJ Logistics Report,"Greek Shipping Companies Fined $1.5 Million for Pollution, Coverup","A pair of companies owned by Greek shipping magnate Evangelos Angelakos dumped 5,000 gallons of oil-fouled bilge water in the ocean, then lied and falsified records to deceive inspectors.",20161021
27,U.S.,Judge Orders Ex-NSA Contractor to Remain in Custody,"A former National Security Agency contractor accused of amassing at least 500 million pages of government records, including top-secret information on military operations, will remain in custody while awaiting trial, a judge ordered Friday.",20161021
28,Tech,Microsoft Shares Hit All-Time High,"Shares of Microsoft jumped to an all-time high Friday in the wake of a positive earnings report, nearly 17 years after setting its previous high-water mark in the heyday of the dot-com boom.",20161021
29,Pro VC MA IPOs,Time Out Group Acquires Mobile-Booking App Maker Leanworks,"Time Out Group PLC, the publisher of city guides to events and entertainment listings, has acquired London-based Leanworks Ltd., owner of the YPlan events discovery and booking app for mobile devices.",20161021
30,Schools,NYU Decision to Cancel Speech Dismays Some Students,Conservative and some liberal students express frustration at the decision to call off the speech by Milo Yiannopoulos; the university cites security concerns.,20161021
31,Pro Bankruptcy Bankruptcy,Len Blavatnik Defends Boom-Era Merger of LyondellBasell,Billionaire deal maker Len Blavatnik defended his merger of Lyondell Chemical and Basell AF as he took the witness stand Friday in a $1.5 billion clawback lawsuit brought for the benefit of the chemical giant’s creditors.,20161021
32,Middle East,Iraq Shiite Fighters Poised to Join Mosul Battle,"Iraqi Shiite militias said Friday they were set to join the battle to dislodge Islamic State from the northern city of Mosul, adding a potent but controversial fighting force to the effort.",20161021
33,Middle East,Islamic State Launches Kirkuk Attacks While Focus Is on Mosul,"Islamic State militants have launched attacks on the northern province of Kirkuk, days after Iraqi forces began an offensive to recapture the extremist group’s stronghold of Mosul in a nearby region.",20161021
34,Business,The Wall Street Journal Offers Buyouts to News Employees,The Wall Street Journal is making buyouts available to a “substantial number of employees” as the news company reviews its operations amid a continued slide in print advertising.,20161021
