,section,headline,summary,date
0,Whats News World Wide Asia,What’s News: World-Wide,What’s News: World-Wide,20160701
1,World,Bangladesh Commandos Enter Cafe Where Islamic State Held Hostages,"At least 12 hostages were freed by the security forces, after gunmen attacked the restaurant in Dhaka and killed two police officers.",20160701
2,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of July 2, 2016.",20160701
3,Slideshow,Photos: Bangladesh Cafe Siege,"Islamic State militants stormed an upscale cafe popular with foreigners, killing two police officers and taking dozens of hostages in an escalation of the terror group’s violence in Bangladesh.",20160701
4,Markets,Treasury Yield Takes Wild Ride,"The yield on the 10-year note dipped to 1.385%, eclipsing its prior record low, as short-lived trading pressures amplified a broader move into government debt perceived as safe.",20160701
5,Tech,Salesforce Bids Pushed Microsoft to Raise LinkedIn Offer,"Persistent bidding from Salesforce.com Inc. forced Microsoft Corp. to boost its offer for LinkedIn Corp. 22%, or roughly $5 billion, during the two months of negotiations, according to a regulatory filing by the professional social network and a person with knowledge of the matter.",20160701
6,Tennis,Djokovic’s Grand Slam Chances in Peril at Wimbledon,"Before match is suspended, American Sam Querrey puts the world’s No. 1 in a two-set hole; Serena Williams survives a scare.",20160701
7,Business,Biggest Private Coal Producer in U.S. Warns of Huge Layoffs,"Murray Energy Corp., the largest privately held coal miner in the U.S., has warned it may soon undertake one of the biggest layoffs in the sector during this time of low prices.",20160701
8,The Numbers,Seasonal Fluctuations Complicate Quest to Capture Economic Growth,Stripping out the effects of normal fluctuations continues to challenge statisticians as they seek to give an accurate picture of the nation’s economic growth.,20160701
9,Politics,U.S. Reveals Civilian Death Toll of Airstrikes Outside Combat Zones,"The Obama administration released for the first time internal estimates of the number of civilians killed in strikes against suspected terrorists, but it didn’t disclose many details because officials said those were still secret.",20160701
10,New York,New Jersey to Halt Roadwork,New Jersey Gov. Chris Christie ordered state officials to develop a plan by Saturday to shut down all nonessential road projects after a stalemate in Trenton led to the state’s depleted transportation fund’s expiration.,20160701
11,U.S.,Soaring Child-Care Costs Squeeze Families,"The fast-growing cost of raising children is putting extra pressure on family budgets, causing resentment to spill over in day-care parking lots and soccer fields and even into the 2016 presidential election debate.",20160701
12,Middle East,"Report Faults Israelis, Palestinians for Stalled Peace","A highly anticipated report on the Middle East peace process, released at the United Nations, criticized both Israelis and Palestinians for policies that fuel war and not peace.",20160701
13,Tri-State Area,"NYPD, Airports Start July Fourth Weekend on Higher Alert","New York City police will deploy vapor-sniffing bomb dogs, mobile cameras and hundreds of emergency response officers.",20160701
14,Metro Money,How a Hot Dog Stand Sparked a July Fourth Tradition,"This weekend, Nathan’s Famous, the iconic hot dog purveyor, will hold its annual wiener-eating contest in Coney Island—at the legendary Surf Avenue stand launched 100 years ago.",20160701
15,Oil Markets,FERC Rejects Bid to Limit Trading of Space for Colonial Pipeline Shipments,The Federal Energy Regulatory Commission has rejected a proposal that would limit how companies buy and sell space for shipping gasoline and other fuels on the Colonial Pipeline.,20160701
16,Autos Industry,Driver in Tesla Autopilot Crash Earlier Noted Problem With Technology,"Joshua Brown, the Tesla owner who was the first known driver to be killed while using the company’s Autopilot technology, highlighted one of its problems in a YouTube post in April.",20160701
17,Review & Outlook,Bribes Are Still Illegal,Why the left hates the Supreme Court’s McDonnell decision.,20160701
18,U.S.,Lynch to Accept Officials’ Findings on Clinton’s Email,Attorney General Loretta Lynch expressed regret over a private meeting with  Bill Clinton and moved to quell concerns that it could improperly influence her department’s investigation of Hillary Clinton’s use of private email.,20160701
19,Tri-State Area,Trump Taj Mahal Casino Workers Strike in Atlantic City,Workers at the Trump Taj Mahal casino and hotel in Atlantic City walked off the job early Friday morning and took to picket lines after contract negotiations broke down this week.,20160701
20,Review & Outlook,Loretta Lynch’s Clinton Mess,"The Attorney General should formally recuse herself from the case, or take responsibility.",20160701
21,New York,A&P Seeks Bankruptcy Extension,The Great Atlantic & Pacific Tea Co. has asked a judge to extend its bankruptcy through 2017 to give it more time to work out a plan to distribute nearly $1 billion in proceeds from its liquidation to creditors.,20160701
22,Opinion,Government Hospitals Are Failing Native Americans,"Mismanagement at clinics for veterans makes news, but the Indian Health Service is just as bad.",20160701
23,Opinion,Notable & Quotable: Russia Targets Religion,"‘Broad limitations on missionary work, including preaching, teaching, and engaging in any activity designed to recruit people into a religious group.’",20160701
24,Opinion,"Fleeing the Czars, Defying Gravity: A Fourth of July Immigrant Tale",From a Lower Manhattan arrival in 1900 to the space shuttle Endeavorin three generations.,20160701
25,Business World,Trump’s Would Be No Ordinary Defeat,How would Donald behave if he decides he can’t win and won’t throw good money after bad?,20160701
26,Autos Industry,"GM, Toyota Sales Dropped in June","The pace of growth in U.S. auto sales slowed in June as two of the biggest players reported declines, fueling doubt about the industry’s ability to maintain its record clip.",20160701
27,DECLARATIONS,"A World in Crisis, and No Genius in Sight","An old order is being swept away, and political leaders everywhere seem lost.",20160701
28,New York,Work at Pier55 Is Stalled,"A $130 million island-like park slated to be built in the Hudson River ran into a legal challenge this week, halting construction that was scheduled to begin Tuesday.",20160701
29,New York Knicks,Knicks Shock the NBA With Their Sudden Win-Now Approach,"The Knicks’ off-season thus far has flipped the script, with the franchise pivoting from a gradual rebuild around Carmelo Anthony and Kristaps Porzingis to a win-now approach. Is it a recipe for disaster?",20160701
30,Crime,Owner of Brooklyn Pizzeria Shot and Killed Outside His Home,"Louis Barbati, 61, had just returned from Spumoni Gardens when he was approached by a gunman in a hoodie and shot multiple times near the back door",20160701
31,Health,"UnitedHealth Sues American Renal Associates, Alleging Fraud","UnitedHealth sued kidney-care chain American Renal Associates Holdings, accusing it of fraud as health-industry fights escalate over who is allowed to help consumers pay for Affordable Care Act coverage.",20160701
32,Business,Board Resignations Set Up Potential Proxy Fight at Williams,"A new fight is brewing over control of pipeline giant Williams Cos. after a dramatic boardroom schism over the Tulsa, Okla., company’s leadership this week led to six directors quitting.",20160701
33,Tech,Hyperloop One Replaces Co-Founder Brogan BamBrogan with Josh Giegel,"Hyperloop One has replaced co-founder Brogan BamBrogan with its vice president of engineering Josh Giegel, as the startup races to bring its high-speed shuttle-transport technology to life.",20160701
34,Latin America,Truck Carrying Broadcast Equipment for Olympics Hijacked in Rio,"Thieves hijacked a truck and made off with valuable broadcasting equipment from a pair of German media companies in Rio, highlighting growing security concerns ahead of the Olympics.",20160701
35,IPOs,Cooler Maker Yeti Files for IPO,"Yeti Holdings Inc., maker of high-end coolers and the hotly sought-after Yeti Rambler mug, filed for an initial public offering Friday.",20160701
36,U.S.,Chicago Death Thought to Be First Bike-Share Service Fatality in U.S.,"The death of a woman whose bicycle collided with a truck on Friday is believed to be the first fatality involving the rapidly growing bike-share programs in the U.S., industry officials said.",20160701
37,Culture,Six Questions for Nigerian Guitarist King Sunny Adé,"King Sunny Adé, the influential Nigerian guitarist and bandleader, returns to New York for two concerts, his first appearances here since 2009.",20160701
38,Houses of Worship,God and the Fourth of July,"Asked to propose a national seal in 1776, Franklin and Jefferson chose religious themes.",20160701
39,Soccer,"Wales Stuns Belgium, Advances to Semifinals of Euro",The 3-1 upset of star-studded Belgians is biggest win in country’s history; will face Portugal next.,20160701
40,Consumer Technology,Amazon’s Alexa Now Lets You Order Tens of Millions of Products With Your Voice,"Amazon has improved Alexa, its voice-controlled digital assistant, to be able to purchase “tens of millions” of products from Amazon’s massive online store.",20160701
41,U.S.,Abortion Providers Sue Louisiana,"Abortion providers in Louisiana filed suit Friday to invalidate state laws regulating the procedure, an early example of litigation likely to target antiabortion laws following a Supreme Court ruling earlier this week.",20160701
42,Slideshow,Photos of the Day: July 1,"In photos chosen by Wall Street Journal editors, family enjoys a summer day, the 100th anniversary of World War I’s Battle of Somme is commemorated, and more.",20160701
43,Foreign Exchange,Dollar Falls Ahead of Holiday Weekend,The dollar fell broadly Friday as investors took chips off the table heading into the Fourth of July holiday weekend in the U.S.,20160701
44,Business,Prospective Hershey Suitors Face Unusual Hurdles,"Snack maker Mondelez or any other potential bidder for Hershey is up against not only a board that indicated it doesn’t want to sell, but a secretive, controlling shareholder—and the state’s top law officer.",20160701
45,Art Review,"Silk, Diamonds and a Chicago Girl","Julia von Eichel at Winston Wächter, Stephen Westfall at Lennon, Weinberg and June Leaf at the Whitney Museum of American Art in this week’s Fine Art.",20160701
46,Slideshow,A Closer Look at the Best Waffles on Belgium’s North Sea Coast,The waffle is a staple sweet along the Belgian seaside.,20160701
