,section,headline,summary,date
0,Blog: US,U.S. Watch,U.S. Watch,20150721
1,Commodities,BHP Spinoff South32 Signals $1.9 Billion in Write-Downs,"South32, the new global miner spun off by BHP Billiton Ltd., flagged write-downs mostly against its manganese operations that could be worth around $1.9 billion.",20150721
2,Tech,Verizon’s Growth Slows as It Leans on Tablets,"Verizon’s mainstream wireless subscriber growth slowed, and revenue came in below forecasts. Tablets accounted for 852,000 of the 1.1 million net subscriber additions.",20150721
3,Blog: Business,Business Watch,"Chipotle Mexican Grill Inc. reported another disappointing revenue increase, raising additional concerns about the restaurant chain’s growth prospects.",20150721
4,Crime,How a Suspect Slipped the NYPD,"Almost immediately after he escaped from police custody on June 23, outrunning detectives who chased him from a Harlem precinct into a nearby apartment building, Tareek Arnold began harnessing help for his getaway.",20150721
5,MLB,Defensive Stats Shift Back Toward Irrelevance,Why efforts to evaluate defense are returning to square one: the scout’s eye.,20150721
6,Politics,"Sen. Skelos, Son Face New Charges in Extortion Case",New York state Sen. Dean Skelos and his son were charged Tuesday with additional counts of bribery and extortion by a federal grand jury in Manhattan.,20150721
7,Politics,Trial of State Sen. Libous in Hands of Jury,"A federal jury will begin deliberating Wednesday in the trial of Thomas Libous, deputy majority leader of the New York state Senate, who is accused of lying to federal agents about securing his son a job and arranging for a lobbyist to pay a portion of the salary.",20150721
8,Tri-State Area,Greater New York Watch,A roundup of news from around the tri-state region.,20150721
9,Business,McDonald’s Could Offer All-Day Breakfast in October,"McDonald’s Corp. could start offering all-day breakfast nationwide in October, just months after it began testing the idea, according to a memo sent to U.S. franchisees and employees on Tuesday.",20150721
10,Transit,NYC Comptroller Urges City Council to Delay Uber Vote,The battle over Uber and other car services intensified as Mayor Bill de Blasio’s aides worked to build support for a proposed cap on the for-hire fleet and New York City Comptroller Scott Stringer urged the City Council to delay a vote on the bill.,20150721
11,Tri-State Area,Theodore Roosevelt’s Long Island Haven Is Reborn,"Sagamore Hill, the Long Island home of Theodore Roosevelt, the nation’s 26th president, has reopened after a $10 million renovation.",20150721
12,Blog: Money & Investing,Financial Briefs,Financial Briefs,20150721
13,U.S.,Video Shows How Sandra Bland Traffic Stop Escalated in Texas,"A police dashboard video released Tuesday shows how a routine traffic stop escalated into a shouting confrontation between a Texas state trooper and Sandra Bland, a black woman who was later found dead in her jail cell.",20150721
14,U.S.,Investigators See Radicalization in Chattanooga Shooter,"The Tennessee gunman who killed five members of the military appeared drawn to deceased militant cleric Anwar al-Awlaki, suggesting he may have been radicalized by more traditional terror groups and not Islamic State, according to people close to the investigation.",20150721
15,U.S.,Media Star Priest Off to Hollywood,"On Tuesday, the Vatican announced that Father Robert Barron, a popular Catholic commentator, would relocate to the Los Angeles Archdiocese from Chicago after Pope Francis named him an auxiliary bishop.",20150721
16,U.S.,Author E.L. Doctorow Dies at 84,"Writer E.L. Doctorow, who wryly reimagined the American experience in such novels as “Ragtime” and “The March” and applied its lessons to the past and future in fiction and nonfiction, has died. He was 84.",20150721
17,Multimedia,U.S. Defense Secretary Gets Uncomfortable Reception in Israel,None,20150721
18,New York Mets,Mets Put Their Faith in Noah Syndergaard in Crucial Series,"In their most important series in years, the Mets went out of their way to have the rookie on the mound against the Nationals on Wednesday.",20150721
19,Real Estate,Plots and Ploys: Destination Puerto Rico,"Fundamental Advisors, a private-equity firm that focuses on distressed assets, led a buying group that became the latest to acquire a hotel in Puerto Rico.",20150721
20,Business,Blue Buffalo’s IPO Prices Above Expectations,"Blue Buffalo Pet Products Inc. said its initial public offering of 33.8 million shares priced at $20 each, a price and size above estimates earlier this month.",20150721
21,Infogrfx Slide Show New York,A Project That’s Literally for the Birds,The Javits Center’s massive new green roof has become a haven for wild fowl and other animals.,20150721
22,Tech,Microsoft Turns In a Big Loss,"Microsoft turned in an upside-down financial report for its fiscal fourth quarter, showing weakness in its usually robust corporate-software division but strength in consumer-technology areas that are traditionally middling.",20150721
23,Opinion,The High Cost of Letting Criminals Go,"The sentencing reforms of the 1980s worked. As more criminals were sent away, crime plummeted.",20150721
24,Tri-State Area,Muggy Weather Is Expected to Lift,"Heat settled across the city the past three days, but it set no records and cooler temperatures and less humidity are expected for the rest of the week.",20150721
25,review & outlook,Italy Sells (Some of) the Mail,But the real problem with Poste Italiane is its financing arm.,20150721
26,Middle East,Sanctions to Lift on Iranians Suspected of Weapons Work,"The U.S. and EU agreed in last week’s deal to lift sanctions over eight years on a network of Iranian scientists, military officers and companies long suspected as central players in a covert nuclear weapons program.",20150721
27,Review & Outlook,Upside-Down Politics in Sri Lanka,"A bad election call, but a chance at a more stable two-party system.",20150721
28,review & outlook,Iranian Nuclear Scientist Relief,The deal lifts sanctions on two atomic scientists and a proliferator.,20150721
29,review & outlook,What Rauner Is Up Against,"And you thought Washington, D.C. is a mess.",20150721
30,Markets,"States, Cities to Ask SEC to Beef Up Private-Equity Disclosures",A group of states and cities said it intends to send a letter to the Securities and Exchange Commission late Tuesday asking for greater transparency and more frequent disclosures by private-equity funds.,20150721
31,review & outlook,The Case for Kasich,"His strength is his Ohio record, not his tendency to moralize.",20150721
32,Business,FedEx to Buy as Many as 100 Boeing 767s,"FedEx said it plans to acquire as many as 100 new Boeing 767 freighters, the largest order for the aging widebody jetliner that first entered service as a passenger plane in 1982.",20150721
33,Opinion,The Phenomenal Trump,"His admirers think he’s the guy who ‘gets things done,’ but he hasn’t been that Donald in decades.",20150721
34,Opinion,The U.S. Needs a Two-Track Strategy on Iran,"Abide by the nuclear deal, but also launch a strong policy to stop Tehran’s Middle East expansion.",20150721
35,Business,BHP Billiton Iron-Ore Output Beats Expectations,"BHP Billiton said iron-ore production surpassed expectations last fiscal year, as it forecast another increase in output in the year ahead.",20150721
36,U.S.,Time Limits for Public Housing Get a Boost,Momentum is building to let more housing authorities impose time limits or work requirements on tenants who move into public housing or receive the federal rental subsidy known as Section 8.,20150721
37,Opinion,Fifty Years of Debasing Money,"The Coinage Act of 1965 marked the end of silver coins, contrary to what LBJ promised.",20150721
38,bookshelf,Why Addiction Is Not a Disease,"If addiction is a brain disease, addicts are mad, sick and defective. If it’s a failure of will, users are bad, immoral and weak.",20150721
39,Opinion,NotableQuotable:‘Equity & Inclusion’,A high-school guide to equity and inclusion.,20150721
