,section,headline,summary,date
0,Markets,"Apple, American Express: Money Flow Leaders (AAPL, AXP)",Markets Data Center: Money Flow Leaders.,20120109
1,WSJ PDF Document,William Daley's Resignation Letter to President Obama,"William Daley resigned as White House chief of staff, with a letter to President Barack Obama. Read the letter.",20120109
2,Credit Markets,Treasury to Sell $30 Billion,The amount for the four-week bill auction is the same as last week's sale.,20120109
3,Markets,"PowerShares QQQ Trust, El Paso: Money Flow Leaders (QQQ, EP)",Markets Data Center: Money Flow Leaders.,20120109
4,Opinion,Pepper...and Salt,"Pepper...and Salt for the week of January 09—January 14, 2012.",20120109
5,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Jan. 9, 2012",20120109
6,None,Corrections & Amplifications,"Corrections & Amplifications for editions of Jan. 9, 2012",20120109
7,Opinion,Pepper...and Salt,Pepper...and Salt,20120109
8,Deals & Deal Makers,BofA Lays Off Asia M&A Co-Head,"Bank of America Merrill Lynch laid off Michael Cho, Asia co-head of mergers and acquisitions, in one of the highest-profile departures in recent months from an investment bank in Asia.",20120109
9,Photos,Asia in Pictures,"Hindu devotees perform morning prayers in India, Malaysia's Anwar Ibrahim is acquitted of sodomy charges, girls attend a coming-of-age ceremony in Japan's Fukushima prefecture and more.",20120109
10,Business,RBS Pay May Irk Regulator,Royal Bank of Scotland may face a battle with the U.K.'s financial regulator over a potential $6.8 million bonus for the head of its investment-banking unit.,20120109
11,Remembrances,Washington Fixture Translated Gingrich's Verbal Pyrotechnics,"Tony Blankley, who was a central character in Newt Gingrich's Republican uprising of the 1990s and was editorial-page editor of the Washington Times, died Saturday at age 63.",20120109
12,Politics,Campaign Watch,"Tea partiers are split in New Hampshire. Mitt Romney's rallies are drawing kids, which the campaign considers a good sign. And it's a busy night at Newt Gingrich's New Hampshire campaign headquarters.",20120109
13,Autos,Ford Finance Chief Plans to Retire,"Ford Motor's chief financial officer, Lewis Booth, has told the company that he intends to retire, a person familiar with the matter said.",20120109
14,Politics,Tea-Party Backers Are Split in N.H.,"The New Hampshire tea-party movement has taken a back seat in this year's presidential primary, hampered by deep divisions over whom to support.",20120109
