,section,headline,summary,date
0,Graphics,"Food Stamp Use, by State",Food-stamp use jumped in the U.S. in September as 11 states tapped into the program for disaster assistance.,20111206
1,Markets,"JPMorgan Chase, SPDR Trust: Money Flow Leaders (JPM, SPY)",Markets Data Center: Money Flow Leaders.,20111206
2,WSJ PDF Document,Olympus: Notice Concerning Receipt of Third Party Committee Report,Olympus released a statement upon receiving the third-party committee's investigation report.,20111206
3,WSJ PDF Document,Third-Party Panel Report on Olympus,A third-party panel said Olympus hid investments but it found no evidence of the cover-up being linked to organized crime. Read the report in Japanese.,20111206
4,WSJ PDF Document,Third-Party Panel Report on Olympus,A third-party panel said Olympus hid investments but it found no evidence of the cover-up being linked to organized crime. Read the report in Japanese.,20111206
5,Opinion,Pepper...and Salt,Pepper...and Salt,20111206
6,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Dec. 6, 2011",20111206
7,New York Sports,"Leafs Outscore Rangers Early, Hold On for a Win","Marian Gaborik and Artem Anisimov score for the Rangers, but it's not enough.",20111206
8,Graphics,Compulsive Buying Scale,Take a quiz to see if you may be a compulsive shopper.,20111206
9,Graphics,Mixing Oil and Water,"See projected fracking water usage in 122 major Texas counties in 2010, 2020 and 2030, and the percentage of water wells in Texas that are oil-related.",20111206
10,N.Y. Mets,"With Reyes Gone, Mets Take Steps To Rebuild","With Jose Reyes gone, the Mets moved quickly Tuesday night to address their other needs with a flurry of moves on the second day of the winter meetings.",20111206
11,Europe,"Sergei Masterov, head of the air-safety department at the Russian Aviation Agency","Sergei Masterov, head of safety in the Russian Aviation Agency, in an interview with The Wall Street Journal.",20111206
12,New York Schools,Schools' Ex-CFO Is Fined,"George Raab, former chief financial officer for New York City schools, has been fined $6,500 for using his city email account to line up his next job and manage his personal real-estate investments.",20111206
13,Photos,Asia in Pictures,"Shiite Muslim boys beat their chests during the religious ritual of Ashura in New Delhi, Philippine police fire water cannons to break up a protest by students inspired by the Occupy Wall Street movement, heavy fog shrouds roads in many areas in China, and more.",20111206
14,New York Sports,Radioactive Traces in Japan Baby Formula,"In the latest radiation food scare to hit Japan, the country's largest maker of baby formula said it found radioactive cesium in cans on store shelves.",20111206
15,Business,Vietnam Approves Banks' Merger,"he State Bank of Vietnam approved a plan to merge three of the country's commercial banks, and the government will hold a stake in the newly formed bank.",20111206
16,Latin America,Argentine Leader Signals Continuity in Cabinet,"President Cristina Kirchner appointed the current finance secretary, Hernan Lorenzino, as economy minister and said most other cabinet members would remain in their posts, a signal of continuity heading into her second term.",20111206
17,Asia Business,Japan Foreign Reserves Hit Record,Japan's foreign-exchange reserves hit a record in November after aggressive efforts by the government to weaken the yen through market intervention boosted the country's dollar holdings.,20111206
18,Business,"Talbots Gets, Rebuffs Takeover Proposal","Private-equity firm Sycamore Partners proposed to acquire Talbots for $3 a share, or roughly $207 million, an offer the firm made public after saying it had been rebuffed by the struggling retailer.",20111206
19,Health,Aetna Sues Michigan Blue Cross Blue Shield,"Aetna filed an antitrust suit against Blue Cross Blue Shield of Michigan, saying it struck anticompetitive agreements with hospitals that hobbled rivals. The suit echoes allegations made by the Justice Department last year.",20111206
20,Autos,Chrysler's Small Car to Be Called Dart,Chrysler said its new small car—the first vehicle to feature Fiat technology—will be called the Dodge Dart.,20111206
21,Business,Hollywood Theme Park Adds Harry Potter,Comcast's NBCUniversal and Time Warner's Warner Bros. Entertainment are creating a Harry Potter attraction at Universal Studios Hollywood.,20111206
22,House of the Day,Santa Fe Eclectic,"This house in Santa Fe, N.M. features an upgraded kitchen and is furnished with an 'eclectic' mix of antiques and Italian furniture.",20111206
23,Latin America,Brazilian Forestry Bill Splits Nation,The country's Senate was poised Tuesday to pass a controversial forestry bill sought by the powerful growers and ranchers of the country's vast interior—and opposed by activists who say it condones decades of illegal deforestation in the Amazon forest and other wilds.,20111206
24,Real Estate,Share of Delinquent Commercial Mortgage-Backed Loans Declines,"The share of delinquent commercial mortgages that were bundled together and sold as securities declined modestly during the third quarter for the first time since the property downturn began four years ago, according to a survey released Tuesday by the Mortgage Bankers Association.",20111206
25,Asia Technology,Panel Slams Olympus,A third-party panel said Olympus hid investment losses of more than $1.5 billion and had harsh words for management and outside auditors.,20111206
26,Business,Burger King Putting Coke Freestyle at All Company Stores,"Coca-Cola's Freestyle soda fountain got its biggest endorsement yet, with Burger King planning to install the high-tech machine in all 850 U.S. company-owned restaurants.",20111206
27,Markets,Congress Pushing Curb On Trading,"A House bill to outlaw insider trading on Capitol Hill has the support of more than 180 lawmakers, up from nine a month ago.",20111206
28,New York Crime ,"Man Charged With Killing Stepdaughter, Wounding Wife","Guerino M. Annarumma of Long Island City, charged with critically wounding his estranged wife and fatally shooting his stepdaughter on the day his divorce trial was scheduled to start, was ordered held without bail Tuesday.",20111206
29,Middle East,Clinton Meets With Syrian Opposition,"Hillary Clinton met for the first time with the leadership of Syria's main opposition group, significantly enhancing its stature at a time when the isolation of President Bashar al-Assad is intensifying.",20111206
30,Business,NRC Moving to Tighten Plant Safety,Nuclear Regulatory Commission Chairman Gregory Jaczko said the agency was moving forward with rules to tighten the safety and preparedness of U.S. nuclear plants in the wake of Japan's nuclear disaster.,20111206
