,section,headline,summary,date
0,Slideshow,Photos: National Security Tops Democratic Debate,"Presidential candidates Hillary Clinton, Bernie Sanders and Martin O’Malley faced off in a debate that focused heavily on U.S. foreign policy in the wake of the Paris terrorist attacks.",20151114
1,Tri-State Area,"Flights Delayed at JFK, Newark Airports",Travelers waited more than 2 1/2 hours after a communications problem interfered with air traffic control.,20151114
2,World,California College Student Was Killed in Paris Assaults,"A 23-year-old student at California State University, Long Beach, was among those killed in Friday’s terrorist attacks in Paris, shot while out with friends at a restaurant.",20151114
3,Slideshow,Buildings Around the World Light Up in France’s Colors,"From Australia to Mexico, countries showed solidarity with France in the wake of Paris’s terror attacks with projections of the country’s national flag over their landmarks.",20151114
4,New York,New Yorkers Hold Vigil for Victims of Paris Assaults,"Waving French flags and singing solemn renditions of the French national anthem, hundreds of people gathered at New York City’s Washington Square Park for a vigil for victims of the terrorist attacks in Paris.",20151114
5,Middle East,"Assad, Opponents Weigh Impact of Deeper Western Involvement in Syria","A day after the Paris terror attacks, blamed on Islamic State, Syria’s president and his opponents weighed what deeper Western involvement might mean for a churning, multisided conflict.",20151114
6,World,Paris Attacks Add New Urgency to International Summit,"President Barack Obama will arrive in Turkey on Sunday for an international summit that has taken on new urgency following the terrorist attacks in Paris, with world leaders calling for an intensified U.S.-led military response to combat Islamic State, which has claimed responsibility for the attacks.",20151114
7,Europe,Official: Suspected Paris Assailant Entered EU Through Greece,"One of the suspected assailants in the attacks in Paris, whose Syrian passport was found at the scene, crossed into the EU through Greece.",20151114
8,Middle East,Kurds Say They Repelled Islamic State Attack in Iraq,"The Kurdish Regional Government on Saturday said it thwarted an Islamic State terror attack in Erbil this month, as Iraqi officials said Friday’s Islamic State-claimed attacks proved that inaction in Iraq had implications beyond the Middle East.",20151114
9,Europe,"U2, Foo Fighters Cancel European Shows After Paris Attacks","U2 and Foo Fighters canceled upcoming concerts in Europe, as the music industry reeled from the terrorist attack that killed scores of people Friday evening during a Paris show for Eagles of Death Metal.",20151114
10,World,Attacks Jolt Europe Transport,"Friday’s deadly attacks in Paris rattled the European transportation industry as French and other European officials vowed to tighten security at airports, train stations and other transport hubs.",20151114
11,Europe,German Arrest May Be Linked to Paris Attacks,Germany’s interior minister said last week’s arrest of a Montenegrin man apparently heading for Paris could be linked to the attacks in the French capital.,20151114
12,World,France Tried to Ramp Up Defenses,The attacks Friday night in Paris confirmed what French security services have feared for months: that the country would be targeted by another devastating attack like the deadly spree that left 17 dead in Paris in January.,20151114
13,Europe,Paris Hospitals in State of Emergency,"Paris hospitals were still in a state of emergency, treating the 300 injured from the terrorist attacks that left at least 127 people dead.",20151114
14,Middle East,Assad Blames Paris Attacks on French Foreign Policy,Syrian President Bashar al-Assad said Friday’s terror attacks in Paris were a direct result of French backing for the Syrian opposition.,20151114
15,Markets,Novo Banco Needs $1.51 Billion Capital Injection,"Novo Banco, the Portuguese bank created out of failed lender Banco Espírito Santo, needs a $1.51 billion capital injection, the European Central Bank said.",20151114
