,section,headline,summary,date
0,Economy,Vital Signs,Economists surveyed by The Wall Street Journal forecast that the Federal Reserve's target for the overnight federal funds rate will be 0.14% by year end.,20101114
1,Business,What's Ahead,What's Ahead for the week of Nov. 15,20101114
2,Sports,No Headline Available,Sunday's NFL Scores,20101114
3,Fund Track,'Hedged' Mutual Funds on the Ascent,"These funds use some of the tools and strategies common to hedge funds,  but also offer the benefits of mutual funds, such as daily liquidity and lower fees.",20101114
4,Business,Media Business Briefs,Absolut vodka has begun an elaborate outdoor advertising campaign that involves decorating bus shelters and People magazine prepares its latest 'Sexiest Man Alive' issue.,20101114
5,New York Real Estate,"In Shopping Districts, a Mixed Bag","Retail rents in Manhattan, which were pounded during the downturn, are beginning to make a comeback, but some shopping areas are doing better than others.",20101114
6,New York Culture,The Merchant of Broadway,"When ""The Merchant of Venice"" appeared in Central Park this summer, it seemed destined for Broadway. Now that it has arrived there, is it ready for the big stage?",20101114
7,World Stock Markets,Asian Stocks Start the Week Strong,"Asian stock markets were higher in early trading, with Tokyo stocks supported by better-than-expected economic growth in the third quarter.",20101114
8,Asia,Kidnapped Afghan Diplomat Freed,"Afghanistan's former ambassador-designate to Pakistan, seized by gunmen two years ago in the Pakistani city of Peshawar, has been released and is back home safe, the president's office said Sunday.",20101114
9,Autos,Chrysler to Open Company-Owned Dealership,Chrysler Group LLC will open its first-ever company-owned dealership in downtown Los Angeles in early 2011.,20101114
10,Europe,Greek Socialists Extend Lead,"Greece's Socialists appear to have extended their slim lead in a majority of regional races amid very tight races, as record numbers of Greeks stayed away from the polls in the second runoff round of local elections.",20101114
11,Photos,Top Five Highest-Paid CEOs,"The chiefs of the largest U.S. companies took home larger pay packages in their latest fiscal year, as share prices recovered and profits soared alongside the country's slow emergence from recession. Read more about the five highest-paid CEOs.",20101114
12,Photos,Formula One's Grand Prix,"Sebastian Vettel became the youngest champion in Formula One history Sunday, clinching the title when he won the Abu Dhabi Grand Prix and Fernando Alonso faltered in the season-ending race.",20101114
13,Technology,Reliance Profit Drops,Reliance Communications of India posted a 40% fall in second-quarter consolidated net profit as prices in the country's fast-growing mobile-telecommunications market are dragged down by new competition.,20101114
14,Whats News Business Finance Asia,What's News,Here are the top business stories from today's Wall Street Journal Asia.,20101114
15,Photos,Obama Tours Asia,"The third leg of a 10-day trip through Asia drew to a close Sunday. President Barack Obama visited India, Indonesia, South Korea and Japan.",20101114
16,Wealth Manager Q&A,Dighton's Moiseev Stashes All in Cash,"Alex Moiseev, principal and chief investment officer at Dighton Capital Management, tells The Wall Street Journal why he is putting all his funds into cash.",20101114
17,Down and Distance,College Football's Beatings Will Continue,"Why are teams like Oregon, Auburn and Wisconsin sending scores into the stratosphere so often this season?",20101114
18,Europe,Obama Seeks Arms Pact By Year End,"President Obama promised his Russian counterpart a ""full-court press"" to ratify their nuclear arms accord this year, before a more Republican Senate makes passage considerably more difficult.",20101114
19,Europe Business,EU Urges Early Irish Bailout,European officials are encouraging Ireland to accept a bailout to restore confidence in its solvency and stop the spread of financial-market turbulence to other euro members.,20101114
