,section,headline,summary,date
0,Deco Summary Liondoor Europe,Calling for Help,None,20131104
1,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20131104
2,Graphics,Thaksin's Odyssey,"Thailand's former leader, Thaksin Shinawatra, is now trying to find his way home after the coup that tossed him from power.",20131104
3,Whats News Business Finance,What's News: Business & Finance,"What's News: Business & Finance: Top Stories for Nov. 4, 2013",20131104
4,Whats News World Wide,What's News: World-Wide,"What's News: World-Wide Top Stories for Nov. 4, 2013",20131104
5,New York Culture,Keeping Creativity In Broadway's Mix,"When Hal Prince produced hits like ""West Side Story"" and ""The Pajama Game,"" the business of Broadway wasn't quite the high-stakes gamble it is today.",20131104
6,Markets,Financial Briefing Book: Nov. 5,Financial Briefing Book: Nov. 5,20131104
7,Photos,Skating to the End in Minneapolis,"Thousands of in-line roller skaters who have cruised the corridors of the Minneapolis Hubert H. Humphrey Metrodome over the past two decades face an end date, as workers begin to tear down the building in early 2014 to make room for a new stadium.",20131104
8,Business,Christie's 'Terrible' Auction Salvaged by $28 Million Picasso,"In a turnabout from recent seasons, Christie's started off New York's fall auction series with a bust—not a bang. The sale contained a few bright spots, though: Bidders chased after Picasso's ""Claude and Paloma,"" which sold for $28.2 million.",20131104
9,New York Culture,Acrobatics and a Trip to Mississippi,"Elizabeth Streb's troupe of daredevil acrobats, Beth Henley's ""The Jacksonian"" with Ed Harris and Bill Pullman and more.",20131104
10,The Count,Kicking 50-Yard Field Goals Used to Be Difficult,NFL teams are making nearly two-thirds of their 50-yard attempts. So why aren't they trying more?,20131104
11,New York Culture,Dinner in the Clouds,"At ""Edible Magritte,"" a dinner-party event coinciding with the Museum of Modern Art's Magritte exhibition, the conventions of mealtime commingling are thrown into high relief.",20131104
12,Technology,Keypad Film Changes Shape With a Touch,Keypad Film Changes Shape With a Touch,20131104
13,Heard & Scene,The Plaza Pulls Out the Stops for Eloise,"Eloise, the hotel's most famous literary resident, was feted with a spirited tea party attended by some of her more recent fans, as well as Hilary Knight, the illustrator of the perennially popular children's books.",20131104
14,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Nov. 5, 2013",20131104
15,New York Sports,Callahan Returns to Lend a (Broken) Hand,The captain returns ahead of schedule against the Ducks.,20131104
16,New York Region,On the Waterfront: A Dispute Over Hiring,Executives at the Port Authority of New York and New Jersey will try to broker a truce this week between the longshoremen and shippers on its docks and a waterfront regulator.,20131104
17,Politics,Gay-Rights Job Bill Clears Senate Hurdle,"The gay-rights movement took a step forward as the Senate mustered enough support to advance legislation banning workplace discrimination against gay, lesbian, bisexual and transgender workers.",20131104
18,New York Region,Connecticut Campus Has a Tense Day,"Police took three people into custody on the campus of a state university here hours after a student was seen wearing camouflage clothing and possibly carrying a sword and a gun, officials said.",20131104
19,Lunchbox,Cooking Up Grilled Cheese Experiments,"Carolyn Pincus wanted her new restaurant, the Pullman Kitchen, to be ""extremely experimental"" with their grilled-cheese sandwiches.",20131104
20,Markets,J.P. Morgan Talks With U.S. Heat Up,Talks between J.P. Morgan Chase and the Justice Department are heating back up after several recent disagreements threatened to scuttle a landmark pact between the two sides.,20131104
21,New York Region,New DMV Link Added,New York's motor vehicles department has added a website link where motorists can check their driving records and license status.,20131104
22,Urban Gardner,Long Search for Layers,"Assuming it's only a matter of time until Eric Kayser's bakeries take over New York, Ralph Gardner Jr. decided to lobby the chef to make one of his favorite cakes—the seven layer.",20131104
23,New York Culture,Brits Take Broadway With a Double Feature,"Actors Ian McKellen and Patrick Stewart will reunite on Broadway with Samuel Beckett's play ""Waiting for Godot"" and Harold Pinter's ""No Man's Land.""",20131104
24,Photos,Dancing to Stay Afloat,"Microloans, a lifeline usually associated with the world's poorest countries, are growing across Europe, giving tens of thousands of people like Fátima Fernández a chance to start a small business and avoid falling into poverty.",20131104
25,New York Crime,New NYPD Face Draws Attention,"In recent weeks, Commissioner Raymond Kelly has begun to share the spotlight with Chief of Department Philip Banks.",20131104
