,section,headline,summary,date
0,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of March 17, 2014",20140316
1,Opinion,Pepper...and Salt,Pepper...and Salt,20140316
2,Markets,Harbin Bank IPO Draws Cornerstone  Investors,"Taiwan's Fubon Life Insurance and China's Citic Capital Holdings have pledged to take big stakes in the Chinese lender's initial public offering, which is expected to raise around $1 billion.",20140316
3,Markets,DBS Bank Expands Wealth Management Business,"DBS has agreed to buy the Asian private banking business of Société Générale for $220 million, as the Singaporean bank seeks to build on the lucrative wealth management business in the region.",20140316
4,Heard & Scene,Things Get Fishy at Annual Pisces Party,"On the invitation to their fifth annual Pisces joint birthday party, the three hosts—John Demsey, Alina Cho and Marilyn Gauthier—were illustrated to look like mermaids, or, in the case of Mr. Demsey, a merman.",20140316
5,Middle East,Syria's Regime Captures Strategic Town,"President Bashar al-Assad's regime and its Lebanese ally Hezbollah have captured most of the Syrian border city of Yabroud, once a haven for rebels.",20140316
6,New York Culture,A Marriage of Church and Stage,"The Archdiocese of New York is getting into the downtown theater scene.This spring, the Catholic organization will open the doors to the Sheen Center, a 25,000-square-foot arts center at Bleecker and Elizabeth streets.",20140316
7,Classical Scene,Students and Straphangers,"The esteemed Polish composer Krzysztof Penderecki conducts students from the Curtis Institute of Music, Bach in the Subways returns and more in this week's Classical Scene.",20140316
8,New York Culture,Film Series Looks for the Next Big Thing,"For 42 years, the film series New Directors/New Films has introduced New York audiences early on to major cinematic talents such as Spike Lee, Pedro Almodóvar and Richard Linklater.",20140316
9,New York Real Estate,What's the Deal,A roundup of commercial property transactions across the tri-state region.,20140316
10,New York Culture,An Irish Fan Who Grows Spuds in Japan,"Amid the bagpipers, baton twirlers and high-school bands striding down Fifth Avenue in New York's St. Patrick's Day parade will be Hideki Mimura, a 10th-generation potato farmer from Japan.",20140316
11,Spaces,The Superblock Reborn—in Hudson Yards,"As Time Warner's tower rises, it will mark a different milestone in the design world: the resurrection of the superblock, an urban phenomenon that many New Yorkers thought had been consigned to the past.",20140316
12,China News,China Unveils Long-Awaited Urbanization Plan,China's State Council has approved a long-awaited plan to speed urbanization by making it easier for farmers to move to the cities in an effort to boost consumption and growth.,20140316
13,New York Real Estate,New York's New Hot Property: Retail Condos,"Investors of every stripe have been chasing retail condominiums in New York, fueling sales prices in the city's tourist districts and in neighborhoods where new residential developments are taking shape.",20140316
14,The A-Hed,This Scrabble-Playing Robot Is a Sore Loser,"Victor, a robot created at Carnegie Mellon University, is a champion trash talker.",20140316
