,section,headline,summary,date
0,Pepper & Salt,Pepper...and Salt,Pepper...and Salt,20140411
1,Photos,Pepper...and Salt,"Pepper...and Salt for the week of April 7 — April 12, 2014.",20140411
2,Whats News Business Finance,What's News: Business & Finance,What's News: Business & Finance,20140411
3,Whats News World Wide,What's News: World-Wide,What's News: World-Wide,20140411
4,Russia News,EU to Discuss New Russia Sanctions,The European Union will discuss fresh targeted sanctions on Russia on Monday in response to the latest pressure on Ukraine.,20140411
5,Japan News,Vatican's Precious Manuscripts Go Online,"Japanese tech firm NTT is starting the delicate process of scanning the ancient texts in the Vatican Apostolic Library, making them available to all.",20140411
6,Technology,How Satellite Radio Is Changing Country Music,"Digital music services from Sirius, Pandora Media and others are starting to disrupt Nashville's traditional path to country music airtime and fame, paving way for acts like Cole Swindell and Florida Georgia Line.",20140411
7,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of April 11-12, 2014",20140411
8,New York Sports,"Knicks Top Raptors, Live to Fight Another Day","The Knicks' desperate push for a playoff spot in the Eastern Conference survived another day as they picked up a key victory in Toronto, beating the Raptors, 108-100 on Friday night.",20140411
9,N.Y. Yankees,"Sabathia Solid, but Not Solid Enough, as Red Sox Top Yankees","Sabathia is very good, except when he isn't—and when he isn't, as when he misses locations with one of his 89 mph fastballs, he gets hit hard.",20140411
10,N.Y. Yankees,Pineda Won't Face Penalty For Substance on Hand,The Yankees pitcher said the substance on his hand during the game against the Red Sox Thursday was dirt. MLB officials talked to the team about the situation.,20140411
11,NYC Politics,De Blasio Says Focus on His Overall Record,"Mayor Bill de Blasio, in an interview on his 101st day in office, said there's 'a pretty substantial body of work to judge from, and I think that's what people should be focused on.'",20140411
12,The A-Hed,"Penguin Dance, Goofy Wedding Staple, Sweeps Saudi Arabia","The penguin dance, a perky conga-line of bounces and kicks, is sweeping Saudi Arabia. The hopping dance is a thrill in a land where a strict interpretation of Islamic law means movie theaters and many other diversions are banned.",20140411
13,Sports,Judge Clears Path for Trial in NCAA Antitrust Suit,A federal judge cleared the way for a trial in a class-action antitrust lawsuit that could force the NCAA to share revenues with student-athletes whose images it uses in merchandise.,20140411
14,Connecticut Politics,Connecticut's GOP Disavows a Former Star,Voices in Connecticut's Republican establishment sounded a bit weary about new legal woes for former Gov. John Rowland but said they were confident the case wouldn't taint their party's brand.,20140411
15,Metro Money,Game-Like Property Prices,Metro Money: Anne Kadet checks out the real-estate scene in Atlantic City.,20140411
16,New York Crime ,Occupy Wall Street Trial Begins,A Manhattan jury heard opening arguments on Friday in one of the final criminal cases stemming from past Occupy Wall Street demonstrations.,20140411
17,Recreation,Still Waters Run Again in Parks,"Each year, Gus Menocal and his team of six plumbers spend the period between St. Patrick's Day and Memorial Day reviving the fountains and other waterworks in all of the municipal parks in the borough of Queens.",20140411
18,N.Y. Transit,Getting Metro-North Back on Track,"Joseph Giulietti, who earlier in his career was a locomotive engineer, launched into a variation of what has been his common refrain since taking over as Metro-North president on Feb. 10: Safety comes first.",20140411
19,Technology,Samsung Leans on Google in Apple Suit,"Samsung opened its defense against Apple's patent-infringement charges by turning to Google, which maintains it didn't copy anything from the iPhone in creating the Android operating system.",20140411
20,N.Y. Politics,Obama Visits Friendly Turf,"President Barack Obama attacked Republicans on Friday for what he depicted as moves to restrict voting, urging a raucous and friendly crowd to fight back in this year's elections.",20140411
21,Russia News,G-20 Leaders Worry Ukraine Crisis Could Lead to Economic Instability,Finance officials from the world's 20 largest economies stood behind Ukraine Friday in a symbolic show of unity,20140411
22,Heard on the Field,"Heard on the Field: With Knicks in Toronto, Bargnani Trade in Focus","Plus, Bojan Bogdanovic may not be coming to Brooklyn",20140411
23,Heard & Scene,Rock Legends From Brooklyn to Seattle,Marshall Heyman swings by the Rock and Roll Hall of Fame induction ceremony.,20140411
24,Latin America,Latin America Is Most Violent Region,"United Nations report shows that Latin America racked up 134,519 homicides in 2012, about 31% of the total for that year, with just 8% of the global population.",20140411
25,Don't Miss,"Exhibitions in Boston, Dallas and Santa Ana, Calif.","This week's Don't Miss column highlights fashion in Boston, the Dallas Art Fair and Chinatown depictions in Santa Ana, Calif.",20140411
26,Fine Art,"Charm, Pleasantness and Mania","Our roundup of notable area gallery shows, including Katie Armstrong and Joanne Greenbaum.",20140411
27,Icons,"In Paris, an Exhibition Revives the Orient Express",France's national rail company and the Arab World Institute display a locomotive and original Orient Express carriages next to the Seine.,20140411
28,Icons,"At Photography Show, Photos Meld With Video, Paintings","At the Aipad photography show in New York, some of the more experimental contemporary work melds with video and paintings.",20140411
29,N.Y. Yankees,Brian McCann Eyes the Opposite Field,"Few players in baseball are more susceptible to the infield shift than Yankees catcher Brian McCann, a lefty pull hitter who is seeing more potential hits get swallowed up this season.",20140411
30,N.Y. Mets,An Old Angel Grateful for His New Wings With the Mets,"In 1999, his third season managing the Angels, Terry Collins oversaw one of the worst clubhouse meltdowns in recent baseball history. Given a second chance by the Mets, he's returning to Anaheim for the first time.",20140411
