,section,headline,summary,date
0,Decos and Corrections,Corrections & Amplifications,Corrections & Amplifications,20121108
1,None,Pepper...and Salt,Pepper...and Salt,20121108
2,Wealth Management Journal,Small Broker Advocate Sells Business,"Lisa Roth, an advocate for small brokers, has sold her own San Diego-based brokerage to focus on being a consultant and expert witness, Investment News reports.",20121108
3,Page One,What's News: World-Wide,What's News: World-Wide,20121108
4,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Nov. 8, 2012",20121108
5,Arts & Entertainment,New Kid on the Boat,"Suraj Sharma talks about how, as a 17-year-old with no acting experience, he wound up starring in Ang Lee's new ""Life of Pi.""",20121108
6,Markets,Whistleblower to Get Big Payment in Bank of New York-Virginia Deal,Bank of New York Mellon has reached an agreement with Virginia to resolve accusations the bank charged hidden markups on currency transactions to the state's employee pension fund.,20121108
7,Private Properties,Michael Jackson's Last Home Sells For $18.1 Million,"Price of Gianni Versace's Miami home is reduced 20% to $100 million; Albert Brooks buys low, sells high in Bel-Air; in upstate New York, a 100-acre estate with playhouse is reduced 22%; Michael Jackson's last home sells for $18.1 million.",20121108
8,Music,When Elvis Played New York—Nervously,"""Elvis Presley: Prince From Another Planet"" is a three-disc set DVD/CD set about the King's first and only arena concert run in New York, in 1972.",20121108
9,Giving Credit,The Art of '30 Rock',The Art Deco masterpieces that populate Rockefeller Center are conspicuously on display in the opening sequence of the hit TV show.,20121108
10,DJ FX Trader,New Zealand Dollar Rangebound,The New Zealand dollar was trading slightly lower late Friday but remained largely rangebound after falling sharply in the prior session on weak jobs data.,20121108
11,Arts & Entertainment,Sotheby's Choppy Sale Buoyed by Picasso,"In an otherwise lackluster sale of Impressionist and modern art at Sotheby's, Casino magnate Steve Wynn managed to get $41.5 million for a Pablo Picasso painting of the artist's mistress disguised as a Grecian bust.",20121108
12,Photos,China Party Meets to Anoint Next Leaders,China launched a once-a-decade transition of power at a Communist Party Congress that opened Thursday.,20121108
13,Uncorking the City,Drinking in the Dark,"There haven't been many ways to find comfort during Sandy or its seemingly never-ending aftermath, but for many wine drinkers around Greater New York some solace could be found in a bottle (or two).",20121108
14,Heard on the Field,Woodson Not Certain Stoudemire Will Start,"Plus, the Miami Marlins hire Tino Martinez as hitting coach, the Yankees are waiting to learn the fate of their trio of free agents and a late goal by D.C. United eliminates the Red Bulls",20121108
15,Photos,The New Anti-Ski House,"In ski-resort areas around the world, growing numbers of homeowners are shunning traditional chalet designs and erecting more modern, high-tech alternatives.",20121108
16,Arts & Entertainment,Still Haunted by Amityville,"Thirty-seven years after a real family on Long Island experienced the ""Amityville Horror,"" the eldest son, Daniel Lutz, has broken his silence in a new documentary about the haunting that crippled his life.",20121108
17,Photos,Latinos Head Into the Country,"Drawn by well-paying blue-collar jobs, affordable housing and safe neighborhoods, Latinos are settling in towns that hadn't experienced immigration for a century.",20121108
18,The A-Hed,"In Belgium, Paper Fans Shirk the Shredder","By law, stock certificates must be converted into electronic records, but millions haven't taken the plunge.",20121108
19,New York Politics,Loss Puts McMahon's Future in Air,"Republican Linda McMahon wrapped up her concession speech here on Tuesday and spent a few moments waving and blowing kisses to supporters. Soon after, the questions began: What's next for the former wrestling executive?",20121108
20,New York Politics,Politicians to Push for More Sandy Aid,"Lawmakers are preparing to push Congress to approve extra spending to pay for repairing damage, setting up a potential fight over resources as legislators return to Washington to address the ""fiscal cliff.""",20121108
21,Business,Guilty Plea in Madoff Probe,"Irwin Lipkin, a former employee of convicted Ponzi scheme operator Bernard Madoff, pleaded guilty to criminal charges on Thursday but denied having any knowledge of the massive fraud.",20121108
22,New York Real Estate,Down in Dumbo but Comebacks Gain Steam,"Just four months after it opened in Brooklyn's Dumbo neighborhood, the restaurant Governor shut its doors indefinitely. The culprit wasn't poor sales. It was superstorm Sandy.",20121108
23,Markets,China in Tug of War on Yuan,"China is reining in the yuan after weeks of steady appreciation, a move that could help its big exporters but could undercut its longstanding pledge to give the market greater sway in the currency's fate.",20121108
24,New York Region,NYPD Officers Accused in Rape Lose Appeal,Two New York City police officers acquitted of raping a drunken woman but convicted of official misconduct in the incident are facing jail time after a state court turned down their appeal on Thursday.,20121108
25,Theater,"James Lapine, Alchemist","Broadway's current revival of ""Annie"" is fabulous, Terry Teachout says, creatively staged by James Lapine and smartly cast. Even if you're a child-hating curmudgeon, you'll come home grinning.",20121108
26,Photos,Women in the Senate,"Women will occupy a record number of U.S. Senate seats in January, after five women won election for the first time to the Senate, bringing the total to 20.",20121108
27,The Jazz Scene,"Father Figures, Native Sons","This week's Jazz Scene calendar leads off with Guillermo Klein's Quintet at the Vanguard, plus Ellis Marsalis at the Blue Note, Big Bad Voodoo Daddy  at B.B. King's, the Jazz & Colors Festival in Central Park, and mo re.",20121108
