,section,headline,summary,date
0,New York Sports,"Mets 5, Nats 3","Jonathan Niese won his fifth straight decision Friday night and the Mets finally solved the dilemma that's been the Nationals, 5-3.",20100702
1,Whats Hot and Not,What's Hot…and Not,"A graphical look at how different investments, from REIT shares to crude oil, fared last week.",20100702
2,Markets,"Thor Industries, BSQUARE: Biggest Price Gainers (THO, BSQR)",Markets Data Center: Biggest Price Gainers.,20100702
3,Markets,"ION Geophysical, BSQUARE: Biggest Price Gainers (IO, BSQR)",Markets Data Center: Biggest Price Gainers.,20100702
4,WSJ Flash Interactive,A Walk Around the Block,"Walk Score is an often-used tool for those looking to sell property based on ""walkability."" Take a look at the website's flawed assessment of a San Francisco property.",20100702
5,Slideshow,The Amarnath Pilgrimage,The Amarnath pilgrimage commenced on Wednesday amid tension in Jammu & Kashmir. Some snapshots.,20100702
6,None,Pepper...and Salt,Pepper...and Salt,20100702
7,Sports,Blatant Hand Ball Saves Uruguay,A wild ending sends Uruguay to the semifinals and helps eliminate Africa's last World Cup entry.,20100702
8,New York,Boat Collision Kills 1 Near Statue of Liberty,"Two pleasure boats collided near the Statue of Liberty Friday evening, killing one person and injuring two others.",20100702
9,Crime Blotter,Blotter,Roundup of police and court news.,20100702
10,World News,Pentagon Issues New Rules for Engaging the Press,Defense Secretary Robert Gates ordered Pentagon officials to approval all engagements with the press through his office.,20100702
11,Brunchbox,East Village Locavore,"Northern Spy Food Co. in the East Village is named for an apple that you won't find on the menu. Instead, the restaurant serves homey dishes like corned-beef hash and kale salad.",20100702
12,U.S.,Texas Green Party Gets Favorable Ruling,The Texas Supreme Court ruled that the state's Green Party can name its candidates for the November ballot while it considers whether the party illegally received financial assistance from GOP activists.,20100702
13,Politics,Obama Dealt a Blow Over Education Initiatives,Obama's education-overhaul agenda was dealt its first major setback after the House diverted money to help fund a jobs bill that would stave teacher layoffs.,20100702
14,The Big Interview,Browner Backs No Cap for Spill Liability,"Obama adviser Carol Browner said companies drilling for oil offshore should be able to pay for spills, even if removing a cap on damage claims means squeezing out small companies.",20100702
15,Today's Markets,Dow's Losing Streak Hits Seven,"The Dow fell 46.05 points, or 0.5%, at 9686.48, a drop of nearly 5% for the week and its longest losing streak since the eight-day period that ended on Oct. 10, 2008.",20100702
16,Photos,World Cup: July 2,"Holland beats Brazil, and Uruguay takes on Ghana in the quarterfinals.",20100702
17,Law,Groups Seek Judge's Removal in Drilling-Moratorium Case,"Citing alleged financial conflicts, environmental groups asked U.S. District Court Judge Martin Feldman to suspend his recent decision to block the Obama's administration six-month ban on deepwater drilling.",20100702
18,Markets,"K-Sea Transportation Partners, Silicon Motion Technology: Biggest Price Decliners (KSP, SIMO)",Markets Data Center: Biggest Price Decliners.,20100702
19,Markets,"Exxon Mobil, SPDR Gold Trust: Money Flow Leaders (XOM, GLD)",Markets Data Center: Money Flow Leaders.,20100702
20,Photos,'Bleisure': Past and Present,"A trend from June's two-week marathon of men's runway shows in Milan and Paris is a concept some dub ""bleisure,"" as in business/leisure. It's essentially an extremely relaxed style -- think suits in light-colored linen blends, silk seersucker and crumpled cotton, worn without ties. --Ray A. Smith",20100702
21,Economy,Euro-Zone Joblessness Steady,"The jobless rate in the euro zone was steady at 10% for a third consecutive month in May, in a sign that the benefits of the economic recovery are beginning to be felt.",20100702
22,Markets,Gasoline Falls for Fifth Day in a Row,"Gasoline futures fell for the fifth consecutive session, good news for U.S. drivers heading into the busy July 4 travel weekend.",20100702
23,Photos,Pictures of the Day: July 2,"In today's photos, boys flip into a lake in Germany, Andy Murray's Wimbledon win hopes are dashed, Israelis re-enact a flotilla raid and more.",20100702
24,U.S.,'Top Kill' Hurt by Ruptured Disk,"BP concluded that its ""top-kill"" attempt last week to seal its broken well in the Gulf may have failed due to a ruptured disk inside the well about 1,000 feet below the ocean floor.",20100702
25,Markets,Gold Settles Slightly Higher,Gold futures rose fractionally as some investors sought bargains after the previous session's huge slide.,20100702
26,Business,Ecuador Negotiates $1 Billion Loan With China,Ecuador is negotiating with China Development Bank for a $1 billion loan to be repaid by the sale of oil or fuel oil from state-run Petroecuador to China's state-owned PetroChina International.,20100702
27,Photos,New York Photos of the Week,"Snapped in New York this week: New Yorkers dive in for pool openings, Gov. Paterson vetoes budget items and bed bug infestations keep shoppers out of Hollister in SoHo.",20100702
28,Asia Business,China Revises Up 2009 Growth,"China's economic growth slowed less sharply during the global financial crisis last year than initially reported, according to the nation's statistics bureau, which revised GDP up to 9.1% for 2009.",20100702
29,World Cup,Lighting Down the Scoreboard,Fan beware: Spain and Paraguay head into their quarterfinal match low on scoring.,20100702
30,Business,Bromwich to Head Oil Regulator,"Obama named former assistant U.S. attorney and Justice Department inspector general Michael R. Bromwich to lead an overhaul of the Minerals Management Service, the agency charged with regulating oil drilling.",20100702
31,Markets,Stocks Can't Shake Weeklong Gloom,"European shares ended the week down 4.5%, while Tokyo stocks eked out a small gain to snap a five-session losing streak that left the market down 5.5% for the week.",20100702
32,Law,Transocean Agrees With U.S. on Scope of Liability Act,Transocean said it agrees with the U.S. that an effort to limit its liability in the Gulf oil spill shields it against practically none of the many lawsuits filed against it.,20100702
33,Business,Drilling Rules Hit Alaska Pipeline,"The federal government's new wariness about offshore drilling in the wake of the Gulf of Mexico oil spill is dimming what may be the best hope for extending the life of the Trans-Alaska Pipeline, a crucial artery supplying one-quarter of the West Coast's oil.",20100702
34,Business,BP Told to Step Up Containment,The U.S. has given BP two days to devise a more-aggressive plan for containing oil leaking from its damaged deepwater well into the Gulf of Mexico.,20100702
35,Markets,Jobs Data Leave Markets on Unsure Footing,"Stocks, bonds and most other markets were cautious after the mixed U.S. jobs report. ""It's not a disaster, but it's certainly not strong,"" one investor said.",20100702
36,Business,Dudley Takes Over BP Cleanup,"BP formalized the handover of responsibility for the Gulf of Mexico oil-spill containment and cleanup operation from embattled CEO Hayward to Dudley, who grew up in Mississippi.",20100702
37,Business,Salazar Weighs Scaled-Back Drilling Ban,"The Interior secretary told lawmakers he would take a look at issuing a new, scaled-back moratorium on deepwater oil drilling after a judge overturned the government's six-month ban on new operations.",20100702
38,Business,House Panel Passes Spill-Liability Bill,A House panel approved legislation that would repeal a century-and-a-half-old law that Transocean has sought to use to limit its liability in the Gulf oil-spill disaster.,20100702
39,Law,How Hornbeck Killed the Drilling Ban,"While many of the oil industry's biggest names kept a low profile, tiny Hornbeck Offshore Services won a lawsuit challenging a federal ban on deepwater offshore drilling.",20100702
40,Economy,Obama: Economic Growth Is Too Slow,"President Obama said he recognizes the economy isn't growing fast enough, as the Labor Department reported job losses for June.",20100702
41,Europe Business,BP Shares Rally,BP shares rose sharply as the market reappraised the embattled company's value as a takeover target once the crisis in the Gulf of Mexico subsides.,20100702
42,Europe Markets,European Stocks End Mixed,"European shares ended the week on a mixed note, as a rebound by auto makers and miners was offset by weakness in the health-care and technology sectors.",20100702
43,Heard on the Street,Foreign Car Makers' Uphill Climb in India,Car makers are revving up to meet India's surging demand for vehicles. They need to keep their wits about them.,20100702
44,Heard on the Street,Gillard Stops Digging Mining Tax Hole,Australia's new prime minister has stopped her government from sinking into a hole of its own making.,20100702
