,section,headline,summary,date
0,Central Banks,RBA’s Harper Says 5% Likely Not Tipping Point for Wage Growth,"A 5% jobless rate in Australia, long seen as a tipping point for lighting a fire under wages by the central bank, is likely too high to have that effect now, says Ian Harper, a member of the rate-setting board at the RBA.",20171214
1,Corrections,Corrections & Amplifications,Corrections & Amplifications,20171214
2,Business,CSX Head Takes Medical Leave,"The railway’s chief executive, Hunter Harrison, has taken a medical leave of absence due to unexpected complications from a recent illness.",20171214
3,Politics,DHS Plans to End Work Eligibility for Spouses of H-1B Holders,The spouses of highly skilled foreign workers would no longer be able to work legally in the U.S. under a regulatory change proposed by the Trump administration Thursday.,20171214
4,Politics,NLRB Overturns Obama-Era Ruling on Jointly Employed Workers,The National Labor Relations Board overturned an Obama-era ruling that potentially made it easier for contractors and workers at franchised businesses to form unions and collectively bargain with big corporations,20171214
5,U.S.,Firefighter Killed While Battling Southern California Wildfire,"A firefighter was killed Thursday while battling the largest of several fires burning in Southern California, fire authorities said, as they forecast the blaze could still take weeks to contain.",20171214
6,U.S.,Deutsche Bank Had Flagged Manafort-Related Transactions,"Deutsche Bank earlier this year flagged around $30 million in potentially suspicious transactions as part of an internal investigation into its role as a conduit for money involving Paul Manafort or people and entities connected to him, according to a person briefed on the matter.",20171214
7,Europe,Brexit Summit Opens Day After Legislative Setback for May,"European leaders are set to approve a divorce deal with the U.K. that opens the door to trade talks, but British leader Theresa May faces a new Brexit hurdle at home.",20171214
8,Declarations,Alabama Teaches America a Lesson,"All of us need to sober up, think about the long term, and be aware of the impression we’re making.",20171214
9,Transit,NJ Transit Passengers May Pay User Fees in 2020 for Tunnel Financing,NJ Transit rail passengers who commute into New York Penn Station could pay a user fee starting in 2020 to help finance a new rail tunnel under the Hudson River.,20171214
10,Review & Outlook,The U.S. Is Left Behind on Trade,The new Japan-EU deal will hurt a slew of American exporters.,20171214
11,Review & Outlook,Beauties and the Beasts,A selfie with Miss Iraq and Miss Israel generates ugly threats.,20171214
12,Review & Outlook,The Internet Is Free Again,Killing Obama-era rules will remove the FCC as political gatekeeper.,20171214
13,Review & Outlook,Dictators and U.N. Standards,The International Criminal Court decides to pick on Jordan.,20171214
14,EAST IS EAST,India’s Vulnerable Political Dynasty,Rahul Gandhi takes charge of the Congress Party.,20171214
15,Business,Property Data Firm Xceligent Files for Chapter 7 Protection,"The board of Xceligent Inc., one of the largest commercial real-estate data firms in the U.S., has filed for chapter 7 liquidation following a year-long legal battle with rival CoStar Group Inc. over alleged data theft.",20171214
16,Opinion,Dow 24000 and the Trump Boom,"Companies are bringing cash and jobs back to the U.S. To keep that trend going, tax reform is vital.",20171214
