,section,headline,summary,date
0,WSJ Flash Interactive,Housing Inventory Posts Unusual Decline,"Active listings fell in January, a change from the typical post-holiday season bounce.",20110209
1,Markets,"SWS Group, Xeta Technologies: Biggest Price Gainers (SWS, XETA)",Markets Data Center: Biggest Price Gainers.,20110209
2,Business,Housing Inventory Posts Unusual Decline,"Active listings fell in January, a chnage from the typical January pattern.",20110209
3,WSJ Flash Interactive,Escalating Problem,A lengthy investigation following Toyota recalls in 2009 and 2010 finds that engine electronics played no role in sudden acceleration incidents. Track recent history between Toyota and the NHTSA.,20110209
4,Markets,"SWS Group, Xeta Technologies: Biggest Price Gainers (SWS, XETA)",Markets Data Center: Biggest Price Gainers.,20110209
5,Markets,"Ingersoll-Rand, Alcon: Money Flow Leaders (IR, ACL)",Markets Data Center: Money Flow Leaders.,20110209
6,WSJ PDF Document,AP Report to the Nation,See how participation and scores have changed across high school Advanced Placement tests from 2001 to 2010.,20110209
7,Real Estate,Housing Declines Again,"U.S. home values posted their largest quarterly decline since the first quarter of 2009, falling 2.6% as the temporary stimulus of the home buyer tax credits wore off, according to Zillow. See region-specific data.",20110209
8,WSJ Flash Interactive,Vote for Best and Worst Super Bowl Ads,"From first dates to babies, from dogs to Clydesdales, which Super Bowl ads scored for you? Which fumbled?",20110209
9,WSJ Flash Interactive,Muni Market Woe,Municipal-bond investors are concerned about some states' ability to pay their debts. This map reflects perceived risks on 10-year general-obligation bonds for states versus AAA rated 10-year muni bonds.,20110209
10,Opinion,CORRECTION,"Correction to ""Zahra Bahrami and Iran's Voices for Freedom"" (op-ed, Feb. 7), in The Wall Street Journal Europe.",20110209
11,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Feb. 9, 2011",20110209
12,Credit Markets,CD Yields Little-Changed,Yields on certificates of deposit were unchanged-to-higher in the latest week.,20110209
13,Opinion,Tsering Shakya: The Karmapa Conundrum,The Karmapa's defection was the biggest failure of Chinese policy in Tibet for the last 50 years.,20110209
14,Opinion,Abheek Bhattacharya: Battle Hymn of the Tiger Trainer,Why Chinese gym trainers are superior—so long as they don't encounter lazy Indians.,20110209
15,Asia House of the Day,A Luxury Villa on the Ganges,"Building beautiful homes has been part of property developer Aditya Lakhanpal's life for some time. But a home on the Ganges River was something he always dreamed about. A few years ago, Mr. Lakhanpal got his chance.",20110209
16,Deals & Deal Makers,"Regulatory, Political Response Promises to Be Intense",A combination of Deutsche Börse and NYSE Euronext to create the world's largest securities exchange promises to attract intense scrutiny from politicians and regulators on both sides of the Atlantic.,20110209
17,Business,TPG Capital's Mary Ma Leaving to Start New Fund,"Mary Ma, managing director at U.S. private-equity firm TPG Capital, is leaving to start her own fund.",20110209
18,Latin America,Anchor Fired After Report of President's Drinking,A leading news anchor accused the Mexican president's office of pushing her employers to fire her after she discussed on a radio program allegations that the president suffered from drinking problems and demanded he respond.,20110209
19,Real Estate,Freddie's Operating Chief Resigns,"Freddie Mac said Bruce Witherell left for ""personal reasons"" and that his departure was effective immediately.",20110209
20,New York Schools,UFT-City Tensions on Display,"In a growing rift between the city and the teachers union, the president of the United Federation of Teachers yanked his participation in a national conference in Denver featuring the country's education chief, Arne Duncan.",20110209
21,Business,Next for Weber: Deutsche Bank?,Bundesbank President Axel Weber's apparent decision to take himself out of the running for the presidency of the European Central Bank has fueled speculation that he may be headed to Deutsche Bank.,20110209
22,Heard on the Street,***,"Data-center executives may never have been so popular. After Verizon's acquisition of cloud-services company Terremark Worldwide, followed days later by Time Warner Cable's purchase of rival Navisite, ""bankers are swarming"" says Jim Ousley, CEO of Savvis, another leader in the industry. For his Wednesday trip to New York, Mr. Ousley reported having ""no problem getting offers for lunch.""",20110209
23,Politics,Health-Care Skirmishes Intensify,Republican officials urged the Supreme Court to intervene quickly and House Democrats called on Justice Clarence Thomas to sit the case out because of his wife's work for groups opposed to the law.,20110209
