,section,headline,summary,date
0,Corrections,Corrections & Amplifications,"Corrections & Amplifications for Dec. 6, 2016.",20161205
1,Slideshow,Photos of the Day: Asia,"Tributes for a late king in Bangkok and a late chief minister in Chennai, India, Santa awake with the fishes in Tokyo, a pair of foreign ministers making nice in Beijing and more.",20161205
2,Central Banks,Australia’s Central Bank Keeps Rates Unchanged,"The Reserve Bank of Australia’s benchmark rate was kept at a record low 1.5%, as expected by all 10 economists surveyed by The Wall Street Journal ahead of the decision.",20161205
3,MoneyBeat,Greenspan’s New Worrisome Gauge,"On the 20th anniversary of Alan Greenspan’s famous “irrational exuberance” speech, the former Federal Reserve chairman now is worried about corporate confidence.",20161205
4,ETFs,"ProShares, US Commodity Funds Move to Fill Gap for Oil Bets","With Credit Suisse dropping two oil ETNs, ProShare Advisors and US Commodity Funds are rushing to fill the gap with new oil ETFs.",20161205
5,Election 2016,Trump Steps Up China Rhetoric as Aides Play Down Call With Taiwan,"President-elect Donald Trump stepped up his rhetoric about Beijing’s economic and military stances, as senior members of his transition team sought to play down concerns that his phone call with Taiwan’s president heralded a break from longstanding U.S. policy on China.",20161205
6,Middle East,Aleppo Rebels Weaken in Regime Onslaught,Civilians in Aleppo’s rebel-held neighborhoods said their situation is growing desperate as signs mount that the opposition in the city faces potential collapse from the Syrian regime’s onslaught.,20161205
7,Central Banks,India’s Central Bank Expected to Cut Rates,"The Reserve Bank of India will likely cut interest rates, economists say, as the cash crunch that is currently gripping Asia’s third-largest economy hits growth and drags inflation lower.",20161205
8,Business,Origin to Sell Oil-and-Gas Operations Through IPO,The Australian energy company said it would bundle its upstream operations into a new company and sell them next year in an effort to slash debt.,20161205
9,Real Estate,Real Estate Patriarch Jack Rudin Dies,"Jack Rudin, a World War II veteran who helped build one of New York’s biggest real-estate dynasties, died of pneumonia Sunday at his Manhattan home. He was 92 years old.",20161205
10,Oil Markets,OPEC to Seek More Oil-Output Cuts from Nonmembers,"OPEC’s agreement to slash oil output faces its first test Saturday, when it asks producers outside the cartel to make production-cut commitments intended to amplify the effect of the landmark deal.",20161205
11,Politics,Trump Meets With Al Gore on Climate Issues,"President-elect Donald Trump’s children are urging him to support environmental conservation, an effort that could clash with Mr. Trump’s aim of boosting energy production from fossil fuels and his opposition to some federal regulations.",20161205
12,Tech,U.S. Lawmakers Urge Rejection of China-Linked Purchase of Lattice Semiconductor,"U.S. lawmakers are warning the Obama administration not to green-light a China-backed semiconductor deal, increasing the pressure on Beijing just days after President Barack Obama barred a Chinese investor from purchasing another technology firm with key semiconductor assets.",20161205
13,Culture,Museums Rethink Retail Exhibits,Museums looking to improve their retail sales are revamping their stores to make them more inviting and more reflective of the distinctive institutions behind them.,20161205
14,U.S.,"Tenants Flocked to Oakland Warehouse, Site of Blaze, for Low Rents","The warehouse that burned here on Friday, killing at least 36, was home to about 20 artists who were drawn to it because it offered low rents in an area with skyrocketing housing prices.",20161205
15,CFO Journal,European Companies With Chinese Supply-Chains Brace for Anti-Dumping Rules,An approaching World Trade Organization deadline makes higher prices likelier for European goods made with parts and materials imported from China.,20161205
16,Autos Industry,Ford Taps Debt Markets,"Ford Motor will raise $2.8 billion in new long-term financing for the automotive business, as the company tapped debt markets for the first time in nearly four years to fund a core auto-making operation looking to invest in new technologies.",20161205
17,Markets,Trump Education Secretary Pick Has Indirect Stake in Student Lender,"Betsy DeVos, tapped by President-elect Donald Trump to run the U.S. Department of Education, is an indirect investor in Social Finance Inc., a startup whose fortunes hinge in part on policies crafted by the department Ms. DeVos would run.",20161205
18,Review & Outlook,Senate Confirmation Confidential,A mooted nominee pairing for the FCC is a bad idea.,20161205
19,Politics,Senate Clears Path for Bill to Speed FDA Drug Approvals,The Senate Monday cleared the final hurdle to passage of broad legislation aimed at boosting federal funds for biomedical research and speeding up government approval of drug and medical-devices.,20161205
20,U.S.,Navajo Nation Seeks More Than $160 Million From EPA in Colorado Mine Disaster,The Navajo Nation filed a claim Monday seeking more than $160 million from the federal government for damages tied to last year’s Gold King Mine disaster in Colorado,20161205
21,Main Street,Let Liberals Be Liberals,"The Democrats, says Al From, need to modernize liberalism, not abandon it.",20161205
22,Global View,The System Didn’t Work,"From Italy to the U.K. to Ohio, the populist complaint is about justice, not economics.",20161205
23,Opinion,Right-to-Work Zones in Deep-Blue Illinois?,A court ruling points the way for counties and cities to enact their own protections for workers.,20161205
24,The Count,The Transformation of Aaron Rodgers,"Green Bay Packers quarterback Aaron Rodgers is gashing defenses and piling up big numbers this season, but he’s gone through a complete transformation. He’s become the NFL’s master of dink-and-dunk football.",20161205
25,Opinion,The Dividends of Funding Basic Science,"In the 1970s government spending on fundamental research was 2% of GDP. That’s how to beat cancer, climate change and more.",20161205
26,Opinion,Notable & Quotable: Advice to Ben Carson,"‘For every $100 that a tenant’s income increases, his rent goes up by $30.’",20161205
27,Opinion,Michael Lewis’s ‘Brilliant’ New Book About Cognitive Bias,"‘The Undoing Project,’ focuses on the lifelong collaboration of Daniel Kahneman and Amos Tversky, two Israeli-American psychologists who are our age’s apostles of doubt about human reason. William Easterly reviews.",20161205
28,Pro Bankruptcy Bankruptcy,Texas Labor Union Files For Bankruptcy,The Texas arm of the Service Employees International Union filed for bankruptcy after a jury found it responsible for a campaign to bully a holdout janitorial firm into accepting the union’s organizing terms.,20161205
29,Business,"Bob Evans’s Results Take Hit From Sluggish Sales, Note Impairment","Bob Evans Farms lowered most financial projections for the year, as sales remain sluggish, and the company wrote down $16 million it had expected to collect from the sale of Mimi’s Café.",20161205
30,CMO,AOL CEO Tim Armstrong Optimistic About Yahoo Deal,"AOL CEO During an interview at the Business Insider Ignition conference in New York on Monday, AOL CEO Tim Armstrong said he’s optimistic that AOL-parent Verizon’s acquisition of Yahoo will proceed despite Yahoo’s recent data breach.",20161205
31,U.S.,Church Shooter Dylann Roof Allowed to Hire Back His Lawyers,"A federal judge on Monday allowed Dylann Roof to reverse his week-old decision to represent himself in the initial phase of a Charleston, S.C., hate-crimes trial.",20161205
32,U.S.,"Dallas Mayor Sues to Stop Police, Fire Pension Exits",Dallas Mayor Mike Rawlings filed a lawsuit Monday in an effort to halt exits from the city’s police and fire pension fund following more than $500 million in withdrawals since early August.,20161205
33,Financial Regulation,CFTC Leaves Shaping Position Limits Rule to Trump Administration,"U.S. regulators failed to put the finishing touches on a much-debated rule to limit speculation in commodities like oil and gold, opting to propose a scaled-back version for consideration by the Trump administration.",20161205
34,Business,Brazil’s JBS Plans U.S. IPO for Foods International Unit,Brazilian meatpacking giant JBS SA said late Monday it is planning a U.S. initial public offering of its JBS Foods International BV unit in the first half of next year.,20161205
35,Slideshow,Photos of the Day: Dec. 5,"In photos chosen Monday by Wall Street Journal editors, the presidential election recount gets under way in Michigan, a Green Beret killed in action is buried, Kenyan health workers protest, and more.",20161205
36,Heard on the Field,Purdue Hires Western Kentucky Coach Jeff Brohm,"Purdue hired Western Kentucky coach Jeff Brohm to take over its program, resting its hopes on becoming competitive again in the Big Ten on a wild offensive system that has destroyed the lower ranks of college football over the past three seasons.",20161205
37,Heard on the Field,Leonard Fournette to Enter NFL Draft,LSU running back Leonard Fournette’s announcement that he intends to enter the next NFL Draft will reignite one of the league’s fiercest conundrums: How early is too early to select a running back?,20161205
38,Financial Regulation,"Biden Defends Dodd-Frank, Other Obama Financial-Regulation Policies","Vice President Joe Biden defended the Obama administration’s financial regulatory policies Monday, saying that “we can’t be lulled into a sense of collective amnesia” about what caused the 2008 financial crisis.",20161205
39,Middle East,U.S. Seeks to Maintain Fragile Anti-ISIS Alliance in Iraq,Kurdish fighters and the national army are increasingly at odds amid a parliamentary budget battle and uncertainty over policies of the incoming Trump administration.,20161205
40,Journal Reports: Funds & ETFs,U.S.-Stock Funds Post a Roaring November,"Monthly Monitor: With recent gains, U.S.-stock funds have a shot at double-digit gains for 2016.",20161205
41,Latin America,Brazil Judge Ousts Senate President,"A Brazilian Supreme Court judge ordered the Senate’s president to relinquish his powerful post while he faces embezzlement charges, leaving it to a political rival who opposes fiscal reforms now making their way through Congress.",20161205
42,World,"Brazil’s World Cup Construction Contracts Were Inflated, Officials Say","Contracts for soccer stadiums Brazil built for the 2014 World Cup had their costs inflated by construction companies that acted as a cartel, authorities said Monday, citing information obtained as part of a leniency deal with one of the firms.",20161205
43,Review & Outlook,The Impossible Italian Job?,"Voters want real economic change, not procedural fudges.",20161205
44,Markets,Brazil’s Petrobras to Raise Gas and Diesel Prices,Petróleo Brasileiro will raise domestic fuel prices after production cuts announced last week by the Organization of the Petroleum Exporting Countries triggered a rally in global oil markets.,20161205
45,Business,Kinder Morgan Sees $3.2 Billion Capital Budget,Kinder Morgan unveiled a preliminary capital-spending budget of $3.2 billion for expansion programs next year and said it would raise its dividend in 2018.,20161205
46,U.S.,Mistrial in South Carolina Police Shooting Caught on Video,"The judge in the murder trial of former North Charleston, S.C., police Officer Michael Slager declared a mistrial Monday, after the jury said its members were hopelessly deadlocked.",20161205
47,Culture,Broadway Ticket Sales Slow After Thanksgiving,"Following a Thanksgiving holiday period that saw records being broken, Broadway took a hit at the box office this past week.",20161205
48,Heard on the Street,Eliminating Obama’s Fiduciary Rule Easier Said Than Done,Anyone expecting a quick and easy repeal of the Labor Department’s new fiduciary rule may be disappointed.,20161205
49,Journal Reports: Funds & ETFs,What the Man Who Predicted Dow 20000 Is Saying Now,Seth Masters of Bernstein Global Wealth Management says a bubble in dividend stocks could slow the market’s progress.,20161205
50,Foreign Exchange,Dollar Falls as Euro Rallies,"The dollar fell against major currencies Monday, dragged down by a rallying euro and stronger emerging markets.",20161205
51,Tri-State Area,Grand Jury to Be Impaneled in Sergeant’s Shooting of Woman,"A grand jury will decide whether to bring criminal charges against a New York Police Department sergeant who the authorities said fatally shot an emotionally disturbed woman after she attacked him with a baseball bat, officials said Monday.",20161205
52,Dance Review,Lucinda Childs Dance Company at the Joyce Theater Review,A five-decade sampling from an iconic minimalist dancemaker,20161205
53,U.S.,High Court Hears Two Cases Involving Race and Voting Districts,The Supreme Court heard a pair of cases involving an issue at the heart of race and politics: drawing legislative districts based on race.,20161205
54,Opinion,Watch That Evil Runoff From Your Raincoat,Welcome to the marriage of environmental wacko and central planning.,20161205
55,Opinion,Equipping the Troops: Smarter Plus Better,Gen. Scales is on the mark. I deployed to Iraq two years ago and was flabbergasted by how terrible our deployment equipment was.,20161205
56,Opinion,The New Socialism Avoids Responsibility of Ownership,"Twenty-first century regulatory socialism has the same effect as old brand: control of most of the means of production and commerce (without the responsibility of actual ownership) for the primary benefit of the elites connected to the government,",20161205
57,Opinion,Beware Missing What Our Advantage Plans Provide,Seniors and taxpayers get tremendous value from Medicare Advantage plans.,20161205
58,The A-Hed,"Wingsuit Test Pilot Has Thrills Galore, No Prospects for Life Insurance",Former Marine Scotty Bob Morgan jumps off mountains and out of helicopters in experimental nylon suits that allow daredevils to maneuver in the air; ‘you don’t want to be the error.’ ​,20161205
59,Opinion,Diagnosing Your Doc’s New Euphoria,Suddenly there’s hope for dismantling ObamaCare—and restoring sanity for doctors and patients.,20161205
60,Business,Under Armour Sets MLB Deal,Under Armour struck a sponsorship deal with Major League Baseball that will put the company’s logo on the front of a major professional sports uniform but will give most revenue from jersey sales to another company.,20161205
61,WSJ Logistics Report,Heavy-duty Truck Orders Rise for First Time in Nearly Two Years,"November upturn signals truck manufacturing decline has bottomed out, but analysts say outlook remains tepid.",20161205
62,U.S.,Trump Team Pledges Support for Completing Blocked Dakota Pipeline,"A day after the Obama administration put the brakes on a Midwest oil pipeline by denying a permit needed to finish the route, a spokesman for President-elect Donald Trump said the incoming administration supports completing the project.",20161205
63,Latin America,Brazil’s President to Send Pension Overhaul to Congress on Tuesday,"Brazilian President Michel Temer said his government will send a proposal to overhaul the country’s public pension system to Congress on Tuesday, arguing changes are needed to make sure the system is sustainable in the face of continuing deficits.",20161205
64,Business,"Aetna and Humana Defend Merger, as Antitrust Trial Begins",The Justice Department and proposed merger partners Aetna Inc. and Humana Inc. presented a judge Monday with starkly different visions of how the transaction would affect the marketplace.,20161205
65,Ahead of the Tape,Housing Market: This Luxury Builder Is Priced to Move,Toll Brothers’ shares appear undervalued relative to rival builders and the overall stock market.,20161205
66,Europe,Eurozone Finance Ministers Agree to Some Debt Relief for Greece’s Bailout,"Eurozone finance ministers, seeking to get the IMF to participate in Greece’s bailout, agreed on a package of short-term measures that could ease the country’s debt load by around a fifth in 2060.",20161205
67,Consumer Technology,Smartphone Turns Emergency Response System With Google’s Trusted Contacts App,Google’s new Trusted Contacts mobile app lets you connect to friends and family in the event of an emergency.,20161205
68,Credit Markets,Treasurys Manage a Slight Gain,The bond market managed a small price gain Monday after being whipsawed by the worrisome Italian referendum outcome and a solid U.S. economic release.,20161205
69,Review & Outlook,The Austrian Exception,Voters favor another fringe candidate over the far-right version.,20161205
70,Opinion,"In France, Two Rights Make It All Wrong",A Le Pen versus Fillon presidential final would be a national indignity of historic proportions.,20161205
71,Journal Reports: Funds & ETFs,What to Do When You Inherit Stock,"Financial advisers say not to rush a move, and be aware of the tax implications.",20161205
72,Journal Reports: Funds & ETFs,Is Starting a ‘529’ Worth It?,Answers to your latest questions on paying for college.,20161205
73,Streetwise,No Roman Holiday for Investors in Italy,"Another day, another Italian prime minister. Unfortunately, more is at stake than Rome’s merry-go-round of leaders. Italy faces two serious problems: its banks, and its economy. The two are intertwined, but the immediate problem is the banks.",20161205
74,Election 2016,Republican Concedes North Carolina Governor’s Race,"Republican Gov. Pat McCrory of North Carolina conceded his bid for re-election to Democrat Roy Cooper on Monday, ending a monthlong skirmish over the incumbent’s unsubstantiated claims of voting irregularity.",20161205
75,Journal Reports: Funds & ETFs,Investors Buy TIPS Funds After Trump,"Spotlight: Expecting an economic pickup, some investors are rotating out of corporate-bond funds and into TIPS.",20161205
