,section,headline,summary,date
0,Americas News,Four Shot to Death in Mexico,Two police officers and two other men have been found shot to death at a gas station in western Mexico.,20100327
1,Business,Pakistan Central Bank Holds Key Interest Rate Steady,Pakistan's central bank held its key interest rate steady for the second consecutive meeting as it sought to keep inflation in check without hurting growth.,20100327
2,None,122%,University of Northern Iowa,20100327
3,U.S. News,Corrections & Amplifications,Corrections & Amplifications for March 27,20100327
4,Business,WaMu Files Chapter 11 Reorganization Plan,"Washington Mutual filed a Chapter 11 plan on Friday, sketching out how it plans to distribute more than $7 billion accumulated in the wake of the largest banking failure in U.S. history, that of its former subsidiary Washington Mutual Bank, or WaMu.",20100327
5,Americas News,Mudslide Kills Five in Peru,Peruvian police say five people have been killed by a mudslide set off by heavy rains in a remote community of wildcat miners in the southeastern Andes.,20100327
6,Business,UBS Poaches Rival Executive,"UBS said it has hired Credit Suisse's Lukas Gaehwiler to head its Swiss operations, in a move indicating the banking giant may be regaining its ability to attract key bankers.",20100327
7,U.S. News,Crane Strikes New York Building,"A listing crane struck the side of a 25-story building near Wall Street, disrupting traffic and leading to the evacuations of nearby buildings.  There were no injuries reported.",20100327
8,Africa News,321 Killed in 2009 Congo Massacre,"At least 321 civilians were killed in a previously unreported massacre in Congo in late 2009, while villagers who escaped were mutilated and sent back as a warning to others of what would happen if they talked.",20100327
9,Credit Markets,"Treasurys Rally, but Post Loss for Week","Treasury prices were up, recouping some losses from the previous couple of sessions, but still posted a price loss for the week.",20100327
10,Photos,Contemporary Art Shows in New York,"Some notable art shows are in New York this season, including the Whitney Biennial and two exhibits of Irving Petlin's works. Here's a look at some of the pieces on display.",20100327
11,Business,Fed's Baxter: Incentive Pay Fueled Crisis,"Thomas Baxter, general counsel of the Federal Reserve Bank of New York, said that incentive compensation fueled the global credit crisis, and there is a need for greater loan discipline.",20100327
12,Asia News,Alleged Militants Killed in Pakistan,"Pakistani air strikes killed nine suspected insurgents in a tribal region near the Afghan border, an official said, bringing the total killed in a military offensive there to more than 100 this week.",20100327
13,Business,France Says Greek Deal Satisfactory,"French Finance Minister Christine Lagarde said the agreement reached by European Union member states to help Greece survive a debt crisis was ""satisfactory"" but added that the standby facility might never be put to work.",20100327
14,None,Chalco Slips to Net Loss,"Aluminum Corp. of China, or Chalco, said it swung to a net loss of 4.65 billion yuan ($681 million) in the 12 months ended Dec. 31, compared to a net profit of 8.8 million yuan a year earlier, due to lower product prices in 2009.",20100327
