,section,headline,summary,date
0,Markets,South Korean Cryptocurrency Regulator Found Dead at Home,An official who guided South Korea’s regulatory clampdown on cryptocurrencies was found dead at his home. Colleagues said he had been under heavy stress in recent months.,20180219
1,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20180219
2,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20180219
3,Politics,Trump Endorses Romney for Senate,"President Donald Trump Monday night endorsed Republican Mitt Romney for a Utah Senate seat, backing a GOP candidate who is a favorite within the party but who has in the past been a vocal critic of the president.",20180219
4,Leadership,The Secrets of Making Surge Pricing Work—Without Turning Off Customers,Companies can offer perks and cap how high prices can rise.,20180219
5,Olympics,USA Track & Field President Placed on Leave Amid Corruption Probe,"Vin Lananna, who said the action was not necessary, was approached by investigators “months ago.” The probe is looking at the awarding of several sporting events, including the 2021 World Championships to the city of Eugene, Ore.",20180219
6,Leadership,The Big Impact of a Little Rudeness at Work,Witnessing a rude act in the morning can color a person’s entire day and diminish job performance.,20180219
7,Leadership,PayPal’s Vision for the Future of Mobile Payments,"John Rainey, CFO, explains the allure of its Venmo platform for millennials.",20180219
8,Leadership,How Museums Come Up With Their Admission Prices,"With their funding under pressure, ticket policies have become a complex and important question for museums.",20180219
9,Leadership,You Negotiated a Great Deal. That Could Hurt Your Next One.,"In back-to-back negotiations, the glow of success from one deal can leave you worse off in the next, a new study finds.",20180219
10,MLB,Major League Baseball Steps Gingerly to Speed Up Games,"To make games move faster, MLB Commissioner Rob Manfred wanted to add a timer between pitches. The MLB Players Association disagreed and on Monday the union won that fight—at least for now.",20180219
11,Corrections,"Corrections & Amplifications for edition of Feb. 20, 2018","Corrections & Amplifications for edition of Feb. 20, 2018",20180219
12,Media & Marketing,‘Black Panther’ Album on Track for Heroic Opening Week,“Black Panther: The Album” delivered the strongest album debut for a Walt Disney Co. movie in at least five years.,20180219
13,Europe File,Ireland Faces Shifting Currents in Its Ties to EU,"Brexit and robust initiatives from Brussels mean big changes ahead for Ireland, where membership in the bloc has been widely seen as a boon, Simon Nixon writes.",20180219
14,Pro Bankruptcy Bankruptcy,Federal Judge Approves $300 Million Loan for Puerto Rico Utility,"A federal judge approved an emergency $300 million loan that will keep Puerto Rico’s troubled electric utility in operation, averting a threat of more power outages at a time when the island is trying to recover from last summer’s devastating hurricanes.",20180219
15,Slideshow,Photos of the Day: Feb. 19,"In photos selected by Wall Street Journal editors, Ukraine dancers perform at the Olympics, mourners hug in front of a memorial in Florida, children walk from school amid smoke from a volcano in Indonesia, and more.",20180219
16,U.S.,Students Ratcheting Up Anti-Gun Protests After School Shooting,"High-school students are planning marches and school walkouts nationwide as their ranks grow on social media, galvanized by last week’s Florida school shooting that left 17 dead.",20180219
17,Tri-State Area,Sushi Sidewalk Chalk and Other Essentials of New York Childhood,Sidewalk chalk in the shape of sushi or a frosted doughnut? Toy companies look to stand out at the 115th annual Toy Fair at the Javits Center in Manhattan.,20180219
18,World,Pope Francis Backs Down in Clash Over Nigerian Bishop,"Pope Francis removed an unpopular Nigerian bishop amid protests by local priests, in an extraordinary reversal that showed the limits of the pope’s power over his own hierarchy and the continuing challenge of ethnic divisions in Africa, the church’s fastest-growing region.",20180219
19,REVIEW & OUTLOOK,Elon Musk Impresses China,The Falcon Heavy rocket success stirs envy from the state capitalists.,20180219
20,REVIEW & OUTLOOK,How to Punish American Workers,Steel and aluminum tariffs would cost more jobs than they save.,20180219
21,REVIEW & OUTLOOK,Romney’s Russia Vindication,"He was right about the Kremlin in 2012, not that Democrats admit it.",20180219
22,Opinion,Building a New Ukraine,"Since the 2014 Revolution of Dignity, we’ve made great progress. But much remains to be done.",20180219
23,Politics,Tax Regulations at Center of GOP Dispute,A turf battle is breaking out in the Republican Party over which agencies should have a say in writing new regulations stemming from last year’s landmark tax legislation.,20180219
24,Bookshelf,Review: The U.K.’s ‘Victorious Century’,"Britain managed to balance change and continuity as turmoil and revolution overtook the Continent. Still, the change proved decisive. William Anthony Hay reviews ‘Victorious Century’ by David Cannadine.",20180219
25,Capital Journal,Russia’s Real Goal: Continue Democracy’s Decline,"President Donald Trump’s angry Twitter reaction to the indictment of Russians for interfering in the 2016 election misses the broader and more frightening point: Democracy as we know it is under attack, and potentially in decline, Gerald F. Seib writes.",20180219
26,Middle East,Europeans Press Iran to Curb Yemen Intervention,"Diplomats meet with senior Iranian official to discuss Tehran’s military involvement in Yemen conflict, in a bid to rescue Iran nuclear deal.",20180219
27,Opinion,Why Some Stops Are a Cut Above the Rest,Trump infrastructure plan would improve highway amenities.,20180219
28,global view,"For Europe, Trump Is a Blessing in Disguise",His policies promote energy independence and balance between France and Germany.,20180219
29,MAIN STREET,Impeachment or Bust,What if ‘Resist!’ makes it harder for Democrats to take back the House?,20180219
30,Opinion,Life in an Iranian Dungeon for Being a Tech Expert,"To stifle online dissent, the regime made an example of Saeed Malekpour. His nightmare began in 2008.",20180219
31,Opinion,The CFPB Could Be a Force for Good,"Its goals are worthy; consumer protection, fair markets, and a stable financial system.",20180219
32,Opinion,Battlefield Medicine at Parkland,Broward Health North doctors stood on military surgical giants’ shoulders.,20180219
33,Opinion,Consign ‘Dossier’ to the Round File,The Christopher Steele publicity machine has ruined what was once a perfectly good word.,20180219
34,Media & Marketing,‘Black Panther’ Roars to Top of Box Office,"With an estimated opening of $235 million in the U.S. and Canada, “Black Panther” was another blockbuster success for Walt Disney Co.’s Marvel Studios but also a breakthrough for movies with primarily black casts..",20180219
35,REVIEW & OUTLOOK,China’s Man in the Maldives,How Xi’s Belt and Road project is promoting a political crisis.,20180219
36,Europe,Germany’s Oldest Party Drops Below Right-Wing Upstart in Poll,"Germany’s main center-left party, the Social Democrats, saw its rating fall below that of the right-wing Alternative for Germany for the first time in an opinion poll published Monday, piling fresh ignominy on the country’s disintegrating center-left.",20180219
