,section,headline,summary,date
0,Corrections,Corrections & Amplifications,Corrections & Amplifications,20190527
1,U.S.,Illinois Voters to Decide Fate of Flat-Rate Tax,Voters will decide whether to change Illinois’s income-tax structure after the House approved a constitutional amendment on Gov. J.B. Pritzker’s graduated tax proposal.,20190527
2,U.S.,"Bruised by Severe Weather, Arkansas and Oklahoma Prepare for More","Residents of riverfront communities in both states were bracing for floods as parts of the Arkansas River rose to historic levels over Memorial Day weekend, just as Oklahoma began recovery efforts from a deadly tornado.",20190527
3,Heard on the Street,"Euroskeptics Are Less Skeptical, and Investors Should Be Too","Europeans, like Americans, are disillusioned with mainstream politics. But investors should also heed a more encouraging trend: The eurozone’s populists no longer want to ditch the euro.",20190527
4,Transit,New York City Ferry Riders Faced Long Waits Over Holiday Weekend,"New York City’s ferry system was hit with crowds of passengers over the Memorial Day weekend, leading to hourlong waits to board vessels and spurring complaints that the fleet of boats can’t handle the demand.",20190527
5,Review & Outlook,California’s Medicaid for All,Democrats want to pay for health care for every illegal immigrant.,20190527
6,Review & Outlook,The ‘Wage Gap’ Commissars,Kamala Harris wants to insert bureaucrats into salary decisions.,20190527
7,Review & Outlook,A Government Auto Merger,Politics and regulation are driving a Renault-Fiat Chrysler tie.,20190527
8,Media & Marketing,‘Aladdin’ Flies to Healthy Opening at the Box Office,"Walt Disney’s “Aladdin”—the latest in a series of live-action remakes of the company’s beloved titles—opened with a strong performance at the box office, delivering a win for a studio strategy that has so far yielded inconsistent results.",20190527
9,Business,Trade Tension Deals Tractor Makers a Fresh Blow,U.S. farm-equipment makers already contending with a five-year downturn in the agricultural economy face new threats from the U.S. trade spat with China and higher costs for steel and components used to build their machines because of tariffs.,20190527
10,Opinion,The Sick Man of Europe Is Europe,The EU’s election results show the Continent is far from realizing its dreams of becoming a superpower.,20190527
11,Global View,The Promise and Peril of Modi’s Triumph,Hindu nationalism made India governable. Can it stay that way?,20190527
