,section,headline,summary,date
0,Olympics,Singapore’s First Olympic Gold Medalist Returns to Hero’s Welcome,Singapore on Monday marked the return of swimmer Joseph Schooling with a surge of national pride and selfie-taking.,20160814
1,Business,"TPG to Buy RCN, Grande Communications for About $2.25 Billion","Private-equity firm TPG has agreed to buy cable-television providers RCN and Grande Communications for about $2.25 billion including debt, according to people familiar with the matter, in a bet that demand for new broadband services will fuel growth in the businesses.",20160814
2,Jason Gay,"Opponent Is a Surprise, but Andy Murray Is Golden","Andy Murray wins back-to-back-singles golds in tennis, but Juan Martin del Potro was the revelation.",20160814
3,Olympics,A Historic Night of Olympic Track and Field in Rio,Usain Bolt of Jamaica became the first man to win the 100 meters in three consecutive Olympics while South Africa’s Wayde van Niekerk broke what was once thought to be an unassailable record in the 400 meters.,20160814
4,Urban Gardner,Tie-Repair Shop Solves Knotty Problems,Ralph Gardner Jr. looks to upgrade his wardrobe by taking a couple of old neckties to a repair shop.,20160814
5,Africa,Attacks Blamed on Rebel Group Leave Dozens Dead in Northeast Congo,"Suspected rebels killed at least 36 people in northeastern Congo, sparking street protests against the violence by local residents, officials said on Sunday.",20160814
6,Business,Honeywell Nears $3 Billion Deal to Buy JDA Software,"Honeywell International Inc. is nearing a deal to acquire JDA Software Group Inc., a maker of software that helps businesses manage their supply chains, according to a person familiar with the matter.",20160814
7,Olympics,Usain Bolt Delivers 100 Meter Gold,Usain Bolt won the gold medal in the 100 meter men’s final in 9.81 seconds; Justin Gatlin of U.S. took silver and Andre De Grasse of Canada won bronze.,20160814
8,World,Jordan Struggles With Islamic Extremism at Home,"Jordanian jihadists are speaking out more openly these days in support of Islamic State across the border in Syria and Iraq, despite government efforts to combat extremist ideology.",20160814
9,U.S.,Milwaukee Residents Shocked as Protest Turned to Riots,Residents of the Sherman Park neighborhood in Milwaukee are seeking a way to move forward after rioters destroyed several businesses there while protesting against police.,20160814
10,Tri-State Area,Health Care Reaches Homeless on Streets,An estimated 200 homeless New Yorkers will receive an unconventional form of health care over the next year: immediate professional medical treatment wherever they can be found.,20160814
11,Crime,Community Reels After Killing of Imam in Queens,"After the fatal shooting of an imam and another man in Muslim garb in Queens, N.Y., detectives said they remain open to the possibility the crime was driven by religious hatred but that they had no evidence to support such a conclusion.",20160814
12,Slideshow,船の墓場、インド・アランの船舶解体場,世界的な景気減速による運賃低下と能力過剰を受け、海運会社は保有船舶の削減を余儀なくされている。世界最大の船舶解体場の1つ、インド・アランの浜辺にも多くの船が運び込まれ、船体の切断作業などが行われている。,20160814
13,Take a Number,Jets Find Perfect Spot for Quarterback of the Future: Bench,"Jets quarterback Christian Hackenberg is unlikely to see playing time during the preseason, where other second-round quarterbacks have shone.",20160814
14,Media & Marketing,Rising Box Office Masks Glut of Big-Budget Film Flops,Global box-office receipts are slightly up from a record-setting 2015. Yet Hollywood is having one of its glummest summers in a long time. There have been 15 big-budget disappointments or flops so far this year.,20160814
15,Ahead of the Tape,Stock Valuations Flash Warning Sign,"Stocks at record highs come with rich valuations, a warning sign that matters not only for individual investors but also public pension funds that base their health on investment targets.",20160814
16,Tri-State Area,Heat Could Bring More Power Outages,Region’s utilities are keeping additional crews on standby.,20160814
17,Election 2016,Trump Steps Up Attacks on Media,"Beset by sagging poll numbers, Republican presidential nominee Donald Trump is stepping up his attacks on news organizations, suggesting that biased coverage is turning the election against him.",20160814
18,New York Yankees,Yankees’ Dreams Remain at Arm’s Length,"Over the course of 67 pitches Sunday against the Tampa Bay Rays, Luis Severino demonstrated why the Yankees’ October aspirations still seem like nothing more than a fantasy: Their starting rotation simply won’t let them climb out of their hole.",20160814
19,Culture,Alvin Ailey Funds an Expansion,"Helped by a $24 million bond issue, the company will add more than 10,000 square feet to its West 55th Street headquarters.",20160814
20,Markets,Nasdaq Tries to Appeal to Investors Lured by New Rival IEX,"In the latest sign that American stock exchanges are inching away from a decadelong arms race toward ever greater speed, Nasdaq Inc. plans a new option for investors who complain they can’t keep up with rapid-fire trading.",20160814
