,section,headline,summary,date
0,Whats Hot and Not,What's Hot…and Not,"A graphical look at how different investments, from REIT shares to crude oil, fared last week.",20110325
1,None,Pepper...and Salt,Pepper...and Salt,20110325
2,Markets,"Microsoft, Exxon Mobil: Money Flow Leaders (MSFT, XOM)",Markets Data Center: Money Flow Leaders.,20110325
3,WSJ PDF Document,William Steele - Record of Death,William Steele - Record of Death,20110325
4,WSJ PDF Document,Houston Lowrie - Record of Death,Houston Lowrie - Record of Death,20110325
5,WSJ PDF Document,James J. Iredell - Record of Death,James J. Iredell - Record of Death,20110325
6,WSJ PDF Document,Solomon Willis's Widow's Pension Application,Solomon Willis's Widow's Pension Application,20110325
7,WSJ PDF Document,Solomon Willis Prisoner of War Record,Solomon Willis Prisoner of War Record,20110325
8,WSJ PDF Document,Solomon Willis Oath of Allegiance,Solomon Willis Oath of Allegiance,20110325
9,WSJ PDF Document,Solomon Willis Enlistment Record,Solomon Willis Enlistment Record,20110325
10,WSJ. Magazine,Cultured Denim,"The season's new wave of denim—wide-leg pants, belted trenches, tunics and short skirts—has elevated its once-casual silhouette but maintained the ease and attitude",20110325
11,WSJ PDF Document,Western Justice's Widow's Pension Application,Western Justice's Widow's Pension Application,20110325
12,WSJ PDF Document,Western Justice Pension,Western Justice Pension,20110325
13,WSJ PDF Document,Western Justice Arrest Document,Western Justice Arrest Document,20110325
14,WSJ Flash Interactive,Growing Diversity,"In a demographic shift touching every corner of the U.S., the Hispanic population grew accounted for more of half of the nation's growth from 2000-2010. See population and growth rates by race for every state.",20110325
15,US Page One,What's News: World-Wide,"What's News: World-Wide Top Stories for March 25, 2011",20110325
16,None,What's News: Business & Finance,"What's News: Business & Finance: Top Stories for March 25, 2011",20110325
17,New York Sports,"Senators 2, Rangers 1",Erik Karlsson's shootout goal after nine others come up empty-handed propel the Senators to a win.,20110325
18,New York Sports,"Thrashers 2, Islanders 1",Rob Schremp scores the game-winning goal against his former team.,20110325
19,WSJ Flash Interactive,Educating Portugal,"Portugal is the poorest country in Western Europe. It is also the least educated, and that has emerged as a painful liability in its gathering economic crisis. See how its graduation rate compares.",20110325
20,Photos,"In Stockholm, the Old Holds the New","In April, the energy in Stockholm, the city of islands and crystalline waters, becomes electric. Where many historic landmarks remain intact, the city also boasts sleek new galleries, graffiti-sprayed indie-rock bars and an invigorated culinary scene.",20110325
21,Photos,The Artfully Disheveled Home,"Undecorating, a term for the do-it-yourself style of home decor, is a widespread new trend in interior design. Creative, imperfect homes and personal design is wholly accessible to the stylish amateur.",20110325
22,Photos,Strict Detox at a Malibu Ranch,"At The Ranch at Live Oak in Malibu, Calif., guests spend a week of diet and exercise to detox, including mandatory hikes and fitness classes, and a demanding schedule on few calories. The Journal's Christina Binkley gives the Ranch's program a try.",20110325
23,Foreign Exchange,U.S. Dollar Strengthens,"The dollar rose broadly, as investors took comfort in a combination of stronger-than-anticipated U.S. economic growth and comments from a Fed official that appeared to presage tighter monetary policy.",20110325
24,New York Sports,City Kids Rule the Tournament,Not So Fast With the NYC Basketball Eulogies—Some Area Guards Have Excelled,20110325
25,Credit Markets,Europe's High-Yield Bond Market Grows,"As European banks gird for more stringent regulation, lower-rated companies that have long depended on banks for funding are increasingly turning to the bond market instead.",20110325
26,Heard on the Street,Cat Bonds' Nine Lives,"Betting against Mother Nature is a risky business—just ask catastrophe-bond investors. But while Japan's earthquake may spark short-term risk aversion and rising yields, recent disasters may boost the $13 billion market in the long term.",20110325
27,Heard on the Street,BP Needs to Make Friends in Russia Fast,The oil major is in danger of losing a vital strand of its growth story—and seeing one of its rivals stealing a march on it in Russia.,20110325
28,Heard on the Street,BlackBerry Maker's Slow-Motion Decline,It should be evident by now that a corporate tragedy is underway at the proud Canadian firm Research In Motion.,20110325
29,Commodities,China Seen as Buyer in Corn Sale,"The USDA said private exporters struck deals to sell 1.25 million metric tons of corn, but didn't disclose the destination. Traders suspect China is the purchaser.",20110325
30,Deals & Deal Makers,Berkshire's Sokol Kicked Off Lubrizol Deal,"David Sokol, considered a possible successor to Warren Buffett at Berkshire, identified Lubrizol as a potential acquisition and took the lead in early talks to buy it, according to a filing that details how last week's $9 billion deal came about.",20110325
31,Business,Regulators Seize Illinois Bank,"U.S. regulators seized Bank of Commerce, of Wood Dale, Ill., the state's third bank to fail this year. It brings the total number of U.S. bank failures this year to 26.",20110325
32,Autos,Honda: Some U.S. Plants Will See Shutdowns,Honda told workers that it is probable that U.S. plants would be closed temporarily at some point after April 1 because of supply chain disruptions caused by the earthquake in Japan.,20110325
33,Media & Marketing,Borders Seeks Bonus Payout,"Borders Group is seeking bankruptcy court approval to hand out more than $8 million in executive bonuses, including nearly $1.7 million to President Mike Edwards.",20110325
34,Politics,Rahm's Alter-Id Signs Tweet Book Deal,The man behind the profanity-laced Twitter feeds purporting to be fromas he ran for mayor of Chicago has just inked a book deal with Scribner.,20110325
35,Markets,Financial Briefing Book: March 26,Financial Briefing Book: March 26,20110325
36,Declarations,Noonan: The Speech Obama Hasn't Given,What are we doing in Libya? Americans deserve an explanation.,20110325
37,Heard on the Street,Protecting an Image,None,20110325
38,New York Sports,Has Stoudemire Run Out of Gas?,"The power forward, in his first year with the Knicks, has averaged 36.9 minutes per game, 19th in the NBA.",20110325
39,Opinion,Jenkins: Renault Has Much to be Paranoid About,Why would anyone want to steal the company's business model?,20110325
40,Media & Marketing,Weinstein Co. Starts Videogame Unit,"Riding a wave after winning best picture and three other Oscars for ""The King's Speech,"" the Weinstein Co. said it is expanding into videogames.",20110325
41,Europe Technology,Judge Sides With Apple in Nokia Patent Fight,"A U.S. trade panel judge sided with Apple in a patent dispute with Nokia, making an initial determination that technology used in iPhones and iPods doesn't infringe on the Finnish cellphone maker's patents.",20110325
42,Technology,"ITC Revives Kodak Hopes in Apple, RIM Patent Case","The U.S. International Trade Commission elected Friday to review a patent-infringement complaint by Kodak against Apple and Research in Motion, reversing a January recommendation from an ITC judge.",20110325
