,section,headline,summary,date
0,CMO,Apple News Is Off to a Rocky Start,"Since its launch in September, Apple Inc.’s News app has attracted more than 100 publishing partners world-wide. There’s one major problem: Neither media companies nor Apple know how many people are reading.",20160110
1,Business,ChemChina to Acquire German Company in $1 Billion Deal,A consortium of investors including China National Chemical Corp. agreed to buy KraussMaffei Group for $1 billion including debt in what could be the largest Chinese takeover of a German company ever.,20160110
2,Culture,Tessa Hadley Discusses Inspiration and ‘The Past’,"With “The Past,” London-based Tessa Hadley’s sixth work--and the first with a U.S. book tour, she is poised to reach a wider readership abroad.",20160110
3,Business,"Kohl’s Weighs Next Steps, as Woes Mount","As shoppers and investors abandon department stores, Kohl’s is debating whether to take itself private or break up the company.",20160110
4,Credit Markets,"Puerto Rican Business, Labor Groups Oppose Prepa Bill","Proposed changes to the power utility as part of a debt deal would hurt consumers and the economy, the opponents said.",20160110
5,Business,Activist Investor Starboard Urges Macy’s to Strike Real-Estate Deals,"Starboard Value wants the retailer to find ways to unlock the value of its vast real-estate holdings, including its famous Herald Square store in New York.",20160110
6,Markets,High-Cost Products Fuel Chinese Insurer’s Big Deals,"To fund its expansion, China’s Anbang has turned to sales of high-yielding investment products, an unusual source for a Chinese insurer.",20160110
7,Wealth Management,View From London: U.S. Markets on a Tightrope,Spotlight: The view from one London analyst is for “muted” U.S. economy.,20160110
8,Wealth Management,A Q&A About College ‘529’ Plans,"Questions about 529s answered this month touch on lump-sum repayments, transferring ownership of accounts and paying for graduate school.",20160110
9,Wealth Management,A Value Investor Thinks the Sector Is ‘Due’,Heartland’s Bill Nasgovitz thinks the “seven years of pain” for small-cap value stocks will end.,20160110
10,Tech,Chinese Startup Mogujie to Acquire Competitor,"Mogujie, one of China’s biggest fashion-focused e-commerce services, has agreed to take over a competitor to form a new company valued at roughly $2.5 billion.",20160110
11,Autos Industry,Volkswagen CEO Says EPA Meeting Outcome Unclear,Matthias Müller expects a good meeting with the U.S. environmental regulator but wasn’t sure if it would lead to a final fix for its diesel-powered cars containing emissions-cheating software.,20160110
12,U.S.,Philadelphia Police Investigate Claim That Shooting Suspect Linked to Radicals,"A citizen told a Philadelphia police officer that the man accused of shooting a police officer in a late-night ambush “had an affiliation to a group with radical beliefs,” a spokesman said.",20160110
13,Slideshow,Golden Globe Awards 2016,"Matt Damon and Kate Winslet take film acting awards at the Golden Globes, which also recognized Jon Hamm and Rachel Bloom for television acting.",20160110
14,Real Estate,Developer Gets Major Win in Court Battle With Family,"In a harshly worded opinion, a New York judge has given a major victory to developer Jeffrey Feil in his war with other family members of the multibillion-dollar Feil real estate empire.",20160110
15,Real Estate,Big Lease Play in Flushing,"Family-owned Crown Acquisitions signed a long-term ground lease valued at about $1 billion for a site in Flushing, Queens, occupied by a Macy’s department store.",20160110
16,Urban Gardner,The Dog Days of Winter in New York,How Ralph Gardner deals with the post-holiday blues.,20160110
17,Slideshow,India’s Mahindra Learns From Detroit,A Mumbai-based tractor and information technology conglomerate has a Michigan engineering operation that relies on talent gleaned from Detroit auto makers to craft a sport-utility vehicle it can sell world-wide.,20160110
18,Transit,Port Authority Chairman Questions Funding on Penn Revamp,The chairman of the Port Authority of New York and New Jersey is questioning his agency’s potential contribution of nearly half the public funding expected for a recently proposed overhaul of New York’s Penn Station.,20160110
19,Crime,Rise in Sexual Assaults Reported by Taxi Passengers,"New York Police Department officials say there is a rise in rape by strangers, with an increasing number committed in taxis and other cars-for-hire, according to police.",20160110
20,Heard & Scene,It’s an ‘It Girl’ World Before the Golden Globes,"While the two movies that seem to be getting the bulk of awards talk are comprised almost completely of male ensembles, the Golden Globes weekend in Hollywood has been pretty much monopolized by talk of ‘It Girls.’",20160110
21,Take a Number,Will Tom Coughlin Fly the Coop to Coach the Eagles?,Tom Coughlin would join rare ranks of NFL coaching if he moves to the Giants’ division rival Philadelphia Eagles.,20160110
22,Politics,Campaign Ads Bolster TV Stations,"Television stations in early primary states have figured out how to collect political cash, and keep their regular local advertisers happy, by shifting the latter group to digital ads.",20160110
23,Politics,Cuomo Plans College Classes for Inmates,"The goal is to halt a cycle of imprisonment and recidivism, he says.",20160110
24,Election 2016,Jeb Bush Alumni Pound the Pavement,"With Jeb Bush lagging behind in the GOP presidential contest, supporters are trading their checkbooks for comfortable shoes to canvass neighborhoods in Iowa, New Hampshire and South Carolina.",20160110
