,section,headline,summary,date
0,Business,Valeant Countersues R&O Pharmacy,A billing dispute between the two companies draws attention to the Canadian drug maker’s work with specialty pharmacies.,20151029
1,Tech,Samsung Sells Chemical Assets,"Samsung Group is selling its chemical-business units to Lotte Group for about $2.6 billion, as it looks to consolidate businesses.",20151029
2,Heard on the Field,American Pharoah’s Path Gets a Bit Easier,Triple Crown winner American Pharoah’s path to winning Saturday’s Breeders’ Cup Classic and completing horse racing’s “Grand Slam” just got a little easier with the withdrawal of Beholder.,20151029
3,Politics,Ryan Takes Gavel With Focus on Overhauling Taxes,The election of Republican Paul Ryan as House speaker catapults one of the body’s youngest members to the top job in hopes that a policy-oriented fiscal conservative could give the party a fresh start after years of strife.,20151029
4,Deals,Qube’s Stake Purchase in Asciano Threat for Brookfield Bid,"The battle to own some of Australia’s biggest cargo ports intensified, after a group led by Qube bought a near 20% stake in Asciano and signaled it would vote against Brookfield Infrastructure’s takeover offer.",20151029
5,Brussels Beat,Europe’s Migrant Crisis Puts Open Borders at Risk,The big question in the background last weekend at a hastily called summit of European countries along the latest migrant route to Germany: The future of open borders within Europe.,20151029
6,U.S.,Dynamic Airways Jet Catches Fire in Florida,"A jet plane’s engine caught fire as it prepared for takeoff, and passengers had to quickly evacuate using emergency slides, officials said.",20151029
7,Politics,"Sanders and Biden Meet, Discuss Money in Politics","Sen. Bernie Sanders spoke privately with Vice President Joe Biden, a meeting that comes at a time when he and other Democratic presidential candidates are trying to lock down supporters who had been hoping Mr. Biden would run for president.",20151029
8,Middle East,"Rockets Kill Iraqi Soldiers, Iranian Refugees",Sixteen rockets hit a former U.S. military base near the Baghdad airport that houses the refugees.,20151029
9,Health,Former Executive at Allergan Unit Arrested on Kickback Charge,Federal agents arrested the former president of an Allergan division on a charge of conspiring to pay kickbacks to physicians.,20151029
10,New York,A Son’s Pledge After Sandy,"Anthony Braccia has vowed to help his mother, Olga Braccia, return to her Staten Island home that was devastated by superstorm Sandy. But the family’s plight has been compounded by Mr. Braccia’s health problems, which include an arterial venous malformation on his right eye.",20151029
