,section,headline,summary,date
0,None,What's News: Business & Finance,"What's News: Business & Finance for May 18-19, 2013",20130517
1,Opinion,Pepper...and Salt,Pepper...and Salt,20130517
2,Opinion,Pepper...and Salt,"Pepper...and Salt for the week of May 13 — May 18, 2013.",20130517
3,Graphics,Not a Popularity Contest,The revelations about the Internal Revenue Service singling out tea-party groups for scrutiny have the potential to change public opinion of both entities.,20130517
4,Letters,Tag Outprices My Bag,"An eye-catching Hermès luggage tag at $445 to go on a $920 Rimowa Classic Flight Suitcase that ""will make you a winner in the baggage-claim game?"" That's one game I sure hope I never get to play, let alone win",20130517
5,Graphics,Moving On From Facebook,"The founders behind some emerging social-networking, data-crunching and gaming apps and sites have Facebook roots. Read about some of the notable companies founded by former Facebook employees.",20130517
6,US,0517 Ukraine test,0517 Ukraine test,20130517
7,Graphics,Inside the Barbie Dreamhouse,"Explore the floor plan of the 50,000-square-foot Barbie Dreamhouse.",20130517
8,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for May 17, 2013",20130517
9,Exhibit,Exploring NASA's Orion,"The ultimate goal: to send people to deep space in 2021, including to near-Earth asteroids and eventually Mars.",20130517
10,New York Region,"In Nassau County, a Sandy Cleanup Dustup","In the weeks after superstorm Sandy battered Long Island, Looks Great Services Inc. was everywhere.",20130517
11,The A-Hed,Conventional Wisdom: Nametags Say a Whole Lot About You,Many companies defeat the purpose of badges by getting too fancy—cluttering them with logos and advertising that make them hard to read.,20130517
12,The Numbers Guy,A Victim-Fund Chief's Critical Calculations,"Kenneth Feinberg, the veteran fund administrator heading the One Boston Fund, said his priority is to get money to recipients quickly, and with a minimum of strife.",20130517
13,Open House,More and More Find Haven in Woodhaven,"Woodhaven, in southwest Queens, with nearly 40,000 residents, enjoys rich diversity, well-maintained houses on tree-lined streets and access to the vast expanse of Forest Park.",20130517
14,Icons,Don't Miss: May 18-24,"In this column: Edward Hopper drawings in New York, Chagall in Paris and ballet mementos in Washington, D.C.",20130517
15,N.Y. Yankees,Yankees Winning More Than Past Two Years,"Despite injuries, the New York Yankees entered Friday's game in first place in the American League East, with a better record than in the last two seasons.",20130517
16,On Photography,Portraits of Another Time and Place,"Photography exhibitions of Bill Brandt, Pavel Wolberg and Charles Johnstone.",20130517
17,New York Culture,Barbecue Meccas on the Menu,"As New Yorkers gear up for summer barbecue season, Burger King launched its ""summer BBQ menu"" with a tasting party.",20130517
18,New York Culture,Benefit for the Brave,The inaugural Kick Off to Summer benefit for the New York Police & Fire Widows' Children's Benefit Fund was at the Cabanas and the honorary chairmen included football player Mark Sanchez and actor Vincent Piazza.,20130517
19,Heard & Scene,Climbing the Cannes Ladder,"Chopard gave out its annual Trophee Chopard to a young, up-and-coming actor and actress.",20130517
20,Icons,Art Basel Comes to Hong Kong,"With 245 galleries, including 48 that have never shown in Asia, the event will rival Miami's iteration of the fair in size.",20130517
21,U.S.,Judge Deals Setback to PokerStars,"The online poker giant PokerStars was dealt a setback in its quest to enter the U.S.'s burgeoning regulated online gambling markets, when a New Jersey state judge said the Atlantic City casino that PokerStars planned to buy could be put back on the market.",20130517
22,Icons,"In Philadelphia, Design for Children","The Philadelphia Museum of Art exhibition of furniture, toys, textiles, wallpaper and tableware, from mid-20th century modernist classics to present-day pieces, showcases contemporary and abstract approaches by designers from around the world.",20130517
