,section,headline,summary,date
0,Politics,Comey’s Hearing: A Viewer’s Guide,Former FBI Director James Comey’s appearance Thursday before the Senate Intelligence Committee is one of the most-anticipated congressional hearings in years. Here’s what to watch for in the session.,20170607
1,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20170607
2,Tri-State Area,Gianforte’s Donations to Stevens Institute Again Under Fire,A plan by Stevens Institute of Technology to name a new facility after a donor has become embroiled in controversy after Greg Gianforte was charged with assault of a reporter ahead of his election to Congress.,20170607
3,Tech,Uber Fires Executive Who Shared Rape Victim’s Medical Records,"Uber fired a top executive who obtained medical records of a woman raped by her Uber driver in India, and then shared the documents with Chief Executive Travis Kalanick.",20170607
4,Business,"Mining a Mile Down: 175 Degrees, 600 Gallons of Water a Minute","To tap a rich copper deposit, a Rio Tinto venture is pioneering technology in areas from sensors and autonomous vehicles to data integration.",20170607
5,WSJ Logistics Report,The State of Global Shipping in Three Charts,"Thanks to an improving global economy, the worst may be over for the shipping industry, executives and analysts say.",20170607
6,Business,Publisher Penguin Random House Gets Into the T-Shirt Business,The world’s largest consumer book publisher is jumping into the literary knickknacks and T-shirt business. Penguin Random House has acquired the literary merchandise company Out of Print.,20170607
7,Politics,Trump Administration Looks to Modify Protections for Sage Grouse,"Interior Secretary Ryan Zinke said he will order a review of a controversial Obama-era plan to protect a Western bird species, in the latest move by the Trump administration to modify environmental policies established by the previous president.",20170607
8,U.S. Markets,Financial Shares Drive U.S. Stocks Higher,U.S. stocks snapped a two-session losing streak as gains in financial shares boosted major indexes. The S&P 500 added 0.2%.,20170607
9,U.S.,Homeland Security Developing New Airport Security Standards,"An expanded ban of carry-on laptops on international flights could extend to flights headed to the U.S. from 71 airports around the world, a top security official told lawmakers on Wednesday.",20170607
10,Oil Markets,Oil Tumbles on Unexpected Jump in Stockpiles,"U.S. oil prices had their worst day since March, falling to their second-lowest level of the year after U.S. data showed an unexpected increase in oil stockpiles.",20170607
11,Wonder Land,Can Trump Govern?,The White House has arrived at a binary choice: Choose chaos or choose success.,20170607
12,U.S.,Court Allows Colorado Couple to Sue Marijuana Growers,"A federal appeals court in Denver gave private landowners the go-ahead to sue neighboring pot-growing operations, a decision that could expose the recreational marijuana industry to more private litigation.",20170607
13,Opinion,Buying More Chevys Won’t Fix Germany’s Imbalance,"Berlin has a huge surplus in its current account, but the bilateral deals Trump has in mind won’t help.",20170607
14,Opinion,Made in California—but Not the USA?,My company manufactures flashlights in the Golden State—but Sacramento considers them foreign.,20170607
15,Review & Outlook,Qatar’s Reckoning,Fellow Arab states are fed up with the Gulf monarchy’s mischief.,20170607
16,Opinion,What Causes High Tuition? Don’t Trust Your Intuition,"When states cut spending by $100, students at public colleges do pay more—but the increase is only $5.",20170607
17,Review & Outlook,The Death of Obama’s Slush Funds,Sessions ends an abuse of law enforcement as income redistributor.,20170607
18,Review & Outlook,The ‘Independent’ Mr. Comey,His prepared testimony shows why he deserved to be fired.,20170607
19,Politics,Labor Department Turns Back Obama-Era Policies,The Labor Department has withdrawn guidance from the prior administration that broadened the definition of when multiple employers could be responsible for same worker.,20170607
20,Opinion,Trump as a Democracy Promoter,His responses to abuse in Syria and Venezuela suggest he cares about freedom and human rights.,20170607
21,Politics,RNC to Lead Trump’s Offensive Against Comey,President Donald Trump is outsourcing much of the response to ex-FBI Director James Comey’s testimony on Thursday to the Republican National Committee.,20170607
22,Politics,Five Questions Raised by James Comey’s Testimony,Former FBI Director James Comey released his prepared remarks ahead of Thursday’s hearing. They answered questions for some observers—but also raised some more. Here are five key questions.,20170607
23,Opinion,A Nation Built by Business,"To understand how the United States developed into the land it is today, one must see American history through the lens of business history.",20170607
24,Opinion,"Political Death by 1,000 Tweets",Trump has mastered the medium but not the substance. His agenda is at stake.,20170607
25,Opinion,"Federal, State Taxes: Who Supports Whom?",It is far from generally true that taxpayers in states with relatively low state and local taxes are underwriting the tax windfall in states with high state and local taxes.,20170607
26,Tennis,Djokovic Crushed in Dismal Defeat,The former world No. 1 admitted after a straight-set loss that his tennis game is not what it used to be,20170607
27,Opinion,Keep California’s Bar Exam Fair and Useful,"There is no future in dumbing down the bar exams. Instead, we need a reality check on the Multistate Bar Examination.",20170607
28,Opinion,The French Were Wonderful With Down Syndrome Son,"Henry’s education and growth were well supported by specialized programs in France, as they were later when we moved back to the U.S.",20170607
29,Opinion,Now Is the Time to Keep Lebanon From Exploding,"Barring dramatic, if highly unlikely, intervention, the international community will soon enough rue ignoring Ron Prosor’s pressing warning: “There’s Still Time to Avert War in Lebanon.”",20170607
30,Real Estate,New York Architectural Firm Wins Environmental Kudos,"CookFox Architects, a firm that has brought fresh-air delivery systems, rooftop gardens, and natural lighting to its New York apartment-building designs, has won recognition for its own ‘healthy’ New York City offices.",20170607
