,section,headline,summary,date
0,Graphics,Unusual Friends,See a table of U.S. mutual funds the held shares of Facebook as of May 31.,20120708
1,New York Politics,Malloy Cites Progress in First 18 Months,Gov. Dannel Malloy says he's accomplished much in his first 18 months in office.,20120708
2,New York Sports,Endorsing as a Way of Investing,"With its line of personal care products, Mission Athletecare invites the stars to become partners.",20120708
3,The Commish,Colliers Sets Growth Plan,Colliers International has chosen a tough time to make its move in the New York City region.,20120708
4,New York Real Estate,Long-Stay Hotels Settle In,"With Manhattan's hotel market thriving, developers are moving to build more extended-stay hotels.",20120708
5,New York Region,Newark Reintroduces Itself to River,"For decades, the Passaic River was an industrial dumping ground in Newark and surrounding cities. Now, Newark is billing its long-defiled section of the state's longest river as a tourist attraction.",20120708
6,U.S.,Wind Power Faces Taxing Headwind,The U.S. wind-energy industry faces a sharp slowdown as a key tax credit nears expiration. Some Republicans are pushing for an extension even as Romney has attacked government support for clean energy.,20120708
7,Photos,Asia in Pictures,"A chimp is born in China, Tibetan monks prepare for the Dalai Lama's 77th birthday, Hillary Clinton visits Afghanistan, vendors sell balloons in New Delhi and more.",20120708
8,Photos,Outrunning Zombies,Obstacle-course races and zombie-themed events—from proms to marches to film festivals—have been spreading across the country like a flesh-eating bacteria. A series of races called 'Run For Your Lives' brings the two together.,20120708
9,Photos,Lenovo's Expanding Portfolio,"Lenovo, the world's second largest PC maker by unit shipments, is aiming at taking on Apple, Samsung and LG by broadening its portfolio of consumer products.",20120708
10,New York Politics,"After Weiner Debacle, Campaigns Tiptoe Into Social Media",Potential candidates to succeed Mayor Michael Bloomberg are still shaping their strategies to tap social media such as Twitter and Facebook.,20120708
11,New York Culture,New Boardwalk Beacon,"New York Aquarium is trying to add another iconic attraction to Coney Island's seaside boardwalk: a 1,100-foot-long ""shimmer wall"" that reflects colored light and ripples in the breeze.",20120708
12,New York Region,N.J. Seeks New Gamblers,An $18 million off-track wagering complex minutes away from Staten Island has a lofty mission: cultivating a new generation of horse-racing fans before the sport dies out.,20120708
13,The A-hed,"For Die-Hard Zombie Fans, A Chance to Romp With the Undead",Zombie-themed obstacle-course races have been spreading across the country like a flesh-eating bacteria.,20120708
14,The Outlook,"China, India Grapple With Challenges",China and India are both dealing with economic slowdowns but are on completely different footings to tackle the challenge.,20120708
15,Soon to be Scene,Alexander Soros Is Unmasked for Charity,"Soon to Be Scene: At Heard & Scene, we're often asked what—and who—may be about to burst on to the scene. Each Monday, we'll highlight the people, places and things crossing our radar screen.",20120708
16,New York Region,Gun Violence Raises City's Victims Total,A weekend of shootings underscored an unfortunate city trend this year: an uptick in gun violence that has resulted in more victims—but not deaths.,20120708
17,Urban Gardner,Band of Weeders,"If you've had the pleasure of running around Central Park's reservoir, you've likely spotted Central Park Conservancy volunteers on their hands and knees in the bushes. It's not what you think: They're religiously ridding the park of invasive plants.",20120708
18,Law,Former IndyMac Chief Settles Suit,The bank-holding company's insurers will pay $6.5 million in cash to investors who had sued the company's leaders for securities fraud as the nation's housing bubble collapsed in the spring of 2008.,20120708
19,N.Y. Yankees,"In First Place, Yankees Are...Meh","Only New York could feel unsatisfied with a division lead at the break, as bad news overshadowed wins in the first half.",20120708
20,Heard on the Field,"Harper, Like Doc, A 19-Year-Old All-Star","This weekend Washington Nationals rookie Bryce Harper was selected as an injury replacement for the National League, making Harper the youngest position player to ever be selected to an All-Star Game.",20120708
21,Technology,Patent 'Troll' Tactics Spread,"Technology companies used to condemn ""patent trolls,"" ventures that profit from innovations they themselves often had no hand in creating. Now, some are taking pages from the trolls' playbooks.",20120708
22,Photos,Deadly Flooding in Russia,"President Vladimir Putin ordered an investigation into possible negligence by local officials in the deaths of at least 171 people in flash flooding along the rugged Black Sea coast, one of Russia's worst weather-related calamities in years.",20120708
23,Donor of the Day,Quelling Maladies Before They Start,"Michael Stoler and the Foundation for Medical Evaluation & Detection fund screening programs so that anyone can be tested for free or, in some cases, at a reduced cost.",20120708
24,Culture City,Dance Benefits From the 2-D Treatment,"While ""Bunheads"" is fiction and ""Breaking Pointe"" is based on reality, both television shows succeed in revealing what dancers endure as youngsters and professionals.",20120708
25,Politics,"For Now, Bullet Train May Go Nowhere","After clearing a major legislative hurdle, California's proposed bullet train between Los Angeles and San Francisco still faces obstacles—including lawsuits and uncertainties over future funding—that could delay it for years.",20120708
26,Europe,Greek Rulers Win Vote of Confidence,Greece's coalition government won a vote of confidence from Parliament as it pledged to jump-start privatization.,20120708
27,New York Sports,Memories of Putting Stick to Ball,"Play ball! Stickball veterans from the 1950s and 1960s may be getting on in years, but don't bother to tell them that. The old-timers, as they call themselves, can still hit a fierce ball.",20120708
28,Europe Business,Potential Buyer in Talks for Valentino,"Fashion house Valentino said Sunday it was in exclusive talks with an unidentified bidder after receiving interest from a number of different sources, amid press reports that the brand was set to be sold.",20120708
