,section,headline,summary,date
0,Whats News World Wide Asia,What’s News: World-Wide,What’s News: World-Wide,20150928
1,Tri-State Area,Greater New York Watch,A roundup of news from around the tri-state region.,20150928
2,Markets,Finance Watch,Finance Watch,20150928
3,Deals,"Ageas Wants to Buy Assets in Asia, Chief Executive Says","Bart de Smet, chief executive of Ageas NV, says the insurer wants to go shopping for assets in Asia and could also spend cash on stakes in European businesses.",20150928
4,Business,Business Briefs,Business Briefs,20150928
5,Crime,Newborn Baby Found Dead in Back of Bronx Building,"New York City police are investigating the death of a baby girl who was found Monday in the back of a Bronx apartment building with her umbilical cord still attached, a law-enforcement official said.",20150928
6,Culture,A Dance Legacy Continues at the Baryshnikov Arts Center,"On its 10th anniversary, the Baryshnikov Arts Center is receiving what any growing nonprofit needs: a $3 million gift from the Rudolf Nureyev Dance Foundation for the center’s endowment.",20150928
7,New York Giants,Quicker Trigger Has Manning at the Top of His Game,"Eli Manning is getting passes off faster than ever in the West Coast offense, and it’s doing wonders for his quarterback rating. With Victor Cruz getting set to return to the field, it should do wonders for the Giants’ record, too.",20150928
8,Canada,Rivals Challenge Canadian Prime Minister’s Foreign Policy,Stephen Harper defended Canada’s relationship with the U.S. and his response to the refugee crisis in a debate with opposition party leaders.,20150928
9,Hedge Funds,Cargill’s Black River to Split Into 3 Firms,"Investment firm Black River Asset Management LLC will spin out of its parent company, agricultural giant Cargill Inc., and split into three separate employee-owned firms.",20150928
10,New York Nets,"The Nets Are Finally Moving to Brooklyn (the Players, That Is)","As the team prepares to move its practice facilities from New Jersey to Brooklyn, the players begin to consider making the move as well.",20150928
11,World,Parties in Iran Nuclear Deal Aim for Implementation in Early 2016,"Foreign ministers from Iran and the six powers that negotiated July’s nuclear agreement met to discuss the implementation of the deal, with European Union foreign policy chief Federica Mogherini saying they hope to complete that work in early 2016.",20150928
12,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Sept. 29, 2015.",20150928
13,Politics,House Majority Leader Kevin McCarthy to Run for Speaker,"House Majority Leader Kevin McCarthy officially entered the race to succeed outgoing Speaker John Boehner, with little competition for one of the country’s most powerful jobs.",20150928
