,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20180822
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 23, 2018.",20180822
2,Tech,Facebook Bans Quiz App That Captured Data of Four Million Users,"Facebook Inc. on Wednesday banned from its platform a quiz app that could have exposed the data of up to four million users, after the developers declined to be audited by the social-media giant.",20180822
3,Crime,Dispute Delays NYPD Access to DNA Database,"The New York Police Department and state officials are in a stalemate over the requirements to search the state’s DNA database for relatives of suspects as investigators seek to solve eight cases, including a decadesold one involving a serial rapist.",20180822
4,Politics,Manafort Attorneys Had Moved for Mistrial,Paul Manafort’s defense attorneys unsuccessfully moved for a mistrial after at least one juror was overheard by a fellow juror talking about the quality of the case before they had begun deliberating.,20180822
5,ETFs,SEC Rejects Nine Proposed Bitcoin Exchange-Traded Funds,"The Securities and Exchange Commission rejected applications for nine separate bitcoin-based exchange-traded funds, once again thwarting an attempt to build an ETF product based upon the volatile cryptocurrency.",20180822
6,Tech,Facebook Removes Data-Security App From Apple Store,Facebook pulled its data-security app Onavo from Apple’s app store after the iPhone maker ruled that the service violated its data-collection policies.,20180822
7,U.S.,N.Y. State Tax Office Subpoenas Michael Cohen Over Trump Foundation,"New York state investigators subpoenaed Michael Cohen, the president’s former personal lawyer, state officials said, as part of a probe into the Donald J. Trump Foundation.",20180822
8,Foreign Exchange,U.S. Dollar Falls After Fed Minutes Released,"The dollar extended losses Wednesday, after minutes from the Federal Reserve’s latest meeting showed growing concerns among officials over how trade will affect economic growth.",20180822
9,Central Banks,Fed Signals Rate Increase Next Month,Federal Reserve officials at their last meeting signaled they were likely to raise interest rates next month and expressed more concerns than before that prolonged trade disputes could disrupt economic growth.,20180822
10,Middle East,Islamic State Leader Emerges in Audio Message,"The terror group released what it said was a recorded speech by Abu Bakr al-Baghdadi, appearing to show that the ailing chief is still alive.",20180822
11,Opinion,The Food Stamp Farce,State evasions show the need for new work requirements.,20180822
12,Review & Outlook,Is Kavanaugh Legitimate?,Senate Democrats now want to deny Trump the appointment power.,20180822
13,Review & Outlook,Trump and Quarterly Capitalism,Regular corporate earnings reports enhance accountability.,20180822
14,Politics,Marine General to Head Military’s Mideast Operations,"President Trump nominated a Marine Corps general to become the next head of the military’s U.S. Central Command, which oversees Iraq, Syria and Afghanistan, the Pentagon announced Wednesday.",20180822
15,Central Banks,"Adviser to Bernanke, Yellen Will Reprise Role for Powell","Jon Faust, who served as a senior adviser to former Federal Reserve chiefs Janet Yellen and Ben Bernanke, has taken on a similar full-time role for Fed Chairman Jerome Powell, according to people familiar with the matter.",20180822
16,U.S.,How Dollars Flowed From Trump Organization to Cohen,Michael Cohen told a judge he made payments to two women “for the purpose of influencing the election” and acted at the direction of Donald Trump.,20180822
17,Bookshelf,‘Skepticism and American Faith’ Review: Believe It or Not,"A strong current of religious belief ran through the young American nation, but so did a countercurrent of doubt and freethinking. D.G. Hart reviews “Skepticism and American Faith” by Christopher Grasso.",20180822
18,Opinion,Get Serious About Human Shields,Congress considers a special sanctions regime for terror groups that use them.,20180822
19,Opinion,Don’t Trust Anyone Over 21,America’s young generation has had it up to here with millennials.,20180822
20,Opinion,"Cohen, Manafort and Midterms",The convictions make the Democrats’ hand stronger—but they could overplay it.,20180822
21,U.S.,Suspect in Murder of Iowa College Student Held on $5 Million Bond,"An Iowa judge has ordered a man charged in the kidnapping and murder of a college student to be jailed on a $5 million, cash-only bond.",20180822
22,Opinion,How to Argue With a Young Socialist,So you can’t stand Trump. Do you want him to control the universities and run the hospitals?,20180822
23,Opinion,Notable & Quotable: Unsafe Space,‘The same racist mythology used to justify violence and inequality on earth . . . will be used to justify missions to space.’,20180822
24,World,$50 Million Deal Brings Millennium Sapphire Out of Hiding,"Yulong Eco-Materials, a Chinese producer of fly-ash bricks, said it has agreed to acquire the carved gem for $50 million in restricted stock, with plans to display it after over a decade out of public view.",20180822
25,Opinion,Why Mueller Can’t Subpoena Trump,The president can rely on a Clinton-era precedent—one that doesn’t involve Starr or Lewinsky.,20180822
26,Opinion,Driverless-Car Legislation Is Unsafe at This Speed,Congress seeks to exempt autonomous vehicles from federal safety regulation. Not so fast.,20180822
27,Business,‘Big Bang Theory’ to End in May,"The CBS hit “The Big Bang Theory,” the most-watched comedy on television, is coming to an end next May after 12 seasons and 279 episodes.",20180822
28,Oil Markets,Mexico’s López Obrador to Halt Oil Auctions for Two Years,"Mexican President-elect Andrés Manuel López Obrador will hold off auctioning any new oil blocks for at least two years, according to two people with knowledge of the situation.",20180822
29,Oil Markets,Oil Hits Two-Week High on Inventory Drain,Oil prices rose to a two-week high after government data showed that crude stockpiles fell last week by more than analysts expected.,20180822
30,Markets,Jackson Hole Gets Added Attention as Key Fed Rate Ticks Higher,An uptick in the Fed’s benchmark interest rate is putting more pressure on the central bank to clarify plans for its $4 trillion bond portfolio just as Fed officials prepare to convene at their annual Jackson Hole symposium.,20180822
31,Politics,Alaska Faces Tight Three-Way Race for Governor,"Alaskans set up a rare three-way race for governor amid unhappiness with independent incumbent Bill Walker, a struggling economy and a rising crime rate.",20180822
32,Art Review,"‘10,000 Miles Along the Yangzi River’ Review: A River Journey in the Gallery","Wang Hui’s lengthy handscroll casts nature as the protagonist while stirring emotions and evoking poetry, earlier paintings, history and cultural references.",20180822
33,Music Review,‘George Szell: The Complete Columbia Album Collection’ Review: A Maestro’s Time in Cleveland Still Shines,"This 106-CD set assembles almost all of the conductor’s recordings with the Cleveland Orchestra, along with a few Szell made with the New York Philharmonic, the Columbia Symphony Orchestra, and as a remarkably vibrant chamber-music pianist.",20180822
