,section,headline,summary,date
0,Middle East,"Egyptian Police Break Up May Day Event, Arrest Two Journalists","Egyptian police prevented hundreds of workers from holding a meeting in the capital to commemorate International Workers’ Day on Sunday, while independent trade-union leaders urged the government to allow them freedom of assembly.",20160501
1,Markets,Japanese Stocks Fall Sharply in Morning,Japanese Stocks Fall Sharply in Morning,20160501
2,U.S.,"Freight Train Derails in Washington, D.C.","A CSX freight train derailed near a Washington, D.C., metro station on Sunday morning, causing one car to leak sodium hydroxide, the company said.",20160501
3,Tech,Expedia CEO’s Total Pay Jumps,"Expedia Chief Executive Dara Khosrowshahi’s total compensation ballooned to $94.6 million last year, making him one of the most highly paid leaders in corporate America.",20160501
4,Financial Regulation Commentary,Proposed Rules on Incentive Pay Will Damage the Economy,"The proposal to restrict Wall Street executives’ bonuses “could be the coup de grace for U.S. growth,” writes Peter Wallison of AEI.",20160501
5,Media & Marketing,Hulu Bets on Cable-Style Web TV,Hulu is developing a subscription service that would stream feeds of popular broadcast and cable TV channels.,20160501
6,Business,"Bombardier Faces Off With Airbus, Boeing",A key order for Bombardier’s CSeries jets last week by Delta Air Lines cracked opened the door for a third player in the single-aisle jet market dominated by Boeing and Airbus.,20160501
7,Business,Apollo Global Management Boosts Bid for Apollo Education,A group including private-equity firm Apollo Global Management LLC boosted its bid for Apollo Education Group Inc. in an effort to salvage the takeover of the University of Phoenix owner amid shareholder resistance.,20160501
8,New York,Fire Destroys Historic Church in Chelsea,"No one was injured in the blaze, which was quickly brought under control.",20160501
9,Politics,Former Aide Pushed Gov. Andrew Cuomo’s Agenda Behind Scenes,"Joseph Percoco, a former senior staff member for Gov. Andrew Cuomo, privately operated in late March on behalf of Mr. Cuomo during budget negotiations, according to people involved in the process.",20160501
10,Small Business,Whose Wineglass Is That? A Startup Has the Answer,Entrepreneur creates a marker for party guests to label their glasses.,20160501
11,Small Business,Beware Startups Where Founders Have Equal Stakes,"Startups with even splits are less likely to attract investors, and end up with lower valuations.",20160501
12,Small Business,Why Entrepreneurs Bring Benefits to Corporate Boards,Small firms that name them as directors see a big boost in stock price and revenue.,20160501
13,Small Business,The On-Demand Economy Is Transforming Summer Jobs,Students use startups like Uber and TaskRabbit to land seasonal gigs.,20160501
14,Small Business,What Entrepreneurship Can Teach Us About Life,Taking risks and experimenting are things all of us can do—and not just in our careers.,20160501
15,Small Business,Extreme-Sports Fans Create a Belt That Can Take a Pounding,Three friends put their heads together to fill a missing link in their sports wardrobe,20160501
16,Small Business,The Missing Piece That Could Hold Back Equity Crowdfunding,A professor argues the lack of a secondary market will deter buyers.,20160501
17,Small Business,Want to Raise a Tech Entrepreneur? Give Your Child These Chores.,These simple household tasks will help develop the skills they need.,20160501
18,Small Business,A Startup Takes the Stress Out of Eating Out With Children,A mother invented a place mat that her children could doodle on while waiting for meals.,20160501
19,MoneyBeat,Sinking Feeling for Tech,The first-quarter earnings season hasn’t been kind to technology companies. Wall Street doesn’t expect that to change soon.,20160501
20,Heard & Scene,A Personalized Party,Lulu de Kwiatkowski hand-painted the invitations to the launch of her jewelry line.,20160501
21,Schools,Teachers Grading State Tests Face a Long Slog,"In an annual rite of spring, teachers across New York state have been poring over millions of booklets full of short answers and essays, as they score children in grades three through eight on state tests.",20160501
22,Tri-State Area,Horizon’s Omnia Health Plan Divides N.J. Hospitals,"Horizon Blue Cross Blue Shield of New Jersey sees its newest coverage plan as a potentially transformative product, but the Omnia Health Plan, along with its payment model, has triggered a dozen bills proposed by legislators.",20160501
23,Crime,Silver Set to Learn His Fate,"A federal judge is expected to decide Tuesday whether former New York state Assembly Speaker Sheldon Silver deserves a long prison sentence for years of corruption, or leniency because he is ill and says he is sorry.",20160501
24,Real Estate,What’s the Deal,A roundup of real-estate news in the tri-state area.,20160501
