,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20170704
1,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20170704
2,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of July 5, 2017.",20170704
3,Transit,New Yorkers Swap Subway Woes for Long Ferry Lines,"Transit-hungry New Yorkers have found a new summer pastime: waiting—and waiting, and waiting—for the ferry.",20170704
4,Business,Vocus to Open Books to Suitor KKR,"Vocus Communications has agreed to open its books to private-equity suitor KKR & Co., which has pitched a takeover offer worth about $1.66 billion.",20170704
5,Commodities,Gold Rises as Investors Mull Fed Minutes,"Gold prices rose Thursday, a day after minutes from the Federal Reserve’s monetary policy meeting suggested the central bank was in no hurry to raise rates at a faster pace this year.",20170704
6,Asia,Experts See Several Paths for North Korea to Viable Nuclear-Tipped ICBMs,"Experts believe North Korea has several paths to a viable nuclear-tipped ICBM, each of which uses a separate design.",20170704
7,New York,"Joey Chestnut Defends Nathan’s Title, Gobbling a Record 72 Hot Dogs","Joey ‘Jaws’ Chestnut powered his way to a 10th title, continuing his record-setting reign as the champion at the annual Nathan’s Famous July Fourth hot-dog eating contest.",20170704
8,Oil Markets,Oil’s Rally Pauses in Holiday Trading,"Oil’s longest rally in years paused Tuesday, as investors continue to weigh tentative signs that U.S. production is slowing and look to the U.S. government report on oil output and stockpiles Thursday.",20170704
9,Slideshow,"Kentucky Town Seeing Dollars, Prepares for ‘Eclipse-Stock’","Hopkinsville, Ky., will be among darkest U.S. spots during August’s solar eclipse and hopes to lure thousands of tourists",20170704
10,Crime,Opening Arguments Set for Queens Councilman’s Trial,"Prosecutors are expected to present opening arguments to jurors in the case against New York City Councilman Ruben Wills on Wednesday, three years after he wastens of thousands of dollars in campaign and taxpayer money.",20170704
11,Slideshow,Photos of the Day: July 4,"In photos selected Tuesday by Wall Street Journal editors, cyclists race in the Tour de France, competitors wolf down hot dogs, monsoon rains continue and more.",20170704
12,U.S.,Illinois Senate Overrides Governor’s Veto of Budget Package,"Illinois’s Republican governor vetoed a budget plan that gained final approval from the Democratic General Assembly earlier Tuesday. But less than an hour later, the state Senate overrode his vetoes of the three bills in the package.",20170704
13,Review & Outlook,Blue State Budget Breakdowns,"Public union politics hits the wall in New Jersey, Illinois and Connecticut.",20170704
14,Slideshow,Photos: U.S. Celebrates the Fourth of July,"Americans mark their country’s birthday Tuesday with fireworks, local parades and the strange sight of Joey Chestnut eating 72 hot dogs in the annual Coney Island contest.",20170704
15,Bookshelf,Lincoln’s Road to Emancipation,"‘If slavery is not wrong, nothing is wrong,’ Lincoln wrote in 1864. Yet for most of his life he did not publicly support black citizenship.",20170704
16,Opinion,Confront Iran the Reagan Way,In 1983 he abandoned ‘containment’ and adopted a plan to roll back Soviet expansionism. It worked.,20170704
17,Opinion,Notable & Quotable: Joe Scarborough in ’20,‘He served in the House of Representatives as a Republican and conservative.’,20170704
18,Politics,State Department Workers Cite Numerous Concerns in Survey,"Need for leadership, reports that go unread, ‘militarization of diplomacy’ among issues raised in study of State Department and Agency for International Development employees.",20170704
19,Opinion,Ivanka Trump Replies on Paid Family Leave,"In 63% of American homes with children, all parents work. Providing a national guaranteed paid-leave program—with a reasonable time limit and benefit cap—isn’t an entitlement, it’s an investment in America’s working families.",20170704
20,Opinion,An Italian Banking Bailout Made in Brussels,EU rules foist more costs on taxpayers by barring honest socialism and creating bigger banks.,20170704
21,Asia,Senators Criticize Tillerson Over Afghanistan Policy,"U.S. senators including John McCain criticized Secretary of State Rex Tillerson’s handling of policy in the country, saying his lack of a strategy could undermine an anticipated U.S. troop surge.",20170704
22,Deals,Monogram Residential to Be Acquired by Greystar-Led Group,"Monogram Residential Trust said it agreed to be acquired by Greystar Growth and Income Fund LP, an investment group led by Greystar Real Estate Partners LLC.",20170704
23,Opinion,Positive Change Is Happening in Ukraine,"We’re ahead of schedule on deregulating energy and fighting corruption, and we’re growing as a result.",20170704
24,Review & Outlook,The Tory Policy Retreat,The May Conservatives now want to throw over the public-pay cap.,20170704
25,Upward Mobility,The Other Side of Mass Incarceration,Blacks have long held leadership roles in urban criminal-justice systems.,20170704
26,Business,Prosecutors in Martin Shkreli Trial Seek Gag Order,"Federal prosecutors in Brooklyn have asked a judge to prevent Martin Shkreli from making public commentary about his ongoing securities-fraud trial, saying the high-profile defendant had “embarked on a campaign of disruption” and was “making a spectacle of himself and the trial.”",20170704
