,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20110813
1,None,What's News: World-Wide,"What's News: World-Wide Top Stories for Aug. 13, 2011",20110813
2,Decos and Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 13-14, 2011",20110813
3,Politics,Perry Says He's Running for President,"Texas Republican Gov. Rick Perry said he was running for the White House, promising to create jobs and diminish the power of the federal government.",20110813
4,Barron's Insight,Find Solid Stocks in a Wild Market,"There are plenty of negatives for stocks, including a weak economy, the European debt mess and the loss of Uncle Sam's AAA credit rating. Yet American corporations may be in their best shape ever, with robust profits and more than $1 trillion of cash sitting on their balance sheets.",20110813
5,U.S.,Some UAW Workers Seek End to Two-Tier Wages,More than 30 union workers representing the three U.S. auto makers and some parts plants met to demand that the United Auto Workers push to end the two-tier wage system.,20110813
6,Photos,A Mountain Escape,"Many people want to live in Jackson Hole, Colo., but few can afford it. So visit instead: Corral a week's worth of Western vistas, cowboy bars and outdoor adventure into three open-skied days.",20110813
7,World News,U.K. Still Plans Cuts Despite Riots,U.K. Chancellor of the Exchequer George Osborne said the government would stick to plans to cut the police budget and said the debate should be about how to tackle societal problems exposed by the riots rather than about the number of police officers.,20110813
8,Business,State Bank of India Net Drops 46%,"State Bank of India, the country's largest lender by assets, reported its net profit for the fiscal first quarter was down 46% as provisions against bad loans soared.",20110813
9,Politics,Obama: Congress Must Act on Economy,"President Barack Obama, in his weekly radio address, said Congress needs to move beyond political brinksmanship and pass a series of proposals ""right now"" that would jolt the economy out of its too-slow growth.",20110813
10,Business,Debate Over Value of Rand,"South Africa still doesn't have a competitive currency, the country's trade minister said, signaling persistent differences within the government over how to manage the volatile rand despite the currency's recent dip in value against the dollar",20110813
11,Europe Business,Tanzania Suspends Former BP Unit's License,"A Tanzanian regulator suspended the oil-marketing license of BP Tanzania, a joint venture of the government and a unit of Swiss commodity trader Trafigura Group, accusing it of participating in a fuel boycott to protest recently announced price caps.",20110813
12,Opinion,Jenkins: S&P Introduces the Edsel,"Over its head in understanding American politics, a rating agency discredits itself.",20110813
13,Style & Fashion,"Weird, Wild Watches","From Monaco next month, a high-stakes auction of one-of-a-kind tickers will attract timepiece fanatics from all over the world. Here's a sneak peek at the technically wondrous, decidedly eccentric treasures.",20110813
14,Heard on the Field,"On Second Thought, Plaxico Won't Play","New York Jets coach Rex Ryan did an about-face Friday, saying that receiver Plaxico Burress would be shut down until next Wednesday, meaning he'd miss Monday night's preseason game in Houston.",20110813
