,section,headline,summary,date
0,WSJ PDF Document,Dec. 11 WSJ/NBC News Poll,See full results of the Dec. 11 Wall Street Journal NBC News poll.,20111213
1,Markets,"K12, Endocyte: Biggest Price Decliners (LRN, ECYT)",Markets Data Center: Biggest Price Decliners.,20111213
2,Markets,"Apple, Lorillard: Money Flow Leaders (AAPL, LO)",Markets Data Center: Money Flow Leaders.,20111213
3,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Dec. 13, 2011",20111213
4,Opinion,Pepper...and Salt,Pepper...and Salt,20111213
5,Graphics,Meet the Fed,Read about members of the Federal Reserve and their positions on pressing issues.,20111213
6,Credit Markets,Treasury to Sell $35 Billion,The four-week bill sale is set for Tuesday.,20111213
7,Business,Hainan Airlines to Buy Stake in Hong Kong Airlines,"China's Hainan Airlines plans to buy a 19.02% stake in sister carrier Hong Kong Airlines for $132.4 million, in a deal that will strengthen the Hong Kong carrier's financial position as it aggressively expands its network.",20111213
8,Markets,Financial Briefing Book: Dec. 14,Primerica Inc. said former parent Citigroup Inc. is selling its remaining eight million shares in the life-insurance business.,20111213
9,Opinion,Philip Bowring: Breaking Manila's Cycle of Corruption,"Aquino must improve governance, not by passing new laws but by enforcing those already on the books.",20111213
10,Asia Technology,HTC Says Ruling Is Delayed,HTC said the U.S. International Trade Commission notified it of a postponement in its ruling on a patent case brought against the Taiwanese firm by Apple.,20111213
11,Photos,China Mourns for Nanjing,"Events were staged Tuesday to remember the victims of the Nanjing Massacre on its 74th anniversary. Occupied by Japanese troops on Dec. 13, 1937, China's former southern capital city suffered a six-week massacre in which more than 300,000 were killed.",20111213
12,Heard on the Street,Iron Miners in Ore of China's Negotiating Tactics,Mining majors need to galvanize themselves for a new threat—coordinated negotiating from China's steel mills.,20111213
13,Business,Aerospace Designer Rutan Weighed Launch System for Years,"Aerospace pioneer Burt Rutan, after 20 years of pondering how to launch satellites off a giant airplane, emerged from retirement to help promote the promise of such a project.",20111213
14,Asia Technology,Three Hitachi-LG Officials to Plead Guilty to Price Fixing,Three Korean executives from Hitachi-LG Data Storage agreed to plead guilty in the U.S. to rigging bids and fixing prices on optical disk drives used in computers and other electronic devices.,20111213
15,Business,APA Bids for Rival as Gas Demand Surges,"APA Group, Australia's biggest owner of gas pipelines, made a takeover offer for Hastings Diversified Utilities Fund that values the target at $1.06 billion, as it expands its footprint ahead of an expected boom in domestic gas production.",20111213
16,Photos,Picture Perfect,"When it comes to holiday cards, a simple snapshot reproduced at the nearest drugstore won't suffice. The new incarnations of the decades-old tradition include magazine-like lifestyle photography and more sophisticated designs.",20111213
17,Business,Illinois Lawmakers Pass Tax Breaks for Exchanges,"Illinois lawmakers approved tax breaks for companies including exchange operators CME Group Inc. and CBOE Holdings Inc., likely ending a legislative battle that saw some of Chicago's most entrenched financial companies threaten to move to other states.",20111213
18,U.S.,"University, Coach Sued for Defamation",Two men who claim they were abused by former Syracuse University assistant basketball coach Bernie Fine have sued both the school and head basketball coach Jim Boeheim for defamation.,20111213
19,Photos,Asia in Pictures,"A Pakistani child weeps after getting rescued, Chinese soldiers mourn Nanjing Massacre victims, South Korea protests against China and more.",20111213
20,U.S.,Groups Challenge Gulf Oil-Lease Auctions,Environmental groups are challenging the first auction of oil-drilling leases to be held in the Gulf of Mexico since the Deepwater Horizon oil spill.,20111213
21,U.S.,Bid to Revive Harrisburg Bankruptcy Denied,"The judge who threw Harrisburg, Pennsylvania's bankruptcy case out of court has denied the city council's request to revive the case, ruling that the group appealed her decision three days after the deadline.",20111213
22,N.Y. House of the Day,Federal Style in Chelsea,This pre-war co-op in Chelsea is adorned with a mix of antiques and built-ins. The apartment's only bedroom doubles as a sitting room.,20111213
23,Africa,U.S. to Hold South Sudan Aid Forum,"In a bid to jump-start development in the world's newest country, the Obama administration will hold a two-day conference in Washington focused on aid and investment in South Sudan.",20111213
24,Business,OPEC Nearer to Production Deal,"OPEC ministers move closer to agreement to maintain current production levels, while some work to repair relations frayed at June's meeting.",20111213
25,Asia,Thailand's Dummy Cops Are Really Watching Now,Thai law enforcers are sending out a squad of dummy policemen with real video cameras fitted to their heads to scare people into complying with the law—and to make them realize that the city's battery of closed-circuit television cameras aren't just empty boxes.,20111213
26,Politics,"Post Office, Senators Reach Deal",The Postal Service and 15 senators struck a deal to put a moratorium on post-office closures until May of next year.,20111213
27,Foreign Exchange,Euro Sinks Below $1.31,"The euro hit its lowest level in nearly a year against the dollar and fell more than 1% on the day against the greenback and the yen, with renewed concern over the debt crisis.",20111213
28,Markets,"China Zenix Auto International, Synovis Life Technologies: Biggest Price Gainers (ZX, SYNO)",Markets Data Center: Biggest Price Gainers.,20111213
29,IPOs,Jive Software Soars 25% in Debut,Jive Software kicked off a busy week in the U.S. IPO market with a strong opening gain of 25% after increasing both the share size and price of the deal.,20111213
30,Business,DuPont Expects Destocking to Be 'Short-Lived',"DuPont Co. said Tuesday the recent destocking in some key industrial markets would be relatively short-lived, though demand from parts of the auto and consumer electronics sectors remain weak.",20111213
31,Market Focus,Europe's Banks Seek Fresh Lending Cover,"Lenders remain essentially locked out of parts of the bond market, making covered bonds likely to remain a big part of the borrowing plans.",20111213
32,Health,Merck CEO Defends Strategy,"Merck CEO Frazier defended his strategy of pursuing new drugs and investing in research, while warning that U.S. and European efforts to curb health spending could hobble drug companies.",20111213
33,Guest Column,Debate: Do Big Banks Lend Enough to Small Business?,"The Journal invited two guests -- Ami Kassar, chief executive of MultiFunding LLC small-business loan advisors, and Marc Bernstein, executive vice president, Wells Fargo small business segment -- to share opposing views.",20111213
34,Photos,Belgian Holiday Shoppers Attacked,"A man armed with grenades and an assault rifle attacked holiday shoppers Tuesday at a central square in the Belgian city of Liege, leaving four people dead and wounding 75 others, officials said.",20111213
35,Business,Southwest Firms Up Huge Boeing Order,"Southwest Airlines placed a firm order with Boeing for 150 737 MAX planes, a new-engine variant of the carrier's workhorse single-aisle 737s that is more fuel efficient.",20111213
36,Law,FDIC Reaches $64 Million Settlement With WaMu Ex-Officials,The FDIC reached a $64 million settlement with three former executives of Washington Mutual. The payout represents only a fraction of the $900 million that was originally sought by the agency.,20111213
37,U.S.,ACLU Sues Over Voter-ID Law,The American Civil Liberties Union filed a federal lawsuit alleging that Wisconsin's strict voter-ID law violates the U.S. Constitution.,20111213
38,Europe Markets,European Stocks Rise,"European stocks pared gains on reports German Chancellor Angela Merkel has rejected raising the cap on the European Stability Mechanism, which currently rests at €500 billion.",20111213
39,Markets,FDIC Likely to Start Year With Two Board Openings,"The Federal Deposit Insurance Corp. appears on track to get three members confirmed by year's end, but the full complement of five isn't likely to be settled amid political maneuvering.",20111213
