,section,headline,summary,date
0,Tech,"Facebook Adding Its Name to Instagram, WhatsApp",Facebook is attaching its name to Instagram and WhatsApp in a rebranding decision aimed at further unifying the company’s apps that had been cultivated as separate consumer services.,20190802
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Aug. 3-4, 2019",20190802
2,U.S.,Puerto Rico’s Outgoing Governor Installs His Successor,"Puerto Rico’s outgoing governor defied top lawmakers and swore in his preferred successor Pedro Pierluisi, likely setting up the island territory for further leadership confusion and a legal battle for political power.",20190802
3,Review & Outlook,Joe Biden’s Iraq Memories,The former Vice President omits a few details about his strategic misjudgments.,20190802
4,Review & Outlook,Jay Powell’s Public Option,The Fed may elbow out a private real-time payments system.,20190802
5,Review & Outlook,Protectionist Diplomacy Goes Global,Tokyo is taking after Trump in using coercive trade against Seoul.,20190802
6,Review & Outlook,The SEC’s ‘Carrion’ Hawks,A judge blows the whistle on the agency’s late hit on Volkswagen.,20190802
7,Latin America,Brazilian Official Is Ousted After Amazonian Deforestation Dispute,Brazil’s government pushed out the chief of the agency that tracks deforestation following a dispute with President Jair Bolsonaro over the levels of Amazonian destruction.,20190802
8,Business,737 MAX Safety Tests Covering Increasingly Remote Failure Risks,"As Boeing and regulators push to complete long-awaited fixes for 737 MAX jets, testing has expanded to cover unlikely emergencies, including potential computer failures pinpointed by overseas authorities.",20190802
9,World,EU Ministers Select Georgieva as Candidate for IMF Chief,European Union finance ministers have selected their nominee to be the next chief of the International Monetary Fund in a move that would require a change of the institution’s rules.,20190802
10,Business,"CBS, Viacom Reach Tentative Deal on New Leadership","CBS and Viacom reached a working agreement on the management team of a combined company, with CBS acting chief Joe Ianniello to oversee all of CBS branded assets and Viacom boss Bob Bakish to become CEO.",20190802
11,Opinion,‘I Know What I Saw’ Review: The Rustle in the Trees,"A collection of ﬁrsthand sightings of mythical and mysterious creatures in the U.S., from the Oglala Deer Woman to the Texas Lobo Girl.",20190802
12,Opinion,‘Barnum’ Review: The Prince of Humbugs,"A ‘humbug’ is a fake that delights the audience without scamming them. It’s sleight of hand, not bait and switch.",20190802
13,Business World,What Ails the U.S. Press?,The media’s lack of interest in the Steele dossier amounts to collusion in a coverup.,20190802
14,Opinion,What Would We Do Without the Word ‘Racism’?,The term became pervasive only after discrimination was banned and blacks made significant progress.,20190802
15,Cross Country,A Dark Day for Red Tape in the Buckeye State,Ohio’s government will start cataloging—and cutting—its hundreds of thousands of regulations.,20190802
16,Opinion,"Dad, Did You Achieve All Your Life Goals?",My daughter’s question showed me my aims at 21 weren’t what they are now.,20190802
17,Markets,Investors Pull Back from Jack Dorsey’s Square—For Now,"Jack Dorsey’s Square fell 14% on Friday, but it may just be a course correction for the highflying, financial-technology firm.",20190802
18,Heard on the Street,Legacy Airlines Are Proving They Can Catch Up,The rise of budget airlines has been the aviation story of the 21st century. But legacy airlines are proving they can fight back. It is a shame investors don’t quite believe them.,20190802
19,Election 2020,Bot-Like Activity Pushed Divisive Content on Race During Debates,Hundreds of social-media accounts with bot-like characteristics promoted misinformation and other content aimed at inflaming racial divisions during both nights of Democratic presidential debates.,20190802
20,How'd You Get That Job?,Those Cell Towers Don’t Build Themselves,It takes engineers like Bill Hilyer to keep your phone connected. The AT&T area manager helps decide where to build the cell towers that will bring the next generation of cellular service to communities in the southern U.S.,20190802
21,Europe,Rapper A$AP Rocky Released From Prison in Sweden,"American rapper A$AP Rocky, on trial for assault in Sweden, was released pending a verdict in a case that strained relations between the two nations after President Trump repeatedly called for the defendant’s release.",20190802
22,The Intelligent Investor,"Where Did This ‘Bull Market’ Come From, Anyway?","Everyone talks about bull markets, especially the current one, often called the longest in history. But nobody seems to agree on an exact definition or where the term came from.",20190802
23,Earnings,IBM Promises Earnings Boost From Red Hat Deal Starting Next Year,IBM promised its acquisition of software giant Red Hat would boost earnings starting next year as Chief Executive Ginni Rometty battles to return the 108-year-old tech giant to a growth path.,20190802
24,Podcast,Inside the Capital One Hack,"Capital One has prided itself on being a tech-forward bank. But earlier this year, the bank got hacked, and 106 million people had their information stolen. AnnaMaria Andriotis and Liz Hoffman talk about what happened and what it means for financial institutions.",20190802
