,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20171127
1,Whats News Business Finance,What’s News: Business & Finance,What’s News: Business & Finance,20171127
2,China,China Sentences Taiwan Activist to Five Years,A Chinese court has sentenced to five years in prison a Taiwanese activist who conducted online lectures on Taiwan’s democratization and managed a fund for families of political prisoners in China.,20171127
3,Central Banks,Fed’s Dudley Remains Confident Inflation Will Eventually Rise,New York Federal Reserve President William Dudley said he still expects that a very strong employment sector will help push inflation up over time.,20171127
4,Asia,"Volcano Shuts Down Bali Airport, Grounding Thousands of Travelers","New eruptions at a volcano in Bali shut down Indonesia’s second-busiest airport, disrupting the plans of thousands of vacationers.",20171127
5,Markets,"Bitcoin Surges Past $9,500 in Fastest Thousand-Point Milestone","The price of bitcoin surged past $9,500 over the weekend for the first time, a rise of nearly 900% this year. Its rise is only getting faster.",20171127
6,Autos Industry,Auto Executives Meet With Pence on Nafta,"Top executives from Detroit’s auto makers met with Vice President Mike Pence, reiterating concerns that potential changes to Nafta could disrupt supply chains.",20171127
7,Politics,New York State Democratic Party Presses Unity Deal on Rebel Faction,The New York state Democratic Party issued an ultimatum to the state Senate’s Republican-allied Democratic faction on Monday night: Realign with fellow Democrats or prepare for primaries.,20171127
8,Business,Senate Tax Bill Targets Some Foreign Airlines,Some overseas airlines would pay U.S. corporate taxes on part of their profits under a proposal in the Senate tax bill that threatens to upend long-held protocols governing aviation.,20171127
9,Corrections,Corrections & Amplifications,"Corrections & Amplifications for edition of Nov. 28, 2017.",20171127
10,Transit,New York City Comptroller Urges MTA Bus Improvements,"Scott Stringer is calling on state and city officials to tackle what he describes as a growing crisis in New York City’s bus system, which carries more than two million riders daily.",20171127
11,World,Australian Police Arrest Man on Terror Charges,Australian police have arrested a 20-year-old man who they say was planning a terrorist attack in Melbourne on New Year’s Eve.,20171127
12,Culture,‘Dear Evan Hansen’ Has Strongest Box-Office Week Yet With New Star,"For the Broadway musical “Dear Evan Hansen,” there is life beyond Ben Platt, the actor who originated the title role. The show, which took home the Tony Award for best musical last season, set a new box-office record for the week ending this past Sunday",20171127
13,Markets,"Société Générale Plans to Cut Jobs, Bank Branches",Société Générale said it plans to book a €400 million fourth-quarter charge as it intends to eliminate up to 900 additional jobs amid a continuing restructure of its French retail bank network.,20171127
14,Crime,Man Sentenced to Prison For ’93 Bronx Murder,"More than two decades after he killed his girlfriend in front of their son and fled the U.S., a former Bronx man was sentenced to 20 years to life in prison for the crime.",20171127
15,Review & Outlook,An Income Tax by Any Other Name,A court rules against Seattle’s ordinance targeting the rich.,20171127
16,Review & Outlook,America’s New Energy Diplomacy,Liquefied natural gas exports weaken Russia’s regional influence.,20171127
17,Review & Outlook,Cambodia’s Political Descent,Hun Sen taunts the U.S. on aid as he courts China. Call his bluff.,20171127
18,Markets,Wall Street Fights to Keep Brokers,"Swiss banking group UBS is pulling out of a recruitment accord among brokerage firms, the latest indication of changes to Wall Street hiring practices as they face competition from independent rivals.",20171127
19,Crime,Battle Heats Up Over Smartphone Access,"Amid an intensifying “arms race” between law enforcement and smartphone manufacturers, Manhattan District Attorney Cy Vance is calling for legislation that would grant police a backdoor into mobile devices.",20171127
20,Foreign Exchange,U.S. Dollar Ekes Out Gain,"The U.S. dollar rose slightly, gaining against the euro but dropping against the Japanese yen.",20171127
21,写真,写真で見る世界のニュース,各地の出来事や人々の表情を迫力ある写真で紹介します。,20171127
22,Main Street,Mick Mulvaney Is the True Pope,"Once again, naked progressive overreach sets Donald Trump up for a win.",20171127
23,Opinion,Can Anyone Save Neighborhood Journalism?,"Joe Ricketts spent millions trying, only to be smeared once he moved on.",20171127
24,Bookshelf,Review: The Old Kentucky Land Grab,"The settlement of the Bluegrass State in the late 18th and early 19th centuries, through the eyes of a family of frontier capitalists. Maryjean Wall reviews ‘American Aristocrats’ by Harry S. Stout.",20171127
25,U.S.,Trump Refers to ‘Pocahontas’ While Hosting Native-American Veterans,President Donald Trump used his Indian nickname for a political foe during a White House event honoring a group of Native American men for their World War II service.,20171127
26,Opinion,Problems Ahead as Public Company Numbers Decline,"Passive investing produces fewer negotiations and, as Mr. Thomas points out, “market values . . . fluctuate in response to fund flows rather than fundamentals.”",20171127
27,Opinion,Only Thing That Matters: Is This Bond Secured or Not?,In bankruptcy there are only two kinds of claims: secured and unsecured.,20171127
28,Opinion,The Unmasking of a Flapper in the Family Bloodline,"I never put the pieces together until now, but my mom was a flapper!",20171127
29,Opinion,The Senate Tax Bill Has a Cure for Corporate Inversion,Other countries don’t tax their companies’ overseas profits. That puts U.S. firms at a disadvantage.,20171127
30,Art Review,Continuity of Cultures,An exhibition at the Toledo Museum of Art explores the surprisingly fluid interchange between Late Roman and Early Christian art.,20171127
31,College Football,College Football’s Coaching Carousel  Gets Crazy—And Ugly,Tennessee’s move to back away from Greg Schiano due to unproven allegations related to his tenure at Penn State was the most dramatic episode in a flurry of decisions at big-name schools.,20171127
32,Slideshow,WSJ Readers React: The 2017 Thanksgiving Touch Football Gallery,WSJ readers shared photos from their Thanksgiving family touch football games.,20171127
33,Cultural Commentary,Much to Cheer About at NPR Music,Celebrating 10 years of introducing the best in new rock and pop music.,20171127
34,Jason Gay,WSJ Readers React: The 2017 Thanksgiving Touch Football Gallery,"This was the seventh season of the Journal’s Rules For Thanksgiving Touch Football, and this year, we asked readers to send in photos from their family games. Here’s a portfolio and thank you to all who participated:",20171127
35,写真,英国王室の婚約シーン、写真で振り返る,英国のハリー王子が米女優メーガン・マークルさんとこのほど婚約した。英国王室で注目を集めたカップルの婚約時の様子などを写真で振り返る。,20171127
