,section,headline,summary,date
0,None,Corrections & Amplifications,"Corrections & Amplifications for March 26, 2012",20120325
1,Autos,Opel Warns of Plant Closing,"The chief executive of General Motors' Opel unit has informed the German Chancellery of plans to close its plant in Bochum, Germany, according to a media report.",20120325
2,U.S.,Embezzling at Stadium Is Alleged,Six men with ties to the Los Angeles Memorial Coliseum allegedly embezzled millions of dollars during a multi-year period.,20120325
3,Photos,Asia in Pictures,"Pakistan children play with toy rifles to celebrate National Day, Hong Kong's new chief executive shakes hands with his main rival in the election, North Koreans mourn late leader Kim Jong Il's death and more.",20120325
4,New York Schools,Conn. Schools Face Test,"When Trailblazers Academy opened in 1999, it was hailed for taking in low-achieving students that the city's traditional public schools ignored. Now, with the school's charter up for renewal in May, its unusual model is being scrutinized.",20120325
5,New York Real Estate,Domino Fight Turns Sour,"Nearly two years ago, Community Preservation Corp. won a battle for city approvals to build 2,200 apartments on the site of the former Domino Sugar factory. But work never started, and now it's in a fight to keep a hold on the project.",20120325
6,Hong Kong News,Hong Kong Taps Beijing Ally,"Hong Kong's elite voted in Leung Chun-ying as chief executive, ending a bitter political campaign that has fueled tensions between the former British colony and mainland China over who will determine the city's future.",20120325
7,Heard & Scene,Club Splash Toasts Coney Island Royalty,The weather seemed like summer all over the city this weekend as Coney Island USA took over Manhattan's oldest nightclub for its spring gala.,20120325
8,What's The Deal,McMansions on the Hudson,National homebuilder Toll Brothers Inc. has purchased the former Park Avenue home of the abstract painter Judith Rothschild for $16.5 million.,20120325
9,The Commish,Rivals Circle Grubb & Ellis,"Grubb & Ellis Co.'s competitors have already poached dozens of the firm's brokers since the firm declared bankruptcy about a month ago, but the firm's building management contracts could also be up for grabs.",20120325
10,New York Real Estate,Desks Swapped for Beds,The conversion of the chic 168-room NoMad Hotel at 1170 Broadway is one of many throughout the city as owners of aging office buildings move to cash in on the city's strong hotel market.,20120325
11,Europe,Spanish Vote Is Mixed Bag,"Spanish Prime Minister Mariano Rajoy's conservative party gained ground in Andalusia regional elections on Sunday, but it failed to get the ringing endorsement it had sought for its austerity push.",20120325
12,Photos,The Power List,The top business leaders in Asia making headlines last week in select global and regional media. Powered by Dow Jones Factiva and edited for relevance and clarity.,20120325
13,New York Region,Designers Sew Up City Aid,"The NYC Fashion Production Fund will provide loans for the production of goods by smaller, independent fashion designers who need to fulfill a purchase order from a retailer but can't obtain conventional financing.",20120325
14,Europe,Estonia's Lipstok Warns of Balance Sheet Risks,"The ECBs injections of liquidity into the European banking system has heightened balance sheet risks for the continent's central banks, ECB Governing Council member Andres Lipstok wrote in an opinion piece.",20120325
15,Business,Japan Nears Deal on Postal Privatization,"Japan's political parties have found common ground on amending 2005 legislation to privatize Japan Post, an initiative that could clear the way for the government to sell shares and raise money for rebuilding from last year's quake and tsunami.",20120325
16,Photos,Hong Kong Sevens Action,Fiji dominated New Zealand to win their 13th Hong Kong Rugby Sevens title on Sunday. The final score was 35-28.,20120325
17,Whats News Business Finance Europe,What's News,Here are the top business stories from today's Wall Street Journal Europe.,20120325
18,New York Region,Steakhouse Diners Feeling the Bite as Prices Rise,"To hike or not to hike? That is the question facing steakhouses and restaurants as they continue to face steep price increases in food costs, particularly beef.",20120325
19,Donor of the Day,From Chemotherapy to Makeovers and Art,"In memory of his wife, Fuad Sawaya created the Helen Sawaya Fund for complementary therapies at Roosevelt Hospital.",20120325
20,Lunchbox,Taste of the Borscht-Belt,",andalike rejoiced when Kutsher's, the legendary borscht-belt resort in Monticello, N.Y., announced last year it would open an outpost in TriBeCa.",20120325
21,New York Region,Historic Force Rolls Out,"Lawrence Kadish, a Long Island real-estate investor, just happens to be one of those rare people who owns a working M4 Sherman tank from World War II.",20120325
22,Politics,Candidates Woo Unbound Delegates,The Republican presidential candidates are intensifying efforts to win over a small but potentially powerful band of unbound delegates.,20120325
23,Heard & Scene,Glaad's Cousin Vinny,"At the enormous, labyrinthine Marriot Marquis Hotel in Midtown on Saturday, bold-faced gay-rights advocates like actor Cheyenne Jackson and news anchor Thomas Roberts attended the annual Glaad Media Awards.",20120325
24,N.Y. Jets,Ryan: Tebow Won't Just Be the Backup QB,"Jets coach says Tebow ""can do a lot of things"" besides being a quarterback.",20120325
25,New York Culture,Finance Fears Rain on Yearly Greek Parade,"The Greek Independence Day parade on Sunday had all the hallmarks of its 74-year-old history, but it was also suffused with an undercurrent of worry, as Greek-Americans said the economic woes of their homeland weighed on their minds.",20120325
26,Business,California Farmers Feel Pain,"Sharp cutbacks in water for farmers threaten to trigger renewed layoffs in a large swath of California, eating into the state's $40 billion-a-year agriculture industry and damping its nascent economic recovery.",20120325
