,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20130407
1,Photos,Asia in Pictures,"Schoolgirls play with a basketball in Afghanistan, protesters rally in Bangladesh, frogs get married India, and more.",20130407
2,Economy,Fewer Stay Out in Private Disability Plans,"While less than 0.5% of beneficiaries leave the government program to work again, employer-sponsored disability plans typically return about 20% of their long-term claimants to the workplace each year.",20130407
3,Remembrances,Workman Founder Sold Quirky Books,"Peter Workman, founder of the small but trendsetting Workman Publishing, died of cancer Sunday at age 74 at his New York home.",20130407
4,Markets,China Fund Chief Raps U.S.,"The U.S. is telling China's $500 billion sovereign-wealth fund, CIC, to ""go away,"" according to the fund's top executive, in the latest sign of strained investment ties between the world's two largest economies.",20130407
5,New York Culture,A New Jersey 'Destination for Books',"When mother and daughter Carol and Aleta Valleau opened Tachair Bookshoppe last summer, their slogan was ""Jersey City needs a bookstore."" Now, a second independent bookstore is coming.",20130407
6,Business,Bristol-Myers to Get New R&D Head,"Francis Cuss will head research and development at drug maker Bristol-Myers, succeeding Elliott Sigal, who is retiring.",20130407
7,The A-Hed,Complex Napoleon Rivalry Heads for Its Waterloo,A Frenchman and—quelle horreur!—an American are vying to impersonate the emperor at the 200th anniversary re-creation of the battle in 2015.,20130407
8,New York,Detroit Is the First Stop On Rivera Farewell Tour,"Mariano Rivera should get his kids to clean out the garage, or add a spare room to his house—because the Rivera farewell tour has officially begun, and he is going to pick up a lot of loot this season.",20130407
9,What's the Deal,Tech Expansion Du Jour,"One of the companies featured in Mayor Michael Bloomberg's new ""We Are Made in NY"" initiative to support the city's technology industry has signed a deal to more than double its space in Chelsea.",20130407
10,New York Real Estate,"On the Block, With a 20-Year Tenant",An office building near Grand Central Terminal that was put on the block earlier this year now comes with a long-term tenant that occupies a majority of its space.,20130407
11,U.S.,New Health Worry in Red Meat,"Doctors long have assumed that saturated fat and cholesterol in red meat are what raise the risk of heart disease, but a new study fingers carnitine, a compound abundant in red meat.",20130407
12,The Commish,Real-Estate Pair Splits,"After two decades of working together, two founders of PBS Real Estate have decided to call it quits.",20130407
13,New York Real Estate,Condos and Classrooms,"A planned 715-foot Manhattan skyscraper sidelined by the real-estate bust is poised for a resurrection. The site actually is owned by the city's Department of Education, which in 2006 agreed to lease it for 75 years.",20130407
14,New York Crime,Driver Is Charged in Death,"A livery cab driver who allegedly fled after he struck and killed a 21-year-old woman in Harlem was charged Sunday with leaving the scene of an accident, police said.",20130407
15,Ahead of the Tape,Alcoa Is Poised to Make the Grade,"The aluminum company releases results Monday, marking the unofficial start of earnings season.",20130407
16,Deals & Deal Makers,Greek Bank Merger Halted,Greece's two largest lenders are heading for state control after their merger was halted by the government.,20130407
17,New York Politics,"Lhota, Quinn Trade Swipes on Ethics","Laying out an agenda for changing ethics laws, Republican mayoral contender Joseph Lhota on Sunday took aim at the Democratic front-runner, City Council Speaker Christine Quinn.",20130407
18,Urban Gardner,The Hangover Upgrade,"Ralph Gardner Jr. with the makers of Mercy, a drink to ward off hangovers.",20130407
19,Latin America,Sao Paulo Fuel Spill Drifts North,"Marine fuel spilled at an oil terminal operated by transport company Transpetro fouled three more beaches Sunday as slicks drifted north off the coast of Sao Paulo state, further complicating clean-up efforts in the popular beach area.",20130407
20,World News,U.N. Aide Seeks Redress on Award,A U.N. whistleblower who was awarded a fraction of his claim after winning a wrongful-dismissal case is appealing to the State Department to withhold a portion of American dues to the multilateral organization.,20130407
21,Middle East,Clashes Highlight Egyptian Divide,Coptic Christians and Muslims clashed in Cairo following a funeral for Christians killed in weekend violence.,20130407
22,Schools,Data Shows Teachers Stay in Job Longer,A host of internal efforts and a tough economy have pushed New York City schools considerably closer to a long-sought goal: Teachers are staying in the job longer.,20130407
23,Europe,Cameron Defends Referendum Plan,U.K. Prime Minister David Cameron defended his pledge to hold a referendum on Britain's EU membership.,20130407
24,New York Region,Parents Patrol Nannies Online,"Neighborhood listservs, social media and websites have given concerned neighbors—most now armed with cellphone cameras—a platform to report nanny behavior that raises their eyebrows.",20130407
25,Middle East,Turkey Raises Issues on Israel Accord,Kerry pressed Turkey to restore full ties with Israel. Ankara called for Israel first to lift embargoes in Gaza.,20130407
26,Markets,Warning Signs for Small-Cap Stocks,"As the broad rally in riskier stocks has pushed markets to all-time highs, no group has performed as well as smaller-cap stocks. But funds are turning away new investors.",20130407
27,Middle East,U.S. Urges Nuclear Diplomacy in Iran,"Diplomatic efforts to contain Iran's nuclear program will continue despite a lack of progress at talks, Secretary of State John Kerry said.",20130407
28,Asia,Seoul Says It Is Set for Test By North,"Seoul was prepared for a North Korean missile test or other provocation in the coming days, a senior South Korean security official said Sunday.",20130407
29,New York,Reshaping Shore Homes,"Four months after superstorm Sandy, the bungalow-lined streets of Breezy Point will give way to modern, hurricane-proof construction that will elevate homes at a variety of heights.",20130407
