,section,headline,summary,date
0,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of Sept. 16, 2019",20190915
1,Obituaries,Rock Star Ric Ocasek Is Dead,"Ric Ocasek, famed frontman for The Cars rock band, has been found dead in a Manhattan apartment.",20190915
2,Journal Reports: Health Care,My Tale as a Cancer Survivor,The 27 years after treatment have demanded endurance and vigilance. But they’ve also brought unexpected rewards.,20190915
3,Journal Reports: Health Care,How to Make Health-Care Crowdfunding Work for Everyone,Crowdfunding campaigns depend on having wealthy connections. But there are ways to make it more equitable.,20190915
4,Journal Reports: Health Care,Skin Protection May Offer Surprising Benefits for Overall Health,A growing body of research suggests reducing skin inflammation could help guard against chronic disease and age-related illness.,20190915
5,Journal Reports: Health Care,How Much Do You Know About Health-Care Costs? Take This Quiz,What percentage of Americans put off needed care because of cost? And more in a WSJ quiz.,20190915
6,Business,"Boeing’s Board to Weigh Engineering, Safety Changes After MAX Crashes",Boeing’s board is expected to consider revamping the engineering department as among the first tangible changes following two deadly crashes of its 737 MAX airliner.,20190915
7,Business,Global Cloud Xchange Files for Chapter 11 Bankruptcy,Global Cloud Xchange filed for bankruptcy protection Sunday after reaching a deal with lenders that will erase $150 million in debt and hands control of the telecommunications company to its senior bondholders.,20190915
8,Politics,"No Obama or Trump Judges Here, Appointees of Both Declare",Federal judges including potential Supreme Court pick Amy Coney Barrett bemoaned a partisan political environment that has seen President Trump and some others label them as extensions of the presidents who appointed them.,20190915
9,Middle East,"Blasts, Blazes Shake Saudi Oil Town’s Inhabitants",The sprawling crude hub of Abqaiq turned into an inferno that illuminated the desert sky and sent residents of the small town fleeing for the safety of the sands.,20190915
10,State Street,Next State Legislative Session May Wrap Early for Primary Campaigning,"The New York state Legislature could adjourn its next session before Memorial Day next year, an early exit that is being contemplated to give members time to campaign before primary elections in June.",20190915
11,Politics,Democrats Press Trump to Back House Bill on Background Checks,"Democratic leaders urged President Trump to support a House-passed background check bill, as lawmakers wait to see what measures the White House will endorse to reduce mass shootings.",20190915
12,New York,"In New York, Gov. Cuomo Moves to Ban Flavored E-Cigarettes","New York state officials are planning to issue emergency regulations to ban the sale of flavored e-cigarettes, as health authorities across the U.S. investigate a rash pulmonary illnesses and several deaths associated with vaping and e-cigarette products.",20190915
13,Markets,Resilient U.S. Growth Propels Stocks as Trade Fears Ease,"Investors are piling back into stocks and unwinding massive bets on haven assets, illustrating renewed faith that a resilient U.S. consumer can continue powering economic growth.",20190915
14,Business,"As Gucci Tripped on Social Media, Sales Fell","The fashion brand soared as it forged connections with hip-hop artists and streetwear influencers on Instagram and other platforms, but the momentum reversed when Gucci brought out a sweater likened to blackface.",20190915
15,Review & Outlook,Iran’s Return Handshake,An attack on Saudi oil production shows John Bolton was right.,20190915
16,Review & Outlook,Corrupting Medical Education,The reaction to Dr. Goldfarb’s op-ed proves his point.,20190915
