,section,headline,summary,date
0,China,Warehouse in China Blasts Was Closer to Homes Than Allowed,"The warehouse at the center of a massive explosion in Tianjin was storing hazardous chemicals closer to residential areas than allowed by safety regulations, spurring angry calls for authorities to investigate.",20150814
1,Markets,Ammunition for Shaking Up a Board,Investors have new ammunition in the fight to place directors on company boards: improved financial performance.,20150814
2,Blog: Business,Netflix Is Ready to Pull Plug on Its Final Data Center,"Netflix said it plans to shut the last of its data centers by the end of the summer, which would make it one of the first big companies to run all of its information technology remotely, in what’s known as the public cloud.",20150814
3,Heard on the Street,Candy Crush’s Whale of a Problem,": King Digital’s base of paying users is falling, even as it gets more from those who do pay. That isn’t helping growth.",20150814
4,Heard on the Street,Big Media Must Reverse Netflix’s Stream,"After last week’s stock-market bloodbath, the balance of power between Big Media and Netflix may have to change.",20150814
5,U.S.,Pentagon Assessing Kansas Prison as Possible Site for Detainee Transfers,"The Pentagon has sent a team to Fort Leavenworth, Kan., to assess whether the military prison there is suitable for some detainees now held at Guantanamo Bay, Cuba.",20150814
6,U.S.,Obama Administration in Guantanamo-Detainee Fight,"The Obama administration renewed its fight against a hunger-striking Guantanamo detainee, telling a federal court the man wasn’t entitled to an order freeing him despite the fact military and intelligence officials approved his release.",20150814
7,Markets,China Stock Futures Signal Deeper Pessimism,"As global financial markets try to gauge the impact of a weaker yuan, China’s stock-index futures are signaling that investors are more pessimistic than current Shanghai share prices suggest.",20150814
8,Latin America,Brazil Investigating Possible Police-Revenge Theory in Rash of Killings,Authorities in Brazil are investigating whether vigilantes seeking revenge for the deaths of two police officers were behind a bloody night of killings that left at least 19 dead in greater São Paulo late Thursday.,20150814
9,Middle East,U.S. Sees Possible Pattern in ISIS Chemical Attacks,U.S. intelligence agencies have evidence indicating Islamic State used mustard agent against Kurdish forces for the first time at least two weeks ago in fighting in Syria.,20150814
10,Earnings,J.C. Penney Continues Improvement,"J.C. Penney’s results continued to improve in the second quarter, as the retailer reported a narrower loss and better-than-expected sales growth on strength in its Sephora division.",20150814
