,section,headline,summary,date
0,Politics,Murphy and Guadagno Win Nominations in N.J. Governor’s Race,New Jersey’s lieutenant governor and a former Goldman Sachs executive will face off in November to be the next governor.,20170606
1,Latin America,Brazilian President’s Fate Rests With Top Electoral Court,President Michel Temer faces his biggest test yet as Brazil’s top electoral court began a landmark trial on Tuesday to rule on whether to strip him of the presidency over alleged illegal campaign financing.,20170606
2,Business,KKR Makes $1.6 Billion Bid for Vocus Communications,Private-equity firm KKR & Co. has pitched a takeover offer for the Australian telecommunications company valued at more than $1.6 billion.,20170606
3,IPOs,Lotte Seeks Up to $1.4 Billion With Malaysia IPO of Petrochemical Unit,"Lotte Group, South Korea’s fifth-largest conglomerate, plans to take orders next week for an initial public offering of its Malaysian petrochemical unit that could raise up to $1.4 billion.",20170606
4,Politics,Sessions Offered to Resign Amid Tension With Trump,Attorney General Jeff Sessions recently offered to leave his post in response to President Donald Trump’s displeasure with his decision to recuse himself from the investigation into Russian meddling in the 2016 election.,20170606
5,Tech,Tesla CEO Signals New Factory for Model Y SUV,"Tesla hasn’t yet rolled out its new Model 3 sedan, but CEO Elon Musk is already talking about plans to build a new factory for the electric-car maker’s next sport-utility vehicle, the Model Y.",20170606
6,What's News,What’s News: Business & Finance,What’s News: Business & Finance,20170606
7,New York,Mall Project Denied on Former Shea Stadium Site,"New York’s highest court on Tuesday blocked the development of a billion-dollar shopping mall on a Citi Field parking lot in Queens, affirming a ruling that the project needs legislative approval to proceed.",20170606
8,Foreign Exchange,Japanese Yen Gains as Investors Grow Cautious,The dollar slid against the Japanese yen Tuesday as investors turned cautious ahead of important political events.,20170606
9,Politics,Trump Proposes Solar Panels on U.S.-Mexico Border Wall,"With Mexico still refusing to pay for President Donald Trump’s southern border wall, the president has a new idea: solar panels. In a meeting with congressional Republicans, Mr. Trump suggested putting solar panels on the barrier to help the project pay for itself.",20170606
