,section,headline,summary,date
0,Opinion,Pepper...and Salt,Pepper...and Salt,20140421
1,New York Politics,Legal Costs Begin to Mount in Bridge Investigation,"Some of the George Washington Bridge scandal's costs are coming into focus. New Jersey Gov. Chris Christie's re-election campaign, for example, has $264,000 of debt related to defending itself from subpoenas.",20140421
2,Business,Activist Aims to Combine Health Giants,"William Ackman and Valeant Pharmaceuticals International are teaming up to try to buy Botox maker Allergan, in an unorthodox alliance between an activist investor and corporate acquirer.",20140421
3,New York Region,Port's Tower Vote Up in Air,A plan by the Port Authority of New York and New Jersey to provide financial backing for a third World Trade Center office tower appeared troubled Monday as concerns mounted from members of the agency's board of commissioners.,20140421
4,Opinion,France's Green Protectionism,The Socialists revive an 'ecotax' on foreign truckers.,20140421
5,Opinion,China's Growth Struggles,Market reform is crucial to avoiding the middle-income trap.,20140421
6,General News,Air China Expects Profits to Tumble,"Chinese flag carrier Air China says it expects first quarter net profits to fall by up to 65%, citing soaring finance expenses due to the weaker Chinese yuan.",20140421
7,New York Real Estate,Reservoir Plan Causes Waves,"New water-storage tanks planned to replace three open-air reservoirs Paterson and Woodland Park, N.J., would boost water rates and mar the area that includes the Great Falls historic district.",20140421
8,U.S.,Teen Stowaway Raises Airport Security Concerns,"A California teenager emerged almost unharmed after flying to Hawaii hidden in an airplane wheel well, authorities said, in an incident that raised concerns about airport-perimeter security.",20140421
9,U.S.,Parental Opposition Fells Education Firm,"A nonprofit educational-software company, inBloom, that manages and stores data about public-school students said it was shutting down over concerns about student privacy.",20140421
10,New York Region,Bloomberg Backs a Solar Lamp,"A trendy solar-powered lamp will soon brighten more homes and classrooms in Africa, thanks to a low-interest loan from the foundation of former New York City Mayor Michael Bloomberg.",20140421
11,Theater,Theater Review: Wounded Warriors,"Fighting to overcome the handicaps dealt by life in ""The Cripple of Inishmaan,"" starring Daniel Radcliffe, and ""Violet,"" starring Sutton Foster. Also reviewed: ""The Velocity of Autumn.""",20140421
12,Latin America,Colombia Seeks New Path on Drug War,"Colombian President Juan Manuel Santos said the war against drugs has failed, and the world must come up with new approaches to deal with a scourge that has killed thousands of Colombians.",20140421
13,U.S.,American Meb Keflezighi Wins in Boston,"Meb Keflezighi became the first American man to win the Boston Marathon in 31 years, while Rita Jeptoo of Kenya won the women's race in a course-record 2:18:57.",20140421
14,Technology,Facebook Plans Mobile-Ad Network,Facebook is planning a mobile-ad network that will allow it to tap its reservoir of data about users to help marketers target ads on other services.,20140421
15,N.Y. Knicks,Just Call New York City Jackson-ville,The firing of Mike Woodson is the clearest sign yet that Phil Jackson plans to remake the Knicks in his image.,20140421
16,N.Y. Jets,Geno Smith Expects to Be Jets Starter Next Season,"""With the experience I've gained, I just feel I'm more than capable of being a starter,"" Smith said Monday.",20140421
17,New York Politics,Millions Raised in Newark Mayor's Race,"Newark mayoral candidates and the so-called super PACs supporting them have raised more than $3.5 million for the election, according to reports released Monday.",20140421
18,New York Real Estate,Officials Urge Area Use of Sandy Aid,New York and New Jersey officials on Monday vowed to fight any move to divert federal disaster money to other states until all the needs from superstorm Sandy are met.,20140421
19,New York Sports,The City Where Coaches Never Sleep,"Coaches in New York have an average tenure of just under three years, the lowest among U.S. markets.",20140421
20,U.S.,U.S. Attorney Forms Chicago Crime Unit,"Following one of the most violent weekends of the year so far, the U.S. attorney's office in Chicago said it was forming a violent-crimes section that focuses specifically on gangs, guns and drugs.",20140421
