,section,headline,summary,date
0,Whats News Business Finance Europe,What's News,Here are the top business stories from today's Wall Street Journal Europe.,20140408
1,Opinion,Pepper...and Salt,Pepper...and Salt,20140408
2,Deco Summary (Plain),Live: Bank of Japan's Kuroda Speaks,"Japan Real Time is live-blogging Bank of Japan Gov. Haruhiko Kuroda's news conference, which follows the central bank's decision to keep monetary policy unchanged. Please join us for minute-by-minute news and commentary.",20140408
3,Whats News Business Finance,What's News: Business & Finance,What's News: Business & Finance,20140408
4,Whats News World Wide,What's News: World-Wide,What's News: World-Wide,20140408
5,The Pop Scene,"Neo-Soul, Post-Metal and a World Artist","British singer Laura Mvula, Godflesh and Juana Molina, a former Argentinian actress with a quirky sound, in this week's Pop Scene.",20140408
6,N.Y. Nets,Nets Have the Answer for Beating the Heat,"The Nets swept the season series with the Heat, beating Miami 88-87 on Tuesday, and showed that the formula for victory is to force turnovers and make LeBron James earn every point.",20140408
7,New York Culture,Pens and Gems at the Signature Theatre,"Honoree Ruben Santiago-Hudson says he has been working nearly nonstop for 30 years, but 'it's only possible because of places like the Signature Theatre.'",20140408
8,New York Culture,Extending a Composer's Opera Legacy,"After a 10-year collaborative friendship, Alex Waterman brings Robert Ashley's radically redefined operas to the Whitney Biennial just one month after the composer's death.",20140408
9,Photos,UConn Wins Women's NCAA Title,"The UConn women's team routed Notre Dame 79-58 Tuesday, winning their ninth championship.",20140408
10,Markets,"Italy, Spain Near U.S. Yields","Surging investor demand has driven down yields on the debt of Italy and Spain, two of Europe's laggards, to levels previously reserved for ultra-safe countries such as the U.S. and Germany.",20140408
11,Markets,Subpoenas Issued to Four U.S. Insurers in Iran Probe,New York's top financial regulator has issued subpoenas to four U.S. insurers to determine if they have complied with U.S. laws against doing business with Iran.,20140408
12,Markets,Citi Pay Proposal Opposed by 2 Proxy Firms,"Two proxy-advisory firms advised Citigroup shareholders to vote against its executive-compensation proposal, saying there is a disconnect between pay and performance.",20140408
13,Latin America,"Venezuela Government, Opposition Agree to Begin Talks",Venezuela's government and members of the main opposition coalition said an agreement had been reached to hold talks in an effort to ease civil unrest.,20140408
14,New York Culture,Student Artists Receive Honorary Doctorates,"Artists Laurie Simmons and Carroll Dunham receive honorary doctorates at the New York Academy of Art, which was transformed into a garden-themed open studio party for its annual Tribeca Ball.",20140408
15,New York Culture,Arts Incubator Honors TV-Show Creators,"The nonprofit arts incubator and theater Ars Nova honors Liz Meriwether, creator of Fox's 'New Girl,' and Beau Willimon, creator of Netflix's 'House of Cards.'",20140408
16,Heard on the Street,Expectations Too High for Modi Economy,"Investors have sent Indians stocks on a tear, banking on big changes to the economy should opposition candidate Narendra Modi take the prime minister's chair. His party's plan for reform, however, falls flat.",20140408
17,N.Y. Mets,"Travis d'Arnaud, Hitting Machine",The young Mets catcher secured his first two hits of the year against Atlanta on Tuesday and is trying to live up to his billing as the best catching prospect in the game.,20140408
18,New York,Mayor: Public Schools Open for Worship,"New York City Mayor Bill de Blasio on Tuesday said he would allow religious services in public-school buildings, reversing a policy that has been the subject of an intense legal dispute for nearly two decades.",20140408
19,Markets,Goldman Mulls Closing Dark Pool,"Goldman is weighing shutting down its so-called dark pool, one of the world's largest private stock-trading venues.",20140408
20,New York Region,Made-Over Sharpton Gets Blast From Past,The re-emergence of a story about the Rev. Al Sharpton's former role as an FBI informer threatened to cast a shadow from his complicated and often controversial past.,20140408
21,New York,Nuts About Cronuts—Mice or Not,The Manhattan bakery made famous by its cronut reopened to a long line of customers Tuesday morning after being shut down by the city last week for an infestation of mice.,20140408
22,N.Y. Transit,Captain Blamed in Ferry Accident,Federal investigators probing a January 2013 ferry crash faulted the captain for what they said were his missteps in an attempt to dock the vessel at Pier 11 in lower Manhattan.,20140408
23,New York Region,NYPD Looks for a Fire Policy,"New York City Police Commissioner William Bratton vowed Tuesday to create a new policy for responding to fires, two days after two officers were critically injured.",20140408
24,N.J. Politics,Democrats Target Data in Christie Bridge Report,A legislative committee looking into the George Washington Bridge lane closures will issue more subpoenas next week if it doesn't receive records used as part of a Christie administration report.,20140408
25,N.J. Politics,"Christie, GOP Donor to Attend Jewish Gala","New Jersey Gov. Chris Christie and Republican donor Sheldon Adelson are expected to both attend a Jewish philanthropy fete next month in Manhattan, their second meeting in about two months.",20140408
26,Urban Gardner,Another City Bookstore Reaches Final Chapter,"Ralph Gardner Jr. writes about the imminent closure of Rizzoli, a handsome, oak-shelved bookstore in Midtown Manhattan.",20140408
27,Markets,Scandal-Scarred SAC Confronts Its Future,"As the government pressure on SAC intensified last year, billionaire Steven A. Cohen and his top lieutenants issued a consistent message to senior investment managers: ""Put your heads down. Let's make money.""",20140408
28,Photos,All the City's a Playground for Parkour Enthusiasts,"New York City has a robust community of parkour practitioners who move swiftly, fluidly—and sometimes acrobatically—through the urban landscape, as the sport seeks legitimacy as a form of exercise.",20140408
29,Asia Business,Woolworths Bids for David Jones,Australian department-store operator David Jones received a A$2.15 billion takeover bid from South African retailer Woolworths Holdings.,20140408
30,Law,Brooklyn Man Released From Prison After Murder Conviction Dismissed,A man who spent the past 24 years in prison walked out of court a free man Tuesday after Brooklyn District Attorney Kenneth Thompson agreed to dismiss his murder conviction following a re-investigation by his office.,20140408
31,Jason Gay,One Last Knicks Playoff Quiz,"Jason Gay answers some burning Knicks questions. If you've followed the Eastern Conference this season, this is like fighting over a hot dog that's rolling around on the floor of a subway.",20140408
32,Technology,Google Checks In to the Hotel Business,Google is moving to play a larger role in booking hotel rooms—at the risk of offending important advertisers.,20140408
33,U.S.,Priced Out of Silicon Valley,"As housing costs have skyrocketed in Silicon Valley and elsewhere, more people have been forced to live in their vehicles, and cities are cracking down.",20140408
