,section,headline,summary,date
0,Canada,Accusations Undermine Clean Image Trudeau Crafted,A scandal over alleged government pressure to drop the prosecution of an important engineering firm is tarnishing the image of Canadian Prime Minister Justin Trudeau.,20190301
1,Corrections,Corrections & Amplifications,"Corrections & Amplifications for the edition of March 2-3, 2019",20190301
2,Heard on the Street,New HBO Drama Could Have Sad Twist,The risk is that AT&T’s skewed interests might lead to a deterioration of HBO’s creative culture—and of the content from which AT&T seeks to benefit.,20190301
3,Business,Amazon to Launch New Grocery Chain,Amazon is planning to open dozens of grocery stores in several major U.S. cities as the retail giant looks to broaden its reach in the food business and touch more aspects of consumers’ lives.,20190301
4,Review & Outlook,The Plot Against Low-Income Students,Robert Shireman sold Cuomo on a plan to kill for-profit schools.,20190301
5,Review & Outlook,Jay Inslee’s Climate Infomercial,Washington’s Governor will run in 2020 on ideas his own state rejected.,20190301
6,Opinion,Trump vs. a Republican Senate,The national emergency vote could hurt GOP incumbents in 2020.,20190301
7,U.S.,Oakland Teachers Strike Ends With Tentative Contract Deal,Teachers in Oakland ended their weeklong strike after agreeing to a tentative contract.,20190301
8,Politics,House Panel Presses White House for Security-Clearance Documents,"The House Oversight Committee renewed its request to the White House for documents related to the administration’s security-clearance processes, following reports that President Trump ordered his former chief of staff to grant his son-in-law a top-secret security clearance.",20190301
9,Business World,"Crazy Elon vs. the SEC, Round Two",A diabolically innocuous tweet from Tesla’s CEO succeeds again in baiting securities regulators.,20190301
10,Cross Country,"William Neely Escaped His Union, But It Wasn’t Easy",Theruling was supposed to liberate government employees. Check the fine print.,20190301
11,Opinion,Jussie Smollett and the Hazards of Moral Sentimentality,"Narratives about ‘racism’ and ‘homophobia,’ stoked by news and social media, stir self-affirming rage.",20190301
12,Business,Sheldon Adelson Is Being Treated for Cancer,"Sheldon Adelson, a billionaire casino magnate, is being treated for cancer but remains at the helm of the casino empire he founded some three decades ago, his company said on Friday.",20190301
13,Business,Subaru Recalls Cars to Fix Glitch Possibly Caused by Fabric Softener,Subaru plans to recall as many as 2.3 million vehicles globally to fix a defect caused by chemicals released by everyday products like fabric softener or car polish.,20190301
14,Middle East,Saudis Prepare to Put Rights Activists on Trial,Saudi authorities said they are preparing to place 18 detained women’s rights activists on trial in spite of months of international pressure to release them.,20190301
15,Markets,Tesla Makes Record $920 Million Payment for Convertible Bond,"Tesla delivered its largest-ever bond payment, a move that likely used up nearly a quarter of its cash at a time when the company faces increasing scrutiny from regulators and investors.",20190301
16,U.S.,No Charges in California Taser Death of Unarmed Black Man,"County prosecutors said they wouldn’t file criminal charges in the death of Chinedu Okobi, the brother of a Facebook executive who was repeatedly tased by law enforcement last year.",20190301
17,Best of the Web,The Partnership to Beg Bezos,"With a vibrant national economy, why is New York still pleading for an Amazon location?",20190301
18,Economic Data,U.S. Factory-Sector Growth Slowed in February,"Growth slowed at U.S. manufacturing firms in February, a sign that the slowing global economy and uncertainty over trade could have clouded the outlook for factories.",20190301
19,Crime,New York State Sues Queens Landlord for Charging Illegal Fees,"New York state sued a Queens landlord it said charged illegal fees to renters, part of what state officials said was an ongoing crackdown on tenant harassment.",20190301
20,Earnings,Foot Locker Posts Strong Sales,"Foot Locker reported strong sales for its latest quarter, helped by customers’ willingness to shell out more for sneakers.",20190301
21,Pro VC Commentary Analysis,Connecting Brains to Computers Expected to Get VC Boost After FDA Move,Regulators have moved to speed the development of brain-computer interface technology. Venture capitalists say the action could spur a wave of investment in neuroscience startups.,20190301
