,section,headline,summary,date
0,None,What's News,Business and Finance for May 14,20100515
1,Decos and Corrections,2/1,Odds that the jockey who wins Saturday's Preakness will thank his horse first in his post-race speech—2.5 times more likely than he'll thank God.,20100515
2,WSJ Flash Interactive,Gusher in the Gulf,"See graphics about the oil spill from the Deepwater Horizon rig -- from what went wrong to efforts to contain the gushing well, disperse the oil and cap the leak, to the spill's impact on wildlife.",20100515
3,None,What's News: World-Wide,What's News: World-Wide Top Stories for May 15,20100515
4,Encore: A Guide to Retirement,The Next Journal Report: Small Business,None,20100515
5,Opinion,Pepper...and Salt,Pepper...and Salt,20100515
6,Sports,Lookin at Lucky Wins Preakness,"Lookin at Lucky won the Preakness, ending Super Saver's bid to become the first Triple Crown winner in 32 years.",20100515
7,Europe Business,German Official Comfortable With Euro's Value,"A senior German finance official said he is comfortable with the current value of the euro, a day after the currency fell to four-year lows against the dollar in New York.",20100515
8,Politics,Obama Pushes Reform to Stop Predatory Lending,"The president used his weekly radio address to stress the need to overhaul financial regulations, saying Democratic proposals in the Senate would give consumers strong protections.",20100515
9,Business,"Nigeria, China Sign Major Oil Deal",Nigeria and China have signed a deal to build three oil refineries in the West African state at a cost of $23 billion.,20100515
10,New York Sports,Mets' Reyes Still a Riddle,Jose Reyes' inability to execute a sacrifice highlighted the two sides of his baseball nature: his tremendous pure talent and his cluelessness when it comes to the fundamentals.,20100515
11,Europe,Chavez to Skip EU-Latin America Summit,Venezuela President Hugo Chavez won't be attending next week's European Union-Latin America summit in Madrid.,20100515
12,Europe Business,Eastern Europe's Recovery Path Uncertain,"The European Bank for Reconstruction and Development said the recovery path in eastern Europe and the former Soviet Union is ""exceptionally uncertain,"" with risks tilted to the downside in the short-term.",20100515
13,Gadgets,Hon Hai Worker Dies in Fall,"A man with several knife cuts fell from the top of a seven-floor dormitory building at Hon Hai in Shenzhen, state-run media reported.",20100515
14,Slideshow,Viswanathan Anand: Champion Again,India's Prime Minister Manmohan Singh congratulated Indian Grandmaster Viswanathan Anand and called him the 'grandest of Grand Masters'. Mr. Anand retained his World Chess title for the fourth consecutive year by defeating Bulgarian Grandmaster Veselin Topalov on Tuesday. Some snapshots from Mr. Anand's journey from being a Grandmaster to the World Chess Champion.,20100515
15,Law,Goldman Bet Contrasted With Clients',"Goldman has made bets that are the opposite direction of its clients', even on stocks, according to documents released by a Senate committee.",20100515
16,Business,Blowout Complicates Arctic Drill Plan,Plans by Royal Dutch Shell to begin exploratory oil drilling in the Arctic Ocean this summer are drawing increased scrutiny in the wake of the Gulf of Mexico oil spill.,20100515
17,New York,Bees Startle Brooklyn,"About 30,000 bees buzzed from tree to tree for several hours Friday as a swarm  broke out from an urban beekeeper's rooftop hive.",20100515
18,Photos,Preparing for a Fight,"On May 15, Brooklyn native Paulie Malignaggi will fight Amir Khan, a 2004 silver medalist at the Athens Olympic Games and reigning WBA Super Lightweight World Champion, at Madison Square Garden.",20100515
19,New York Crime ,Evaluation Ordered for Mother Saved in River,"Shortly before the alleged murder-suicide attempt in the Hudson, Devi Silvia had threatened to take the child and move back to her native India, prosecutor Robert Hettleman said",20100515
20,Business,"Shinsei, Aozora End Merger Talks",Disputes over capital ended marriage plans for Shinsei and Aozora. Shinsei also said CEO Masamoto Yashiro will retire and cede his title to Shigeki Toma.,20100515
21,Encore: A Guide to Retirement,The Best in Destinations,Travel-related picks from Encore's editors.,20100515
22,New York Food,City Greenmarkets Growing Local,"New rules for the Greenmarkets, a program run by the nonprofit GrowNYC, mandate that all breads and baked goods contain at least 15% regionally grown and milled grain and flour.",20100515
23,Health,Japan's Astellas to Buy OSI for $4 Billion,"Japanese drug maker Astellas Pharma clinched a $4 billion deal for cancer-drug maker OSI Pharmaceuticals, ending a months-long pursuit of the U.S. company.",20100515
24,Heard & Scene,New Fixture Among Lighting Design Firms,"Jason Miller and Andrew Yang debut Roll & Hill, a new company. Pieces are on display at the Javits center and at Great Jones Lumber.",20100515
25,Opera,"On So Many Levels, a Success","""Amelia"" is a modern opera with traditional values—highly original and gripping, with a multilayered libretto that never loses sight of its story and restless, questioning music that never loses its heart.",20100515
26,The Intelligent Investor,Holding Brokers to a Higher Standard,"Congress is debating whether to make financial advisers hew to a ""fiduciary"" standard that will force them to put clients' interests first.",20100515
27,Weekend Gardener,My Not-So-Exotic Garden,None,20100515
28,Opinion,Harry Litman and Rich Cordray: The Highest Court in the Land,Elena Kagan hit the occasional jumper.,20100515
29,Markets,"Confidence Wanes in Bailout, Austerity",The euro fell to an 18-month low as investors questioned Europe's prospects for a sustained economic recovery.,20100515
30,Weekend Investor,Tax Bomb Threatens Funds,"A market rally, exotic new fund strategies and potential tax law changes could add up to major tax pain for fund investors.",20100515
31,Opinion,Notable & Quotable,Journalist Claire Berlinski on communism.,20100515
32,Wealth Manager,When 'Stop Loss' Trades Backfire,"Last week's ""flash crash"" gave investors a crash course in the perils of stop-loss orders.",20100515
33,Opinion,We're Serious About Ineffective Regulation,"Regarding Karl Rove's (""It's Only Called the Bully Pulpit"", Op-ed, April 29), is the view that all serious people seek enhanced financial regulation irrespective of party affiliation. More realistically, a growing number of Americans recognize that the banking and financial sectors have long been heavily regulated with very little in the way of positive results to point to.",20100515
34,New York Sports,NYC Mayor Makes His Pitch for LeBron,"Michael Bloomberg says he'd be happy to try to sell LeBron James on signing with the Knicks. Plus, Cleveland Cavaliers owner Dan Gilbert refuted a report coach Mike Brown had been fired.",20100515
35,Foreign Exchange,Investor Bets Against Euro Soar,The euro tumbled to its lowest level against the dollar since October 2008 amid renewed fears of fallout from the euro-zone debt crisis.,20100515
36,Weekend Investor,Exploiting the Next 'Flash Crash',Strategies from a Roth IRA conversion to exercising stock options can help you take advantage of volatility.,20100515
37,Business,Bank-Failure Tally Grows to 72 for 2010,"State regulators shut small banks in four states, including a 23-branch community bank that failed despite having received an infusion from the government's Troubled Asset Relief Program.",20100515
38,World News,IMF Urges Nations to Cut Spending,The IMF warned that wealthy countries need to cut spending substantially and boost taxes to keep debt levels from exploding and to avoid the kind of market reaction that engulfed Greece.,20100515
39,None,Thai Protesters Seek Fresh Talks,Thailand's Red Shirt protesters offered fresh talks with the government after another day of deadly street skirmishes and rioting.,20100515
40,Opinion,Two Party State,JOHN FUND ON THE TRAILA Republican revival in Massachusetts?,20100515
41,Heard & Scene,Star-Studded Concert for the Rainforest,"Debbie Harry, in, at first, a black gown and then a red dress has never looked better. Lady Gaga sings at the piano in Calvin Klein and shoes that look like horse hooves. Dame Shirley Bassey belts out 'Goldfinger,'",20100515
42,Open House,Astoria: Quiet Blend of Old and New,"The quiet Queens neighborhood, known for its low-rise buildings, ethnic flavor and local businesses that far outnumber chain stores, has seen a flurry of condominium development in recent years.",20100515
43,The Best in ...,... Financing Your Future,Encore editors' picks on personal finance,20100515
44,Large Stock Focus,"Visa, MasterCard Lead Stocks Lower","The Dow Jones Industrial Average fell 162.79 points, or 1.5%, to 10620.16. Still, the measure ended up 2.3% on the week.",20100515
45,Market Tumult,Waddell Is 'Mystery Trader',Waddell & Reed Financial sold a big slug of futures contracts during the stock market's free fall last week.,20100515
46,Law,Crusading Spanish Judge Suspended,Spain's Judiciary suspended Baltazar Garzón as national judge pending a trial against him on charges that he manipulated the course of justice when investigating atrocities linked to the Spanish Civil War.,20100515
47,Opinion,Peter Berkowitz: Why Liberal Education Matters,The true aim of the humanities is to prepare citizens for exercising their freedom responsibly.,20100515
48,Opinion,So Daniel Defoe Was a Latecomer?,"The conventional literary wisdom is that the novel began in the 18th century, but Steven Moore's ""The Novel: An Alternative History"" moves the date back to 2000 B.C. Denis Donoghue reviews.",20100515
49,This Week,What Happened to Your Money,The Dow Jones Industrials regained all the ground they lost in the previous week's rout by Wednesday's close; home-mortgage rates fell to 4.93%; and retail sales rose in April by 0.4%.,20100515
50,New York Real Estate,"Rentals: Take It, or Lose It","The frenzy for Manhattan rentals is making a comeback, a sign of a rebound in the nation's largest and most complex leasing market.",20100515
51,Credit Markets,Treasurys Surge on Euro Jitters,"Treasury prices soared, pushing bond yields sharply lower across the board, fueled by worries over the euro-zone's debt and economic problems.",20100515
52,Opinion,Tinkering With Miranda,Eric Holder's gambit on terrorist rights is too clever by half.,20100515
53,New York Region,Budget Squeeze Shuts N.Y. Parks,State parks officials said Friday they'll start shutting down or keeping closed dozens of parks and historic sites next week because of New York's budget crisis.,20100515
54,Business,Possible 'Volcker Rule' Fogs RBS Sempra Sale,"J.P. Morgan Chase and Deutsche Bank dropped out of the bidding for RBS Sempra Commodities assets amid expectations of a ""Volcker Rule"" that would force banks to exit proprietary-trading businesses.",20100515
55,Opinion,Noonan: The Lamest Show on Earth,"Senator walks into a bar. Bartender asks, 'Why the long speech?'",20100515
56,Encore: A Guide to Retirement,Biggest Frauds Against People Near Retirement,Scam artists increasingly are targeting people trying to repair their nest eggs during this period of unstability and low returns. Here's what to watch for.,20100515
57,Encore: A Guide to Retirement,Health Matters: Finding a New Focus,Several new options for artificial lenses can both eliminate cataracts and correct vision problems so you may not need glasses ever again.,20100515
58,Management,Sara Lee Chief Takes Medical Leave,Sara Lee said its chairman and chief executive Brenda Barnes temporarily left the company for medical reasons.,20100515
59,Law,NRA Criticizes Kagan on Gun Rights,"The National Rifle Association is worried that Supreme Court nominee Elena Kagan, as a Clinton aide, helped draft a presidential directive suspending assault rifle imports.",20100515
60,Essay,Setting Out the Welcome Mat,Playing host or hostess provides an important social element in our lives that is often lost when one's career and daily presence in the office are over. Andrée Aelion Brooks shares the benefits.,20100515
61,U.S.,Criminal Probe Confirmed in Mine Blast,"Federal prosecutors confirmed they are investigating possible ""willful criminal activity"" at a Massey Energy subsidiary where 29 miners were killed in an April 5 explosion at a West Virginia coal mine.",20100515
62,New York Region,"A Rollicking, Raucous Surrealistic Tableau",Rediscovering a celebrated work of 1960s West Coast installation art and its self-taught creator.,20100515
63,Asia Business,Capital Rushes Into China,"Capital flows into China, already surging in the first quarter, accelerated in April, with foreign direct investment up 24.7% from a year earlier to $7.35 billion.",20100515
64,Business,State Bank of India's Net Falls 32%,"India's largest bank by assets said its fourth-quarter profit fell 32% from a year earlier, dragged mainly by a sharp jump in provisions against bad loans.",20100515
65,Encore: A Guide to Retirement,Ask Encore: Picking Out Tax Treatments,"Karen Damato discusses Roth IRA strategies for spouses, maximizing Social Security, and fund comparisons.",20100515
66,Donor of the Day,Matchbox 20 Singer Uses His Voice for Charity,"Grammy-award winning singer, Rob Thomas, is holding a charity tour to benefit the Sidewalk Angels Foundation to help people and animals 'who tend to be forgotten in big cities.'",20100515
67,Opinion,Hobbling Charter Schools,They often lack the freedom they've been promised.,20100515
68,New York Real Estate,Townhouses Finally Catch a Wave,"Single-family homes, long the ugly stepchild of Manhattan's townhouse market, are suddenly enjoying the attention of competing suitors.",20100515
69,Masterpiece,A Great Day (and Night) in Harlem,"Romare Bearden's groundbreaking collage ""The Block"" shows a slice of African-American urban life.",20100515
70,Encore: A Guide to Retirement,The Best in Staying Fit,Picks from Encore's editors,20100515
71,Deal Journal,Blackstone Poised To Win Auction,Blackstone is expected to win court approval for a $300 million purchase of 149 assisted-living communities.,20100515
72,Family Value,The Hidden Dangers in IRAs,A growing number of well-off professionals and their families have been ensnared in frauds that prey upon self-directed individual retirement accounts.,20100515
73,New York Sports,A-Rod to the Rescue,"In just one inning on Friday night against the Twins, it seemed like any problems the Yankees might have had were solved.",20100515
74,Media & Marketing,NBC Cancels 'Law & Order',"NBC said its TV crime drama ""Law & Order"" would end later this month, after 20 seasons on the air. It will be replaced by a new series based in Los Angeles.",20100515
75,Americas,Colombia Candidate Pledges More Taxes,"Presidential candidate Antanas Mockus, who as mayor of Bogotá once asked residents to voluntarily pay more taxes, is making a campaign pledge that would have most politicians trembling: higher taxes.",20100515
76,Metro Money,New York City's Costly Kennels,"While boarding fees in other cities typically start at $20 a day, the cost of warehousing a pooch in New York usually tops the fee for a Midwestern budget hotel.",20100515
77,Opinion,Notable & Quotable,Journalist Roxana Saberi on pressuring Iran.,20100515
78,New York,Critics Target Workplace Bullying Bill,"Amid the furor over furloughs in Albany, few seemed to notice when the state Senate passed a bipartisan measure that would give workers who have been abused by their employers the ability to sue in civil court.",20100515
79,The Jazz Scene,Pretty Jane Is Plainly Funny,"A calendar of upcoming jazz performances including Jane Krakowski of TV's '30 Rock,' Kurt Elling and more.",20100515
80,Deco Summary Liondoor,Cleanup Crews Ready as Obama Faults Big Oil's Government Ties,"ON THE BEACH: Workers Friday on Dauphin Island, Ala., watch for oil from the Gulf spill. Meanwhile, President Obama ripped the industry, and other drilling plans face deeper scrutiny. The spill has stunted the Gulf's tourism, hindering the region's economic recovery",20100515
81,Cross Country,"Michael Barone: In Utah, A Tough Year for the Overdog",Bob Bennett's defeat in last Saturday's Republican primary might be the beginning of a national trend.,20100515
