,section,headline,summary,date
0,Whats Hot and Not,What's Hot…and Not,"A graphical look at how different investments, from REIT shares to crude oil, fared last week.",20101029
1,WSJ Flash Interactive,Explosive-Laden Packages Intercepted,"See the locations where the packages originated and were found, and where other planes were investigated.",20101029
2,None,Pepper...and Salt,Pepper...and Salt,20101029
3,Markets,"Newpark Resources, NuVasive: Biggest Price Decliners (NR, NUVA)",Markets Data Center: Biggest Price Decliners.,20101029
4,Markets,"Reddy Ice Holdings, TeleNav: Biggest Price Gainers (FRZ, TNAV)",Markets Data Center: Biggest Price Gainers.,20101029
5,Markets,"Hewlett-Packard, Exxon Mobil: Money Flow Leaders (HPQ, XOM)",Markets Data Center: Money Flow Leaders.,20101029
6,Markets,"Newpark Resources, NuVasive: Biggest Price Decliners (NR, NUVA)",Markets Data Center: Biggest Price Decliners.,20101029
7,Markets,"First Mercury Financial, VIVUS: Biggest Price Gainers (FMR, VVUS)",Markets Data Center: Biggest Price Gainers.,20101029
8,Markets,"Discovery Communications, Microsoft: Money Flow Leaders (DISCA, MSFT)",Markets Data Center: Money Flow Leaders.,20101029
9,None,What's News: Business & Finance,"What's News: Business & Finance Top Stories for Oct. 29, 2010",20101029
10,Opinion,Correction,"Daniel Henninger's Wonder Land column yesterday, ""The Rage Against Citizens United,"" incorrectly said thatpermitted unlimited campaign contributions by corporations and unions. In fact, it allows them to make unlimited, noncoordinated independent expenditures during political campaigns",20101029
11,Extra,Election Night at Opinion Journal,Visit WSJ.com on Tuesday night for live commentary from The Wall Street Journal editorial board.,20101029
12,Credit Markets,Treasury to Sell $57 Billion,The offering will be divided between $29 billion in 13-week and $28 billion in 26-week bills.,20101029
13,New York Sports,"Celtics 105, Knicks 101","Rajon Rondo Helps Bigger, Bulkier Celtics Team Top Knicks",20101029
14,Technology,"Google's AdMob, YouTube Chiefs Step Down","Google said Omar Hamoui, the head of its AdMob mobile-advertising business, and Chad Hurley, the chief executive of its YouTube video site, are stepping down from their posts.",20101029
15,New York Sports,"Canes 4, Rangers 3",Hurricanes' Cole Scores Late Goal To Drop Rangers,20101029
16,Middle East,U.S.: Oversight of Pay to Kabul Is Lax,A U.S. government audit has found lax oversight of the millions of dollars the U.S. and other nations are paying to supplement the salaries of Afghan government officials and advisers.,20101029
17,Photos,Moroccan Morning,Brunch at Café Mogador in the East Village is largely made up of Moroccan-style egg dishes.,20101029
18,Technology,Microsoft to Buy 3-D Chip Maker,"Microsoft said it will purchase privately held chip maker Canesta, a small company that designs chips allowing cameras to interpret images in 3-D. Terms weren't disclosed.",20101029
19,Business,Ex-Manager Nicholson Sentenced to 40 Years,Former hedge-fund manager James Nicholson of Westgate Capital Management was sentenced to 40 years in prison after admitting last year to running a $140 million Ponzi scheme.,20101029
20,Opinion,Book Review: Something Happening Here,"""After the Falls"" is Catherine Gildiner's wise and humorous memoir of her coming-of-age in the 1960s. Melanie Kirkpatrick reviews.",20101029
21,Business,Water Supplier Put on Auction Block,"DS Waters of America, a privately-owned supplier of packaged water to homes and offices, is up for sale in an auction expected to fetch up to $700 million.",20101029
22,Asia Business,AIA Raises $20.5 Billion for AIG in IPO,American International Group. increased the IPO of Asian life-insurance unit AIA Group to US$20.5 billion after shares surged 17% on their Hong Kong debut.,20101029
23,Running a Business,5 Year-End Survival Tips for Entrepreneurs,Corporate budgets are stripped for the year. Another ho-hum holiday-shopping season looms. Small businesses need to get creative to power through the end-of-year cash crunch.,20101029
24,Politics,Staking Out the Left in Florida,"At a time when many Democrats are running to the right, freshman Rep. Alan Grayson has aggressively defended a position on the left. Now it appears his tactics may be backfiring.",20101029
25,Markets,Financial Briefing Book: Oct. 30-31,Financial Briefing Book: Oct. 30-31,20101029
26,Business,Cement Formula for BP Well Wasn't Fully Tested,Halliburton said it never fully tested the cement that was supposed to seal explosive natural gas out of the doomed BP oil well in the Gulf of Mexico.,20101029
27,Photos,Mazda2 Touring Lacks Heat,"Mazda is all about building fun-to-drive cars, but it lost its way in crafting the boring, underpowered Mazda2 subcompact, says the Journal's Dan Neil.",20101029
28,Today's Markets,Dow Ends Week Quietly,"The Dow edged up in a quiet end to a strong October, as investors bided their time before next week's Federal Reserve meeting and midterm elections.",20101029
29,IPOs,China's Le Gaga Rises 19% in Debut,Chinese produce grower Le Gaga gained 19% on its first day of trading on the Nasdaq after pricing its IPO at the high end of its expected range.,20101029
30,Foreign Exchange,Dollar Slips on Soft Economic Data,"The dollar fell slightly versus most of its rivals after new signs of sluggish U.S. growth, nearing its 15-year low against the yen.",20101029
31,U.S.,Rabbis at Chicago Synagogues Remain Calm,"Rabbis at Chicago synagogues are remaining calm. But the lack of agitation and a sense of normalcy amid the threats is itself disturbing, rabbis say.",20101029
32,Options,Traders Bet on an End to Financials' Doldrums,Investors may still be wary of stocks in the financial sector but some are turning to options in case that wariness proves unfounded.,20101029
33,Business,Hedge-Fund Manager Challenges Genworth,"Hedge-fund manager Steve Eisman told Genworth Financial executives they had overseen what he called ""a massive destruction of shareholder value"" after earnings missed expectations.",20101029
34,Politics,Sen. Johnson: No Dodd-Frank Rollback,"The Democrat next-in-line to chair the powerful Senate Banking Committee predicted there will be no ""sweeping rollback"" of the Dodd-Frank financial overhaul law, even if Republicans win big in Tuesday's election.",20101029
35,Credit Markets,Treasurys Rally to Close a Soft October,"Treasurys rose across the board Friday, as the latest bout of disappointing U.S. data emboldened investors to bet that the Federal Reserve will purchase government bonds next week to support a flagging economy.",20101029
