,section,headline,summary,date
0,Whats News World Wide,What’s News: World-Wide,What’s News: World-Wide,20170628
1,General News,Corrections & Amplifications,"Corrections & Amplifications for edition of June 29, 2017.",20170628
2,Commodities,Some Brazil Sugar Mills Ramp Up,"Brazilian sugar mills in the country’s center-south region crushed more cane in the first half of June compared with a year earlier, according to industry group Unica.",20170628
3,U.S.,Trump to Nominate Brendan Carr as FCC Commissioner,"Trump said he will nominate Brendan Carr, currently the FCC’s general counsel, as a Republican commissioner at the agency.",20170628
4,China,Senate Panel Votes to Let Navy Call at Taiwanese Ports,"The Senate Armed Services Committee approved a major change in U.S. policy toward Taiwan as part of an annual defense-policy measure, voting to allow regular stops by U.S. naval vessels in a move that is likely to anger China.",20170628
5,Tech,"Google Must Remove a Search Result Globally, Canada Court Rules","Canada’s top court ruled that Google can be forced to remove search results globally, adding to the constraints governments and courts are exerting over tech giants as those companies’ influence grows.",20170628
6,Health Policy,Anthem Pulling Back on Offering ACA Plans in Nevada,Anthem said it would stop selling Affordable Care Act marketplace plans in most of Nevada next year. The move together with the departure of a smaller insurer leaves 14 of the state’s counties poised to have no insurer on its exchange.,20170628
7,U.S.,Defense Implores Jurors to Overlook Martin Shkreli’s Flaws,"In opening statements, federal prosecutors called Martin Shkreli a “con man,” while the lawyer for the former pharmaceutical executive—accused of fraud—described a “boy genius” whom investors relied upon to make them rich.",20170628
8,Business,Staples in $6.9 Billion Deal With Sycamore,"Private-equity firm Sycamore Partners agreed to buy Staples Inc. for about $6.9 billion, a bold bet on a company whose sales have been shrinking in recent years.",20170628
9,Transit,MTA Suspends Supervisors in NYC Subway Derailment,Two Metropolitan Transportation Authority workers supervising repairs to an area of track in Harlem where a subway train derailed have been suspended without pay.,20170628
10,REVIEW & OUTLOOK,The Trump Labor Board’s List,"One study says the Obama NLRB overturned 4,559 years of legal precedent.",20170628
11,Business,Companies Pressed to Disclose More on Climate-Change Risk,A panel of top financial institutions and firms has launched guidelines pushing for more information about the impact of global warming.,20170628
12,REVIEW & OUTLOOK,The Republicaid Party?,Some GOP Senators are shrinking from entitlement reform.,20170628
13,U.S.,Illinois Governor to Extend Session if Lawmakers Miss Budget Deadline,Illinois lawmakers are meeting in hopes of ending a two-year budget stalemate that has led to a nearly $15 billion backlog of unpaid bills and economic pain across the state.,20170628
14,U.S.,Supreme Court Slowdown,"A short-handed Supreme Court took on fewer cases, and speculation over Justice Anthony Kennedy’s potential retirement raised the prospect of a new vacancy",20170628
15,Markets,Citigroup Doubles Dividend After Stress Test Success,"Citigroup Inc. is set to pay out far more than it is expected to earn in the coming year, a major milestone as the bank seeks to revive its lagging stock. It will double its quarterly dividend.",20170628
16,Opinion,President Washington’s Indian War,David Preston reviews “Autumn of the Black Snake” by William Hogeland.,20170628
17,WONDER LAND,Should Trump Abandon the GOP?,Donald Trump may separate himself from a party disabled by a permanent blocking minority.,20170628
18,Opinion,Trump Takes Flak From a PR School,The USC Annenberg survey uses faulty methodology.,20170628
19,Opinion,Obama’s Health-Care Audacity,The ex-president takes a break from vacation to lecture Republicans.,20170628
20,Europe File,How Red Is Theresa May’s Red Line?,The question over the European Court of Justice’s role in the U.K. post-Brexit will test the British leader’s policy.,20170628
21,Opinion,America Needs a Post-ISIS Strategy,The U.S. should recognize Iran and Russia as adversaries—and that Iraq isn’t a friend.,20170628
22,Opinion,The Answer to the Virginia Shooting Isn’t Looser Gun Laws,One idea is to force states to accept one another’s concealed-carry permits. What could go wrong?,20170628
23,Business,Sarepta Taps Chase Pharmaceuticals Chief as Next CEO,"Biopharmaceutical developer Sarepta Therapeutics Inc. named a company outsider as its new chief executive, tapping Douglas Ingram to lead the firm.",20170628
24,World,Brazil Suspends Issuing Passports Because of Lack of Funds,"Brazil’s Federal Police have suspended issuing passports because of a lack of funds for migration control and travel documents, amid concern President Michel Temer may be reducing the budget of law-enforcement officials to stifle corruption investigations.",20170628
25,Financial Regulation,SEC Charges Obsidian Energy With Fraud,U.S. securities regulators filed charges against the Canadian oil-and-gas company and several former executives for their roles in an alleged accounting fraud.,20170628
26,New York,Condos Hit Market at Greenpoint’s First Waterfront Tower,"Greenpoint’s first waterfront high-rise apartments are hitting the market to rival those in neighboring Williamsburg in Brooklyn, though with slightly lower prices—for now.",20170628
27,Business,Cyberattack Causes Surgeons to Cancel Some Operations,"Surgeons canceled some operations for a second day Wednesday at a hospital in Beaver, Pa., after the latest global ransomware attack paralyzed the hospital’s computers, a local doctor said.",20170628
28,Politics,Republican Massey Drops Out of New York City Mayoral Race,Republican Paul Massey has dropped out of the race for New York City mayor.,20170628
29,Pro Bankruptcy Newsletter,Randles’s Take: Breitburn Energy Equity Holders Make Waves Over Valuation,They seek access to company documents to conduct ‘an independent and comprehensive’ analysis.,20170628
30,Pro Bankruptcy Commentary Analysis,Randles’s Take: Breitburn Energy Equity Holders Make Waves Over Valuation,They seek access to company documents to conduct ‘an independent and comprehensive’ analysis.,20170628
31,Real Estate,Downtown Brooklyn’s Cultural District Gets a Boost,"Downtown Brooklyn’s cultural district is getting a new city-owned public plaza, just across from the Brooklyn Academy of Music, where theatergoers and shoppers can go to see and be seen.",20170628
32,Heard on the Street,Fed Tests Add Juice to Rising Bank Shares,"The Federal Reserve have let banks boost payouts after successful stress tests, giving investors cause to celebrate",20170628
33,Earnings Preview,Nike Earnings: What to Watch,Nike is scheduled to report its fiscal fourth-quarter earnings after the market closes on Thursday.,20170628
34,Real Estate,Key-Ventures to Create Team at Berkshire Hathaway Unit,"Key-Ventures Inc., a fixture on the Upper East Side world of white glove co-ops for more than four decades, is closing its Park Avenue office and moving to Berkshire Hathaway HomeServices’s newly established New York operation.",20170628
35,Markets,Capital One Gets ‘Conditional’ Passing Grade on Fed Stress Test,"The Federal Reserve conditionally approved Capital One’s capital plan in the regulator’s annual “stress tests,” saying the firm will have to resubmit its plan later this year to address shortcomings in its process.",20170628
36,Foreign Exchange,Dollar Slides as Foreign Central Bankers Signal Tightening,"The dollar tumbled Wednesday as a string of foreign central bankers hinted they could soon move away from ultraloose monetary policy, sparking big rallies in the euro, British pound and Canadian dollar.",20170628
37,Pro Bankruptcy Bankruptcy,Azerbaijani Bank Wins U.S. Bankruptcy Court Recognition,"A New York bankruptcy judge agreed to help the International Bank of Azerbaijan, the country’s largest lender, fend off creditors while it works to restructure more than $3 billion in debt.",20170628
38,Slideshow,Photos of the Day: June 28,"In photos selected Wednesday by Wall Street Journal editors, pigeons fly during Indian monsoon season, a Syrian Democratic Forces fighter sit as medics treat his comrades, Spanish matador Juan José Padilla is carried on shoulders, and more.",20170628
39,New York,New York Parking Chain Will Refund Customers $1.2 Million,"As part of a settlement over improper fees, the company that owns Icon and Quik parking garages will refund some 22,000 customers a total of $1.2 million and pay a $100,000 fine, the New York City Department of Consumer Affairs says.",20170628
40,Art & Auctions,London Sales Help Art-Market Recovery,Collectors played it safe at recent London auctions but bought enough works to keep the art-market recovery on track. Among the standouts: Kandinsky.,20170628
41,Middle East,"Israel Leans Closer to Ultra-Orthodox Jews, Upsets U.S. Groups","Israel’s Prime Minister Benjamin Netanyahu has shifted closer to his ultraorthodox coalition partners on a controversial religious issue, sparking fresh tension with liberal American Jewish groups that accuse the leader of putting his political survival before their interests.",20170628
42,Crime,"NYPD Announces $40,000 Reward for Information About Central Park Explosion","New York City police announced a $40,000 reward for information on the person responsible for a Central Park explosion last year that seriously injured a Virginia man.",20170628
43,Oil Markets,Oil Prices Recover On Encouraging Inventory Data,"Oil prices rose for the fifth day in a row, bolstered by U.S. data that showed the amount of crude in storage rose by less than some had expected.",20170628
44,CFO Journal,SEC Tells American Airlines to Rein In Praise of Its Non-GAAP Metrics,"American Airlines Group Inc. removed certain “descriptive language” from its financials at the behest of the Securities and Exchange Commission, according to recently released correspondence.",20170628
45,The Count,"Will Aaron Judge, Cody Bellinger Hit the Rookie Wall?","History says a major regression is coming for big-hitting, rookie sluggers Aaron Judge and Cody Bellinger.",20170628
46,U.S.,"Washington State Reaches Budget Outline, Averts Government Shutdown","Washington state lawmakers reached the outline of a budget deal after working into the early morning hours Wednesday, averting a partial government shutdown, state officials said.",20170628
47,Markets,New AIG Chief: Let’s Make a Deal,American International Group Inc.’s new chief executive Brian Duperreault says he is open to slowing down the firm’s share buybacks and instead using the capital for acquisitions.,20170628
48,Markets,MetLife Closer to Spinning Off U.S. Life Insurance Business,MetLife has cleared one of the last obstacles to spinning off most of its longtime core business of selling life insurance to U.S. families.,20170628
49,NBA,Rockets Fire at Warriors by Trading for Chris Paul,The Houston Rockets made the first huge move on an NBA free agent even before free agency begins this weekend by trading for Los Angeles Clippers star Chris Paul.,20170628
50,U.S.,Two CSX Workers Killed by Amtrak Train,"A CSX conductor and a trainee were fatally struck by an Amtrak train late Tuesday night in Washington, after stepping off their own train in response to a safety alert.",20170628
51,Markets,J.P. Morgan Names New EMEA Tech Investment Banking Head,"J.P. Morgan Chase & Co. has poached Matthew Gehl, a senior technology banker, from Deutsche Bank to lead its technology investment banking coverage in Europe, Middle East and Africa.",20170628
52,Heard on the Street,Blue Apron IPO Tied Up by Big Tech,Blue Apron Holdings is the latest startup to have a tech giant suck the air out of its public market debut. It certainly isn’t the first and likely won’t be the last.,20170628
53,Dance Review,"‘SlowDancing/TrioA’ Review: Bodies in Motion, on Film","Artist David Michalek, in collaboration with Yvonne Rainer, expands one of the avant-garde dancemaker’s works into a sprawling, multi-display video project.",20170628
54,Business,Is Food Giant Nestlé Turning Away From Food?,"Nestlé, the world’s biggest packaged-food company, may be cutting back on packaged food.",20170628
55,Asia,Hong Kong Activists Arrested at Protest Ahead of Visit by Xi,Police detained prominent pro-democracy activists late Wednesday during a sit-in protest at an iconic city monument before the arrival of the Chinese president to mark the 20th anniversary of the city’s handover to China.,20170628
56,Business,Indian Government Plans Sale of Stake in Air India,"India’s cabinet gave its initial approval for selling some or all of the government’s stake in Air India, the debt-ridden national carrier.",20170628
57,Tri-State Area,Connecticut Governor Signs Law to Eliminate Bail for Misdemeanors,"Connecticut Gov. Dannel Malloy signed legislation Wednesday eliminating bail for most misdemeanors, joining other states that have overhauled the pretrial justice system.",20170628
58,Real Estate Newsletter,Has America Built Its Last Major Mall?,"The 862,000-square-foot project Taubman erected three years ago in Florida could be last of its kind",20170628
59,World,Trump Accepts Macron’s Invitation to Bastille Day Parade in Paris,"U.S. President Donald Trump has accepted an invitation from French President Emmanuel Macron to attend the Bastille Day parade in Paris next month, Mr. Macron’s office said.",20170628
60,Heard on the Street,Central Banks Give Sleepy Markets a Wake-Up Call,The U-turn in bonds is a sign that investors haven’t been paying attention to what central banks have been saying.,20170628
61,China,New U.S. Ambassador to China Touts Agricultural Trade,Terry Branstad touted trade as he took the helm of an important diplomatic mission that has been mired in uncertainty under the Trump administration.,20170628
62,Commodities,Copper Prices Boosted by Weaker Dollar to Near Two-Month High,"Copper prices rose to a near two-month high, lifted by a weaker dollar.",20170628
63,Central Banks,Bank of Canada’s Poloz Signals July Rate Rise in Play,Bank of Canada Gov. Stephen Poloz reignited expectations for a rate increase next month by saying excess slack in the Canadian economy is now being absorbed “steadily” at the current pace of growth.,20170628
64,Opinion,What’s Next for Hong Kong,"Twenty years after the handover to China, the territory is faring better than critics will admit. But its biggest challenges are still to come.",20170628
65,Business,Ford Driveshaft Defect Fix to Cost $142 Million,"Ford will book a $142 million expense for recall costs related to Transit vans, the latest in a series of quality-related expenses dinging the auto maker’s bottom line.",20170628
66,Commodities,Ex-Goldman Executive Launches Commodities Hedge Fund,"Two veteran oil traders are launching a commodities hedge fund, while crude prices languish in a bear market.",20170628
67,Film,"Hold On, You’re Spider-Man’s Aunt May?",Peter Parker’s aunt has evolved from a grandmotherly figure in the original movie to a younger character played by Marisa Tomei in the latest reboot.,20170628
68,Business,Gawker Estate Cleared to Subpoena Peter Thiel,A bankruptcy judge has given Gawker Media permission to subpoena Peter Thiel about his relationship with the lawyer who represented Hulk Hogan in the lawsuit that proved to be the publisher’s undoing.,20170628
69,Opinion,Reality Confronts Europe’s Multiculturalists,It would behoove the European elites to ask the American Indians about embracing foreign diversity.,20170628
70,Opinion,American Steel Competitive With Fair Imports,I don’t support one-sided protectionism. The U.S. needs a level playing field and fair trade.,20170628
71,Film Review,‘Baby Driver’ Review: Grand Theft Entertainment,"Edgar Wright’s glossy thriller, powered by an exceptional soundtrack, is the stuff of high-decibel dreams.",20170628
72,Opinion,Ending Illinois’s Steady March Over the Cliff,"The only reason the tail wags the dog in Illinois is because Illinois House Speaker Michael Madigan and his promise, tax, borrow-and-spend Democrats have a one-party monopoly in Chicago and Cook County.",20170628
73,Opinion,"Sick Children, Parents Will Suffer From Medicaid Cuts",Nobody’s in a children’s hospital because they “made bad choices.”,20170628
74,Earnings,Monsanto Boosted by Soybean Seeds and Traits Business,"Higher soybean plantings in the U.S. this spring boosted biotech seed giant Monsanto’s quarterly profit, despite the broader slump in agricultural commodity prices.",20170628
75,Style & Fashion,The Skinny-Jeans Backlash: Why Non-Stretch Denim Is Ruling Again,"As the trend for Lycra-boosted skinny jeans fades, 100% cotton denim that won’t lose its shape is back. A guide to finding your ideal pair.",20170628
76,Wealth Management,Profile: Estate Planning for Same-Sex Couples,"WSJ Adviser Profile: Rachel Brasso, senior wealth manager at BNY Mellon Wealth Management, says that same-sex couples have special challenges in planning and that “as advisers, it’s our responsibility…to really listen to their concerns so we can build plans together to help address them.”",20170628
