,section,headline,summary,date
0,CMO,"Nielsen Unveils Streaming Ratings for ‘Orange is the New Black,’ ‘Seinfeld’","Nielsen unveiled its first findings on viewership of TV shows on streaming services, according to a presentation the measurement specialist gave to clients that was reviewed by The Wall Street Journal.",20160629
1,Latin America,Effort to Recapture Drug Trafficker Leads to Shootouts in Rio’s Slums,"Police attempts to recapture a drug trafficker who escaped from a Brazilian hospital have led to more than a week of deadly gunbattles in Rio de Janeiro, the site of the Summer Olympic Games.",20160629
2,Business,"Bombardier Delivers First CSeries Jet as It Takes on Boeing, Airbus","Bombardier Inc. on Wednesday delivered its first CSeries jet to launch operator Swiss International Air Lines, marking the company’s emergence as a direct competitor to the big U.S. and European plane makers.",20160629
3,New York Knicks,Knicks Aim to Be Smart Shoppers in NBA Free-Agent Market,"The Knicks are holding out hope that they can schedule a meeting with star free agent Kevin Durant. But if Durant opts to play elsewhere, the Knicks will want to spend wisely on depth.",20160629
4,U.S.,Number of Navy Personnel Disciplined in Iran Incident Rises to Nine,"The sailors and officers failed to perform their duties and didn’t conduct proper mission planning, veering off course into Iranian waters almost immediately after leaving port, according to a U.S. official familiar with a new Navy report on the matter.",20160629
5,U.S.,Two Train Crew Members Found Dead After Texas Crash,"Two railroad employees were found dead and a third is still missing and presumed dead a day after two trains operated by BNSF Railway Co. collided in Panhandle, Texas, starting a fire.",20160629
6,Central Banks Commentary,Corrections & Amplifications,"Corrections & Amplifications for the edition of June 30, 2016.",20160629
7,Markets,New York Banking Regulator to Publish New Rules to Fight Money Laundering,"The new regulations, reviewed by The Wall Street Journal, add stringent new requirements for banks to curb illegal transactions by known terror organizations and other criminals.",20160629
8,Heard on the Street,Volkswagen: From Dieselgate to Brexit,Investors desperate for financial clarity now have to factor in the impact of Britain’s vote on the European car market,20160629
9,Crime,NYPD Seeks Help on Rules for Use of Body Cameras,"The New York City police department is asking the public and its own officers to weigh in, as it crafts its final policy.",20160629
10,Tri-State Area,Larchmont Residents Rush to Save Theater,"With the 83-year-old Larchmont Playhouse up for sale, a group of residents of the town northeast of Manhattan are raising money and trying to find a way to keep the theater going.",20160629
11,Politics,"A Day After Primary, Calls for Calm Spring Forth","One day after preliminary election results showed New York state Sen. Adriano Espaillat ahead of Assemblyman Keith Wright in the Democratic primary, both move to calm tensions.",20160629
12,Real Estate,Manhattan Apartment Sales Sputter,"Manhattan apartment sales are tumbling, according to new market data, and several brokers said it is a sign that a significant correction is underway, as buyers hold back.",20160629
13,World,"Wreckage, ‘Black Box’ Data Point to Fire Aboard EgyptAir Flight 804","Egyptian officials said evidence found in the wreckage of EgyptAir Flight 804, which crashed last month, and data retrieved from one of its “black boxes” show there may have been a fire on the plane.",20160629
14,Election 2016,Democrats Target North Carolina,"After flipping between the two parties in the last two presidential elections, the state is emerging as a key battleground for both parties’ presumptive nominees.",20160629
15,Tri-State Area,Newark Finds Elevated Lead Levels in 23 Children,"The blood tests were conducted after the discovery of elevated levels of lead in Newark Public Schools’ drinking water, but not all of the children tested attended city schools.",20160629
16,Culture,A $75 Million Gift for Planned Performing-Arts Center at World Trade Center Site,"Billionaire Ronald O. Perelman, the former Carnegie Hall chairman, announced his gift Thursday, which will fund the project’s construction, endowment and operations.",20160629
17,World,‘Three Amigos’ Push Trade at Summit,"The leaders of Canada, the U.S. and Mexico emphasized their commitment to free trade and integrated markets, offering a counterweight to popular sentiment in North America and Europe threatening to sap support for deeper integration.",20160629
18,U.S.,Puerto Rico Debt-Relief Bill Passes Senate,"Senate approval of debt-relief legislation for Puerto Rico paved the way for President Barack Obama to sign the bipartisan bill into law before Friday, when Puerto Rico says it will default on some senior debt payments.",20160629
19,Business,"In Another SunEdison Departure, CFO Designee Ilan Daskal Resigns",Ilan Daskal has resigned from SunEdison Inc. a few months after he was named chief financial officer designee of the solar power company.,20160629
20,Election 2016,Trump Adjusts Some of His Positions,"Donald Trump has blurred his positions on some key issues that helped him win the GOP primary, from taxes to his Muslim ban.",20160629
21,Election 2016,Campaign Wire,News from the campaign trail,20160629
22,Middle East,Fallujah’s Importance to Islamic State Helped Iraq Retake It,One reason it took Iraqi forces less than five weeks to defeat Islamic State in the city was that the extremists were loath to blow it up.,20160629
23,Take a Number,Knicks Can’t Seem to Land the Big Free Agents,"Since 2010, no NBA franchise has missed out on the top free agents more often than the New York Knicks. Don’t get your hopes up for Kevin Durant.",20160629
24,Slideshow,Photos of the Day: June 29,"In photos selected by WSJ editors on Wednesday, Britain’s Marcus Willis is cheered at Wimbledon, family members mourn victims of the Istanbul airport attack, climbers trek in the French Alps, and more.",20160629
25,Business,Brazil Court Accepts Telecom Oi Request for Bankruptcy Protection,A Brazilian court on Wednesday granted bankruptcy protection for troubled telephone company Oi SA in the largest request of its kind in the country’s history.,20160629
26,U.S.,Attorney General Met Privately With Bill Clinton,Loretta Lynch said they didn’t discuss the investigation into Hillary Clinton’s email use while she was secretary of state.,20160629
27,Tech,Airbnb Plans Dual Stock Sales to Push Off IPO,"Airbnb lined up investors for a new funding round and an employee stock sale that values the room-rental website at up to $30 billion and helps defer an initial public offering, said people familiar with the matter.",20160629
