,section,headline,summary,date
0,Financial Regulation,Fight Erupts Over Leadership of Consumer-Finance Agency,The leadership of the Consumer Financial Protection Bureau was thrown into uncertainty when President Trump and the agency’s departing Obama-era leader both named temporary directors.,20171124
1,Markets,S&P 500 Powers Through 2600,U.S. stocks’ record-busting year has notched another milestone that few investors expected for 2017: 2600 on the S&P 500.,20171124
2,World,U.S. Criticizes Pakistan for Freeing Terror Suspect From House Arrest,"The State Department says it is ‘deeply concerned’ over the freeing of Hafiz Saeed, whom the U.S. has designated a global terrorist.",20171124
3,Business,"Nike, Macy’s Suffer Technical Snafus on Black Friday","Customers shopping at Nike Inc. and Macy’s Inc. complained about problems trying to buy goods on Black Friday, as the companies scrambled to remedy technical complications on the critical shopping day.",20171124
4,Obituary,Jerome Pustilnik Pioneered Computerized Stock Trading in the Late 1960s,The Wall Street analyst saw the potential for computers to transform stock markets to slash trading costs and cut out brokers and other middlemen. He was right about the cost savings but wrong about the brokers.,20171124
5,U.K.,Police Say No Shots Were Fired in Central London Incident,"London police said armed officers swarmed the heart of London’s main shopping district on Friday evening after reports of shots being fired, but later said they found no evidence of gunfire.",20171124
6,Commodities,Weaker Dollar Lifts Copper to Its Highest Level in a Month,"Copper prices rose Friday, buoyed by a weaker dollar.",20171124
7,Foreign Exchange,Dollar Declines as European Data Suggests Strong Growth,"The U.S. dollar fell versus the euro as recent data from Europe is painting a picture of solid growth, while concerns are growing in the U.S. about the pace of inflation.",20171124
8,Business,Can’t Wait Until Payday? Apps Give Instant Access to Wages,"Uber and McDonald’s are among a growing group of employers giving workers near-instant access to their wages through apps. Daily payments can help some workers smooth out the financial volatility of fluctuating schedules, but could impair saving.",20171124
9,Politics,Senate Republicans to Huddle With Trump on Taxes,President Trump will meet with Senate Republicans at their weekly closed-doors lunch on Tuesday as the party prepares to vote next week on legislation overhauling the tax code.,20171124
10,Slideshow,Photos of the Day: November 24,"People watch Zimbabwe's President Emmerson Mnangagwa's inauguration, Mississippi’s coach savors a win over rival Mississippi State, and more",20171124
11,Review & Outlook,Licenses to Kill Opportunity,A new study shows how state licensing rules block upward mobility.,20171124
12,Review & Outlook,Terrorism Takes No Holiday,The deadliest attack in Egypt shows a growing jihadist threat.,20171124
13,Review & Outlook,A Museum for Art’s Sake,Rusty Powell has put quality above politics at the National Gallery.,20171124
14,Opinion,San Francisco’s Problem Isn’t Robots; It’s the $15 Wage Floor,The city fears automation will replace workers—but its own policies make low-value jobs illegal.,20171124
15,Opinion,Notable & Quotable: Adventures in Title IX,‘It was clear why the Title IX report tried so hard to impugn my collegiality: it was providing the source material for additional complaints.’,20171124
16,Opinion,Still Thankful,More reasons to appreciate life in these United States.,20171124
17,Opinion,We’ll Always Have ‘Casablanca’,The film Billy Wilder called ‘the most wonderful claptrap that was ever put on the screen’ turns 75.,20171124
18,Business World,What the NFL Teaches Corporate America,A tainted CEO quickly becomes the tail that wags every dog.,20171124
19,U.S.,Hacker Expected to Plead Guilty in 2014 Yahoo Breach,An accused computer hacker is expected to plead guilty Tuesday to criminal charges stemming from the massive 2014 security breach of Yahoo that a federal indictment alleges was orchestrated by Russian spies.,20171124
20,Opinion,Review: Barton Swaim on Political Books,Should we defend democracy even when voters’ decisions take an unwise or illiberal turn?,20171124
21,Bookshelf,"Review: ‘Michael Curtiz,’ Seeing in Pictures",Curtiz was a “cinematic genius” with a dynamic style that would later influence a young Steven Spielberg.,20171124
22,Opinion,Five Best: Roger D. Hodge,The author of “Texas Blood” on borderland journeys.,20171124
23,Business,Unilever Launches Search for New CEO,"Unilever PLC has kicked off the search for a new chief executive, according to a person familiar with the matter—initiating what is expected to be a monthslong process to replace longtime head Paul Polman.",20171124
24,Essay,"For the Pope’s Trip in Asia, a Delicate Balance",A focus on the Catholic Church’s ‘peripheries’ brings Francis to the doorstep of the Rohingya crisis.,20171124
25,Bookshelf,Review: The Best Children’s Books,"Meghan Cox Gurdon reviews “Far From the Tree” by Robin Benway, “What Girls Are Made Of” by Elana K. Arnold, “I Am Not Your Perfect Mexican Daughter” by Erica L. Sánchez, “American Street” by Ibi Zoboi and “Clayton Byrd Goes Underground” by Rita Williams-Garcia.",20171124
26,Bookshelf,Review: A Refugee From WASPworld Returns to ‘Where We Lived’,Pulitzer Prize-winning journalist Henry Allen confronts the joys and disappointments of growing up in the American Century. Max Watman reviews.,20171124
27,Bookshelf,Review: The Best New Fiction,"Sam Sacks reviews “Blood Dark” by Louis Guilloux, “Balcony in the Forest” by Julien Gracq and “Melville” by Jean Giono.",20171124
28,Opinion,Review: The Best Science Fiction,"Tom Shippey reviews “Seventh Decimate,” a new trilogy by Stephen R. Donaldson, author of “The Chronicles of Thomas Covenant.”",20171124
29,WSJ Logistics Report,"Retailers, Logistics Providers Scale Up Warehouses for Online Sales","Added labor at distribution centers is aimed at faster sorting, packaging and delivery for an expected surge in web sales this holiday season.",20171124
30,Credit Markets,U.S. Government Bonds Weaken on German Data,"U.S. government bond yields rose along with those in Germany as a gauge of sentiment among German businesses climbed to a record high, reinforcing the outlook for improving global growth.",20171124
31,Opinion,Costs and Benefits of Hyphenated Capitalism,"Hybrid capitalist systems dilute the economic efficiencies and results of free markets, delivering inclusive stagnation or decline.",20171124
32,Opinion,Prosecutors’ Misconduct Had a Huge Outcome,The “butterfly effect” of unethical Justice Department lawyers in 2008 arguably was the election of Sen. Ted Stevens’s Democratic opponent who subsequently cast one of the 60 votes needed to pass ObamaCare.,20171124
33,Opinion,"Turnout, Not Trump, Was Decisive in Virginia Election",Republican gubernatorial candidate Ed Gillespie received 16% more votes than the Republican gubernatorial candidate did in the highly competitive election of 2013.,20171124
34,Letters,"As a Medicine, Pot Has Pluses and Minuses",Further research on medical marijuana is critical for not just the opioid crisis but other areas where cannabis may be a useful drug therapy.,20171124
35,Commodities,Oil Rises to New Two-Year High,"Oil prices rose for the third session in a row Friday, as falling stockpiles and expectations for extended supply cuts boosted optimism in the market.",20171124
36,Europe,"EU Reaches Out to Eastern Neighbors, but With Caution This Time","The European Union, at its “Eastern Partnership” summit in Brussels, discussed trade and other ties with its neighbors to the east, but the bloc carefully scaled back its ambitions.",20171124
37,Bookshelf,"Best-Selling Books, Week Ended Nov. 19","Best-Selling Books, week ended Nov. 19, with data from NPD BookScan",20171124
38,Heard on the Street,Investors Must Focus on Big Picture on Black Friday,"There is a predictability to Black Friday stories each year, yet there also is a predictability to what they tell us about how stores will do over holidays—not much.",20171124
39,World,Pope Issues Fresh Call for Open-Door Policy Toward Migrants,"Pope Francis denounced anti-immigration political movements for “sowing violence, racial discrimination and xenophobia,” and issued a fresh call for an open-door policy toward migrants.",20171124
40,U.S.,Black Friday: Then and Now,"Black Friday remains a crucial day for retailers, but as more consumers have moved their shopping to their phones and other devices, those post-Thanksgiving lines outside some stores aren’t what they used to be.",20171124
41,Africa,Zimbabwe’s New Leader Reaches Out to Opposition at Swearing In,"Emmerson Mnangagwa, who was sworn in as Zimbabwe’s new president before a cheering stadium crowd in Harare, used his inaugural address to reach out to political opponents and pleaded with foreign investors to return to the crisis-hit country.",20171124
42,Business,"CBS and Dish Reach Agreement, Ending Thanksgiving Blackout",Dish Network Corp. said it reached a carriage agreement with CBS Corp. and was restoring the programmer’s stations to more than two million subscribers impacted by a three-day blackout that lasted through CBS’s Thanksgiving Day NFL game.,20171124
43,Sports,Baseballs Are Getting Smarter,Robo-balls give pitchers and coaches an instant readout on a ball’s speed and rotation.,20171124
